"","Unnamed..0","tissue","endometriosis","severity","p1555564_a_at","p203854_at","CFI"
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.4207582662507,8.49999760741794,7.96037793683432
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.99719794371373,9.37705791844214,8.18712793107794
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.60191128210516,8.93821580911324,8.2700635456092
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.30533028443292,7.51026806481265,6.40779917462279
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.35823662388739,6.74845090804154,5.05334376596447
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.57933910320767,7.53048891559396,5.55491400940081
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.63258346709619,10.3392703805053,9.98592692380074
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.35823662388739,6.95243585889345,5.15533624139042
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.03586166056148,8.77580315471151,7.40583240763649
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.87791959022118,9.42849455673009,7.15320707347563
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.12483995970429,10.283443912433,9.70414193606864
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.05229177045718,7.98238902673924,7.01734039859821
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.96745860952795,8.10798468707382,7.03772164830088
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.06681485891077,10.1055846768309,9.58619976787083
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.6544088150795,8.52847151269552,8.09144016388751
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.26055738211732,8.46741367504033,7.36398552857882
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.02678130508815,9.39251476058343,8.70964803283579
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.82587196114429,9.04824694822173,7.93705945468301
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.65466280344793,7.45444902941413,5.05455591643103
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.15984222640992,10.0215924627978,8.09071734460386
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.98506313497203,9.19622282115289,8.59064297806246
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.0602427424223,6.22808350017124,4.64416312129677
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.18640450562882,9.88893010688028,9.03766730625455
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.1839855692753,7.909678004291,7.04683178678315
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.37348763640534,9.67043454427757,8.52196109034146
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.74542184082387,8.56805373467067,6.65673778774727
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.01498858686998,9.09875517411224,7.55687188049111
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.77050249164504,8.22535404722731,6.99792826943617
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.35823662388739,6.8694773230738,5.11385697348059
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.50269577420145,7.90676212100273,6.70472894760209
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.68804306191009,8.1793114674883,7.4336772646992
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.74383842841306,9.31881242906201,8.53132542873754
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.82907696335131,9.85565580279603,9.34236638307367
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.26549251986729,9.50238690327899,8.38393971157314
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.56740345595208,8.98763265567646,7.77751805581427
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.96905331066542,8.98598510140704,7.97751920603623
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.01374766207268,9.65524092374746,9.33449429291007
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4416282808184,10.3979890393106,10.4198086600645
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.73512137584102,8.63273049849757,7.6839259371693
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.97139061678628,9.59591531360184,9.28365296519406
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.60614876598901,10.2979772589137,9.95206301245135
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.12348709202854,10.175184073521,9.64933558277477
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.014742959636,11.9041304774788,11.4594367185574
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.18342872159134,9.83680136592831,9.51011504375982
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.00299509115342,8.56051623590456,7.78175566352899
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.83256392406136,10.8516968647743,10.3421303944178
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8731752205,11.5467777545031,11.2099764875015
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0464098865708,11.9083060708237,11.4773579786972
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.143764901306,11.1105672108844,10.6271660560952
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.4644738634522,12.6653786236993,12.5649262435758
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.19424546961481,10.2368735534745,9.71555951154465
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4900241879411,11.9123059202245,11.7011650540828
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4180992890409,11.7182773409187,11.5681883149798
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7201934437296,11.3263973847965,11.023295414263
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.71849471323068,10.7457430846714,10.232118898951
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6428566984096,12.0628662360006,11.8528614672051
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1893225186517,11.6943688400028,11.4418456793273
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.731358934572,12.381455524428,12.0564072295
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.63965403721965,10.1002999046229,8.86997697092128
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9632538076511,11.8873349599301,11.4252943837906
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3014564759739,12.0528459447282,11.677151210351
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24791550678729,9.84191396878861,9.54491473778795
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.86656672788899,9.61910071101839,9.24283371945369
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4191249436227,11.0021472753788,10.7106361095008
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.23833162687347,9.075775730811,8.65705367884224
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.88283266270525,7.89483830010614,6.3888354814057
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.75626475919952,8.78311672834704,8.26969074377328
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.92022171188248,10.2477821705103,10.0840019411964
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.89249741380787,9.46563337684827,9.17906539532807
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.8653437984064,9.07408429615819,8.4697140472823
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.4617740918321,8.95174558764149,6.7067598397368
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.19160209586286,9.74608416672946,8.96884313129616
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.31208465502321,9.73679080794098,9.0244377314821
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.15984222640992,8.87172885534903,7.51578554087948
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.20354765631212,10.699631298104,9.95158947720806
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.61105864923765,9.29405964408545,8.45255914666155
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38245179519096,9.26333933206687,8.32289556362892
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.25992195127962,7.08193828422614,5.17093011775288
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.04149353805128,8.29779567039624,5.66964460422376
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.84051828161795,9.9665564327628,9.40353735719038
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3701581250207,11.0023848397511,10.6862714823859
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.28015905377256,9.69347495896653,8.48681700636955
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.95201272623897,9.20236909309163,8.0771909096653
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.57868687578113,9.28048807297051,8.42958747437582
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.53576632847502,9.77096841492146,9.15336737169824
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.99416348016441,10.6983388738475,9.84625117700596
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.17395424840479,10.0469825006685,9.11046837453664
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.95184828466494,10.4951363681547,9.72349232640982
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.4498542359618,10.8638385569894,10.1568463964756
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.27858791363776,9.9866026689821,9.13259529130993
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85850362686273,8.62702081300142,7.74276221993208
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.30092189246209,9.12436358519384,8.21264273882796
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.48408920526626,9.46271346388124,9.47340133457375
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.92067156131021,9.4949343025861,9.70780293194816
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2710839159057,10.0567999177778,10.1639419168418
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8173649569853,10.3658227227595,10.5915938398724
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3536309942633,10.7446127852241,11.0491218897437
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5169935794607,9.96367015848372,10.2403318689722
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7294167591404,11.0812074481656,10.905312103653
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.91198199384268,8.50389109418294,7.20793654401281
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.93856756544543,11.6383020156332,10.7884347905393
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.0304147784937,11.1661079902336,10.5982613843636
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.05267999017875,9.82402009764173,8.93835004391024
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.524137543987,11.5579114138086,11.0410244788978
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.87186107022838,9.93899459532988,9.40542783277913
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.743099468129,12.8312220858747,12.2871607770018
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.23872641506569,10.9103461219413,10.0745362685035
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.90415452640783,10.7346684032889,9.81941146484836
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.19111075968917,10.9014189994766,10.0462648795829
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.44911780684555,10.9993230236175,10.2242204152315
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9560698199501,11.2088114079762,11.0824406139632
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6829905348146,11.2374803376007,10.9602354362077
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5494993932468,11.4451135434259,10.9973064683364
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.23282661877915,9.86198193331634,9.04740427604774
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2591776623527,12.1766021085017,11.7178898854272
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.30979554642055,10.0560958286545,9.18294568753753
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.76176960817897,10.9027810570373,9.83227533260813
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.93980665639135,10.5483561963915,10.2440814263914
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.79966631271375,10.2808565265108,9.54026141961227
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9477359517098,11.5163744902752,11.2320552209925
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.79990185101612,11.502594398867,10.6512481249416
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.01431143081015,10.1364725696542,9.07539200023217
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.851746881069,12.3727730169002,12.1122599489846
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.91049840613422,10.7268081884137,10.318653297274
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6524680780845,11.5918980641975,11.122183071141
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1926553729961,11.6519721889544,11.4223137809752
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1137587195408,11.0682471599532,10.591002939747
