"","Unnamed..0","tissue","endometriosis","severity","p210762_s_at","p220512_at","p224822_at","DLC1"
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.67321368727959,7.27583997986137,9.44610190259058,8.79838518991051
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.30247091472435,5.58666833178833,7.40953079349275,7.09955668000181
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.0401348889796,7.98796401580815,7.67087279987891,8.23299056822222
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.54263091128804,4.67881041086248,7.65546004804767,6.9589671233994
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.63208706761004,4.21535499195958,8.3558984608575,7.06778017347571
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.38128204875387,3.56927518991053,7.89172210287482,6.61409311384641
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.90658084441557,5.12208028255458,8.07931361911681,7.36932491536232
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31524786754446,4.43954726997881,8.84521677838445,7.53333730530257
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32565742226181,3.92565361089804,7.62606102022393,6.62579068446126
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.60259473688592,4.22884433685924,7.91409561472509,6.91517822949008
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.75521889615748,4.86290175410486,7.76662245979945,7.12824770335393
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.19792027101917,3.72961429360645,7.78860519368117,6.57204658610226
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.821261745113,3.24327247525237,7.16078726737565,6.07510716258034
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.35939823241153,3.74601726185919,8.23584052761593,6.78041867396222
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.75704068753463,2.81935795387988,7.27114706278562,5.94918190140004
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.68717466586942,3.92226471227818,9.48786985926018,7.69910307913593
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.87871166799594,4.54859561018077,6.91166451376088,6.44632393064586
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.82355026759874,3.54149774564896,8.49783287559426,6.95429362961399
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.63410935349531,3.86872139349942,8.33082604437582,6.94455226379018
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.20001180356019,3.79921154633756,7.33509255186907,6.44477196725561
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.23221899173852,4.4466479980337,7.09679012921018,6.59188570632747
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.11506959123366,5.32695361046491,8.0082413170406,7.15008817291306
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.10919392781444,4.23597838520858,6.45440306804303,5.93319179368868
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.92655828896164,6.08485292854967,7.08423547978734,7.03188223243288
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.55869622196722,4.04205773362838,6.55016908996716,6.05030768185425
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.59440977200219,6.52473243238179,8.13198854156995,7.75037691531798
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.41008382869427,6.06069879787923,6.61801336056877,6.69626532904742
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.29800781418117,5.44693056588167,7.11065899748346,6.95186579251543
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.30556528035166,8.33090138592446,6.59563341901651,7.74403336176421
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.26766372764463,6.13374144683139,8.41900852808257,7.94013790085286
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.12780269189963,6.32460424409754,7.86989744550436,7.77410146050051
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94592752347784,5.58666833178833,5.10747186234557,5.88002257253725
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4309163835123,8.02454324894001,9.90877394505648,9.45474452583626
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.67269465011669,5.66697732555698,7.91478796367116,7.41815331311494
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.67268137089609,5.63446573856913,6.52882117198839,6.6119894271512
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.51693891086481,7.70151994506336,6.5033350186038,7.57393129151066
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.5846532187514,5.2524571090055,5.81625527116323,6.21778853297338
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69236510459026,6.92698924480847,7.43395016838951,7.68443483926275
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.2286681404192,7.26112653592688,8.1822266477026,8.22400710801623
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.36933811601569,5.6976904346241,8.42998812621036,7.83233889228338
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.71091797585417,4.85645476623259,6.1884055680441,5.91859277004362
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.70805248965006,4.75526069577307,4.91227585386492,5.79186301309602
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.39764603322281,6.04529839793703,8.03449285227796,7.8258124278126
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90701434979946,6.44023911980611,7.83014912025718,7.72580086328758
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.83277104889523,7.21095413407367,7.3391394682436,7.79428821707083
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.10707434038394,7.31966720299924,7.71088851192911,8.0458766851041
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.99324773714366,6.79536621832324,9.25064899877567,8.67975431808086
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.48518743578366,5.94174970231515,6.9554319262361,6.79412302144497
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.49616515262007,6.27102022803241,7.16793676140466,7.31170738068571
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.091583778704,5.50609012288398,7.41805745354834,7.00524378504544
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26302885807275,4.47130183593549,7.23609556489167,6.3234754196333
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.83859786355563,4.57544518022548,6.41128009574911,5.94177437984341
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.57917509916919,5.43609957973313,7.34750046220315,6.78759171370182
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.82608195931748,4.27844341170415,7.32653982198371,6.14368839766845
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.99323835221114,5.64268896152822,8.26666770010205,7.63419833794714
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.15325724278748,6.05894431535997,7.86674516771287,7.35964890862011
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.30289322554374,7.2632384142256,8.84835177861439,8.47149447279458
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.29973675828715,6.894576474002,9.53519287632293,8.57650203620403
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.06646329724095,7.45919282216764,8.71635416390294,8.41400342777051
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.83546600894828,6.3261465149176,7.71698896512538,7.62620049633042
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.9503167600574,4.68437162881096,7.78551585424996,6.80673474770611
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3568719912073,6.85947900055815,10.1235069883307,9.11328599336538
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.68298332783462,5.60501156502001,8.0734786956365,7.45382452949704
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.64157601203081,7.24746882624782,9.40116683365709,8.76340389064524
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.22940504522525,4.80384310193505,7.43551096094013,6.48958636936681
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.05246180156291,3.79958422191992,7.15393519332387,6.00199373893557
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.98613688006225,7.31605807095524,8.88949388829722,8.3972296131049
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.96966090718792,6.92717794021526,9.70801457860637,8.86828447533652
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.56667493835743,4.41819330133582,7.98576612276641,6.99021145415322
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65780918571334,6.50403042530917,8.03998607930415,7.73394189677555
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.75761141697017,6.8942101904081,8.25386418869808,7.96856193202545
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.73416139331422,4.81061944573119,7.59142751124236,6.71206945009592
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.523856433008,7.42845449028057,9.91025656052248,9.28752249460368
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4733556167675,5.58252853680316,7.46189805219139,6.83926073525402
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8421737519198,6.79139029505836,10.7404290680786,9.45799770501892
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.45828264390446,4.53011170810697,7.81853015464816,6.93564150221986
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.86316625483501,5.64915187114073,8.38164432937758,7.63132081845111
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.04615094459103,6.35019774786531,8.17190150845407,7.85608340030347
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.55593442632994,6.92487893374388,9.41531033516897,8.6320412317476
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.43890055267168,5.43779752731342,9.21641332657978,8.03103713552163
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.11375008836883,6.76794012935265,8.33750770640335,8.07306597470828
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.22386089945755,4.27844341170415,7.59733606607941,6.69988012574704
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.02911575098376,6.8722148818523,8.54896933393134,8.15009998892247
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03318778557592,6.72237315139312,7.97272976083812,7.90943023260239
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.52036310975811,5.68098907707801,7.62707230263135,7.27614149648916
