"","Unnamed..0","tissue","endometriosis","severity","p1563051_at","p201800_s_at","OSBP"
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.0674052236833,8.81229503410985,7.93985012889658
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.29268564178893,9.25596038606739,8.27432301392816
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.29640394723328,8.78648699588019,8.04144547155673
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.39839309261898,8.45137709148577,7.92488509205238
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.98839936755759,9.08985361838335,7.03912649297047
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.45265959896902,8.64690659338401,7.54978309617652
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.43138871442802,8.4082461351423,7.41981742478516
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.95789492937972,8.79339730394423,7.87564611666198
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.17461965872034,8.51606748507048,7.34534357189541
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.15355097061813,9.08513277180914,8.11934187121363
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.64259361796151,8.73701582102924,8.68980471949537
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2260264057421,9.05764200957865,7.64183420766038
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2200851565662,8.79854336572421,8.0093142611452
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.47468449041107,8.55590882025267,7.51529665533187
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.57905491351075,8.66361489163195,8.12133490257135
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.29428087221099,8.38368971126989,7.83898529174044
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.06854455938793,8.59886482305365,7.33370469122079
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.87018180006763,9.16551505702268,8.01784842854516
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.34974928371575,8.63032203127772,7.49003565749674
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.20836942715429,8.62122083337236,7.41479513026333
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.93025290220924,8.69314358711986,7.31169824466455
