"","Unnamed..0","tissue","endometriosis","severity","p207515_s_at","p209317_at","POLR1C"
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.43210338774818,7.87610146701563,7.6541024273819
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.58026150850686,8.79435875479403,8.18731013165045
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.17855624702952,7.63633388672129,6.9074450668754
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.96414028144981,8.31619099940048,7.64016564042514
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.09465736289249,8.30651196788017,8.20058466538633
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.88632666898451,7.81174528673792,7.34903597786121
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.13795573309215,8.01422304108531,7.57608938708873
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.36583399599414,7.9447330114041,7.65528350369912
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.81597692794656,7.97917967005739,7.39757829900197
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.37856978684917,8.43774944105951,7.90815961395434
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.81303831372203,8.46721526563396,8.140126789678
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.17834545125262,7.74078034866231,7.45956289995747
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.81386976866923,8.25869876249299,8.03628426558111
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.33856048848891,8.82289575298274,8.58072812073583
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.18820137000974,8.36233222550106,8.2752667977554
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0898567083178,8.78504611833322,8.43745141332551
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.57177947969711,8.37189937527602,7.97183942748656
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.54503070758765,8.34189965493104,7.94346518125935
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0452376396011,8.91884895447447,8.48204329703778
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.19272938005733,8.81529740285915,8.50401339145824
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.10912957842344,8.8285160086494,8.46882279353642
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.93293895282477,8.36000412294992,8.14647153788735
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.47929706055527,9.04550702218772,8.76240204137149
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.38020781607449,8.72368931558785,8.55194856583117
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.09505905326672,8.99831872208789,8.54668888767731
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18158833726512,8.42995751283841,7.80577292505177
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.15727301806371,9.06583472575414,8.61155387190892
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.41713019621782,9.00239829750323,8.70976424686053
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.70217320351103,8.20164297387433,7.95190808869268
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.15971908969355,7.64728196345236,7.40350052657296
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35931119867074,8.24538260477891,7.80234690172483
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.4548209632235,7.65913357411473,7.05697726866912
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.13687473900243,7.63610120861228,6.88648797380736
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44733822429535,6.99500160161348,6.72116991295441
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93419321392066,7.8320367413339,7.38311497762728
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44349617262113,7.6971765197776,7.07033634619937
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.83975197091268,7.27415161587616,7.05695179339442
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.84824642412864,7.39472164957832,6.62148403685348
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.96369762203819,7.27590307224992,6.61980034714406
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08375858427311,8.03161039710492,7.55768449068901
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.30992959374636,7.32118626361406,6.31555792868021
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94779839003746,7.70604017398219,7.32691928200983
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0686561392269,7.96559050865334,7.51712332394012
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.53411741014564,7.03455342340247,6.28433541677406
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.50205510952743,7.88653286344269,7.19429398648506
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.12839250872666,8.35455438206574,7.2414734453962
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.70711563872176,7.94806045316347,7.32758804594262
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35401945279776,8.23555384217734,7.79478664748755
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64917480846884,8.13823024971793,7.39370252909339
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.51639196721871,7.49307888325473,7.00473542523672
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.27218100077268,7.67611155923712,6.9741462800049
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.96661015512309,7.0895331303651,6.5280716427441
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.05941733284569,7.95760580613977,7.50851156949273
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.35960183513221,6.46404694524026,6.41182439018623
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.11731743603683,8.26363734232004,7.69047738917843
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.50683798652171,7.61649857499723,7.06166828075947
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.46531117373839,7.63350687176743,7.04940902275291
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76161391796347,7.8530418952555,7.30732790660949
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.26167169586672,8.7409029153461,8.00128730560641
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.29491078294821,7.09113083261,6.6930208077791
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.1613385959703,6.98507942734552,6.57320901165791
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.02783371137469,7.40610121829566,6.71696746483518
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.70517112713462,7.72924651460302,7.21720882086882
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.74618741830499,7.98653918838964,7.36636330334732
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.08827230796652,7.73285652991751,7.41056441894201
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.22516057900498,8.34496548365355,7.78506303132926
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.32397458777688,7.86784985079211,7.09591221928449
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.06510941329848,8.1652897082889,7.61519956079369
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.27364048547656,8.81658940095527,8.04511494321591
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.73319535199965,8.3249091957172,7.52905227385843
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.73403997914845,8.47845651238197,7.60624824576521
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.13150631467658,8.0083393216374,7.06992281815699
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.66394732325089,8.09071740006186,7.37733236165638
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.89187779258019,8.32448417242759,7.60818098250389
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.85200769235052,7.77347598463607,7.3127418384933
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.84361721860987,8.36537163423534,7.6044944264226
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.63176005890295,8.03398156147743,7.33287081019019
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.60686060963705,8.7232564306087,8.16505852012287
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6399650262629,8.16998361908531,7.90497432267411
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.55857668959282,8.47567846954959,8.01712757957121
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.68767753566101,8.35991251135353,7.52379502350727
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.42156869206856,7.87284619313791,7.14720744260324
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.48443613769526,7.97051197364551,7.22747405567038
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85820171467578,8.92949485335132,7.89384828401355
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.42499484319143,7.60284439041286,7.01391961680214
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.40529620155396,7.95145832323705,7.17837726239551
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.93372290000503,8.7411979356042,8.33746041780461
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.12534122354523,8.68506824445341,7.90520473399932
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.24773562958687,8.86449445518551,8.05611504238619
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.09298859934917,8.40531192915014,7.74915026424966
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.45722011125468,7.64704237622126,7.05213124373797
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61393251419042,8.53427362070091,8.07410306744567
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15544619871609,8.46677238356279,7.81110929113944
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.32667559095729,8.45962195537136,7.89314877316432
