"","Unnamed..0","tissue","endometriosis","severity","p211256_x_at","p215493_x_at","BTN2A1"
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.64922470628294,7.75233664278136,7.20078067453215
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.44375345059096,7.5536905213758,6.99872198598338
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.40502746176394,7.5059487574803,6.95548810962212
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.16229396063597,7.3400438444673,6.75116890255164
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.19877947427692,7.07899529386252,6.63888738406972
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.05477074739182,8.05959923713913,7.55718499226547
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.86726328906246,8.0598670026397,7.46356514585108
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.57871658332534,8.77334560275605,8.1760310930407
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.77889708107029,9.0181745487315,8.39853581490089
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01965711879813,7.99699820584907,7.5083276623236
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.69467032521931,8.94292971521499,8.31880002021715
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.68718443632937,8.67938392544616,8.18328418088777
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26187074108907,8.21865938768583,7.74026506438745
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0874143918222,8.21065373889913,7.64903406536066
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.98075326347018,8.15008222865638,7.56541774606328
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2004161335844,8.1937970928609,7.69710661322265
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31420340691553,8.60475305086625,7.95947822889089
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.69751475932362,7.38749099110364,7.04250287521363
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.14305190238993,8.12702007189926,7.63503598714459
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.10504687332731,8.14538139554161,7.62521413443446
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64524714274245,7.76202254594392,7.20363484434318
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02255774231988,7.82893613463236,7.42574693847612
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.25401752930248,7.38016215813327,6.81708984371788
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.67408870753746,6.77162856794622,6.22285863774184
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.30302953774174,6.02557289672124,5.66430121723149
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.50954013372011,6.36115562105818,5.93534787738914
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.49493992405959,7.28073602834532,6.88783797620246
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.07923886663908,6.4338687089566,6.25655378779784
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04282855467022,6.77162856794622,6.40722856130822
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04282855467022,6.69062731199896,6.36672793333459
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.34694691407302,6.77162856794622,6.55928774100962
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.21360651504248,7.32305372513493,6.7683301200887
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.11185151972176,6.24380995170535,6.17783073571356
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.77832831986526,7.89894968827427,7.33863900406976
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.13079767700731,6.78220417550626,6.45650092625679
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.11734506822868,6.97074271031423,6.54404388927145
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.19578205543318,5.79116340374669,5.49347272958994
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04282855467022,6.36115562105818,6.2019920878642
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44127982698632,7.3975241292428,6.91940197811456
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.33732442457601,7.13837750420799,6.737850964392
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.27504822674971,7.5536905213758,6.91436937406275
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04282855467022,6.3929625174006,6.21789553603541
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04282855467022,6.77162856794622,6.40722856130822
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3546126246996,7.41358556625179,6.88409909547569
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.39482642440224,7.14057514539898,6.76770078490061
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08143642749663,7.96758238613699,7.52450940681681
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.06471438698425,7.12088587738713,6.59280013218569
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.40511102907562,7.51634310674639,6.96072706791101
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.65951481832334,6.36115562105818,6.51033521969076
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.02011493500858,6.5552542381676,6.28768458658809
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.48269518234523,7.19988853504602,6.84129185869562
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65951481832334,7.60313702664071,7.13132592248203
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.52707878337674,7.71233018538353,7.11970448438013
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.941232053317,8.06411574715,7.5026739002335
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92128263363897,7.91743703737149,7.41935983550523
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01075580517425,8.28568745778555,7.6482216314799
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65951481832334,8.49270882910379,7.57611182371357
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.03602760573184,7.7793295583017,7.40767858201677
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.63238349182902,8.63069274392375,8.13153811787639
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.1137961756527,9.06780694440551,8.5908015600291
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.29045136159939,8.3380555675221,7.81425346456074
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.30532403864192,7.97964041871125,7.64248222867658
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.99383315382249,8.98589473704823,8.48986394543536
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.49256957142411,8.55161380056307,8.02209168599359
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.0818301444771,9.1993331129899,8.6405816287335
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.61575565635629,8.4378014686739,8.02677856251509
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24276993369764,7.91303310923069,7.57790152146416
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.96018353476776,8.94209223174679,8.45113788325727
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.28775024041849,9.43590126707549,8.86182575374699
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.89078707426647,7.59504729699129,7.24291718562888
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.02873036519078,8.14762765105278,7.58817900812178
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.08981250146736,7.98615048181123,7.53798149163929
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2616340204469,8.27566222483389,7.7686481226404
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83397810104431,8.6577650406935,8.24587157086891
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.34404097664366,7.98628444786281,7.66516271225323
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.17858206208683,8.59249648602661,7.88553927405672
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01479832739429,8.04580888221251,7.5303036048034
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.71056403604459,8.27123255633467,7.99089829618963
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28933977607441,8.22873153850261,7.75903565728851
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.52334602442963,8.64917630294777,8.0862611636887
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.29596382769642,9.40719908895905,8.85158145832774
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.89400441810656,8.21300399925586,7.55350420868121
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.39714961931985,8.39226147157479,7.89470554544732
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.21207811149798,8.39573645157907,7.80390728153852
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18006389822902,8.16896160654244,7.67451275238573
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2779879083039,8.14215154890458,7.71006972860424
