"","Unnamed..0","tissue","endometriosis","severity","p226343_at","p227018_at","DPP8"
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.30808553630575,3.40147435552597,5.35477994591586
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.27936076439488,3.00720753761552,5.1432841510052
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.97087769708251,4.80254232246833,6.38671000977542
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.27276265020256,4.80376185431303,6.03826225225779
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.6343332898756,4.67993986001569,6.15713657494564
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.25662482197441,5.01741484713431,6.63701983455436
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.02410378233226,2.90915640746479,4.96663009489852
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.92800283872864,5.00160295930352,6.46480289901608
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.96806331429393,2.86419431896588,4.41612881662991
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.5559471137626,4.15123251261704,5.85358981318982
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.17391903095363,2.86419431896588,5.01905667495975
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.76983184495271,3.02991790235076,4.89987487365174
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.39074898629191,4.10231496596992,5.24653197613091
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.25837028648722,3.07294732987664,5.16565880818193
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.98213419195262,4.42639483740571,6.20426451467917
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.46124150560167,4.45628066455839,5.95876108508003
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.32719013912552,4.1442996505204,6.23574489482296
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.10114764857647,5.77484851989122,7.43799808423385
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.15184092919267,3.88960661392761,6.02072377156014
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.49252356909308,5.65144458049672,7.0719840747949
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.01079694847179,6.71077209232525,7.86078452039852
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.17064461514032,4.87320432882449,6.52192447198241
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.41050995577209,2.86419431896588,5.63735213736899
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.3185361229977,6.47359756074452,7.39606684187111
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.55190451486066,5.85235830333876,7.20213140909971
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.10086342726473,6.35592313568917,7.72839328147695
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.12301023906677,5.9055996411745,7.51430494012063
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.24737506693706,4.26469714891062,6.25603610792384
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.13865149923217,5.40903686205244,6.77384418064231
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.85010997759295,6.68584419963238,7.76797708861267
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03653831700526,6.18469636019008,7.61061733859767
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.25285997374323,6.09147265323451,7.67216631348887
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42769315416036,6.76262789743884,8.0951605257996
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.53099378880777,5.99419967207751,7.76259673044264
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.19876393536832,7.05671703342962,8.12774048439897
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01487027624845,6.58460812461303,7.79973920043074
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42633203614631,6.33274475024261,7.87953839319446
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.55946682124857,6.75331547905418,8.15639115015138
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.12036595574412,6.86878687350669,7.9945764146254
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03838524192006,5.70379241534226,7.37108882863116
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.16522395330472,7.10226204099464,8.13374299714968
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.97092852665592,6.01607061914288,7.4934995728994
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.92954984863375,6.2613048061015,7.59542732736763
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.00381158255212,6.66120330601956,7.83250744428584
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.10350727037904,5.06851626546239,6.58601176792071
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.75370092485547,6.01418419180898,7.38394255833223
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05808479269915,5.91371942015058,6.98590210642486
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.57750517572904,4.35253500714236,5.9650200914357
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.48179469341243,2.98833080776645,5.23506275058944
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.51159632967572,4.74180598788059,6.12670115877816
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.14507441000011,6.24442164038561,7.19474802519286
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76983184495271,3.15200777956526,4.96091981225899
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.16263388709566,5.17198277564762,6.66730833137164
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32722731558977,3.85649937326283,5.5918633444263
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.12428196367368,3.53004750954924,5.32716473661146
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.47330710533372,5.22937008330292,6.85133859431832
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.89645421487497,5.00436472289343,6.4504094688842
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.07742739450786,5.52652367195453,6.80197553323119
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05246395514804,5.21195074421831,6.63220734968318
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.67342618478119,4.19735564783173,5.93539091630646
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.22273447886014,3.02700653974349,5.12487050930181
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.50796063136512,4.49788576530838,6.00292319833675
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.04670150082171,4.85744009629518,6.45207079855845
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.19850180835395,5.5897801842956,6.89414099632477
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.50822476738788,5.22507959430657,6.86665218084723
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76983184495271,3.8899797292294,5.32990578709106
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.01516206792821,4.57164545558574,6.29340376175698
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.1435546950816,4.94516528201865,6.54435998855012
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97336101976124,4.90415092944458,6.43875597460291
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.71995297420511,5.74350625221797,6.73172961321154
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32396829482372,4.72236226279738,6.52316527881055
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49708434576664,5.01745684776419,6.25727059676541
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73844560831272,5.00160295930352,6.37002428380812
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.49703903389575,3.70202269021986,6.0995308620578
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.80067173523378,4.90599984164356,6.85333578843867
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.86030743716178,6.30009623018174,7.58020183367176
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.48334483245616,5.54429895839486,7.01382189542551
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32433150257421,5.04918511951249,6.68675831104335
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.71161010362124,6.17932713306914,7.44546861834519
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.67369495099761,5.00160295930352,6.83764895515057
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.87006292756256,5.20911013285459,7.03958653020858
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.90924417983491,5.57575692947015,6.74250055465253
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.2332304537632,5.46068425627323,7.84695735501822
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.86331837806062,5.74579413388317,7.8045562559719
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.55524244652195,5.29101398748532,7.42312821700363
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.6369331746574,6.02755740093714,7.83224528779727
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.55963346367127,6.53400294315825,8.04681820341476
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.56659152351691,5.23811074349763,7.40235113350727
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.60481263898306,6.23186413727373,7.91833838812839
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.41934919379433,6.92215094540521,8.17075006959977
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.13226951175854,6.51348133408073,7.82287542291964
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.6674367585076,6.22163787787374,7.94453731819067
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.60965348643255,7.20148513357749,8.40556931000502
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.47877568851608,6.75866706053854,8.11872137452731
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.33899987191358,4.81336707690553,7.07618347440956
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.21775549417029,5.73684667056128,7.47730108236579
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.87330599425173,6.44652098064557,8.15991348744865
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31842585024736,6.56346063723057,7.94094324373896
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.56302270050382,6.13580382843653,7.84941326447018
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.71011669062089,6.24496254658468,7.47753961860279
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.79997543132212,6.23053245663285,7.51525394397748
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.42789732466118,5.48591259510298,7.45690495988208
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.15570152235703,6.15516595633016,7.65543373934359
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.49647064736424,5.92131848171224,7.70889456453824
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.12334383589482,6.68357861347621,7.90346122468551
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.14536459593291,5.800995426247,7.47318001108995
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.90245736602569,6.34160874545738,7.62203305574154
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.11782929425477,6.4347668318824,7.77629806306859
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.34601086344873,5.92254844623832,7.63427965484353
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29238805172568,5.78131654349051,7.5368522976081
