"","Unnamed..0","tissue","endometriosis","severity","p1555815_a_at","p223205_s_at","L3MBTL2"
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.59836259167149,8.23272937590353,6.91554598378751
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.98423564617822,8.69931400003609,6.84177482310715
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.46363591700242,8.96918405460115,6.21640998580179
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.03022311933813,8.24941897244902,7.13982104589357
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3723862244528,8.30674530865936,7.33956576655608
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.88418111711388,8.23276973562379,6.55847542636883
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.98573973681476,8.96977663422366,7.47775818551921
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.62568698701273,8.65030681312942,7.13799690007107
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.61756359053895,8.12038078356121,6.86897218705008
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.37996251625556,8.50819629617538,6.94407940621547
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.28698401178927,8.56976455974709,7.42837428576818
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.07799296159473,8.61842856574791,6.84821076367132
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.52641360135146,8.70506087438456,7.11573723786801
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.88418111711388,8.80605703591796,6.84511907651592
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.2620841547826,8.10886903778333,6.68547659628297
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.33928181953673,8.39193255051135,6.86560718502404
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.43948180693641,6.4272386233011,5.43336021511876
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.1641233515353,6.98775777728577,6.07594056441054
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.33110335957442,6.79225670876867,6.06168003417154
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.7425891345112,7.13909657036573,6.44084285243846
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.79662654273577,7.41302392527744,6.60482523400661
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.46446015331544,7.76856763572663,7.11651389452103
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.32644795817558,7.93716020211261,7.13180408014409
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",3.85288221892822,7.12291888280794,5.48790055086808
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.80099173750707,7.21857762469592,6.00978468110149
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",3.99036131699237,7.25144405403672,5.62090268551455
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.37773976435837,7.27301003526225,5.82537489981031
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.85452945591195,7.37212609776834,6.11332777684015
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.87347812144485,6.91406454485274,4.89377133314879
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.36225955388062,7.06915645495451,5.71570800441757
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.88418111711388,7.42292542077491,6.1535532689444
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.62223097737118,6.98817841295856,5.80520469516487
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.37433896539662,7.52876752655052,5.95155324597357
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.55379415000798,6.83215949637547,5.19297682319173
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.47626131084448,7.10308642730795,5.78967386907622
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.70454522812311,7.30532576127273,5.50493549469792
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.46206587392944,7.34196615794381,5.40201601593663
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.48899113837676,7.04227522252714,5.76563318045195
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.20630443048958,7.1671904941935,5.68674746234154
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.28280183100427,7.04750146295226,5.66515164697826
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.12590013776954,6.92433511026149,5.02511762401551
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.21109865131821,7.25299841082073,5.73204853106947
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.02483738849733,6.84775174259714,5.43629456554724
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.57364474486497,7.30142301784011,5.93753388135254
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.25088050201383,7.27105525416607,5.76096787808995
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.54771875350765,6.42183075648198,4.98477475499481
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.19204750730864,7.53604399110265,5.86404574920565
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.81560248445661,6.81795060082998,5.31677654264329
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.05433928437338,7.46186933414323,5.7581043092583
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.93902728586701,7.30746769997362,5.62324749292032
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.36225955388062,7.52755436202547,5.94490695795305
