"","Unnamed..0","tissue","endometriosis","severity","p32042_at","p204643_s_at","ENOX2"
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.93013940123507,5.14431921236042,4.53722930679775
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.31002269331861,4.23112307313164,3.77057288322512
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.23865784751514,5.926680284304,5.08266906590957
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.35592746146574,4.45948892664886,3.9077081940573
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.42160103696584,5.13305555161539,4.27732829429062
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.20040081208941,4.7377942696677,3.96909754087855
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.30570907582981,4.7377942696677,4.02175167274875
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.8460854976507,4.55185394744826,4.19896972254948
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.01753384841943,5.32546267176313,4.67149826009128
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.15086229944635,5.10634612158718,4.62860421051677
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.24958163358267,4.90056602482645,4.07507382920456
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.30474397591203,4.55185394744826,3.92829896168015
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.04516775365811,4.55185394744826,4.29851085055319
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.65894853758162,4.93317932652558,4.2960639320536
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.91207663025998,4.9381456496956,4.42511113997779
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.84701568675984,5.02100458622946,4.43401013649465
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.79817262707725,5.09103200247707,4.44460231477716
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.41499758427001,4.75186937120156,4.08343347773579
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.41789201232027,4.55185394744826,3.98487297988426
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.75302168337726,4.58446317628597,4.16874242983162
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.62845609886321,5.35921119429442,4.99383364657881
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.98488159492328,4.92045998247268,4.45267078869798
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.85517462839003,5.32546267176313,4.59031865007658
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.89293220028883,5.80466187219474,5.34879703624178
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.84682190384834,4.90774031848805,4.37728111116819
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.3923024846493,5.13655793480089,4.2644302097251
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.11925688979673,5.43153988801894,4.77539838890783
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.13364945384843,5.62978997719573,4.88171971552208
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.93865671138591,5.32546267176313,4.63205969157452
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.62843709179945,5.6383904579699,5.13341377488467
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.47393736800777,5.32546267176313,4.39970001988545
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.81265321300327,4.86051351673437,4.33658336486882
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.6938771763884,5.78732616991637,5.74060167315239
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.90288615366287,6.26430109449281,6.08359362407784
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.07130433323991,5.88556158442304,5.47843295883147
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.08360705315864,6.24162715997145,6.16261710656504
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.10702178111484,6.21196416169239,6.15949297140362
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.93114731474429,5.97101055126025,5.95107893300227
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.15296740566446,5.57246128407601,5.36271434487024
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.15358000004871,6.68514295736686,6.41936147870778
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.40429310599364,6.43708137480478,6.42068724039921
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.70292262232036,6.09019535533492,5.89655898882764
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.94472227697448,6.69046125637093,6.31759176667271
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.17625017933717,6.65513536981897,6.41569277457807
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.13134197213961,6.37684939235418,6.25409568224689
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.00623558153271,5.90189946223281,5.95406752188276
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.79309908084465,5.96544026235832,5.87926967160148
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.12488847949118,5.32546267176313,4.72517557562715
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.2652961281049,6.20059892205453,5.23294752507972
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.47941114468956,5.27458369327628,4.37699741898292
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.24146607343679,5.32546267176313,4.78346437259996
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.33814418501462,4.68563446104949,4.01188932303206
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.10806880356721,5.32546267176313,4.71676573766517
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.35171011268488,4.90404121800346,4.12787566534417
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.57370078512526,4.60326338248931,4.08848208380728
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.77482068651033,5.14907797044159,4.46194932847596
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45343616528368,4.55185394744826,4.00264505636597
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.2729303614328,4.55185394744826,3.91239215444053
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.05909842498863,5.25400069859395,4.65654956179129
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.06855222094248,4.55185394744826,4.31020308419537
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.90596954261552,4.54972827939685,4.22784891100618
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.13824330603996,5.19599677225483,4.6671200391474
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.82501845593071,5.36977943084285,4.59739894338678
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.95049346447521,4.7377942696677,4.34414386707146
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.31213425570724,5.99407201213617,5.15310313392171
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.11662481565062,4.48714845412295,3.80188663488679
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.35933198595625,4.77952065894129,4.06942632244877
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.14117169914294,5.1718494135641,4.65651055635352
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.57908891753452,4.56795810591819,4.07352351172636
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.62131284944891,4.70387909779296,4.16259597362093
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.1437411863,5.44360815848509,4.79367467239254
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.90688403658737,4.95504624649531,4.43096514154134
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.85016617852833,4.55185394744826,4.20101006298829
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.86498035623947,5.2364170149427,4.55069868559108
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.79274468157923,4.96123287383411,4.37698877770667
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.21115559535613,4.91285981497367,4.5620077051649
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.67523927197712,5.32546267176313,4.50035097187012
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.30183110222352,5.32909138909858,4.81546124566105
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.01744591926911,5.453252091218,5.23534900524356
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.55007961571809,5.90532955928634,5.22770458750222
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.76730727828895,5.73591044445539,5.25160886137217
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.95416254513334,5.69644640077124,5.32530447295229
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.29653515413092,4.97416143135518,4.63534829274305
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.37591528976986,5.32546267176313,4.3506889807665
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.2410236151347,5.32546267176313,4.78324314344892
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.74956834132056,6.24108560494376,5.99532697313216
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.33747071617774,6.09657556681163,5.71702314149469
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.91157312950285,5.76765429578724,5.33961371264505
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.90372456051753,5.85586370574641,5.37979413313197
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.20444314900274,5.88980925591466,5.5471262024587
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.7226227657483,6.32825506477293,6.02543891526062
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.78384265607755,5.38315887567293,5.08350076587524
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.4006842469808,6.2503190433724,5.8255016451766
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.25856960633499,5.90612274862889,5.58234617748194
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.15193532245179,5.3120163829978,4.7319758527248
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.01063020368356,5.98705491523149,5.49884255945753
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.69846748038286,6.36451671853479,6.03149209945883
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.7144647236711,5.43141920630181,5.07294196498646
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.16473526121533,5.48405618435532,5.32439572278532
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.25116263991525,6.70063609159261,6.47589936575393
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.0089328010857,6.31176961943103,5.66035121025836
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.70449857180264,6.06966720719604,5.88708288949934
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.34006557531693,5.39556255488065,4.86781406509879
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.02992438464749,5.50482873572697,5.26737656018723
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.10662699494805,6.26413704978656,5.68538202236731
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.42939162602127,6.09390628857539,5.76164895729833
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.27168551280727,5.46141013769815,4.86654782525271
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.11536807492928,5.03239773868577,4.57388290680752
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.91865386954557,5.39688043215705,5.15776715085131
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.24990672581781,6.25387891997551,5.75189282289666
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.18100598443216,5.69261339865789,4.93680969154503
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.58962865618137,5.32600995590887,4.95781930604512
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.97185164045019,5.21740348629694,5.09462756337356
