"","Unnamed..0","tissue","endometriosis","severity","p221675_s_at","p230364_at","CHPT1"
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.00317766217558,4.23118875242729,6.11718320730143
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.20372651990361,3.97569485482281,5.08971068736321
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.04640204483109,4.40801086762435,6.22720645622772
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.65408838087954,4.23118875242729,5.94263856665341
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.34861425125349,3.75719845665455,5.55290635395402
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.69771047002498,4.64248561690642,6.6700980434657
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.40643087224502,4.23118875242729,6.31880981233615
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.84626174263459,4.63834903087764,6.24230538675612
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.86152040899039,4.62604956977183,6.74378498938111
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.10321032797171,6.43174873413952,7.76747953105561
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.35032894488136,4.91366183590299,6.63199539039218
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.60981959792369,4.91366183590299,6.76174071691334
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.41600264277,6.61817484355658,8.01708874316329
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.02206556843677,4.91874644106661,6.47040600475169
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.95683262136517,4.99032149318877,6.97357705727697
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.22033891151456,5.67186573972767,7.44610232562111
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0015746022909,7.08570432515621,8.54363946372355
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.11271191220993,5.15116390939731,6.63193791080362
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.84645877867234,6.04561131700002,7.44603504783618
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.19315610787398,5.56910176403425,7.38112893595411
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.81288393694151,5.10380702156657,6.95834547925404
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93545731086326,7.06987633490052,8.00266682288189
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.34524707668943,7.09344913523887,8.21934810596415
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.60090116488889,6.64154191259832,7.6212215387436
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.54504549259004,5.7911858141191,7.16811565335457
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93132439807423,6.84751215549926,7.88941827678674
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.10974255873139,6.86853368563821,7.9891381221848
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.84499967955834,7.07320330911571,7.95910149433703
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.56174817411806,6.78915236981129,7.67545027196467
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.72222852451879,7.66751728243778,8.69487290347828
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.99631383883674,7.12739329026967,8.06185356455321
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.52441118253687,7.04038912157811,8.28240015205749
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.11910480284342,7.28593276255534,8.20251878269938
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.05810311760361,6.91445602986974,7.98627957373667
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.49161209320188,6.93826554471888,7.71493881896038
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.96453610414323,6.96560655944804,7.96507133179563
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.42448402846311,5.9615482779882,7.69301615322566
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.9711022927191,6.780488696629,8.37579549467405
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.35356162648382,5.318905135541,6.83623338101241
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.65236744017768,5.65074401465606,7.15155572741687
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.14547232109837,4.72416231329466,6.43481731719652
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90115305515439,4.91366183590299,6.90740744552869
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.09320033585941,5.25099852251599,6.6720994291877
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.42125888552986,4.70395011138572,6.56260449845779
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.78908612189581,5.47323930693527,7.13116271441554
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.07911427460921,4.49478588835815,5.78695008148368
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.26963543240033,4.63737600331713,6.45350571785873
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.58888516381361,6.87297360667113,8.23092938524237
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77727027646983,4.47579263820459,6.12653145733721
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.03066736827999,5.37835663051486,7.20451199939743
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.78143870244539,5.76652067428199,7.77397968836369
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.5886810733727,4.91366183590299,6.75117145463784
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.78000083117015,3.76654589415538,5.27327336266277
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3242546168532,4.22812057163078,5.27618759424199
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.531418112355,5.77075140553581,7.15108475894541
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.05182290334468,6.19485023710235,7.62333657022351
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.40629541720296,5.96867958272831,7.68748749996564
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.45905920342766,4.44272740333784,5.95089330338275
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.40769364438952,5.60244914375608,7.0050713940728
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.35847243111758,5.53665244184889,7.44756243648323
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.23454174179947,4.72794014342516,6.48124094261231
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.85319952515448,3.2078561425103,5.53052783383239
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.03725290121165,5.21626979276521,6.62676134698843
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.62375934911563,5.35656187303469,6.99016061107516
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.22664307811598,4.91366183590299,6.57015245700948
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.41377586403386,5.20956430490989,6.81167008447188
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.58701662978659,5.63481457876124,7.11091560427391
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.51171920409822,5.13184262557647,6.82178091483735
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.667559398952,5.41868380564593,7.04312160229896
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.29952134026013,3.9239528285832,6.11173708442166
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03745689868764,6.07447490451124,7.55596590159944
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6551460276681,4.49694986715278,6.07604794741044
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.76395942166359,5.53917867110513,6.65156904638436
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88387502836051,4.59136013491123,6.23761758163587
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.3963770297878,5.25941877859073,6.82789790418926
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.7267262015846,6.83025123285214,8.27848871721837
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.64164469076379,5.20408309113443,6.42286389094911
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.94540234859514,4.94858038171268,6.44699136515391
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.84675996899811,5.58186239529677,7.21431118214744
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.10262303737042,6.14657039435449,7.62459671586245
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.74474602723941,4.23118875242729,5.48796738983335
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.57144773945898,5.58410145756734,7.07777459851316
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.53153458694599,6.0172987481987,7.27441666757234
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.66171385471081,6.57594586078989,7.61882985775035
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.3170888968573,4.96772880040145,6.64240884862937
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.82923502488472,7.21911937797373,8.02417720142923
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04224626036246,5.9454530877029,6.99384967403268
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.85862758856979,5.82211637841355,6.84037198349167
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.18322856263608,5.91069554708248,7.04696205485928
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.2675850249673,6.13875314087731,7.2031690829223
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.56151708260631,6.42768698130664,7.49460203195648
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.71506723987187,5.60718850998882,6.66112787493035
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.97490088295726,6.40734805527847,7.69112446911786
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.33924594691816,6.49097901533522,7.91511248112669
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.02622790535039,6.26673252400216,7.14648021467628
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.75395630421769,5.55102433564396,6.65249031993083
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.09324979967852,5.42301671360255,6.75813325664054
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1192777315461,6.55457950125962,7.33692861640286
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.97546659921232,6.33584143136948,7.6556540152909
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.31253945871277,6.5382431469703,7.42539130284154
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.47460403672644,6.61403860963887,7.54432132318265
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.59934538772335,5.15718255218172,6.37826396995253
