"","Unnamed..0","tissue","endometriosis","severity","p203753_at","p212387_at","p212385_at","p212382_at","p212386_at","p213891_s_at","p222146_s_at","p228837_at","TCF4"
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4422103544278,9.01872526226547,8.41957090901416,8.6830283005899,12.1963771791016,11.5642836016045,9.79073825100382,8.37255296571761,9.81093585296561
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.40201057535762,6.75995707811666,6.10753791418684,7.70565663677253,10.0918807897999,9.0865515981853,7.38558690303229,5.76041026350956,7.66244896987009
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.98934559858282,8.16086838471501,6.10753791418684,8.06893732774438,11.9972369621408,11.1466976541614,9.11965271694277,7.26350842054975,8.98172312237797
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.57267276829067,7.78956512991587,6.12074450617137,7.53335532712918,10.5967198993903,9.72136710777275,7.6733479636151,6.50183092772695,8.06370045375152
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6108999318698,9.55626774015903,8.85870248909315,8.87279121343815,12.4732795316823,11.7749251998212,9.74273861056547,8.28913014013922,10.022341857096
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.61303085827264,8.28718994006933,7.54748240865937,8.12419842712266,11.1288357588692,10.3470433767912,8.80045393988925,7.26350842054975,8.88896789127793
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.98336868498835,7.76829416056934,6.06264321729584,7.18103927837342,10.6224869086062,9.72195220065402,8.45402679688162,6.73402496408624,8.19097952643188
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.629342271054,10.1733872224904,6.0885413307172,9.55102723398583,13.2393466326576,12.3962221362488,9.10474973457034,8.4483285105695,9.95386813403671
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.58473308563296,8.21934570363729,6.62942892320489,8.16185261809338,11.174767159838,10.5521678897698,8.98322910699599,7.39145792518342,8.83712280154447
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.67020688837685,8.81762185419668,6.7482007631756,8.9246306887999,11.3018716952327,10.5976560723552,8.55684956695201,7.01574893086907,8.95409830749475
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.09860071705862,8.00651096956725,5.65952780982914,7.87367733175345,11.5803193183507,10.3984683234644,8.17410196892759,6.3337105050524,8.39061461800044
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2069700681806,9.18964001214287,7.98308502987114,9.01915683955233,12.0079001021112,11.4557028375427,9.74186760481047,8.41794014849521,9.75278283033832
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.94517552345157,7.83234688590853,6.12901718897418,7.82572915106738,10.8411343177893,10.1378893723935,7.94656056168794,6.61931502246929,8.28464600296771
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.63122738074516,8.35366410265677,6.0762887834389,8.21108232507391,12.0842064452599,10.710636229703,8.42318891135906,6.69832828972402,8.77357780849509
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7236117124301,9.96078225487807,5.65952780982914,9.41735196115912,13.4431510843661,11.7820284368508,9.06898464601048,7.3458301871243,9.67515851158101
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0211328887635,7.56868047110247,5.65952780982914,8.15272499697436,10.7928563555814,10.97106520104,8.90822135015354,7.29975999772967,8.67174613389676
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3720234124547,8.98981723789132,7.67737638191373,8.89938153655617,12.3049256056602,11.2509279769577,9.553389972884,7.4533032479076,9.56264317152818
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7307650438881,10.2123740956005,8.53733336627403,9.34648027360562,12.2505926764006,11.4219427309944,10.1071437902615,8.2858605074124,10.1115615605546
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.01120229845128,7.01346401868082,5.90005992536319,6.96101816784463,10.468484900587,9.91746035098714,8.34769818184355,6.78911442020127,8.05106278299486
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.55056847096574,8.02289728708014,6.1260751653343,8.42539788955064,12.0936778180857,10.7280165980274,8.55049987234617,7.10961115550379,8.82584303211173
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.87684335486035,8.02045615697697,5.65952780982914,8.05133210555466,10.9627205526762,10.0871357155435,8.43474406004382,6.30964964601937,8.300301175188
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.84213043196282,8.26017229137568,6.62274818336796,8.14588414441548,11.8913580674226,10.8394116063956,8.74708629831491,7.09805677193463,8.93085597439871
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.3935901004007,8.58876374638315,7.14718850207915,6.06220920129917,11.5950994562505,11.5121355417646,8.44158812613789,8.38652103470702,8.89088696362777
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4385784258256,8.97698750514178,6.89782058144436,10.5136816620362,12.7847521970231,11.8295266854648,9.39592019873354,7.99410134597239,9.85392107520522
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.85435167281733,9.28313204269359,7.26314605909416,8.27909224598347,12.019838667538,11.5254778990144,9.61595494946308,7.71444401176048,9.44442969354556
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2266390162521,8.89142059211376,7.67892615181128,8.92377862408826,11.7182497974965,10.9229580195119,9.76829146153391,8.00206900685869,9.5165415837083
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.43702804079429,8.11926140421764,6.22892901408716,8.83741789916001,11.8359831953821,10.757863582577,8.39027644375723,7.3458301871243,8.86907372088747
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0799521352617,8.54382789310859,6.73062952637175,8.15649798529435,11.6370364373202,11.004909566681,9.2068820436321,7.47235750299631,9.10401163633325
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.87014899822039,7.86907965117006,6.27620447080608,6.77785775016762,10.6167996771647,9.99520942660722,8.03471031940003,7.25267825834899,8.21158606898564
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.34182159816415,9.11163765646591,7.45944100524406,8.39406118406689,11.1703112657851,10.0446255388281,8.88538220352204,6.13755719784402,8.81810470624003
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.13734038375939,8.94283318568089,6.68207232250104,8.17564829738015,11.1370286774314,10.1412331302436,8.4400430055974,6.28940001544585,8.61819987725496
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5041959096192,10.5780326209886,8.36582250599477,10.2957925531966,12.3672418263072,11.1944306766052,9.63957136960089,7.26350842054975,10.0260744853578
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.26398991945552,9.47018628897814,7.78298400761045,8.1133604493844,11.4907553613188,10.55062549715,8.55359337883922,6.16931588107901,8.92435134797694
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8448097875491,11.269601221663,10.2394679240873,10.8460113040359,13.0049268500429,11.9422447156135,10.237233731655,7.51833906396902,10.737829324827
