"","Unnamed..0","tissue","endometriosis","severity","p202348_s_at","p202349_at","TOR1A"
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.78729267938013,7.91628467985039,8.35178867961526
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.48747779621679,7.63957432924695,8.06352606273187
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.84841245816398,7.10483303096252,7.47662274456325
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.31792807301924,8.20773372890282,8.26283090096103
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.692364159745,7.10483303096252,7.39859859535376
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.78681750482309,7.24919184264145,7.51800467373227
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.74069262979407,7.88831605101119,7.81450434040263
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.75072892798884,7.23820901905628,7.99446897352256
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.62073423431848,7.86000843846507,8.24037133639177
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.90099809834014,7.8376199173583,7.86930900784922
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.92658461620644,7.66565347010498,8.29611904315571
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.12895495859144,7.45182562844097,7.7903902935162
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.1116965079896,7.2491600211932,7.6804282645914
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.49694540095482,7.76587296772825,8.13140918434154
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.1578443548304,7.4832258510482,7.8205351029393
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.56801463560229,7.10483303096252,7.3364238332824
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.42281796506629,7.10483303096252,7.26382549801441
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.13524775910679,7.7515953551844,7.94342155714559
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.64906727087005,7.61202822517072,8.13054774802039
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.58494725568891,7.75207709107728,8.16851217338309
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.61773541282779,7.91519420127187,8.26646480704983
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.16647927731421,8.10068332764028,8.13358130247724
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.47768217405773,7.18566978293896,7.33167597849834
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.79315072690007,8.20579642265081,8.49947357477544
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.53625905812383,8.20575092258234,8.87100499035309
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.1974361043174,7.87401548705575,8.03572579568658
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.75552645602387,7.47034249799252,8.1129344770082
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.01889992783258,8.69065713094654,8.85477852938956
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.05902509644886,8.17659328557811,8.61780919101349
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.16297262954986,7.89920163855888,8.53108713405437
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.07548724959648,8.16848742597452,8.6219873377855
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.10438125439492,7.32553177238101,7.71495651338796
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.72313994480029,8.28813408666541,8.50563701573285
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.04599819768147,8.21924122583235,8.63261971175691
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.88386697571092,8.21871063940552,8.55128880755822
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.38983223095947,8.07474906204051,8.23229064649999
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.50969931413854,8.21120253686951,8.86045092550403
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.78949091460671,7.83512941223177,8.31231016341924
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.85491720543382,8.01705393767569,8.43598557155476
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.19863748817415,7.95158845472476,8.57511297144945
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.41869926330864,8.258645930174,8.83867259674132
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.83733219122293,8.30558795262491,8.57146007192392
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29864404475229,8.27714562278918,8.78789483377074
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.6107743772155,8.67155428808128,9.14116433264839
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39266497554447,8.42359147067158,8.90812822310803
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04421004623863,8.18075388008333,8.11248196316098
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31866307558391,8.51283394046035,8.91574850802213
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39151526401281,8.24902541996597,8.82027034198939
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.54772932879134,8.41309697312141,8.98041315095637
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.81125765553625,8.52513570068218,8.66819667810922
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.25090201807308,7.49535723874949,7.87312962841129
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.87235053873073,7.88667735036086,8.3795139445458
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.15640951466505,7.19414219854457,7.17527585660481
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.6370192519393,7.94806589196461,8.29254257195196
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.89527109496378,7.87535629203635,8.38531369350006
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.70883036391814,7.567004976624,8.13791767027107
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61050838013588,7.87022533484963,8.24036685749276
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05087429980536,7.10483303096252,7.57785366538394
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.82510577942831,7.81291591379458,8.31901084661144
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60748718569775,8.65827551000462,8.63288134785119
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.33329787722209,8.06932090067226,7.70130938894718
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.23488710048823,8.32546853008196,8.78017781528509
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.81420976201913,8.15616281286244,8.48518628744079
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.48465401733949,7.76941617717092,8.12703509725521
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32376182668175,7.23169648946961,7.27772915807568
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.70017810648292,7.77486004881959,7.23751907765126
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02880262228483,7.79169626392815,7.91024944310649
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.91018954604996,7.92497233574852,8.41758094089924
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.49004556055297,8.13306294936597,8.31155425495947
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.24477376063929,7.50819030694202,7.87648203379065
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.1707772427789,7.76154710063475,7.96616217170683
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60436757394106,7.96484635860769,8.28460696627437
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.10157263723599,7.90302210654772,8.00229737189185
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.03501624706848,8.12776388420496,8.58139006563672
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.06584097157952,7.8360602062874,7.95095058893346
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.28692775796853,8.42932483860631,8.85812629828742
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.46603561735815,7.27172283506136,7.86887922620975
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.12894917136503,7.70652843693563,7.91773880415033
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.68228297637801,8.51558563557403,8.59893430597602
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.08213769343708,7.10483303096252,7.5934853621998
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.08712744036133,7.10483303096252,7.09598023566192
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.64543422891118,7.08310582107397,7.36427002499257
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.9618111440302,7.10483303096252,7.53332208749636
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.80361945396745,6.84912845521224,7.32637395458984
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.34880692227821,7.10483303096252,7.22681997662036
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.13190890346778,7.34008694921788,7.73599792634283
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.57090953396828,7.51347874899508,7.54219414148168
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.35036503185752,7.80314210842742,8.07675357014247
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.31971239768006,7.92327471925891,8.12149355846948
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.58559146439431,7.73035073695516,8.15797110067474
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.49684023776064,7.58348151974179,8.04016087875122
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.69308034158247,7.93326736434159,7.81317385296203
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.56093143189034,7.74301597605497,8.15197370397265
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.89654038542567,7.94580764497494,8.42117401520031
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.98995610804343,7.76441522252677,8.3771856652851
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.04917944556085,7.85981994302926,7.95449969429505
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.93196430985902,7.76199492146245,8.34697961566073
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.59538190439869,7.85940102311393,8.22739146375631
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92678357033171,7.58469346538588,7.75573851785879
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.68481588738389,7.5656778309592,7.62524685917155
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.39498837780919,7.64790826529588,8.02144832155254
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.3013023025912,7.99325692203024,8.14727961231072
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88629218275595,7.37756681006736,7.63192949641165
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.85728753087385,7.66749909608429,7.76239331347907
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01160061412364,7.93618729995605,8.47389395703985
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.72415710454608,7.86839710622986,7.79627710538797
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.52440336455906,7.89114994145161,8.20777665300534
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4752942449015,7.89391254652201,8.18460339571175
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.49353460020741,7.24857172278486,7.87105316149613
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.12926459893254,7.7567037822123,7.94298419057242
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.64800328848036,7.95739262242457,8.30269795545247
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.66711302921018,7.97930044359421,8.3232067364022
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.26802511636575,7.90231453814773,8.08516982725674
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05504428579232,7.87650358020081,7.96577393299656
