"","Unnamed..0","tissue","endometriosis","severity","p222872_x_at","p233085_s_at","NABP1"
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.64795130484169,6.26520828217066,6.45657979350617
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.16434172632176,7.09549908782684,7.1299204070743
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.93096205148887,8.37568449331035,8.65332327239961
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.74820111632812,8.50026576633468,8.6242334413314
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.96962867497158,4.74462508016822,5.3571268775699
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.42866480519887,6.60186434031313,5.515264572756
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.66361654162379,7.45722891113373,7.56042272637876
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.23480430751909,6.92263304633046,7.07871867692477
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.92051667463039,5.0540423122962,4.9872794934633
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.92051667463039,7.17306497253776,6.04679082358408
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.64650181888982,8.5386442324759,8.59257302568286
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.3836942078983,5.39155676502346,5.38762548646088
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.65723838941735,6.30827359365213,6.48275599153474
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.13520021879732,5.55467939396759,5.84493980638246
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.70403552200194,7.74299561933448,7.72351557066821
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.12263371619618,6.22512704339453,6.17388037979535
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1847657215001,9.92046012764891,10.0526129245745
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.71536089755662,9.22884794157193,9.47210441956427
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.27120588858931,6.50532036116386,6.38826312487658
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.92499233430943,5.52707615100194,5.22603424265569
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.87802365766509,9.48178903794547,9.67990634780528
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.40287958268234,9.0863499295843,9.24461475613332
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.15248206071822,8.08707795105994,8.11978000588908
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.4016949824469,7.0735239239123,7.2376094531796
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.07773261486818,5.71452577929535,5.89612919708176
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.39221749460969,5.80224502149514,6.09723125805241
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31582038406613,7.06677019805614,7.19129529106114
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.27029487714731,7.19075421679616,7.23052454697173
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.80525420221923,7.7530432300294,7.77914871612431
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.36313946891438,8.24792888456316,8.30553417673877
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.75227484713827,7.79081917387833,7.7715470105083
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.41905239509955,7.98989085927901,8.20447162718928
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.27707527113875,7.28067287067884,7.2788740709088
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17023048629297,7.81469404072236,7.99246226350767
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.44903535235494,9.15743943934459,9.30323739584976
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.60996895507126,7.50985617764228,7.55991256635677
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.70417048626869,9.4963284854596,9.60024948586415
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.28218674801946,7.94874695134786,8.11546684968366
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.32286532307574,7.3168748642959,7.31987009368582
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28437573047088,7.10800899806485,7.19619236426787
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58219435023392,7.56804596698677,7.57512015861035
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.67297436965799,8.4670406033228,8.5700074864904
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.20548425439672,9.10966752808791,9.15757589124232
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.82546894445066,6.54036887401143,6.68291890923105
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.30377886157114,9.15087877475899,9.22732881816506
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.92051667463039,4.8909978006882,4.90575723765929
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69583290937467,8.37466471658944,8.53524881298205
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.15702012140911,6.11614450446107,6.13658231293509
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.92051667463039,5.04395048633708,4.98223358048373
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.31883824685478,7.19171996628936,7.25527910657207
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64795990491015,6.54882497062556,6.59839243776785
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3976391392847,6.4055666942898,6.40160291678725
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.02208146139024,8.86837605978973,8.94522876058998
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.43299133990473,7.76102852420461,8.09700993205467
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.92791481635186,7.22765056746963,7.07778269191074
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.58785278190996,8.33038619458773,8.45911948824885
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.94851992903142,8.58967852990296,8.76909922946719
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.81930393651347,5.00741282217756,5.41335837934552
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.63120067559245,6.46327494785373,6.04723781172309
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.33727443568099,6.13345688938771,6.23536566253435
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.71819384266485,6.69162409361443,6.70490896813964
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.00615129490649,8.69286924770783,8.84951027130716
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.92499233430943,5.83944602923781,5.38221918177362
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.06558846312271,7.83851533869486,7.95205190090878
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.92102753743227,8.91050490034818,8.91576621889022
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.65506402938514,5.41363613694037,5.53435008316275
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.30169426087467,6.93541675446352,6.61855550766909
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.55794320310332,6.38846499328732,6.47320409819532
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.16735044194779,6.72759931798468,6.94747487996623
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.66096820210188,6.04378678564359,5.85237749387274
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.54277305903355,5.05822659896596,5.30049982899975
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64853960574437,5.83387410830671,6.24120685702554
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3626745010289,11.261894625979,11.312284563504
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5223819818879,10.0738068641487,10.2980944230183
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.95278071622616,10.2101735030663,10.0814771096462
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.681823472068,10.312759590262,10.497291531165
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.06924294130716,7.29515843488018,7.18220068809367
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.31630913714943,5.56757103705044,5.44194008709994
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.83902357836468,6.41209267083943,6.62555812460205
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.18165232534599,8.08921359315652,8.13543295925125
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.79414637935957,7.78862980597452,7.79138809266705
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.25777918856595,6.88260411986948,7.07019165421772
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.74406316224908,8.0576778143282,7.90087048828864
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.10839046957317,7.84905273672865,7.97872160315091
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.00684482376233,8.53891854963892,8.77288168670063
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.7528453702515,8.49223490293656,8.62254013659403
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7197871364313,10.3080857404166,10.513936438424
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1538520960254,10.9120361843576,11.0329441401915
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.55954944017363,7.22383062045787,7.39169003031575
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.05223018837043,8.79391510299707,8.92307264568375
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5272646531161,7.36061158192043,7.44393811751826
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31883824685478,7.39707619034785,7.35795721860131
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.90462356182467,7.89891399596822,7.90176877889644
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.99852308295435,8.09535316232114,8.04693812263774
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.63256214416317,8.41999045908257,8.52627630162287
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.31883824685478,7.45018591326778,7.38451208006128
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.6646571535127,9.26759654858885,9.46612685105077
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.683005237536,10.5177751682713,10.6003902029037
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.6451646388922,9.45940875361652,9.55228669625436
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62537905558338,7.4612335330403,7.54330629431184
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.46261927508075,7.49383592143092,7.47822759825583
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2659540062034,9.98783641660125,10.1268952114023
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38676899835948,7.19075421679616,7.28876160757782
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5370238322818,10.2440597682461,10.390541800264
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.44230548552773,7.4402372878481,7.44127138668791
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2639883315608,7.14338975403321,7.203689042797
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.07621303988211,7.12104908609582,7.09863106298897
