"","Unnamed..0","tissue","endometriosis","severity","p222426_at","p229846_s_at","MAPKAP1"
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.26316106402812,3.38167515273611,4.82241810838211
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.95808355692349,3.92998162300958,5.94403258996654
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.56737050600533,3.93929465343565,5.75333257972049
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.83741752982692,5.07033230186378,5.45387491584535
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.09280737373784,3.93481950831714,5.51381344102749
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.17137925430109,3.92998162300958,5.55068043865534
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.19667501203747,3.85991432833187,5.52829467018467
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.00371151048484,4.871721794848,5.93771665266642
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.18785093512354,3.45108564669522,5.31946829090938
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.10752250283519,3.73533936107436,5.42143093195477
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.10752250283519,3.65655005619856,5.38203627951687
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.86500407821734,5.02206634521793,6.44353521171764
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.04176137404725,6.9766986501923,7.50923001211977
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.37460302452302,5.54975626269081,6.46217964360691
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.53626915702215,5.0142269081539,5.77524803258803
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.76504549111919,6.05664531933173,6.91084540522546
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.85173125759477,5.35205797513522,6.601894616365
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.67618616427809,4.29159786132985,5.98389201280397
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.19913962662681,5.87097581205714,6.53505771934197
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.38656293591765,4.2956546789857,5.84110880745168
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.98850530559329,4.62404095033196,5.80627312796262
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.26830860747359,6.34717386553514,7.30774123650437
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93259339994248,6.43038064969869,7.68148702482059
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.75165544710576,6.54554678976282,7.64860111843429
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03468658618172,7.15720851349627,8.095947549839
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.69989648118968,6.30918924559297,7.50454286339133
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.45667502478388,6.6525328916016,7.55460395819274
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.16788384959288,6.75925634329162,7.46357009644225
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.14396945241682,7.15918828694186,7.65157886967934
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.91425167981475,6.49660422905872,7.70542795443674
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.77864256271997,6.66303990063643,7.7208412316782
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.02344236874337,7.60475326166656,8.31409781520497
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.68622318790139,7.08793758204736,7.88708038497438
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.2994084420229,5.60069716395539,6.95005280298914
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.3771488315363,7.08209706587581,7.72962294870606
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.6784819817726,6.99335898471691,7.83592048324476
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.99400466045316,4.61986985016337,6.80693725530826
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56366363313654,5.36833197234876,6.46599780274265
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.61323130423819,5.52396747938947,6.56859939181383
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.8465152318631,5.5243404079431,6.6854278199031
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66139638438341,3.98541273597468,5.82340456017905
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56263048802576,4.30968004415079,5.93615526608827
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.8491256141877,4.69698099088299,6.27305330253535
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.56204524977828,4.30968004415079,5.43586264696454
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2360329272188,4.32319967668708,5.77961630195294
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.81307935235981,4.30968004415079,6.0613796982553
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6889011822343,5.00725874663678,6.34807996443554
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.16803224627556,4.74528597832096,6.45665911229826
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.16133774707803,3.38167515273611,5.27150644990707
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.10752250283519,4.6019809599928,5.85475173141399
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.684496473453,4.30968004415079,5.9970882588019
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.37561642297619,3.93481950831714,5.65521796564667
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.87273350995283,3.92998162300958,5.90135756648121
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.68859440305529,2.78271191871303,4.73565316088416
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.58908483393729,5.14130957999833,6.36519720696781
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.76245323721884,5.74034667712579,6.75139995717231
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.78943827114924,4.29133733785659,6.04038780450291
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.22055877358862,4.30968004415079,5.7651194088697
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88177616096316,3.9583144411092,5.92004530103618
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35307290354159,4.72095725870371,6.03701508112265
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.10752250283519,4.07360663255328,5.59056456769424
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.27360008453983,4.45234288861044,6.36297148657513
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.26384893638171,4.52440848703737,5.89412871170954
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0181608753218,4.15115615084408,5.58465851308294
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.9959168524097,4.30968004415079,5.15279844828025
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.93170790529333,4.30968004415079,6.12069397472206
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56018889372777,5.3143409131449,6.43726490343633
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.01101820021406,7.47797921995638,7.74449871008522
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.08825137862174,7.36639974606748,7.72732556234461
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.23090184681835,6.8365376344826,7.53371974065047
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.41034416648031,7.47389390150552,7.94211903399292
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.41768570554962,7.03062688067634,7.72415629311298
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.54464089683955,6.28820357652159,6.91642223668057
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.80477915233579,6.46741484183653,7.13609699708616
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.90672971685775,3.93481950831714,5.92077461258745
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.64703922930108,4.80472953993157,6.72588438461633
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.41983931888455,5.79564986285356,6.60774459086906
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.49758038627353,5.25022461691174,6.87390250159264
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.8467610178367,5.47367403010686,7.16021752397178
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.58268457704296,5.5286910911729,6.55568783410793
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.99704303064563,5.02916841302114,6.51310572183339
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.34651365198052,6.18076011756376,7.26363688477214
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.26902184136066,6.16451738432034,7.2167696128405
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.78231176777757,4.15776953716475,5.97004065247116
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.31310042784659,5.25055922906594,6.78182982845627
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32318314307882,6.99136119313348,7.65727216810615
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.9986929946814,6.05878840491964,7.02874069980052
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.10294554091629,6.11667595377559,7.10981074734594
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.5414113836951,5.83990968374449,7.19066053371979
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47822577871355,5.8832144636316,6.68072012117258
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.29220996863031,5.78350475440495,7.03785736151763
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.72707047769714,3.94639099046056,5.83673073407885
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.85889497536607,6.47039131067448,7.16464314302027
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.45067301408944,5.95746025011069,7.20406663210007
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.03759395629823,6.29924972768714,7.16842184199268
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83404861855212,5.32572610041431,6.57988735948322
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.70873770001803,4.80902238990558,6.25888004496181
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.75770063768677,6.25213467009173,7.00491765388925
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.81631784405726,6.25990783379673,7.038112838927
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.15968328136996,5.86080439715462,7.01024383926229
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.8063865999726,6.18103140219961,6.9937090010861
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.98990264377392,6.52909959604945,7.25950111991169
