"","Unnamed..0","tissue","endometriosis","severity","p210719_s_at","p209113_s_at","HMG20B"
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.1198864699313,10.3900473047717,11.7549668873515
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.3002545326469,10.4165910026182,11.3584227676326
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1899241766925,8.37828412503751,9.78410415086501
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.4699940925815,9.88089799703388,11.1754460448077
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.4878114754583,9.74843190738444,11.1181216914214
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.7505060705046,10.0493108412491,10.8999084558769
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.8524076054542,10.7503936467287,11.8014006260914
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.9714540103528,11.0115334163617,11.9914937133573
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7787137290078,8.93367584189402,9.85619478545091
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.0231295544554,10.0280066407829,11.0255680976191
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.303610132157,10.2853104351417,11.2944602836494
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.4796078557889,8.35571367825072,9.41766076701981
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.0274999664047,9.38341253918986,10.7054562527973
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.7426388465024,9.71949810333258,11.2310684749175
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.4711429249213,8.63750734022854,10.0543251325749
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.1398071445056,10.2509090556108,11.1953581000582
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0136978322103,6.67805247625008,8.84587515423019
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0635465205933,8.82555427335805,9.94455039697567
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.75232084133,9.84357198033213,10.7979464108311
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.8005039096463,9.29451576241121,10.5475098360288
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.6121768154916,9.94801951248296,11.2800981639873
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0934695954519,8.72550142137875,9.90948550841533
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.7914093617606,9.35137391108463,10.5713916364226
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.5786985813882,9.99532589220045,11.2870122367943
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.5660681592952,10.17270074965,11.3693844544726
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.4468026426366,10.6252713789903,11.5360370108135
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.8430571903686,9.52320487003318,10.6831310302009
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.4594051280205,10.6369959111135,11.548200519567
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.7443968658476,9.35733849234172,10.5508676790947
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1730639765668,7.26539363034801,8.7192288034574
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.7758381793738,10.3190600179424,11.5474490986581
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2625761099429,8.82383847677862,10.0432072933608
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.276545759372,8.67654513216318,9.47654544576759
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.6159709337067,9.48980313378826,10.5528870337475
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.7378540610864,10.8094639821403,11.7736590216134
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1589630715927,8.88204504937462,10.0205040604837
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0849059954165,8.57243791091203,9.82867195316426
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5123913863872,8.20912728827518,9.36075933733119
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9331491403007,9.08610145206305,10.0096252961819
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.1621707555377,10.1816914606498,11.1719311080937
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.9748248948911,9.93428422157673,10.9545545582339
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0095232509337,8.27843339663138,9.14397832378254
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2229800381089,8.65095545001173,9.43696774406031
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8392277957183,9.308308518799,10.0737681572586
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.78645091738684,8.11573841053328,8.95109466396006
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.74768608242598,8.29683099275137,9.02225853758868
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5776421959315,9.31068066249233,9.94416142921192
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4295963179357,9.30735342407077,9.86847487100323
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2002784783662,8.92062453792571,9.56045150814596
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.82707151261105,8.39700782856303,9.11203967058704
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4890172959822,8.86221632696935,9.67561681147577
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1465555308289,8.80454747709718,9.47555150396304
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.66307866984462,8.3466124329542,9.00484555139941
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2861212766215,8.28414069332622,9.28513098497386
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2742232656007,9.05826126855047,9.66624226707559
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2140031479291,8.8555003386885,9.5347517433088
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6993174819408,8.53715944522819,9.6182384635845
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8251644368501,8.6040365626522,9.71460049975115
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.2439205525232,10.224390566435,11.2341555594791
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7353813740383,9.95042203698889,10.8429017055136
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.6916135583653,10.3246011085261,11.5081073334457
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.717643808228,9.56805432683827,10.6428490675331
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.636115858119,9.85426459436906,10.745190226244
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.100250686059,10.3882092116554,11.2442299488572
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.2842421224878,8.95303169294523,10.1186369077165
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0807798316595,9.6593839842997,10.8700819079796
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.9385125163168,9.7945084246269,10.8665104704718
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8642106038577,8.82472336288525,9.84446698337148
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6932902995063,8.74008129910303,10.2166857993047
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3630412714666,8.60913081446056,9.98608604296358
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1024987464327,8.62028273471434,9.86139074057352
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3318441411288,8.78830107030994,10.0600726057194
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.044976090809,9.94643561918016,10.9957058549946
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6824915667258,6.50998881732286,9.09624019202433
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.1568979936617,10.1353607974405,11.1461293955511
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3861045899527,9.27364159659389,10.3298730932733
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8415258058678,8.54040329914983,9.69096455250881
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.6324017603329,10.1157641724997,11.3740829664163
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.2446408397898,8.96461211716934,10.1046264784796
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1479915818692,8.58728495865002,9.86763827025961
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8526289413783,9.42196731391257,10.6372981276454
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5260126812054,9.62649736224075,10.5762550217231
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5049773097914,8.79969359597731,10.1523354528844
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8416307553862,9.17691478289943,10.5092727691428
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.7287574896471,10.0102203930365,11.3694889413418
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7928712787627,9.69767460948587,10.7452729441243
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.4901539569727,9.23489562354261,10.3625247902577
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.7655091343952,8.2398001263489,8.50265463037205
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.6874242104085,8.56043534141405,8.62392977591128
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.75514103407401,8.07080942195269,8.41297522801335
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.86516565050012,8.89333916077369,8.8792524056369
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.10112910630228,8.59129689359598,8.84621299994913
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.53037543078996,8.75763484015532,9.14400513547264
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.80049508183956,8.43396275231992,9.11722891707974
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.69945896945326,7.85332585422415,8.7763924118387
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.6862621203422,7.7133005773865,8.69978134886435
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.0501997621874,7.96822209007987,9.00921092613364
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.69250294550671,7.91205952549854,8.80228123550263
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.56756060447973,7.71809216647176,8.64282638547574
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.22502584119344,6.8784057092166,8.05171577520502
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.56279609203154,7.69393798994976,8.62836704099065
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.91180345710895,8.03086496231402,8.97133420971149
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.62868897937264,7.87918885188515,8.7539389156289
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.377017936323,8.39613532224097,9.38657662928198
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.3736073594061,7.64279640959923,8.50820188450266
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.9824192400659,8.11741131540752,9.04991527773671
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3292789635383,8.07432995822767,9.20180446088299
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0594097921265,8.07080942195269,9.0651096070396
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3593491878251,8.48242523927338,9.42088721354924
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.64744111480888,7.36483782765083,8.50613947122985
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.91085854820892,7.46635632849902,8.18860743835397
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2752852727605,8.22256464503424,9.24892495889737
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31693909969881,7.61693239021444,8.46693574495663
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.42404735688053,7.5128257912799,8.46843657408021
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.328826810117,8.3735949136185,9.35121086186775
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.7767251550542,7.84994819125713,8.81333667315566
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.34340202753119,7.45293144249336,8.39816673501227
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.94648225152025,8.02248252634616,8.98448238893321
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.83625227993935,7.58815735840486,8.7122048191721
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.88413626403887,8.02017419621991,8.95215523012939
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1217038569848,8.28053418917478,9.20111902307979
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4197501762378,8.51480699381813,9.46727858502797
