"","Unnamed..0","tissue","endometriosis","severity","p221693_s_at","p218385_at","MRPS18A"
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.45290122169972,7.9905199629084,8.22171059230406
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.1202828084336,7.93225946972979,8.02627113908169
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.46213683293947,8.24076840700373,8.3514526199716
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.1995521139106,10.8900632147898,11.0448076643502
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1504235624121,9.87045350364755,10.0104385330298
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.3675049438892,10.8141274981076,11.0908162209984
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.04075753903533,9.28240996389973,9.16158375146753
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.099092968371,10.5727506610787,10.8359218147249
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0469522221322,10.3661673819666,10.7065598020494
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.146545206619,10.7721010134784,10.9593231100487
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.9879405177907,11.3700916078182,11.1790160628045
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.84376111750725,9.43900246126703,9.64138178938714
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3527853145234,9.68422178352275,10.0185035490231
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.034271962702,11.0008972989714,11.0175846308367
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.2548676547288,11.2035107802819,11.2291892175054
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.88920946179567,9.32890555695935,9.60905750937751
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.2263291428109,10.9103320557391,11.068330599275
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.9519584379464,10.4595781854626,10.7057683117045
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.99169461351445,8.80945049047208,8.90057255199327
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.3382546700839,10.9725873279489,11.1554209990164
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.6809616958185,10.5347176629948,10.6078396794066
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0021637569683,9.60624429371054,9.80420402533942
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.7561351922486,10.6786127096224,10.7173739509355
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9201151340689,11.1026601746578,11.0113876543634
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.36394199706775,9.60271353787401,9.48332776747088
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6022140433208,10.0737936545656,10.3380038489432
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5589755680946,10.518093021189,10.5385342946418
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0583787081444,9.87149954240806,9.96493912527623
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2364320605523,10.5099707952597,10.873201427906
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.8838924651228,10.6920122534074,10.7879523592651
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.3283767267723,11.1132021991443,11.2207894629583
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.90134048680905,9.84771121362054,9.87452585021479
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5770925982561,11.1529880750509,11.3650403366535
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.0860863302617,11.1157784691741,11.1009323997179
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.452171686095,10.3339179624334,10.3930448242642
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.1728015416017,12.000078045951,12.0864397937763
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.8973315346464,10.644096114064,10.7707138243552
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.0018944381943,9.58206218963424,9.79197831391427
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.2360757899026,10.0877094777708,10.1618926338367
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.93526389244295,9.06469324469806,8.9999785685705
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.431168992635,10.0659001861403,10.2485345893876
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2583235421213,9.97643238187483,10.1173779619981
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1096282950609,9.54578311868449,9.8277057068727
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3118799897278,10.0214892134965,10.1666846016122
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3731192567655,9.82240746610403,10.0977633614348
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2146928872096,9.25546459965083,9.73507874343021
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.92162871744633,9.70598606480379,9.81380739112506
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.49485236300935,9.13507702669977,9.31496469485456
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.828912951837,8.56539164401873,8.69715229792786
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.55089590702364,9.22867280725583,9.38978435713974
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.4961340161125,9.60298438530564,10.0495592007091
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.75570268655221,8.44219294490781,8.59894781573001
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.30211438617408,8.4056287202719,8.35387155322299
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.184662311476,7.85638718023017,8.02052474585308
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32560705123481,8.33250372125905,8.32905538624693
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.99543265177276,8.5831802082,8.78930642998638
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1847427315099,7.83240038746536,8.00857155948763
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32894900765317,8.1453403534953,8.23714468057424
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.36051587370523,8.2471630451187,8.30383945941196
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.08670891180856,8.80195736496332,8.94433313838594
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.66298877614554,8.64371468817929,8.65335173216241
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.38766387749794,9.15669601399665,9.2721799457473
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.73676136809939,8.59097009495639,8.66386573152789
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.09570896925217,9.56406696700066,9.32988796812641
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.81484048493845,8.71925282123717,8.76704665308781
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.98415318987532,8.72557493304882,8.85486406146207
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.56017189219075,9.11800161593758,9.33908675406417
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.35948034559335,8.98150619668051,9.17049327113693
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3617161405456,10.064150578291,10.2129333594183
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8681380998773,10.3741889391814,10.6211635195294
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3998940069029,10.3578461213298,10.3788700641163
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0468209972594,10.2976403599758,10.6722306786176
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1680204648354,9.54049134239213,9.85425590361377
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6449071949781,9.85125287296111,10.2480800339696
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2429307101021,9.8399847959973,10.0414577530497
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6810039224791,10.6185543379738,10.6497791302264
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1437638275802,9.82429385942898,9.98402884350459
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.145200041102,9.99368911465563,10.0694445778788
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0445794300535,11.1758180081898,11.1101987191216
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.54609906857845,9.55112774022408,9.54861340440127
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5602149238139,10.2137108097681,10.386962866791
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4060959020778,10.368319323733,10.3872076129054
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0607405356341,10.0419265165858,10.0513335261099
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.45277334292188,10.3409801987979,9.39687677085989
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.84145119021203,9.43430689686076,9.63787904353639
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.61723706401977,9.64858873809461,9.63291290105719
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2794457411398,10.3930089002507,10.3362273206953
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6952227820746,10.3641071686919,10.5296649753833
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1925046125478,10.3012665255677,10.2468855690577
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0859950026045,10.0241134016763,10.0550542021404
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2680318657113,10.0685349231063,10.1682833944088
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0007496596452,9.63801888898434,9.81938427431477
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.77178201901529,9.73499789820626,9.75338995861078
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0354917520375,9.9336856205597,9.9845886862986
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5448730817825,10.6590784926239,10.6019757872032
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.3949783085592,9.01864815976102,9.20681323416011
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.77853116965432,9.69408488115695,9.73630802540563
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.76406842297583,8.13248857143248,8.44827849720416
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.95293292825511,7.73417610421169,8.3435545162334
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.47343484364073,7.90869260090342,8.19106372227207
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.68629837832388,7.8649861153868,8.27564224685534
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.71712362155599,7.34341198498701,7.5302678032715
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5631958958587,7.09484749403904,7.32902169494887
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.89333552634916,7.76932182377344,7.8313286750613
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.02081080291538,7.67274046343599,7.34677563317569
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.20655427680811,7.40835986582995,7.30745707131903
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.59317036966682,7.92891802250934,7.76104419608808
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.57080713500334,8.24609678726349,8.40845196113342
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.52472560341655,7.52830654396604,7.52651607369129
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.67924471259139,8.78559019186805,8.73241745222972
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.52846276057201,7.56808190098034,7.54827233077618
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.57915759336741,8.46392670429225,8.52154214882983
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.97744913837802,8.9353261514405,8.95638764490926
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.03611593787361,7.16981869315604,7.10296731551482
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.43089091033177,7.22721431539601,7.32905261286389
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.93556871063096,7.91115440229976,7.92336155646536
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.4922647346602,7.71296495184672,7.60261484325346
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0149056555159,7.93001226378732,7.97245895965161
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.52135324014177,7.31187536424431,7.41661430219304
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.56852331506577,7.66216503404104,7.6153441745534
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.14173347407952,7.95581632039967,8.0487748972396
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1053756600187,7.53227581572285,7.31882573787077
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01887602678427,8.57581309353286,8.79734456015856
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02793180595227,7.988969489148,8.00845064755014
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.07316079104021,7.73581683432818,7.9044888126842
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.5858402169936,7.68816736543279,7.63700379121319
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.77265879225639,7.30480629530947,7.03873254378293
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.18987965340666,7.84626534495886,8.01807249918276
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65227692675912,8.38414282536119,8.51820987606015
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.3642806290835,7.78424889791297,8.07426476349823
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.18528242462147,7.83070012209298,8.00799127335723
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.19816780223548,7.97495403361152,8.0865609179235
