"","Unnamed..0","tissue","endometriosis","severity","p204161_s_at","p204160_s_at","ENPP4"
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.38389870172681,7.98698944437084,7.18544407304883
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.61283528282189,8.31895455015741,7.46589491648965
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.34977307238688,7.95962131743999,7.15469719491344
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.98984627422274,4.4635786825618,4.22671247839227
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18934070592711,8.82405818803865,7.50669944698288
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.1091478537636,7.72588844706903,6.41751815041632
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.21153657929577,5.5395717174566,4.87555414837619
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.64475848159486,3.18142089358783,3.41308968759135
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.93471890933923,4.22558537705127,4.08015214319525
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18918996139348,6.27806506615689,5.23362751377519
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.09561203360886,5.54757954038045,4.82159578699465
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.97491722104617,7.99167664308501,6.48329693206559
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.12325210891426,5.64827314161245,4.88576262526336
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.29653157962012,3.19271237122168,3.2446219754209
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.38018748688101,6.77177983124818,6.07598365906459
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.78785262059005,6.91726075552782,5.85255668805893
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.37236604213372,6.11168648255498,5.24202626234435
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.15143282481651,5.27751810588079,4.71447546534865
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.08487070919527,5.3063773209506,4.69562401507294
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.31798276449422,2.77620225651731,3.04709251050576
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.65032436635621,4.84348572173803,4.24690504404712
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.24416353922582,6.64428802660599,5.4442257829159
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.78785262059005,6.63872066898172,5.71328664478589
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18918996139348,6.52342914374259,5.35630955256804
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.44137489278691,5.88349815469316,5.16243652374003
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6938781856101,7.47104419367007,6.58246118964009
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18918996139348,6.3872611963799,5.28822557888669
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22881649451798,5.46179835534495,4.84530742493146
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.78763509263928,6.1663132145843,5.47697415361179
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18918996139348,6.7389956126581,5.46409278702579
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.78785262059005,6.12118790692537,5.45452026375771
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.67613838462602,6.15795396483801,5.41704617473201
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.08487070919527,5.15522695250905,4.62004883085216
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.78785262059005,7.2725194969905,6.03018605879027
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88739939887297,7.35010542685149,7.11875241286223
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.05215925433659,8.30078987290131,7.67647456361895
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.20479483799108,6.08393779312316,5.14436631555712
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.92778386443061,7.10881324241139,6.018298553421
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.17688939492894,7.11393542727303,5.64541241110098
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.78785262059005,6.41934588342119,5.60359925200562
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.08487070919527,4.55629238386681,4.32058154653104
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.28770886264769,5.9868878438852,5.13729835326644
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.40423088398036,6.34969340054762,5.87696214226399
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.72703200876052,7.5161428816021,6.62158744518131
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.46583358915917,8.71055838042187,8.08819598479052
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.42051248417777,6.71163569060428,6.06607408739102
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.30787593521756,8.46499251069813,7.88643422295785
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.4410236616407,8.4258715296406,7.43344759564065
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.06298392185432,7.01879646571613,6.54089019378523
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.63191415117167,7.48436169759056,6.55813792438112
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.53187054887158,8.12790050189294,7.32988552538226
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.2165490617781,5.77096121161322,4.99375513669566
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91608860530511,8.61884572040131,7.76746716285321
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.22443879013462,7.56930774530021,6.89687326771742
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.52944349242888,7.88451142283137,7.20697745763012
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.10348999518634,7.31847043142879,6.21098021330756
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.66548060430964,7.00937044443887,5.83742552437426
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.51816596183182,8.42827507552193,7.47322051867688
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.76345624240882,8.06087300179637,6.91216462210259
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.01899046608219,7.86864870340224,6.94381958474222
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64366404938549,9.3945979200596,8.51913098472254
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.24661517207597,7.4321582953592,6.83938673371758
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.64628755915948,7.5547426565503,6.60051510785489
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.78785262059005,6.92523357106589,5.85654309582797
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.11953933154991,7.8486965439099,6.9841179377299
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.06299757061391,6.59234124803341,5.82766940932366
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.78785262059005,6.37300523298242,5.58042892678623
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.99226467069206,8.11419056402,7.05322761735603
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.46895906613473,8.6385043040459,7.55373168509032
