"","Unnamed..0","tissue","endometriosis","severity","p219320_at","p236022_at","MYO19"
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.99991328294131,4.69962798762971,4.84977063528551
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.78347203240256,5.68731583085634,5.23539393162945
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.71256715219674,5.60799833142888,5.66028274181281
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.3831397749126,5.8248536104104,5.6039966926615
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.59608430280218,5.34581626942664,5.47095028611441
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.93628563736376,5.39143870063132,5.16386216899754
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.31605262711402,5.35581324042478,5.3359329337694
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.47917811831404,5.98799875253132,5.73358843542268
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.05128284178357,6.25102048510259,6.15115166344308
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.9004435929186,5.34960630321692,5.62502494806776
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.10563349351292,5.34581626942664,5.22572488146978
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.73330553009929,6.20816143753023,5.97073348381476
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.53027649185155,6.14790324597628,5.83908986891391
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03485234823992,7.44245022210734,6.23865128517363
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.40058865169466,5.34581626942664,5.37320246056065
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09867842429736,5.58464987482902,5.34166414956319
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09621257104239,5.75473437772409,5.42547347438324
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.2385620405733,5.35717486470918,5.29786845264124
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.37302887221672,5.47269511183446,5.42286199202559
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.10563349351292,5.97041017035246,5.53802183193269
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.57950156370319,7.72451288804257,6.65200722587288
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64621458346869,6.3185816654595,6.48239812446409
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.40653791572894,5.3512232168676,5.37888056629827
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.26147399920202,5.46532175126643,5.86339787523423
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.22981463050948,5.53388335676036,5.38184899363492
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.23291532543297,6.32737140416596,6.28014336479946
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.94057467895381,6.26406446086398,5.60231956990889
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.10563349351292,5.34581626942664,5.22572488146978
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.670535484194,5.34581626942664,5.50817587681032
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36099591428715,6.76118119901086,6.061088556649
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.5783335657211,5.89464313607066,5.73648835089588
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.42969711687559,5.77532766008053,5.60251238847806
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.91746452069762,6.3579292759593,6.13769689832846
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.1644071808789,5.81524542502921,5.48982630295406
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.80287029547889,4.92113701395915,5.36200365471902
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.84155453384936,6.5367259564462,5.68914024514778
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.68087652524849,6.92493891571428,6.30290772048139
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.01984632644253,5.49453032609899,5.25718832627076
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.75873609363788,6.4113355347958,5.58503581421684
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.7314916255577,5.95395063803769,5.3427211317977
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.95159359966231,6.48588154023293,5.71873756994762
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.10563349351292,7.3711818981923,6.23840769585261
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.33023020128572,5.72435363148683,5.02729191638628
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.73569123130322,5.68924680006471,4.71246901568396
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.76060876491744,6.61092914086642,5.68576895289193
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.7314916255577,5.34581626942664,5.03865394749217
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.43592851322815,5.76297240157762,5.09945045740288
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.06211468823341,5.96938405184517,5.01574937003929
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.69850504318863,5.38573050033516,5.04211777176189
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.0468580623495,5.65311350591593,4.84998578413271
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.04282979267769,6.09007049607556,5.06645014437662
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.0469090361724,5.61789067935397,5.33239985776318
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.76887042649464,5.3098253289237,5.03934787770917
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.08199871880904,6.43615908871155,5.7590789037603
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.29610544778977,7.46436943635997,5.88023744207487
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.56831291775611,6.52536131063045,5.54683711419328
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.09250857099315,5.60645581868502,5.34948219483909
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.53305790817085,6.63538136146305,5.08421963481695
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.20342136272728,6.31337973704263,5.25840054988496
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.9822078035066,5.54006350352413,5.26113565351536
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.57423979874403,6.11847573963857,5.3463577691913
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.10857905766371,6.31095037008679,5.20976471387525
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.971067812291,6.76371117473177,5.86738949351139
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.84168051765519,6.04265240883437,5.44216646324478
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.99991328294131,5.00053276992861,5.00022302643496
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.71628631083065,6.3373239935638,5.52680515219723
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.35063416234231,6.30101275553783,5.32582345894007
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.17665706620617,6.3828885702674,5.27977281823678
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.99991328294131,7.36105110714406,6.18048219504268
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.95415402874453,8.06156405846815,6.50785904360634
