"","Unnamed..0","tissue","endometriosis","severity","p215800_at","p219597_s_at","DUOX1"
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.77993835732978,5.57956706360112,5.17975271046545
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.06567544726877,9.00183968330701,7.53375756528789
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.44954906578029,12.4510776306174,10.4503133481988
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.28656359678089,6.51492833584401,5.40074596631245
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.41978217100572,7.53678891825933,5.97828554463253
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.51233509596641,6.6203347994014,5.56633494768391
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6020170187127,13.8244832658224,12.2132501422676
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.31380476401504,5.99708753570546,5.15544614986025
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.20998414046799,5.46664050819477,4.83831232433138
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.9933406109262,8.65019305016713,6.82176683054667
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.5935079974871,13.5744243405046,11.5839661689959
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.36585812433523,6.10583865936606,5.23584839185065
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.9933406109262,7.63031284882526,6.31182672987573
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.76188414814152,8.27646200781724,7.01917307797938
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.25003280002199,9.1000636523752,7.17504822619859
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.11530726563928,6.85790935785409,5.98660831174668
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.75713709517308,7.75793936126757,6.25753822822032
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5912828775363,14.6133675735877,12.602325225562
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.48752453602321,8.21257008090884,7.35004730846603
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.81693727066904,8.7364783189375,7.27670779480327
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6774689598552,10.8418473678827,8.25965816386895
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60663384379668,12.4631547888771,10.5348943163369
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.9933406109262,7.53138791906054,6.26236426499337
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.99887511330696,7.92065098951804,6.4597630514125
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.84933194979034,8.46705806236078,7.65819500607556
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.03012116284605,11.3039378424609,10.1670295026535
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.93430194731498,12.7543946403226,10.8443482938188
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.84240005740841,9.29911251628608,8.07075628684725
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03838209544358,7.18005655164002,6.1092193235418
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.5045661486079,8.26865257117824,6.88660935989307
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41893912675812,8.51615122640276,6.96754517658044
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.52149202872145,13.2273837535723,10.8744378911469
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.73469683549341,8.66781330938618,7.20125507243979
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.52262048835209,6.92237448304646,6.22249748569928
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.33380290615388,8.19571381667121,6.76475836141254
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.71292440350991,8.10163632935318,6.90728036643154
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.79194919609906,8.49757089549622,7.14476004579764
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.40631300804048,8.93954374055184,7.17292837429616
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90398232092852,12.8036520094514,10.85381716519
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.48230039532823,12.7717139021273,11.1270071487278
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.52117725921141,7.69616142268209,6.60866934094675
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.61567491402968,12.8441516666834,11.2299132903565
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.15227070857921,7.25360764127899,6.7029391749291
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.14281977946527,7.38599522938557,6.26440750442542
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.69837609460963,6.69212497858119,6.19525053659541
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.05104380976349,6.50994997358306,5.78049689167328
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.41978217100572,5.27523114813469,4.84750665957021
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.20383258599981,12.7711656545547,10.9874991202773
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.90909400439361,8.06029249106489,6.98469324772925
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.87988831428891,9.34385545174301,8.11187188301596
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.2566390050029,14.7645308827333,13.0105849438681
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.93063784347277,6.96819312422275,5.94941548384776
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.20597713256155,13.017280361443,11.1116287470023
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.7030285236923,6.3727601776804,5.53789435068635
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.98932032088406,8.46392844884597,7.22662438486501
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.75321275433146,7.04349075163051,6.39835175298099
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.55685043211184,7.54404983388357,7.0504501329977
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60945135147834,7.13070785445589,6.37007960296711
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.14114303949808,7.09372189370036,6.11743246659922
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.19643026611094,6.9578315438541,6.07713090498252
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.76727643916657,5.45753775988868,5.11240709952762
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31013464583957,8.9148777244147,8.11250618512713
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.98879262611781,6.16933950169967,5.57906606390874
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9316445005625,13.7920227668682,12.3618336337153
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.20200535565635,10.26122437306,8.73161486435817
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.95530505395312,6.74832726773903,5.85181616084608
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.18125332596384,13.0615860874688,11.1214197067163
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.66077585171902,5.42568517697175,5.04323051434539
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.92005663410542,6.35086918887199,5.63546291148871
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83202645511629,7.84325961027105,6.83764303269367
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.49805241947435,4.51633096219026,4.5071916908323
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.35585329711299,6.79675733717113,6.07630531714206
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50609822260817,4.39422944251248,4.45016383256032
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.1652006356304,4.92274051355917,5.04397057459479
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.15599624747985,5.85310716691737,5.50455170719861
