"","Unnamed..0","tissue","endometriosis","severity","p223158_s_at","p223159_s_at","NEK6"
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.23828176138118,3.67319352982419,5.95573764560268
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.78944663282796,5.32461269967198,7.05702966624997
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.71482067545206,3.63249944445493,6.17366005995349
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.61039553544299,4.38986775143836,6.50013164344067
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.10809362563301,8.22108771761684,8.66459067162493
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.21048191325585,7.01938983623325,8.11493587474455
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.36225217217576,3.77867189714914,6.07046203466245
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.80090810093504,7.60105883496099,8.70098346794802
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.49172568835315,4.82534540249854,6.65853554542584
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.84734417720544,5.6681659856807,7.75775508144307
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.31299587490848,4.21219521922466,6.26259554706657
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.96770226144403,5.57716109419851,7.27243167782127
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.57456408081859,5.13094308370704,7.35275358226281
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.93120641312973,5.51089455144886,7.2210504822893
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.28305712812346,6.37314355224218,7.82810034018282
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.21002389340293,4.08415159703204,6.14708774521749
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.02166558325142,3.63249944445493,6.32708251385317
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.29579468088754,5.52998673656338,7.41289070872546
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.71733449742154,5.71195165206419,7.71464307474286
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.90999592616334,4.75816176402734,6.83407884509534
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.41175849677769,4.28554109331349,6.34864979504559
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.94820039710272,6.29203654090553,7.62011846900413
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.16554460219375,4.82534540249854,6.99544500234614
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.89182492089134,6.00097187205401,7.44639839647268
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.20117260057125,5.52080325878135,7.3609879296763
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.74519718961888,6.48816145282523,7.61667932122205
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.436391513757,5.28745752765452,6.86192452070576
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.90740730244559,7.15094421642819,8.02917575943689
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.18782700729851,7.42412108793409,8.3059740476163
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6387875968443,8.40089630236944,9.51984194960687
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.04813691916001,5.82553994163518,7.43683843039759
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.97311602852773,7.14928922781664,8.06120262817219
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.97762911113053,6.94320906143804,7.96041908628429
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.95253659869063,5.19372204823868,6.57312932346465
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.77655041942861,7.73676383606061,8.75665712774461
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.49735015357027,4.82534540249854,6.16134777803441
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.54858345306553,5.18912190352125,6.86885267829339
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.11007756734111,6.25670447385204,7.18339102059658
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.03745063595672,6.66973867894643,7.35359465745158
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.51726152357746,5.9156236950165,6.71644260929698
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0517371730671,6.31057786618155,7.18115751962432
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.46755837469022,8.52413359491977,8.99584598480499
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.65249857147424,5.87533035789583,6.76391446468504
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.82532872262375,6.02015676184053,6.92274274223214
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.8520481884946,6.91118410572741,7.38161614711101
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.14051978981791,7.8464260799659,8.4934729348919
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05236405867074,6.93482831661017,7.49359618764045
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.81637093712039,7.59620680955665,8.20628887333852
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6735773468149,5.91287586693687,6.79322660687589
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.02561980010621,8.18837965749691,8.60699972880156
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.28192618110199,6.76980008525785,7.52586313317992
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.07840061999033,6.73519534334442,7.40679798166737
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.85264513071387,7.25141700578868,8.05203106825127
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.43262512712686,7.84321984847143,8.63792248779914
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.92804245531414,4.97203249899956,6.45003747715685
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.87458055603883,7.33279774216965,8.60368914910424
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.10138992832277,3.65744300989131,5.87941646910704
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.06722675558085,6.70897067370421,7.88809871464253
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.48170466061606,5.51864655411267,7.00017560736437
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.81554615110007,4.82534540249854,6.82044577679931
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3370250327985,8.44294391516213,9.38998447398032
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.27730122294869,4.82534540249854,6.55132331272362
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90075698041441,5.49405582362342,7.19740640201892
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69265179702641,6.19748255964177,7.44506717833409
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.95590188799151,4.82534540249854,6.89062364524503
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.16166355672647,5.3902123282467,6.77593794248659
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.94468664993926,5.88769626360359,7.41619145677143
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.76710796405125,6.35163424185348,7.55937110295237
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.22102368187984,3.80496395422543,6.01299381805264
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.50569927409551,4.15962794137092,6.33266360773322
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.14156043014686,5.39435113021482,6.76795578018084
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.65176977910227,5.66647098984723,7.15912038447475
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.97722263743292,6.538584106897,7.75790337216496
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.47980398753324,4.50093644711841,6.49037021732583
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.14612184125353,6.67055649637791,7.90833916881572
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34856160869907,5.43683320193337,6.89269740531622
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.3022402354864,4.62035548696806,6.46129786122723
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.05926023108507,4.91834573808007,6.98880298458257
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.31457672081211,5.41186168287112,6.86321920184161
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.58781578069391,5.77301117572572,7.18041347820981
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.55365032168003,4.75578359130486,6.65471695649244
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.82863014477552,7.03638518145026,8.43250766311289
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.64842495272003,7.91210491858361,8.78026493565182
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83481921384931,6.95898937688084,7.39690429536508
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58818610439535,6.81380944207834,7.20099777323684
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.48446950158114,6.76163041004511,7.12304995581312
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.13360806055499,7.00752798088022,7.07056802071761
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.57688825737931,4.82534540249854,5.70111682993893
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.18344951247269,4.70700578620712,5.44522764933991
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.00467034569333,4.82534540249854,5.91500787409593
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.27717706291644,5.54492921988472,5.91105314140058
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.91103207353688,5.14730084463303,5.52916645908495
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.01556505949954,5.39197847420066,6.2037717668501
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.59971658519742,8.15994083020456,8.37982870770099
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.97504012070696,5.10058881350827,5.53781446710761
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.77360931163681,7.55740307378064,8.16550619270872
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.10983860205821,5.67052043403177,6.39017951804499
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.42350198263562,6.55062428094434,6.98706313178998
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.59613095725634,6.56568501102727,7.0809079841418
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.61632527093878,4.82534540249854,5.22083533671866
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.30672983478635,5.79086051448481,6.54879517463558
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.8065239568672,6.69303685185961,7.2497804043634
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.07281737580507,5.77811267702803,6.42546502641655
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.67091925979071,4.81946356964598,5.74519141471835
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15225419279167,5.58388344108603,6.36806881693885
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.33945151154326,6.06673752843711,6.70309451999018
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.50655256901932,7.76131690952226,8.13393473927079
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.77367535060798,4.74906329177835,5.76136932119316
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.72467451909533,6.39193532565921,7.05830492237727
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.93891415141641,7.04405277423953,7.49148346282797
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18922503613443,5.73267092163349,6.46094797888396
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.70003708311762,5.28998982262214,5.99501345286988
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.12963762083403,5.07323260294757,6.1014351118908
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.63125738408641,5.23726851601129,6.43426295004885
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35340545949277,5.94741323168133,6.65040934558705
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31646934566906,5.23503127300144,6.27575030933525
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.68718271020294,5.49447517470495,6.59082894245394
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.08314968906728,4.98208894787088,6.03261931846908
