"","Unnamed..0","tissue","endometriosis","severity","p1568648_a_at","p1568647_at","LOC100505851"
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.38735815960931,9.11762321913478,8.75249068937205
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.1572435465074,4.72547748158524,4.44136051404632
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.86104875636178,8.07967741465347,7.47036308550762
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.0641975542948,3.80842285649995,3.93631020539738
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47341096747921,8.2061987286371,7.83980484805815
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.05350821875009,4.9756379454288,5.01457308208944
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.74772338300855,7.33441632633321,7.04106985467088
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15565068984382,8.34298733663209,7.74931901323795
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.94150034112089,3.9130548981042,3.42727761961255
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.75741116588123,4.51938553961162,4.63839835274642
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76156142614319,6.60699682986643,6.68427912800481
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.49643641205207,4.15416036355974,3.3252983878059
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14239336552365,5.8058469592709,5.97412016239728
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.49643641205207,3.78053262390522,3.13848451797864
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.11873190801744,7.98474576831033,7.55173883816389
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.27510829584229,5.99387420998453,5.63449125291341
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.05350821875009,5.70956775517451,5.3815379869623
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.55158398086023,3.80842285649995,4.68000341868009
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.07833840229957,4.59603191929022,4.3371851607949
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.96471687339426,3.80842285649995,3.3865698649471
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.66232795656992,4.19543534043323,3.42888164850157
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60477354493025,7.45179769545862,6.52828562019443
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.35287837912925,3.80842285649995,3.5806506178146
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.77603010897197,3.85085382801035,3.31344196849116
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.79249661931169,6.4860640298341,7.1392803245729
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.75290700523903,7.15078877822779,7.45184789173341
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0257203176686,7.38943218677372,7.20757625222116
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.47227461161667,5.82553299565401,5.64890380363534
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.42516871087659,3.80415615973769,3.11466243530714
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03712466894471,4.84715911210934,4.94214189052702
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.37529145175733,4.17302213193068,3.77415679184401
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.32952129980174,4.11646383139084,4.22299256559629
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51046065303249,5.81809055298713,5.66427560300981
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.7062177790823,4.94814737419846,5.32718257664038
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.21185891744172,6.5108016142094,6.36133026582556
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.48905409600606,7.31375413155381,6.90140411377994
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.28191046177918,5.28982980604127,5.28587013391023
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.51319447772429,8.09672452681114,7.80495950226772
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.55122009657704,8.16396822461352,7.85759416059528
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.95184458664385,3.51206061300632,3.23195259982508
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.61140429735723,3.78053262390522,3.19596846063122
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.0335084527707,3.89197399193702,3.46274122235386
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.72410150439439,3.92131352183976,3.32270751311707
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.05350821875009,6.32356332358741,5.68853577116875
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.06469930969966,4.19592056059165,4.13030993514565
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.05350821875009,5.70710611037382,5.38030716456196
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.37082727164051,5.15267914015991,5.26175320590021
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.65798866012905,6.89861527097346,6.27830196555125
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.33214514711439,9.20018898856275,9.26616706783857
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.3672768718349,4.84741719363253,4.60734703273372
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.17639820016134,7.19155583242324,6.68397701629229
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.30967795475031,5.81781650394482,5.56374722934756
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.96644384982105,6.88452116218285,6.42548250600195
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.42567956541357,4.85277294096769,4.63922625319063
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.10848645193705,3.8631524620218,3.48581945697943
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.56308330511078,7.1414233002963,6.85225330270354
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.69798695897965,2.88341686600428,2.79070191249196
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04407451149537,7.75293374302226,7.89850412725882
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.90071494217906,9.327852315213,9.11428362869603
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.20032697166137,7.91921185680679,7.55976941423408
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.53398699056847,8.24669151781131,7.89033925418989
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.99328510920429,9.66005756462324,9.32667133691377
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.62894133395884,7.04495848902814,6.83694991149349
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.79841590163704,7.57976207363038,7.18908898763371
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.84825204997477,6.34149950796492,6.09487577896985
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09947174513762,6.69015628080906,5.89481401297334
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.77969787778684,7.30350779643828,7.04160283711256
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06850874090627,7.90954510772748,7.48902692431687
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.49643641205207,2.82931864243234,2.6628775272422
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79877294403448,7.22041930565985,7.00959612484717
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.3094829471457,2.6407836046785,2.9751332759121
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.06228285148577,8.75815156477285,8.41021720812931
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65701807364215,6.91680430549997,6.78691118957106
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.28289188223305,6.97990465591452,6.63139826907379
