"","Unnamed..0","tissue","endometriosis","severity","p217991_x_at","p223635_s_at","SSBP3"
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.67339249249725,5.25171473441237,5.46255361345481
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.78533157280865,4.84481632876714,5.31507395078789
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.88955594524991,4.84481632876714,5.36718613700853
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.78486987937698,5.0425503290187,5.41371010419784
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.77147946807078,5.09617253037026,5.43382599922052
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.35808864805929,5.77274161795007,6.06541513300468
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91483723015711,6.05034925764302,6.48259324390006
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.73371405662306,5.84960981450154,6.2916619355623
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92581968903172,5.55750329869943,6.24166149386557
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.28752929485587,5.81656254009498,6.05204591747543
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26911114497987,5.07415750016702,5.67163432257345
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.25190970775645,7.37460668201877,7.81325819488761
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.51606421696104,7.88190700509026,8.19898561102565
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.39262558524347,7.38019603770155,7.88641081147251
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.38277116590494,7.95160161753846,8.1671863917217
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0412817378206,9.18320492092736,9.61224332937398
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.43092946987971,7.41538857869127,7.92315902428549
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.30974298721523,7.32173758067734,7.81574028394629
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.83660531626609,8.28571152441532,8.5611584203407
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.56125021354289,7.96884836661636,8.26504929007962
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.62830481740241,7.10703721997714,7.86767101868977
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.39193299843888,8.99509913652758,9.19351606748323
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88156582223342,6.64346049235801,7.26251315729571
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56223366971925,6.37569209971441,6.96896288471683
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.13645627484099,8.19565238463817,8.66605432973958
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.50871135614343,5.71627288663254,6.61249212138799
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.08201121908497,6.98155303163409,7.53178212535953
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.31494926105629,7.14668417199993,7.73081671652811
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.86619219005026,7.10750193127454,7.9868470606624
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.94458516053678,8.06497361859149,8.50477938956413
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.89856486284566,6.84281897293392,7.37069191788979
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.72227447124187,6.23977995630409,6.98102721377298
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.78908840114338,8.86695381379706,9.32802110747022
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.1710412259473,7.10703721997714,7.63903922296222
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.50958752248747,7.73586291529001,8.12272521888874
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.85165561073873,7.89854279675433,8.37509920374653
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.1080733366011,8.47049849569038,8.78928591614574
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.22498054309155,7.10703721997714,7.66600888153435
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.67761461771764,9.00431656010151,9.34096558890958
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.58242616312847,8.95362786968777,9.26802701640812
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.9236051152685,8.00858567841194,8.46609539684022
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88156582223342,6.34570731337602,7.11363656780472
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.62837071198904,7.00835427923236,6.8183624956107
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.96416966334616,8.09540244760628,8.02978605547622
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88156582223342,7.74735987607279,7.8144628491531
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.7383996269848,7.96283686475708,7.85061824587094
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.62119203070325,8.43618973725707,8.52869088398016
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93043595789398,8.59744221965764,8.76393908877581
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42100559638261,7.90955953507289,7.66528256572775
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.49328038117608,7.5012104890358,7.99724543510594
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.88156582223342,6.82872190859406,7.35514386541374
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.88268790287431,6.76572170278122,6.82420480282777
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.13121719017289,6.5732052093953,6.8522111997841
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.43383411582678,7.58275616785911,8.00829514184294
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.67880228289119,6.77287693318991,7.22583960804055
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.09184175027565,7.19902455525954,7.64543315276759
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.48566825086509,7.03335358547937,7.25951091817223
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.71533893662089,5.71185469074193,6.21359681368141
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.42875331070472,7.46281530882037,7.94578430976254
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.22198018850839,7.65355377000296,7.93776697925567
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.8406083845404,4.92607957083851,5.38334397768945
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.59198545830548,6.84529675110643,7.21864110470595
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.89257584547391,7.31709368908255,7.60483476727823
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58501897039721,6.97492309050665,7.27997103045193
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.72663742411283,6.77287693318991,7.24975717865137
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32602459470074,6.93662665597657,7.13132562533865
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.18454444311475,6.77287693318991,6.97871068815233
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.04069415960767,6.29359728539497,6.66714572250132
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.29611650732322,6.79866279186275,7.04738964959298
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.54225656211424,7.1009313160337,7.32159393907397
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88156582223342,7.51109358290805,7.69632970257073
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.47729625515799,6.89535872437144,7.18632748976471
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94137633780352,7.1735047850002,7.55744056140186
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.76695559769515,6.65871899731664,6.71283729750589
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.29943255644266,6.21322561013536,6.75632908328901
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78667367077992,6.9906232863933,7.38864847858661
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.84479028844934,7.10703721997714,7.47591375421324
