"","Unnamed..0","tissue","endometriosis","severity","p1568736_s_at","p235527_at","DLGAP1"
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.06446789698428,4.4200566779509,3.74226228746759
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.39749655604768,2.23602791534862,2.31676223569815
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.43729900638945,3.59667608421805,3.01698754530375
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.76709532497707,5.00857967649249,5.88783750073478
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.25649025587712,2.23602791534862,2.24625908561287
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.75047575375044,2.96330704063491,2.85689139719268
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.56658984167675,3.60385586932841,3.58522285550258
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.01423275237056,3.23956001558846,3.12689638397951
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.01423275237056,2.23602791534862,2.62513033385959
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.82466452657632,8.19740555222906,8.01103503940269
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.66959051658758,7.3229114560428,8.49625098631519
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.58108889675133,3.1173504083689,2.84921965256012
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.49375493754772,6.92782891365497,7.71079192560135
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.75047575375044,3.28275568539077,3.0166157195706
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.25253417916618,6.8295545586401,7.54104436890314
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.45659003013868,4.69028343034751,3.57343673024309
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.40049201185639,2.90418201336217,3.15233701260928
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.66266765949235,4.31499769728949,4.98883267839092
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.38967369677456,7.01525409114844,7.2024638939615
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.31739740989012,4.64350569844803,5.48045155416908
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.01423275237056,2.3779345480518,2.69608365021118
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.01423275237056,3.01247572805277,3.01335424021166
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.02741424295013,4.64350569844803,5.33545997069908
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.35186205698689,5.50351955211865,6.92769080455277
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.36281389841604,3.74506769726302,3.55394079783953
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.14461617589639,2.3779345480518,2.7612753619741
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.94725577661994,5.69561181302588,6.32143379482291
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.32889478463591,2.38696219154814,2.35792848809202
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.40871478888681,3.87936383879844,3.14403931384263
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.24409381077267,3.6068230515502,2.92545843116143
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.04557434325713,4.64198088884972,3.84377761605343
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.24156439954389,3.23956001558846,2.74056220756617
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.7651462150378,6.62473534575324,6.69494078039552
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.54907414638814,6.88124445326879,7.71515929982847
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.46571629241681,5.02083126365013,5.74327377803347
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.66844108624247,4.82505228961424,5.24674668792835
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.33640858743863,6.22949487820715,6.28295173282289
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.40566176222289,7.53620133696717,8.47093154959503
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.41116608383442,5.42406638726843,5.41761623555142
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.40077956189042,5.66701812728619,6.03389884458831
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.27371817603597,2.97113263013553,2.62242540308575
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.33592675882034,2.7269347801925,2.53143076950642
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.62077494614524,4.64350569844803,3.63214032229664
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.24156439954389,5.98669054944691,4.1141274744954
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.49708064421424,5.27286500180226,3.88497282300825
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.76747982990433,5.64334325378638,4.20541154184536
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.54433820661582,9.78503425902052,8.66468623281817
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.31746232617451,5.1665156383475,3.74198898226101
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.25867724193541,5.00064618375972,3.62966171284757
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.76390586586833,5.99259249345393,4.37824917966113
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.90683505269507,8.79817428336015,7.85250466802761
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.24156439954389,5.32099066582793,3.78127753268591
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.79416614353979,8.84067277501777,5.81741945927878
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.24156439954389,4.99387407542714,3.61771923748551
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.08214698764773,9.0964233506612,8.58928516915446
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.24156439954389,5.24809858608879,3.74483149281634
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.23602791534862,5.00857967649249,3.62230379592055
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.69954967930868,7.24929506826146,6.97442237378507
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.57835810181702,7.11161217205131,6.34498513693416
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.32438562691704,3.74367058256145,3.03402810473925
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.69651592985532,6.75050448094593,7.22351020540062
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.24156439954389,2.48747800107129,2.36452120030759
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49397763555603,5.58570656180101,6.53984209867852
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.27366053965863,2.5542737049538,2.41396712230621
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.40942159097418,3.23956001558846,2.82449080328132
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.90434351392343,6.31003297898217,7.1071882464528
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.75047575375044,4.38311209482235,3.56679392428639
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.06446789698428,3.28976930904567,3.17711860301497
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.69222913378215,5.98063999167641,6.83643456272928
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95071493905296,6.33662387155755,7.14366940530526
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.2979885956305,3.50078908129313,3.89938883846181
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.58441983797291,4.96989262242528,5.7771562301991
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.67542413858135,4.64350569844803,6.15946491851469
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.9646223269511,3.49929636498163,3.23195934596636
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.75047575375044,3.61715842039056,3.1838170870705
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.34053596812597,5.00857967649249,3.67455782230923
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.47558185377649,4.21723044141768,3.34640614759708
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.42162098964694,5.04104133363451,6.23133116164072
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.34153338920296,3.23956001558846,2.79054670239571
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.28603973857042,6.20716977879887,7.24660475868465
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.68180160048198,5.00857967649249,5.34519063848724
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.75100591807236,3.18916846727988,2.97008719267612
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.24156439954389,4.63474281551384,3.43815360752886
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.01423275237056,4.43894741791146,3.72659008514101
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.01423275237056,3.60459884862954,3.30941580050005
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.45190428922281,2.64381573070859,2.5478600099657
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.2116198976668,5.51185474936348,5.86173732351514
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.79407575129903,5.00857967649249,5.40132771389576
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.12764945131994,9.55579518666857,8.84172231899425
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.65560194933022,8.33701107652232,7.99630651292627
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56927172232442,7.07154670925923,6.82040921579183
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.20400297007047,6.41778096578148,5.81089196792598
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.34053596812597,4.64350569844803,3.492020833287
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.24156439954389,3.23956001558846,2.74056220756617
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.24846594354225,2.9530561833753,2.60076106345878
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.91379065804631,5.9151085237499,6.4144495908981
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.14094673154516,7.09858931053482,7.61976802103999
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",2.75047575375044,4.78764415656763,3.76905995515903
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.75076556673136,9.44321353444937,9.59698955059037
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.57215181895845,5.67136330576527,5.12175756236186
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.05407200123061,9.37239521755716,9.21323360939389
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.66231112579428,5.57140004386509,4.11685558482969
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1624178549595,9.08695689734966,9.62468737615458
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0038737872867,9.21576098801015,9.60981738764842
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.65331070378984,5.00857967649249,3.83094519014116
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.38439147587714,5.96398986544637,5.67419067066175
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.75047575375044,6.77368106149639,4.76207840762341
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.41954610634437,5.29122049338473,3.85538329986455
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.82488388217965,5.13826302241907,3.98157345229936
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.24156439954389,6.33195014400428,4.28675727177408
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.68146766651658,4.85740755596834,5.26943761124246
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3898438869764,9.89010001499893,10.1399719509877
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.06446789698428,7.29156980014229,5.17801884856329
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.6651041573125,8.30530948098946,8.48520681915098
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.68430808078871,9.30063352045384,8.99247080062128
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.24156439954389,4.98288537531539,3.61222488742964
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.38277662199569,5.47913524644881,4.43095593422225
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.80300952611996,5.94668030230016,5.87484491421006
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.75078387580985,4.43728789951918,3.59403588766452
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.65597040569764,8.60832264148927,9.13214652359346
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.24156439954389,3.76435011006757,3.00295725480573
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.24156439954389,5.00857967649249,3.62507203801819
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.42263082524101,5.00857967649249,3.71560525086675
