"","Unnamed..0","tissue","endometriosis","severity","p201046_s_at","p201039_s_at","RAD23A"
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65488106859658,7.47893891540505,8.06690999200081
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.86502327734355,7.49841024875946,8.1817167630515
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.21393181222118,7.77859537657141,8.49626359439629
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.55585269728023,7.66663127799641,8.61124198763832
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.23542518950798,7.28623469760129,8.26082994355463
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.80280621388746,9.12956365010615,9.4661849319968
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.1818729802002,7.34122826283499,8.2615506215176
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0571789397384,8.84545891968858,9.95131892971349
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.2735285775085,7.73516720331094,8.50434789040972
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.19084328447727,7.42515803264022,8.30800065855875
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8429849325143,10.1071762361473,10.9750805843308
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.2875122397613,9.13930739300357,10.2134098163824
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1146556301166,9.14283259743784,10.1287441137772
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0171534266526,10.3653241006458,11.1912387636492
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.427060898809,10.0691707852381,11.2481158420235
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8705751098964,9.91536356465919,10.8929693372778
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3195221054345,9.23117290371866,10.2753475045766
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0635259229502,9.96155210683421,11.0125390148922
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.1789455185193,10.1139105344613,11.1464280264903
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.9267088640985,9.63611025134935,10.7814095577239
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.1776947832451,9.95236082785558,11.0650278055503
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6274696478679,9.98073147532801,10.804100561598
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.1812449415425,9.6521001065807,10.9166725240616
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6239662617685,9.13522977869031,10.3795980202294
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5953862928213,9.43295269365834,10.5141694932398
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.9406802539936,9.97587714838345,10.9582787011885
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3594542341052,9.93398182921868,11.1467180316619
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.7898855680082,8.77873755587522,10.7843115619417
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6033684348619,9.48382648362141,10.5435974592417
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6894562557612,9.62210762316438,10.6557819394628
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5613395137278,8.87538224483886,10.2183608792833
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.5731722556195,10.1421873016222,11.3576797786209
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0723949720518,10.0597717165325,11.0660833442921
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7478740656449,9.50914624710003,10.6285101563725
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5055098716773,7.97827093604812,9.74189040386271
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.784594469477,9.97045547373682,10.8775249716069
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.4996084614028,8.8557739278418,10.1776911946223
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8625918518563,9.77429082081167,10.818441336334
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.26459775824,9.98157522217874,11.1230864902094
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8733891389533,9.60447770663043,10.7389334227919
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.9472242978123,9.48556240111538,10.7163933494638
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.6329067989335,7.94533832567921,8.78912256230636
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.14093738973015,7.94363916216077,8.54228827594546
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.69417813495066,7.94089664008317,8.81753738751691
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.22119645915703,7.70254105256983,8.46186875586343
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.09552885045498,7.38639383089153,8.24096134067326
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.89390966791131,7.4818085066182,8.18785908726475
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.65239368513472,7.35535363057532,8.50387365785502
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.2765347171007,7.34424846474452,8.81039159092261
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.78390513398092,7.66210074029434,8.72300293713763
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.77383725109043,8.20753679783526,8.99068702446285
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1878044885774,8.09379044591562,9.14079746724651
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.83379309256704,7.78816958744502,8.81098134000603
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0316648657272,7.79244211429314,8.91205349001017
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.60287688464608,7.10056460744267,8.35172074604437
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3080775709625,7.94266437122249,9.12537097109249
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.78292270409088,7.86246898447142,8.82269584428115
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.46684375742681,7.10112975677013,8.28398675709847
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.73407403839633,8.00081538790988,8.86744471315311
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.09132698484639,7.9832775309718,8.5373022579091
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29313128658283,7.94689146697434,8.62001137677859
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.68247217734134,8.42175495366798,9.05211356550466
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.89281698224258,7.75588951356324,8.82435324790291
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.44228725743618,7.63360841199548,8.53794783471583
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.56087758272626,8.14488350045082,8.85288054158854
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.48369770417095,7.15624619611796,8.31997195014446
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.69189025776618,8.12619596980193,8.90904311378405
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.74387357104562,8.05046444126026,8.89716900615294
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.60476559266873,8.12429431325415,8.86452995296144
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.64318936576988,7.32976035475579,8.48647486026283
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.084387667264,7.64546178467156,8.86492472596778
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.38298972912727,8.10445177938751,8.74372075425739
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.44044769166849,8.22837222102279,8.83440995634564
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.1739334532032,7.82515942430937,8.49954643875629
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31281656003917,7.72619821722861,8.51950738863389
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42587131098319,8.21592671633721,8.8208990136602
