"","Unnamed..0","tissue","endometriosis","severity","p211575_s_at","p211285_s_at","p213291_s_at","UBE3A"
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.88460470951214,9.5748952190046,8.09519938777807,8.18489977209827
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.60248886108078,10.5962248171456,9.72213790151602,9.64028385991413
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.13639884701512,10.7693741442154,9.45158743391302,9.45245347504785
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.29190241724733,10.9789664142562,9.42308264866321,9.56465049338891
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.35896475950738,10.6162223748244,9.28264355677164,9.41927689703447
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05681002885555,10.5819729880849,9.09203801548277,9.24360701080774
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.18705512494595,10.6880484552036,9.38692480423099,9.42067612812685
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05254862966422,10.5984237490846,9.34495654562932,9.33197630812605
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.35402908009726,10.8741431598314,9.39171966452383,9.53996396815083
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1394593882995,10.6339235086773,9.10862725224071,9.2940033830725
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.24796734995929,10.3550124946859,9.58549822382224,9.39615935615581
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.47098224696752,10.5969139215758,9.11671187124816,9.39486934659716
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.2349811613091,10.6890070024554,9.39757957910196,9.44052258095549
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83728256920953,11.1434892958145,8.60229434025519,9.19435540175974
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.34174350895149,10.5595973466525,9.58557620573019,9.49563902044473
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.47486768931473,10.6874975751377,9.35024349931756,9.50420292125666
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35682734579906,9.26903049111443,8.21197273013655,8.27927685568335
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.69476009063722,10.3227736331426,8.95221409284582,8.98991593887521
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4630512348203,10.2022917872894,8.97244408700666,8.87926236970545
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7521832027979,9.12727678701871,7.53457873909128,7.80467957630263
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.0141385567851,9.2082927943918,6.87845210951483,7.36696115356391
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.61249812870898,9.11067711730929,7.49929428064605,7.74082317555477
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.67700943986175,9.65511819203622,8.47608968915489,8.60273910701762
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.49370830479346,8.87299895436372,7.44221706111002,7.6029747734224
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64076924392264,9.53333734486842,7.82367679272372,7.99926112717159
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.79303036496765,9.42051872642908,6.59270124782255,7.26875011307309
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.70443330650387,8.60910704535194,6.89687111966147,7.07013715717243
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2616047378964,10.1887230455946,8.40854210832416,8.61962329727172
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.24059788585478,9.10317933879699,7.27541978208895,7.53973233558024
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06928383508951,9.87254866676825,8.42596151924105,8.45593134036627
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.72597998716287,9.524838272699,8.06568462992027,8.10550096326071
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.49538643894,9.52413704670744,7.37047412270372,7.79666586945039
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.42258982949973,10.5549650265379,6.54852773871386,7.84202753158383
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.59827142733246,9.70439963509488,6.8580917463476,7.38692093625831
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.31548372744584,9.98298038643043,8.4809062293887,8.59312344775499
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.46155577499326,10.1466865292761,8.70777253314463,8.77200494580466
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.59588716375604,10.0130944692648,8.3020243663778,8.30366866646621
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37950192395531,9.03341358028496,6.93833156220238,7.45041568881422
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.38688634516178,9.89244405688209,7.50808640015551,7.92913893406646
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.60862749226991,9.88171323393102,8.21565157534091,8.23533076718061
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.71995383980767,9.58584442650931,8.31605869314736,8.20728565315478
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87742917640531,9.61600880504535,7.42036778471078,7.97126858872048
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.71872429173022,10.0035366282363,8.20922584980571,8.31049558992408
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.60682352258283,9.26156579036003,8.15498483373094,8.0077913822246
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.60681875048286,8.96573442934686,7.47311418460493,7.68188912147822
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.33841215348471,10.1867635302863,8.19233255516278,8.57250274631126
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.16059217047619,9.72088177377669,8.69763503080877,8.52636965835388
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.58460817046439,10.2497207542543,9.234781577127,9.3563701672819
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.54084861955299,9.85092886190646,9.04324003388108,9.14500583844684
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1876775434946,9.84973630268243,8.97518184338403,9.00419856318702
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.66214606121097,10.0492699603937,9.19847629344094,9.30329743834854
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65261955086747,10.0599888984009,8.87255280603008,9.19505375176615
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.43889816143378,10.3520269007225,8.38877188368694,8.72656564861441
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.94824844541336,10.3723471630677,8.56748621847374,8.62936060898493
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.69103826183106,10.942452570624,9.25251411129129,9.29533498124878
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.76451812899735,10.8160023021145,9.3577027634014,9.31274106483775
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.28285225713368,11.2576302256139,9.20053254685938,9.58033834320232
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.97691916750614,10.7771607184471,9.26143922107755,9.33850636901026
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.10372192750217,11.160308088734,9.53109113185955,9.59837371603191
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.14504488833556,11.0053132281666,9.13388229310361,9.42808013653526
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.70343076505324,10.9451540717111,9.29666578021091,9.31508353899175
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.0323687527494,10.652934424759,9.46445126807005,9.38325148185948
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.95904226002549,10.4678937906306,9.28476836539356,9.23723480534988
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.06463998666437,10.9182644294672,9.69129480113803,9.55806640575653
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.90461444124765,10.9263052888827,9.38030212573582,9.40374061862206
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.95232966925368,11.0482261632745,9.5543761722402,9.85164400158946
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.91376482497086,11.2777029534664,9.4097801796822,9.86708265270649
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.58930306948925,11.0327034579708,8.96611563424387,9.52937405390131
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.06813166674298,11.0542190363143,9.76295396285509,9.62843488863746
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.93752365388883,10.9247818883116,8.9345932166483,9.26563291961624
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.44045936214994,10.9307641303927,9.4219214880653,9.59771499353598
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.09550180964729,10.9069143201779,9.56344686486148,9.52195433156222
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.45185411685036,10.8224539027968,8.89407017742462,9.38945939902393
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4598614649366,10.9491240334211,9.50111227242637,9.63669925692802
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.35438237069745,11.0232735674483,9.13730951222299,9.50498848345625
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.36892222786167,11.0294665269405,9.82050700641125,9.73963192040447
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32373984728052,10.720632777452,9.52484847061751,9.52307369845001
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.26448096870412,11.0370606834553,9.14086079457518,9.4808008155782
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.24712496381819,10.8043726535256,8.82786902996973,9.29312221577117
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.61877104266274,11.2047788461303,9.27155694453536,9.6983689444428
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.39986677361701,11.1075105589851,9.20250473935652,9.56996069065288
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.69583666348766,11.1119448391805,9.17109579482995,9.6596257658327
