"","Unnamed..0","tissue","endometriosis","severity","p200685_at","p200686_s_at","p213742_at","SRSF11"
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4304215311218,11.9371491085916,5.79687544711898,8.72148202894413
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.8454517905768,10.5105625843569,5.82025786917273,7.72542408136881
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82714476780113,10.1559916494008,5.95978353181142,7.31430664967112
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85825656704467,10.3024817868351,5.77353545494638,7.64475793627538
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64718315079533,11.3095661432463,5.94900400814858,8.30191776739674
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18261163896055,10.0286432275112,5.31374511391564,7.17499999346246
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.28038024759314,10.5119725900268,6.39398787011534,8.06211356924509
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94154150028099,10.9356606419418,9.00733574689217,8.96151262970499
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.88174543812055,9.63016662876799,6.55039854142503,7.35410353610452
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77107506547964,10.9924111160451,6.96585685551128,8.57644767901201
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.97207371602296,10.4875618646244,6.32388506496346,7.92784021520361
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.00662260059251,10.5906623947818,6.40517392754854,8.00081964097428
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02349244906159,10.7500210537216,6.43080232717855,8.06810527665391
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.27082657490663,10.751641692969,7.14289411064762,8.38845412617442
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.53267608233309,10.8591809129071,8.26648249051789,8.55277982858603
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.42473390561485,9.71586798630111,6.46271780145898,7.53443989779165
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66354096620952,11.1916572269373,6.69303332769393,8.51607717361358
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.58747820364219,11.3921550275932,5.86487503924142,8.2815027568256
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87486583429654,10.636401639561,5.31374511391564,7.60833752925773
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.90567722544303,9.97661352739028,4.95314764362825,6.94514613215385
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.58193263873955,10.3785299621506,6.56154518082254,8.17400259390423
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.45586745469604,10.9924111160451,6.84499116379018,8.43108991151044
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40623142852071,10.5660341051635,5.86082339546844,7.94436297638422
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35437527319953,10.9074970136064,7.58248032849596,8.61478420510063
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.57037407479383,11.0468461774519,5.8613018483137,8.15950736685314
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.48202166028065,10.8299183491963,6.19689964303591,7.83627988417095
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3054461798859,10.4271500538743,6.01574593434889,7.58278072270303
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.65460627047465,10.9028865934389,5.31374511391564,7.95707932594306
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.15435975805454,11.0031547278034,6.09968595417657,8.41906681334484
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.73694351589384,13.344872496226,8.80597962154667,10.2959318778888
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.95751158377161,12.409701978126,8.84789955224297,10.0717043713802
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.70804747705061,12.7927946577801,9.1632098938866,10.2213506762391
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.96491076332732,12.2784170804116,7.33341289126942,9.52558024500278
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94120833656723,12.3968105913761,7.84447013260243,9.39416302018192
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.97376125515997,12.240337041677,8.34362726728309,9.51924185470669
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.9847173254643,12.4557197881216,8.60400579840866,9.68148097066485
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.6692682778985,13.2892597352419,6.3617694599577,10.106765824366
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.411246357644,13.1183133174522,4.87783842116325,9.46913269875315
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.95594845055767,13.0188475950864,8.69653107036748,10.5571090386705
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.87220899141603,12.9295838393477,5.18568818246044,9.32916033774139
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1713052540762,13.1486931897274,5.53484673423562,9.61828172601307
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.75834808405153,12.838606000291,8.64828686629093,10.4150803168778
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.92007725966619,13.4664727657859,5.38793707586457,9.59149570043889
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.85307693309877,13.1713765019315,4.87259993645564,9.2990177904953
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.11521900952181,12.879008657082,4.79674265200741,8.93032343953707
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.5903573234278,13.5599346308379,4.87167119931201,9.67398771785924
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.87455558690863,12.7514576581044,6.37054200025376,9.3321850817556
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.27449190034718,12.7567944055068,7.38484948084796,9.80537859556731
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.62639456187074,12.8764601202455,8.45136802807431,10.3180742367302
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.54937813347863,12.9098696825916,7.92503649954234,10.1280947718709
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1041097329882,13.4435245278433,5.16353371290014,9.57038932457721
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.2570098623467,12.7374026224717,7.31046005551564,9.76829084677801
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.70935280401369,12.9775533632853,5.54493255980283,9.41061290903394
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.51799817456787,13.1542058065025,6.36998192330432,9.68072863479156
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93059123533045,12.4684344832379,7.45259299565657,9.61720623807497
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.97320665646741,13.1313129433797,5.60879620601674,9.57110526862128
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.36116546684352,12.8921955627539,6.43653804301495,9.56329969087079
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.38764591927629,13.3405024410594,5.38964151334593,9.37259662456054
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97316390583431,12.7117877010376,7.19762633984517,9.29419264890569
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.18675867264359,12.7956240720858,7.00524597780052,9.66254290750997
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03262328745172,12.6121988015165,7.45443554370678,9.699752544225
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.15153894735586,12.866604307303,8.07093124730206,10.0296915006536
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.14880251876722,12.9046811848599,7.93592501218435,9.99646957193716
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.41404706488934,12.8591757611273,6.0327663759115,9.43532973397605
