"","Unnamed..0","tissue","endometriosis","severity","p201321_s_at","p201320_at","SMARCC2"
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.35780205416663,9.23042677650898,9.29411441533781
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.95061359647112,9.87979748579713,9.91520554113412
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3593572795519,9.59882390110885,9.97909059033038
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.09111623052201,9.38452501426337,9.23782062239269
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.34465557067507,9.77153608352283,9.55809582709895
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.3541077749856,10.5802569021144,10.46718233855
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.150273999336,9.72462231473455,9.93744815703527
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.66214120372548,9.65929647151721,9.66071883762135
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.78542201637769,9.41718483933084,9.60130342785427
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.18277017719592,8.80675883972224,8.99476450845908
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.31403270588704,9.33545780687302,9.32474525638003
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.81330079619412,9.85107100124159,9.83218589871785
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.95828765873461,8.90468455701324,8.93148610787393
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.29205752214385,9.72774474740108,9.50990113477246
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1349990233777,9.93793940858722,10.0364692159825
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1305220588305,9.79636728433826,9.96344467158438
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.39005342481296,9.59845258229223,9.4942530035526
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.18491334989335,9.53238791476473,9.35865063232904
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5218895437904,9.56036342335732,10.0411264835739
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.81221200325361,9.51416809236608,9.66319004780985
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.07946045058673,9.30800447653218,9.19373246355945
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.60229085555029,9.78326628577014,9.19277857066021
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.99104253335695,9.25503842204194,9.62304047769944
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.81249015160807,9.43946608757946,9.62597811959376
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.39025700103815,9.32304503894922,9.35665101999368
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.78854298596849,9.99086654581914,9.88970476589381
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.07056873365901,9.60714474681287,9.33885674023594
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.77359816497368,9.3887335578696,9.08116586142164
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.86689774870476,9.37053189506667,9.61871482188571
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.12946611949756,9.95127338875081,9.54036975412419
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.5359059895771,8.94077494026575,8.73834046492142
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.54376226793662,9.36799937713081,9.45588082253371
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.31386760606447,8.96448283884204,9.13917522245325
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.73522613798407,8.58144020447937,8.65833317123172
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.48346103606628,9.10137252244602,9.29241677925615
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.38378006670141,9.26088244718213,9.32233125694177
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.06274814768349,9.08191145740306,9.07232980254327
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.68057681628849,9.14741688152708,9.41399684890779
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.56321756981943,9.47881323920728,9.52101540451336
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.49054835856634,9.0935948898695,9.29207162421792
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.7381364332724,10.1881145067622,10.4631254700173
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.2682818471796,9.46222451617523,9.86525318167741
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.24195636814726,8.12836825807135,8.18516231310931
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.53199473783171,7.99543427011617,8.26371450397394
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.16436120618101,8.56665079693697,8.86550600155899
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.98200179916514,8.19118856859954,8.58659518388234
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.02412135624626,8.60853960023563,8.81633047824095
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01250365803415,8.63326600411989,8.82288483107702
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.90536510424482,8.59730345414418,8.7513342791945
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.6858614218535,8.27489110873774,8.48037626529562
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.09889286439954,8.58776426549452,8.84332856494703
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65536343692996,8.44076469086427,8.54806406389712
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.28569766348781,8.28716925105823,8.78643345727302
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.50415983954171,8.3209049198806,8.41253237971116
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63070222480474,9.08792764341981,9.35931493411227
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.68385694704149,8.37431057334924,8.52908376019536
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.55928785883147,7.82338140531122,8.19133463207134
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.87400149154928,9.6723545550909,9.77317802332009
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.70902252788956,9.48636113113594,9.59769182951275
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.41368463226931,9.10281883345915,9.25825173286423
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.57342925358777,9.52017500754292,9.54680213056534
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6790293919793,10.2178081216607,10.44841875682
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.43216700450337,9.0718180913396,9.25199254792149
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.27292824019045,9.49152874044652,9.38222849031849
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.60002671447342,9.85364733024299,9.72683702235821
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0288330527495,9.35289275950934,9.69086290612942
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1965223404961,10.0113062900768,10.1039143152864
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0904581493279,9.72255384438039,9.90650599685414
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.63795572015337,9.34960955816,9.49378263915668
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.9510544162984,9.55222514898283,9.75163978264061
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.53210630959997,9.37096704031551,9.45153667495774
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.02310543727959,8.74184057759518,8.88247300743738
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.86035116227626,9.72749750780753,9.7939243350419
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0223606800315,9.69720154185363,10.3597811109426
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6225710512974,9.92000759446806,10.2712893228827
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0163077585985,9.52220241112706,9.76925508486278
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.12232587160428,9.03061319333809,9.07646953247118
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.46717765076881,8.66829338101006,9.06773551588944
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0322940045048,9.92545727460828,9.97887563955654
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0593657814054,9.69874391088469,9.87905484614505
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.87149388429714,9.33254382913316,9.60201885671515
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.63722847018392,9.87718498510822,9.75720672764607
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.87527651976007,9.76194247248625,9.81860949612316
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.83475421935676,9.7042712232439,9.76951272130033
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.82349925634898,9.61326228153033,9.71838076893965
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.34835254444965,9.37704449302813,9.36269851873889
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1850294844107,9.94217777005531,10.063603627233
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.17601811985902,9.2553931349171,9.21570562738806
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.77501447520534,8.44050437347683,8.60775942434109
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.85624777431656,8.59240262534349,8.72432519983003
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.97678215282721,9.01972075437787,8.99825145360254
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.87697170338332,8.636502575641,8.75673713951216
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.75816417569739,8.91505738538666,8.83661078054202
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.64017719433959,9.27973300007604,9.45995509720781
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.38424569999049,9.52871436609242,9.45648003304145
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.517919141407,9.58239476124591,10.0501569513265
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3767004635843,9.78510765476581,10.0809040591751
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.0531704539017,8.6619958428329,9.3575831483673
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.89316966547726,9.31971336395127,9.60644151471426
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1775516298176,9.38640095721721,9.78197629351741
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.94542081681886,8.62790019110628,9.28666050396257
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0183665450694,9.59677086490488,9.80756870498714
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.64200750027296,9.24911401421811,9.44556075724553
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.08491127268457,8.7316650814952,8.90828817708988
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3021787874955,9.67130847373953,9.98674363061751
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45092443026909,9.35242481774687,9.40167462400798
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.62227605068508,8.41138715082461,8.51683160075484
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.94189532402911,8.86871770751939,9.40530651577425
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.9572686606312,9.00298604579229,9.48012735321175
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1479040857157,9.43200592679046,9.78995500625308
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.94759851119601,8.88870665113607,9.41815258116604
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.78369732081439,8.94547222145642,9.36458477113541
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.43134559973558,9.48603113694019,9.45868836833789
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.10385148725398,8.44367951973453,8.77376550349426
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.75154387306437,9.23590070987614,9.49372229147026
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63290334412378,8.84872458597179,9.24081396504778
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2377757814919,9.26815151454989,9.75296364802089
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.80706822176788,8.99614786348162,8.90160804262475
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63922722862001,9.00748022181442,9.32335372521722
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.27290090751962,8.87928482792138,9.0760928677205
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.48735367626442,9.00953497910556,9.24844432768499
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0315374952875,8.67198005251067,9.35175877389909
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2680736942561,8.86479331304803,9.56643350365207
