"","Unnamed..0","tissue","endometriosis","severity","p205976_at","p216996_s_at","p229135_at","FASTKD2"
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.98541510464422,7.55001599062569,3.43435195602064,4.65659435043018
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.62376157879414,6.79899428186722,3.43556069600765,4.619438852223
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.60269905255388,7.93307013409215,3.94442849190362,5.16006589284988
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.1472042657066,7.86314879315375,4.49595229303418,5.50210178396484
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.08380421474748,7.73793790416333,4.76244067874812,5.52806093255298
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.10213976358322,8.44717949109499,4.19580241095087,5.91504055520969
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.08405771032095,7.50435216487048,3.43556069600765,4.67465685706636
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.85293874517848,8.01023947897102,3.3870824046272,4.7500868762589
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.20258960918892,8.62251073372362,4.69833394429556,5.50781142906937
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.20258960918892,8.46229504984111,4.88218949411077,5.51569138438027
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.2360794724805,8.54069811514086,4.84207244178904,6.2062833431368
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.61439413872934,8.72770780818289,4.21719873249928,5.8531002264705
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.87664512372756,8.54512248062035,3.89908940366147,5.77361900266979
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.69248844403066,8.49309073726992,4.42148423926252,6.20235447352103
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.3867985298571,8.57226324712677,4.58711686693171,5.84872621463853
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.08599105465684,8.79742808533195,4.64630610191735,6.17657508063538
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.66199592218449,8.65395393377435,4.71423707744912,6.34339564446932
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.20258960918892,8.7943834813675,4.87462206804806,5.62386505286816
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.48022108518967,8.84831626816102,5.2380306975698,5.52218935030683
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.48022108518967,9.08852260962356,5.01649688537392,5.52841352672905
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.53740927082381,8.21752961745288,4.06147020211799,5.27213636346489
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.52800381743222,8.89544765258742,4.61298357631752,5.34547834877905
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.9388436807165,9.03881554381584,4.41165768278124,5.46310563577119
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.20258960918892,7.17798667922169,3.54039103129701,4.64032243990254
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.98802473711531,8.06121768556261,3.44570565598843,4.83164935955545
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.26256957488836,8.15152954774612,3.81847122777505,5.07752345013651
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.98541510464422,7.06313645672594,2.70105219219715,4.24986791785577
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.84816126867047,5.78481441244059,3.14770485100863,3.92689351070656
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.94105381927875,6.74917449328498,3.15176195181018,4.28066342145797
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.35888239633229,7.61581102890091,3.24632250870761,4.74033864464694
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.48022108518967,6.63673900241183,3.22799071844452,4.11498360201534
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.08253526077758,7.11768539540103,3.37792996701719,4.52605020773193
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.35134827446945,4.48737825991709,3.11726882376516,3.65199845271723
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.67705398580259,6.01174799482598,2.70788977125894,3.79889725062917
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.99435380229905,7.69990454695137,3.22799071844452,4.64074968923165
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.84816126867047,5.5581943433,3.14770485100863,3.8513534876597
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.88448547150294,7.39003286482351,3.43556069600765,4.57002634411137
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.51106700866124,7.56863586151614,3.17019885273888,4.74996724097209
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.82422110458726,6.30311570644048,3.42255504925134,4.18329728675969
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.88738556739628,4.77121890679338,3.24264314722593,3.63374920713853
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.62519779610349,5.93032884417227,3.1740511306289,3.90985925696822
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.66773086527887,7.49857508072356,3.35498189285944,4.84042927962062
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.82794638528984,8.06868179703239,3.43556069600765,5.11072962610996
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.90795111225353,7.44341260687014,3.43556069600765,4.59564147171044
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.82754081072861,6.41084871817685,3.24832972588192,4.16223975159579
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.98326777691347,6.89364195977722,3.14770485100863,4.34153819589977
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.98541510464422,7.07680150642613,3.43556069600765,4.49925910235933
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.84816126867047,7.46751011083146,3.44118039210847,4.58561725720347
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.13651260717675,5.57249325739487,3.22799071844452,3.97899886100538
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.92064619479375,7.80577318930744,3.65295667220312,4.79312535210144
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.24497075117486,7.25166607222835,3.14770485100863,4.54811389147061
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.65890436172692,6.40088917285767,3.22405967849927,4.09461773769462
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.08790593871448,7.03737860369497,3.36995403006749,4.49841285749231
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.23205376557362,7.60153729185623,3.41363450087067,4.74907518610017
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.23661521183766,7.74861236383846,3.43556069600765,5.14026275722792
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.29895966891964,7.55876533727385,3.43556069600765,4.76442856740038
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.15238896553887,7.57363141879379,3.43556069600765,5.05386036011344
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.72127782577841,7.4764051567121,3.43556069600765,4.87774789283272
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.59708441089318,7.87548268918329,3.77720918440925,5.08325876149524
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.96540312427283,7.60944079927231,3.92507184708984,5.16663859021166
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.44611011542594,7.60944079927231,3.43556069600765,4.83037053690197
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.80790831811206,7.60944079927231,3.94896858090779,6.12210589943072
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.63496690791306,8.06864800901511,4.93757050503789,6.54706180732202
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.24822289984081,8.12945080841403,3.70512762398362,6.02760044407949
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.70129539901868,8.14804508562528,3.82184391895677,5.89039480120024
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.63851736600995,8.43565248596621,4.84922361539557,6.64113115579058
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.76058039127913,8.12701729765635,3.95456371752937,5.94738713548828
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.76682211102145,7.95717985530825,3.43556069600765,5.71985422077912
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.05073669140542,8.08258325105769,4.3004667078448,6.14459555010264
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.49575533119291,7.90922246271571,4.20390607252277,5.5362946221438
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.5213833471458,8.09487852012921,4.76773343204521,6.46133176644007
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.58933012959388,7.87046101676179,3.8834223492653,6.11440449854032
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.96259661511112,8.57556752716271,4.74989364271939,6.09601926166441
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.55418238503804,7.95508705108092,4.49563622074842,5.66830188562246
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.84242979849531,8.01450946076658,5.26338722986716,6.04010882970968
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.57131295069409,8.17260377678392,4.07085985260163,6.27159219335988
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.54892073016947,7.9957586569549,3.93752934845973,5.1607362451947
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.46004003794425,7.91667239067877,3.69270594507302,5.68980612456535
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.05208482841715,8.16413707196269,3.54859323701656,6.25493837913213
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.20258960918892,8.00772052914878,3.58991469159475,4.93340827664415
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.86336484962779,8.06824654565847,3.45161764404172,5.79440967977599
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.06943366594097,8.47281863676768,4.32479433994379,5.95568221421748
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.5114900315728,8.24492630778187,4.37427617782554,6.37689750572674
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93145698775127,7.85989808710614,2.87992988013611,5.89042831833117
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.29334635459904,8.23820700530835,4.53312391470659,5.68822575820466
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.43754637676394,7.85465227113501,3.5460661449763,5.27942159762508
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.43902913892607,8.13869406846925,3.87115208115572,5.48295842951701
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.43526736540837,8.32649988808444,3.87309177478452,5.54495300942578
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.80355390890843,8.03055314239273,3.43556069600765,5.42322258243627
