"","Unnamed..0","tissue","endometriosis","severity","p204672_s_at","p204671_s_at","ANKRD6"
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.62732839004936,5.88069336498337,4.25401087751636
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.74902146066436,4.96525388237095,3.85713767151766
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.71737998812542,5.10350444618518,3.9104422171553
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.82300998271647,4.28083884360406,4.05192441316026
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.00394894504188,4.64661806957383,3.82528350730786
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.96731164945427,4.61540367654681,3.79135766300054
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.82300998271647,4.40074265813439,4.11187632042543
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.14168070555106,6.26122598047917,5.20145334301512
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.5145314709019,3.8527572133031,3.6836443421025
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.54366839672287,5.03421386102706,4.28894112887497
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.88865635519741,4.41014979536641,3.64940307528191
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.68230330059233,4.77219592060767,3.7272496106
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.89550358888008,4.20380162802293,3.54965260845151
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.48385127213829,3.8527572133031,3.1683042427207
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.70107197630452,6.59689908159056,5.64898552894754
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.1556918843046,5.73778215216236,4.44673701823348
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.30714558172554,4.72328445165066,4.0152150166881
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.56337887533299,6.1706098784904,5.36699437691169
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.61348966223375,5.39822103104872,4.00585534664124
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.9717404748918,5.34053535627342,4.15613791558261
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.4848125409251,5.8258010310406,4.65530678598285
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.68230330059233,5.20253735012011,3.94242032535622
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.6409828572231,4.62949157483543,3.63523721602926
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.98824328799925,6.07608981516776,5.0321665515835
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.32774366585976,5.53217810949067,4.42996088767521
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.82300998271647,6.43830674508245,5.13065836389946
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.61348966223375,3.92028992382,3.26688979302688
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.61348966223375,4.73951787290049,3.67650376756712
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.64415748671347,4.09029905335679,3.36722827003513
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.68230330059233,4.33051820597421,3.50641075328327
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.51098785020383,4.33051820597421,3.92075302808902
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.61348966223375,3.27446815630956,2.94397890927165
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.5911443714763,4.92758848849686,3.75936642998658
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.66778175894417,5.36150291113656,4.01464233504036
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.48301902043859,6.4706902717439,4.97685464609124
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.98166502788963,7.49455078105138,5.73810790447051
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.91749580294712,6.38795991997777,5.15272786146244
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.66593978906728,6.66573197361307,5.66583588134018
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.11251074339972,6.44664791807712,5.77957933073842
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.51098785020383,6.06032152384812,4.78565468702597
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.63473334220009,5.50865103462793,4.07169218841401
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.38402175901267,6.47946263225103,4.93174219563185
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.96716337951542,6.15591911282949,5.06154124617245
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.48534239636397,7.37438673669741,6.42986456653069
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.73571183815131,6.80656283833877,5.77113733824504
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.08188969016272,5.88605663764179,4.48397316390226
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.27035032191399,6.62851257573907,4.94943144882653
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.61584442546417,7.32852004908928,6.47218223727672
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36306517515084,8.17690622815337,7.26998570165211
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.77126949145611,7.64437132271082,6.70782040708347
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.22132696868268,7.69375674025169,6.95754185446718
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.60306502480991,7.16052316373145,6.38179409427068
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.51390791765492,8.09742360451468,7.3056657610848
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.68394149343264,7.95933551810931,6.82163850577098
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.60340675022239,7.67492864261832,6.63916769642035
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.76589508471081,7.02484961035055,5.89537234753068
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.18621503717079,7.92415372756782,7.0551843823693
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.48401070065397,6.90943361908168,6.19672215986783
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.83075745001294,7.61650206543311,6.72362975772302
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.92614431318509,6.67562704079246,5.30088567698878
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.95992912917624,7.76897439488143,6.86445176202884
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.81352989280675,7.63863265086067,6.72608127183371
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.23469614745142,6.42285485219649,5.32877549982395
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.84809397285834,6.90774644878129,5.37792021081981
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.0763181456682,7.48231026143015,5.77931420354918
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.76848766817055,4.81795589648813,3.79322178232934
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.40509751095108,4.76534241758944,4.08521996427026
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.61348966223375,5.12433360430958,3.86891163327167
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.16611740828058,6.71744898499032,4.94178319663545
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.10947319458238,5.10077774434149,4.10512546946194
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.98897151525695,4.40110061691834,3.69503606608764
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.53271873616796,4.81205396653405,4.172386351351
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.14704029750645,4.11914118393041,3.63309074071843
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.51718277808321,5.58492592262418,4.5510543503537
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.52869868380803,3.75516068980913,3.64192968680858
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.70692831340671,6.36682586964949,5.0368770915281
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.81667227833258,6.29571342622932,4.55619285228095
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.82300998271647,4.40481226227677,4.11391112249662
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.68230330059233,4.91250371492718,3.79740350775975
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.12122348310401,4.33051820597421,3.72587084453911
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.72869096861707,5.98937192205788,4.85903144533748
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.99765137879667,6.25466226115526,5.12615681997596
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.69365701618611,6.83620663225676,5.26493182422143
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.48385127213829,4.62961932506539,3.55673529860184
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.19294340051676,4.85615499845422,4.02454919948549
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.71222869308924,6.11923860991631,4.91573365150277
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.3518882638168,6.42157256219492,5.38673041300586
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.51553720520175,5.82527649171857,4.67040684846016
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.45296570032225,6.84335908286931,5.64816239159578
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.85282279478954,6.15456902399966,5.0036959093946
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.62874833374956,6.19129283236965,4.91002058305961
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.78078842969419,5.91303977066383,4.84691410017901
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.33568613547458,6.07089706445993,4.70329159996725
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.89880456181948,6.50348094689017,6.20114275435482
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.17310182191421,4.48046700908669,4.82678441550045
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.91819710815432,5.49860405913762,5.20840058364597
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.33124499286071,5.27683553794325,4.80404026540198
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.56315653484716,6.36321552930884,5.963186032078
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.06387130244928,5.1226117539925,4.59324152822089
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.98346559651214,6.81609772268166,5.8997816595969
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.53910163570408,7.65786640513594,7.09848402042001
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.0597541612894,7.82850063793329,7.44412739961134
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.91088381936766,7.82785438807227,6.86936910371996
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.37924849995076,6.78034130122166,6.07979490058621
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.2974662854871,7.70937972859204,7.00342300703957
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.93941428817072,7.16511761927618,6.55226595372345
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.56605502640643,8.08345051546583,7.82475277093613
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.11477388876773,6.96056355424787,6.5376687215078
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.58976969547139,7.5986391051024,7.09420440028689
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.33522594468771,7.80968253143203,7.07245423805987
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.31660797109077,6.7203158964559,6.01846193377333
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.39288227171959,7.54578061798919,6.46933144485439
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.20701639796695,8.11547388405664,7.1612451410118
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.01035605967803,7.2748120416003,6.64258405063917
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.22900820428873,7.42591223506134,6.82746021967503
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.222133190486,7.73815041475576,6.48014180262088
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.79492264004315,7.11669541287401,6.45580902645858
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18574158514142,7.73968369204166,6.96271263859154
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.49632012543937,8.3594376014896,7.42787886346448
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.0911310863161,7.2927583140681,6.6919447001921
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.08834070492043,7.72580647367685,6.90707358929864
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83394663658536,7.47181874456078,6.65288269057307
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.26631954227753,7.19250751891057,6.22941353059405
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.38672434314159,8.15292217394186,7.26982325854173
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.49737429891784,7.87887270863923,7.18812350377853
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.65447438279263,7.44325916989168,6.54886677634216
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.46277871500175,7.9204491486481,6.69161393182493
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.06700184194797,8.03030621119267,7.04865402657032
