"","Unnamed..0","tissue","endometriosis","severity","p209135_at","p210896_s_at","p225008_at","p224996_at","ASPH"
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.47935194997631,4.06879839611683,3.46575941600962,5.56033849801315,4.89356206502898
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.80604969003664,6.92621028269114,6.0328648132565,8.63733751996964,7.60061557648848
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.60273664070503,6.44453720623081,4.69151762850329,7.49600652269568,6.8086994995337
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.75312278599043,2.88958040119235,3.44455127993528,5.9760427512262,5.01582430458607
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.60881461277884,5.977755660394,5.96536786446196,8.11161321330427,7.16588783773477
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.05081242012948,2.79513889143918,4.11549492793771,7.4457772228699,5.60180586559407
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.9409855558403,2.74129751865544,3.62668274447583,5.13407724158543,4.86076076513925
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.87600609647866,4.11132415751163,5.57373107965048,7.55731433870603,6.5295939180867
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.55214687993965,5.87671230501454,4.83804976745549,7.15726758728468,6.60604413492359
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.62089746269035,2.62047197036878,4.06280226398975,5.13407724158543,4.85956223465858
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.82238037440398,5.29928654766789,6.27730571002703,8.68608365006598,7.27126407054122
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.66695940163548,5.27021449893559,5.49166117544526,5.47308589283621,6.22548024221314
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.82238037440398,4.61066310117886,5.43786335874135,8.16621233440953,6.75927979218343
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.13895606202084,2.72041703411328,3.4023949208358,6.20927992400318,4.86776198524328
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.82238037440398,3.93575729881727,5.62604606605757,7.11774030580427,6.37548101127077
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.12383051808141,3.16645081011026,3.56711524430999,6.32919800707016,5.04664864489296
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.47222550276913,2.62047197036878,2.92791051352049,4.70526384687308,4.18146795838287
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.54392835046755,3.27453289469637,3.44455127993528,4.70526384687308,4.74206909299307
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.20030447259035,4.08724876007943,3.44455127993528,6.12459383651565,5.46417458728018
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.45282609168693,4.08724876007943,5.39447972287084,6.90647351920085,6.21025702345951
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.51328797630617,5.85944068749028,4.6087433472816,7.16406274589553,6.5363836892434
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.66695940163548,4.89631741571185,6.38290697125235,7.47489925140325,6.85527076000073
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.71237694466965,5.14744833573323,5.69731549510303,8.40660569348528,6.9909366172478
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.48257600848319,4.51046081124868,5.17158431990519,7.1561399911057,6.33019028268569
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.15785752638421,7.38142613435013,6.66197356222927,8.40452503748275,7.90144556511159
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.95134915266615,7.86965793074058,6.16911673786105,8.82618334747512,7.95407679218572
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.56198095745242,4.13161677278325,5.07876834877985,7.5189546964777,6.0728301938733
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.14131463719451,5.27018431861914,5.11321566663753,7.23097776734656,6.43892309744944
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.91885717156546,7.6652693762547,6.35032685109435,9.00253987378589,8.2342483181751
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.60455217039403,7.54066357645015,6.15714672548374,9.12318344966919,8.10638648049928
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.86650278768058,6.7947470687554,6.56216538118256,9.70541687798739,8.23220802890148
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.79664290044359,6.71031614743772,5.65894998571062,8.67484453914755,7.46018839318487
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.55710477451075,5.90931616294285,4.95749980786163,7.46576430354366,6.72242126221472
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.94734801781739,7.60611044040587,6.21850864457573,8.75236613206869,7.88108330871692
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2610380447353,8.32393409994529,7.85109628961512,9.95637088856361,9.09810983071483
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1426889698647,8.21373384495909,7.48558536710573,9.95196778340192,8.94849399133286
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.96362058307204,7.89722820979234,7.39550225304702,9.61631086263444,8.71816547713646
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5126974177985,8.9065132165329,7.36971436013418,10.1805307641387,9.24236393965107
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.06106649557661,7.06451971244919,6.10855774993942,8.99499894199466,7.80728572498997
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.75517115739054,7.80827061144934,6.49547933450231,9.53574072431693,8.39866545691478
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.113602831536,8.46106156791905,7.49992892490217,9.81068145282603,8.97131869429581
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.9129627652979,8.03334768654242,7.22930917765552,9.49869417627356,8.66857845144235
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.57487035927561,7.772302653071,6.90336033802819,9.39469982276809,8.41130829328572
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.95676233308947,8.35833896123377,7.18992122758251,9.75967203059262,8.81617363812459
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.93642066844075,8.3950596536371,7.14852506701882,9.62370419016785,8.77592739481613
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7325777851869,8.56504197602209,7.6645663424533,9.96141857042254,9.23090116852121
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.98388352493925,4.95066063796307,6.48605499554341,8.221640444787,7.16055990080818
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2846149490868,8.45305208740195,7.82649446007116,10.0394380714739,9.15089989200845
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2281349394015,8.54237543943659,7.81912163209422,10.0262690332009,9.1539752610333
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.87212149345326,6.54036517347424,5.78092673338718,8.52574039837032,7.42978844967125
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.66695940163548,6.54322351181276,5.43664495782575,8.43586088279035,7.27067218851608
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.35122856142505,7.1573831804402,6.16736681126779,9.27244998571373,7.98710713471169
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.95687405794635,6.86814623883457,5.97385138049916,8.06718942782397,7.46651527627601
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97069171358841,4.08724876007943,4.351697027396,6.88357596977303,5.82330336770922
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.66695940163548,5.42354154039731,4.691074286745,7.4877133731061,6.56732215047097
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.67177063698778,7.44913079170978,6.37983627827689,9.06165499016531,8.14059817428494
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.1555171649019,5.33395397528042,5.19411750115315,6.85727686363242,6.38521637624197
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.65511302454451,4.63327947417828,4.17860938766739,7.19360380304336,5.91515142235838
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.66695940163548,2.62047197036878,4.79696985540079,5.13407724158543,5.30461961724762
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.52248875581554,5.48208636984804,5.41430224696026,7.62039963443412,6.75981925176449
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.12640004295916,6.17807424476104,4.96905291199812,8.19491205484319,7.11710981364038
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.24307222154816,4.08724876007943,4.71980200291632,6.6651283363198,5.92881283021593
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.12722019056767,6.61348306767018,6.26382083044344,8.42932786426345,7.60846298823619
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.11463209058076,5.45223492063671,6.36986644342888,8.14616580732993,7.27072481549407
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.45053824500418,4.88040733615653,4.90161192131399,7.04893441563995,6.32037297952866
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.84718954897903,2.55579303088689,3.44455127993528,5.16825891657958,4.7539481940952
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.31412513824481,4.08724876007943,3.4023949208358,5.13407724158543,5.23446151518637
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.66695940163548,5.87856471003289,5.99011273933158,8.33974829719829,7.21884628704956
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.36198378036866,7.49076994362554,6.59428068908485,8.72354383970118,8.04264456319506
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.1545035592535,5.99749803166994,6.24849207992222,8.57761477980553,7.4945271126628
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.09923130476509,4.00434765211335,4.46734904456991,7.00456851710257,5.89387412963773
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.43427273765873,4.75195273259307,4.55628723307533,7.15443951141129,6.2242380536846
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.16548855346999,6.34703401520229,5.96947276872596,8.25790845697744,7.43497594859392
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.24219115536749,4.96184048847981,5.48704588727297,7.75880253935686,6.61247001761928
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.08902062916903,4.37663751339703,6.30267223303471,6.48898110845215,6.56432787101323
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.82238037440398,6.08526432660532,6.22272423863036,8.32584243490052,7.36405284363505
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.86880197052094,6.43239166956095,5.66969577765932,7.86519544624655,7.20902121599694
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61475583595236,5.34309016251518,4.44143669507881,7.52100833292028,6.48007275661666
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.8974157634271,4.14423393019326,4.50344121808303,6.98917912836486,5.88356751001706
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.23710935420554,5.28810005229482,4.42582797204672,7.61285255908808,6.39097248440879
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1879897687111,8.19354355210849,6.69531060560439,9.54068883336278,8.65438318994669
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1719443569309,6.44128969337679,5.22608370124777,7.8237334554492,6.91576280175116
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.82124953675372,6.92797619077843,5.0933644702165,8.23619409356736,7.269696072829
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39698596877139,7.61569833929017,5.58840194931966,9.46950913074954,8.01764884703269
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.73111134136475,7.39808336943636,4.96290606100705,8.55761881556174,7.41242989684248
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.01185332630562,7.29514042354714,4.91293714748774,7.6213632865898,6.96032354598257
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.8633984024249,7.05467182515748,6.02115772286157,9.07061831293881,7.75246156584569
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.1486418547482,7.28434497366855,7.08286583937914,9.19616383780639,8.42800412640057
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.7638862141185,7.27470638748319,7.17636412227784,9.93784822729893,8.53820123779462
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.82238037440398,6.24007981409037,6.41811643977238,8.79785305087821,7.56960741978624
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.78297359077545,6.09872126609032,6.3663265125351,8.46406033199138,7.42802042534806
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.97134744686796,7.7984079526861,7.75829464787647,9.68126603018268,8.8023290194033
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.03004941183338,6.56880587941843,6.15107926626389,8.71885609714764,7.61719766366584
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1596321398422,7.71919576317571,7.12414508833609,9.84506203038181,8.71200875543395
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.85311574194728,7.67814901627683,6.52597669068457,9.48232078760002,8.38489055912718
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0535241410332,8.16765204707872,7.0440778548207,9.8333164651228,8.77464262701386
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0131936197895,7.64276594868879,7.56931486894939,9.65859410796442,8.72096713634803
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6933439641832,8.57870477119312,7.42631160320632,10.2136336865477,9.22799850628259
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.76900655273452,7.96240993035115,6.89568621837908,9.65277809524962,8.56997019917859
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.67166586653783,6.81688417748788,7.12636862151771,9.30659986330349,8.23037963221173
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.67779104468442,6.84265563272722,6.88538866993948,9.83051680169579,8.30908803726173
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.9676296255068,6.72607826932852,6.63925106627143,8.95006992112444,7.8207572205578
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.9883800674249,7.37445343380136,7.70902011105838,10.0293830861371,8.77530917460544
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.71570228665668,6.44145823591632,6.49905288101341,8.75285496359572,7.60226709179553
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.86719196715212,7.27703521636286,7.4700309256065,9.25322460072297,8.46687067746111
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2070729346695,7.88005738528586,7.18072518057698,9.67429655566003,8.73553801404809
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.28604433652145,7.10782276323161,6.30862230287158,9.13020939801727,7.95817470016048
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.85695845020565,7.575367680146,7.17750494638784,9.78345161483842,8.59832067289448
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2650647124518,7.75016898997136,7.50351967727326,10.0279748727211,8.88668206310438
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7748733219747,8.61585395770039,7.30853947304204,10.1764940556797,9.21894020209921
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.92253893787946,7.6761585581613,7.10377114053213,9.62306961727394,8.58138456346171
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.17423321021495,6.96796936410443,6.32482919650599,9.38717157901236,7.96355083745943
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.76522654617206,7.27289320254,7.7704154528294,9.63146934146645,8.61000113575198
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.94081421567131,7.19380808630091,6.87869622802149,9.84202465392766,8.46383579598034
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.85276208565804,7.32256072618219,7.41465515279402,9.48276246027769,8.51818510622799
