"","Unnamed..0","tissue","endometriosis","severity","p213970_at","p226089_at","p226090_x_at","RABL3"
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58505638631508,7.81162876677127,7.21796110988249,7.53821542098961
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.14582941360002,7.2992010548491,7.70164050395961,7.38222365746958
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.8652982289245,7.31204197158838,7.40770943307876,7.52834987786388
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.70940349333363,7.17488080748591,7.43468645046785,7.4396569170958
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.02810371731549,5.41211302931961,4.77582278998688,5.07201317887399
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.62474222460858,7.23159328633685,5.17121557309874,6.00918369468139
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.09063722448139,6.2123407243441,5.33568828659827,5.87955541180792
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.17767250142004,5.49499846113958,4.85901946960379,5.17723014405447
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.77815803896362,4.84740929331055,4.65142582387051,5.09233105204823
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.92511556787717,5.41211302931961,4.65142582387051,4.99621814035576
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.41570506482123,5.75230545965267,5.41705778788404,5.86168943745265
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.0643249918047,5.29291044317991,4.7694158178893,5.0422170842913
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.68042361810968,6.11179102989937,5.17121557309874,5.65447674036926
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.17767250142004,5.3181506028414,4.65142582387051,5.04908297604398
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.58419247210326,5.09758407567403,4.88882439658674,4.85686698145468
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.1113767548177,5.97892225337032,5.0372103572426,5.70916978847687
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.46789388425003,5.33124438510477,5.17121557309874,5.32345128081785
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.09063722448139,5.97211650160997,5.04225819525424,5.70167064044853
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.07128815533072,5.99650029461826,4.65142582387051,5.5730714246065
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.87253142600162,5.51816967450245,4.93599069272841,5.10889726441083
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.58890448142358,4.84740929331055,5.0372103572426,4.82450804399224
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.87764256787393,5.29291044317991,5.17121557309874,5.44725619471753
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.97267166267372,5.47025845634735,5.15023093469515,5.53105368457207
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.39048823235027,5.3100974444382,5.52036488406063,5.40698352028303
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.9825586648185,5.84811009953158,5.17121557309874,5.66729477914961
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41642803236443,5.15754857587078,4.87929407367582,5.15109022730368
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.73611283019025,5.3353515544684,4.65142582387051,5.24096340284305
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.91278484073173,6.15250087952521,5.6798059158384,5.91503054536511
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.77913630161011,5.33124438510477,4.65142582387051,5.5872688368618
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.58958947408724,5.13185958032915,4.65142582387051,4.7909582927623
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.8113817131484,5.33124438510477,5.11836669999529,5.75366426608282
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.42666850469832,5.41211302931961,4.67289356147982,5.17055836516592
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.7754425633008,5.57158666349019,4.17394976767626,5.17365966482242
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18168794640428,5.29291044317991,5.0820387116455,5.51887903374323
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.45726519960374,5.5621759287257,5.24768708309686,5.75570940380877
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.78534591640297,5.83258117371123,5.23261525602405,5.61684744871275
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.09063722448139,5.82562129676999,6.11012952630006,6.00879601585048
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.89314275095057,5.50516060694614,5.7135685710371,5.7039573096446
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.19603753184356,6.64171100667468,5.49108595183867,6.10961149678564
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.49350538425935,5.4231713158561,6.33223862593361,6.08297177534969
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.09063722448139,5.69617921002382,5.68582270947124,5.82421304799215
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.19582854404028,5.29291044317991,5.17121557309874,5.55331818677298
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.93910350455802,4.84740929331055,5.17121557309874,5.65257612365577
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.3675540953815,5.34941969700094,6.11193845058241,6.27630408098828
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.20996939941878,5.7517810838759,6.78547184775464,6.58240744368311
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.02830989148519,7.27284937932615,5.9600006964743,6.75371998909521
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.92190853889858,5.33124438510477,5.20972294275417,5.82095862225251
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.3279384457021,7.90164332148068,7.43873658917986,7.55610611878755
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.94442060795559,6.13507112046177,5.6610286677428,6.24684013205339
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.30937928091524,6.82374421760819,5.48601630233351,6.20637993361898
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.07351729344107,7.65172678723683,5.8171958026546,6.5141466277775
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.30730795384115,5.50220930895758,6.31696073204466,6.3754926649478
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85884317815027,6.71884704766754,6.04990172232664,6.54253064938148
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.87054512970099,7.20762308571262,8.38591547288578,7.82136122943313
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.30574460107168,5.95968457188199,7.53571989030313,6.93371635441893
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.72892419234766,6.59029445759095,7.9519695418682,7.42372939726894
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.07994264315633,6.35495252503476,6.44604550959958,6.62698022593022
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64861689154848,5.9642163677461,5.97088347368566,6.19457224432675
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.83434540084287,6.82576749255592,6.65826704388166,6.77279331242682
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.13311713815887,5.93515995575911,5.17121557309874,5.74649755567224
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.23632810551268,7.36059658227961,6.73922339011563,6.77871602596931
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64647185906435,6.89561789012783,6.94626285222416,6.82945086713878
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.50737376190034,6.38037693196267,7.90932995379505,7.26569354921935
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.15801711625589,6.28967791755662,5.22750748042474,6.22506750474575
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.69343512317557,6.83727730464859,5.36955449642014,6.3000889747481
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.81599980757002,6.89478883709549,7.66191123207261,7.45756662557937
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.5470532220371,7.20742809508019,7.18218614155564,6.97888915289098
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.11250660232048,6.33648192202661,6.79760917869216,6.74886590101308
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.80400938666643,6.72926000928924,7.34419170777634,7.29248703457734
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.72643427607779,6.843106554174,7.65225760685432,7.40726614570204
