"","Unnamed..0","tissue","endometriosis","severity","p218264_at","p227896_at","p227322_s_at","BCCIP"
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.51101220859541,7.56545870722403,9.80051822236067,8.2923297127267
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78102287982813,7.36645608151154,9.64953740675875,8.26567212269947
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.90497478127391,7.11801779341009,9.69902597637721,8.24067285035374
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.2468862327108,7.73959531275031,10.0154994557334,8.66732700039817
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.55760597650528,6.58550979034672,9.55103203040806,7.89804926575335
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83533861289913,7.51222429282652,9.50182790325579,8.28313026966048
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.89888559856506,7.25200782128829,8.82538872977414,7.6587607165425
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.84094352477039,7.81168287970678,9.54931411181312,8.40064683876343
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92406784423299,7.88808549218741,9.75260296610906,8.52158543417649
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.86578536255404,4.87044861475051,8.58016911089873,6.77213436273443
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66881577744376,5.44700440048954,8.42480993298531,7.18021003697287
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.867339220646,6.87909078743916,8.80955226781708,7.85199409196741
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.63780838520836,4.60451022046974,8.29925511353655,6.51385790640488
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.35743755104348,3.51602592406263,6.03392525472194,5.30246290994268
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.17130231516153,3.49414029937869,7.57869413279906,5.74804558244643
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.78898126888167,6.49826176458426,8.69339833082493,7.32688045476362
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.05492672417596,3.70952116525125,7.63744494572647,5.80063094505123
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.86569038392632,3.82733817161919,8.52651258701423,6.40651371418658
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.59348128182501,3.50892262502685,5.86722226696845,4.98987539127344
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94684468338776,3.57700793113132,6.87148038785286,5.79844433412398
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.25930655477681,4.87626770435339,8.8691379893946,7.00157074950827
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.52449273393255,3.1351431369249,7.576479267183,5.74537171268015
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.09333875526784,5.47604805975184,8.43366099347591,7.0010159361652
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1062727217329,4.25770208480437,8.50484940411227,6.62294140354985
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.97245439230814,3.14769270192922,7.85563331830491,5.65859347084742
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.87052191537543,3.37691668189334,6.0304658488866,5.09263481538512
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.46535892107135,5.43004921812533,6.74859293317198,6.21466702412289
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.65785188473425,5.1906159808145,8.33467752149634,6.72771512901503
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49438272338843,6.55457755008455,9.03319909258902,7.69405312202067
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.57533344493517,4.32626877270453,8.53533465025683,6.47897895596551
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.69094872147231,3.40085441260505,6.83882043831059,5.64354119079598
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.59939374789154,3.95775418915239,8.44048620122584,6.33254471275659
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.53450379020567,3.90018768608821,7.79852258686997,6.07773802105462
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.24198487195867,5.05729575543092,8.16377311333575,6.82101791357511
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.5934474763374,4.37837002505817,6.5612424935827,5.51101999832609
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4051610664401,5.59255421558509,8.56985144750768,7.18918890984429
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.17502685842332,4.32626877270453,8.10786381455982,6.53638648189589
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.48334099574978,3.70952116525125,6.60763968911523,5.60016728337209
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37933226397008,4.92732943582107,8.24611853428947,6.51759341136021
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.25079157516484,4.81057815578072,9.01413509185294,7.02516827426617
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.24674351506474,4.82371643820153,8.05481587367329,6.37509194231319
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.19994960296662,5.11737218089712,8.12720529093418,6.81484235826597
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92707714090276,5.45400391943765,8.43921422563001,6.94009842865681
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.32323975490268,5.7704138569882,7.99805489384988,7.03056950191359
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.02633428796594,7.22181121742737,7.98223901034066,7.41012817191132
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1071779755633,6.03764421742846,7.5531084577105,6.89931021690075
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.98094355528271,6.78984091046929,8.24448957585173,7.33842468053458
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.57500705142911,7.42131546853536,8.10855446187337,7.36829232727928
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.18311884584164,7.18390355741222,8.35551485982614,7.57417908769333
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.35576611757366,6.87521252610389,8.55669082549549,7.59588982305768
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.20383168433021,6.75986991479009,9.03974212006566,7.66781457306199
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.4603746109266,7.01969000882301,8.74258279616078,7.74088247197013
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.00810651675906,6.84402146857275,8.68766977658233,7.51326592063805
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.80655780370525,5.34184137414146,8.40851184612374,6.85230367465682
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.36272734294784,5.99437984772938,8.94591627960113,7.43434115675945
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.81646847658876,5.3933101993381,8.86667027926252,7.02548298506313
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.00660162954847,6.99902682327738,8.33827941260279,7.44796928847621
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54225641596264,5.28478228691548,8.77982559404979,6.86895476564264
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.67410707285328,7.0175349089711,9.55978992854433,8.08381063678957
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5247923138695,6.88538135694249,8.99292394572464,7.80103253884554
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.49465528394673,7.54552442439641,9.06808370565956,8.03608780466757
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.53722729278171,7.13794289173989,9.0915226882253,7.9222309575823
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.04580220060205,6.83036968769046,8.49801027000381,7.45806071943211
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.9817811294121,6.48446340853516,9.36705716346868,7.61110056713865
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.91060702106917,6.47720816950646,8.75244580782217,7.38008699946593
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.25015677906758,5.39349319590189,9.14378244913526,6.92914414136824
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.20778073795096,6.47337905548081,8.53474531341503,7.40530170228227
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.30928070348769,7.214887517728,9.5115183025902,8.0118955079353
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.45297755165099,7.16351709982745,8.93543239644502,7.85064234930782
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.43673139171037,5.06366938808826,8.68007332208782,6.72682470062882
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.45289350307337,7.11020076145585,9.37623024930707,7.97977483794543
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.00739942483993,5.32988072309872,8.76587564524997,7.03438526439621
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47814586109067,7.07600158772301,9.25439825333462,7.9361819007161
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.89828620515499,7.00643926143146,9.17963468458773,8.02812005039139
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6567806504125,7.00172878353876,9.22893611255745,7.96248184883624
