"","Unnamed..0","tissue","endometriosis","severity","p1556655_s_at","p213557_at","p225694_at","p225690_at","p225697_at","CDK12"
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.93570575655592,5.42972133103321,6.8020410327459,5.09271983255627,6.54547649946851,5.76113289047196
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.15140471463166,4.76118806849329,6.63825757607025,5.60049530133617,6.78110144545369,5.58648942119701
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.91586500693259,5.2865155382082,6.12973951244191,6.10355945110209,6.72053244822762,5.83124239138248
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.89045401841614,4.84681606866669,6.88465485369821,5.78776415285264,6.81116142540994,5.84417010380872
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.08986932857646,3.44286733619267,6.68357790536571,4.90592149722151,5.52303127343757,5.12905346815878
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.5875913418532,3.62024283134687,7.06955354695122,6.34471466189083,4.90902014387331,5.50622450518309
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.89164496633157,3.41367131954428,6.6492597412034,4.95094707535755,4.87985545719446,5.15707571192625
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.00601230026621,3.52380934880297,6.51672195307711,5.23954876174414,5.73375341861588,5.20396915650126
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.28657758070158,3.44286733619267,6.40937510178295,5.26380511746756,4.19207664209587,4.91894035564813
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.59162231743207,3.41367131954428,5.64732400760833,4.61448481832473,3.85427300216975,4.62427509301583
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.41452220917527,3.01867503393157,5.42147699258791,4.61448481832473,4.68833053884424,4.83149791857274
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.56555335593578,3.44286733619267,5.4906068217281,4.61448481832473,4.82162087901463,4.98702664223918
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.38191323711295,3.61986097913945,7.57504695752319,6.35361169294486,4.95951631258292,5.37798983586067
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.75854540628094,3.52380934880297,6.47320807214833,6.27104476831245,4.9005025041249,5.38542201993392
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.0563759961604,3.44286733619267,5.64732400760833,4.61448481832473,5.40725074472,5.03366058060123
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.61270875609132,3.46721212217206,6.35543430332428,4.9919744062754,4.96253626526155,5.07797317062492
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.48065912827137,3.47856958060868,6.96908586650208,5.47085094626479,5.00172719556397,5.08017854344218
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.09634168643262,3.44286733619267,4.3612524046712,4.61448481832473,3.76401428390941,4.65579210590613
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.23107497459547,3.44286733619267,5.49620630717614,4.06339967125115,4.64667217159745,4.77604409216258
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.43148084197798,4.98006172772296,8.51927745394574,6.92085417723042,6.19281732769031,6.40889830571348
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.08986932857646,3.44286733619267,6.09045113315935,4.61448481832473,5.20073481405308,4.88768148606126
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.79138464972945,3.27420877914405,5.82673644811807,4.06339967125115,5.51928009456672,5.09500192856189
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.09037120705247,4.70250233040335,7.80775216664414,6.31857226096181,4.95668270178884,5.77517613337012
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.96670227251441,3.52380934880297,6.48789723416897,4.41629238614536,4.19684486058116,4.91830922044257
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.42286478510998,3.44286733619267,5.64732400760833,5.00265370796225,3.83774651451543,4.67069127027773
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.93891721576558,3.41367131954428,7.95138537390713,6.15350207463782,5.87063387998511,5.86562197276798
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.2607653251224,3.44286733619267,6.07416218612963,4.59148948505995,3.83774651451543,4.64140616940402
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.0611717459382,3.41367131954428,5.64732400760833,4.10694906602139,4.89494322055608,4.62481187193366
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05960656411182,3.84151756674446,7.64446602851909,6.29881347688867,5.18130111958037,5.60514095116888
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.81333169464347,3.44286733619267,6.00550756132328,4.61448481832473,4.5567711107703,4.88659250425089
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.80790882774428,3.52480945645919,6.61275489215865,6.19315240574898,5.51928009456672,5.53158113533556
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.05511552140784,3.85212255350379,5.60906319383567,4.06339967125115,4.06209888305976,4.72835996461164
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.25712415182704,3.41367131954428,6.19619334987289,5.30297361927081,5.13095429321812,5.06018334674663
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.97617500667315,3.10802679136057,5.62565021578389,4.90903594044731,5.08509093229112,4.94079577731121
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.01444604484444,3.44286733619267,4.70559278878929,4.3147469243537,5.38064552521128,4.77165972387828
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.38727907579101,3.1923617651521,5.72358830303438,4.51460271736635,5.13793333615136,4.99115303949904
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.76807951361041,3.41367131954428,6.08272157190809,4.11854413120426,4.65949328370613,4.60850196399463
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.15641154770075,3.52380934880297,6.2810251819121,5.48378696691154,4.41071998384053,5.17115060583358
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.22146243953318,3.76800752520608,6.53470946121321,5.9296902210103,5.51928009456672,5.3946299483059
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.51199752359043,3.47403645932759,7.21118704646016,5.85167981260152,4.45049972296619,5.29988011298918
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.28281937456457,5.19739553977792,7.96452345456323,6.71242326434214,5.30569371610592,6.09257106987076
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.22965917218794,5.24049701463681,6.02134929972333,5.52908270499963,4.05251049800602,5.41461973791075
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.4676937106779,4.83882340255944,7.14066754914812,6.27852462605607,4.98071335697693,5.74128452908369
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.08986932857646,5.0035865428967,8.18823280878894,7.06515690964054,4.97512717276874,6.06439455253428
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.01956136837652,4.55312454412258,7.10160427495257,6.16793760556712,5.48498781591527,5.66544312178681
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.79248976311019,3.85835175853716,7.03602183936698,5.05623153559662,5.51767806371198,5.25215459206459
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.78015186883636,4.09171291907989,7.65108439537454,6.1689447798839,4.41773072954144,5.42192493854323
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.87778921813273,4.51875492558109,7.5586231349679,6.86665883400784,5.35668674854022,5.83570257224596
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.6940390446165,4.86035679196902,8.23862433559289,7.18492902331973,5.52303127343757,6.10019609378714
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.12631507516182,5.24341467523259,8.14368945953593,6.83759778153508,5.51928009456672,6.17405941720643
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.35042893315874,4.5703303712299,6.67673524385287,5.48829043922693,4.92573228589669,5.40230345467303
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.15140471463166,4.09872581692549,7.17456166029559,5.80456987893925,5.26666614692864,5.29918564354413
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.08986932857646,4.51656303544064,8.26750710587388,6.9246322649301,6.21877455840396,6.20346925864501
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.88680217663804,3.94965061059404,8.29286804805371,7.18584167015143,5.68918439198754,6.00086937948495
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.86916835595962,5.57835567846583,8.30151024552468,6.83345859843983,6.15103116544541,6.54670480876707
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.16307928621741,4.8417993079386,8.434316665592,6.87964291280373,5.96290459685797,6.05634855388194
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.85039693885067,5.19672872636195,8.01001718283367,6.94896534679908,5.90218642337731,6.18165892364454
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.08986932857646,5.26724914213451,7.88659497902497,6.41200040624679,5.52303127343757,6.03574902588406
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.08986932857646,4.63074213077973,8.54856148333655,6.6696556867443,5.83959482705726,6.15568469129886
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.80263796616572,4.50251672980712,8.20893281660131,6.78812763618536,5.88905831300893,6.03825469235369
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.76807951361041,4.93302348583991,8.00594835487186,6.9302487644977,5.83817193570882,6.09509441090574
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.95260418253769,4.48178067832075,8.51942374222564,6.89949052036971,6.31188836510279,6.23303749771132
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.35827465092263,4.0209611124384,8.05103021875444,6.50041381934107,5.52303127343757,5.69074221497882
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.22950058586157,3.9137419789655,8.51079729609555,7.09776736854952,6.07534011654786,5.965429469204
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.27504754350264,4.62989938248534,7.3746382146838,6.56108994786977,6.26491352503234,5.82111772271478
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.26827703097056,3.834851434312,8.30745353161812,7.17355570486958,5.72357069980188,5.86154168031443
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.22414135318423,4.66672078923068,8.47028926524837,6.93301528751151,6.01177219724644,6.06118777848425
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.76807951361041,3.55703430559993,7.6596663856422,6.27430932240021,5.52303127343757,5.55642416013806
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.82625579133615,4.80382995722114,8.17135929716828,7.29687979849245,5.51928009456672,6.12352098775695
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.89836252115982,4.13414515935205,7.87454937914797,6.80601918167505,5.3950864306748,5.82163253440194
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.08986932857646,3.49655351946865,6.59838916047948,5.16048091457872,5.52303127343757,5.17366483930818
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60702446988956,3.95857989141412,6.4756342817421,5.17821127755978,5.11406736866528,5.26670345785417
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.65056871080641,3.55976192014573,6.68393064568395,5.64612285784089,5.21002553054319,5.35008193300403
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.88659185520064,3.49155824230717,7.79123677289585,7.0274676295537,5.01019569367242,5.64141003872596
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.12863233619499,3.41367131954428,7.18229509438238,5.86293674759269,4.65845314958497,5.24919772945986
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.32991038155125,3.72766844047868,7.22681677697646,6.54466615561027,5.51928009456672,5.66966836983668
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.79375646818567,3.43886823734597,5.66250809695636,4.98188918056301,5.52303127343757,5.28001065129772
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.63846056680304,3.44286733619267,5.97626395325383,5.10576344095698,4.27943827568369,5.08855871457804
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.76807951361041,3.71540079876932,7.87821818193577,6.82803575928079,5.55805171487073,5.7495571936934
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.68710286415185,3.54876942649011,5.99869198677885,5.3083803847421,5.51928009456672,5.21244495134593
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.1931679957208,3.6839793263492,7.48793827774206,6.27963556157303,5.18008815739197,5.76496186375541
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.08986932857646,4.13845948087465,7.30080646196458,6.31310360309271,5.05022142438627,5.57849205977893
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.97508159199892,3.34990116852064,6.81477499382232,5.95295213941235,5.52303127343757,5.52314823343836
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.61965917053812,3.41367131954428,6.01742950655822,5.38091168751941,5.51928009456672,5.39019035574535
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.04324079235742,3.68790335949934,5.64732400760833,5.86244291026983,5.51928009456672,5.15203823286033
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.30935589394876,4.22746967591035,7.49393969202443,6.06886880598285,5.51928009456672,5.92378283248662
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.10377924179431,3.87700409873474,8.00635823551307,6.51094031307603,5.43945042061213,5.78750646194606
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.87613896777607,4.12867901353,7.4323819527707,6.33483954284152,5.36677618104986,5.82776313159363
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36590865624237,3.41367131954428,6.08272157190809,5.3881203483514,4.22191644245518,4.89446766770026
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.87362670545389,3.52380934880297,7.10287890730284,5.72937142356924,5.52142924258283,5.55022312554235
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.74014890316191,4.13679178541694,7.25445185827848,5.71791045966946,5.22028885790103,5.61391837288556
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.68705883995315,4.4793358254212,7.2310569878828,6.16621845068854,3.86113028239193,5.48496007726752
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.72246176346651,3.67327504576539,6.51002024152074,5.17096816567827,5.48057535432977,5.31146011415214
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.34449708775118,4.04432562854761,7.77698148704041,6.9426863737439,5.52303127343757,5.92630437010413
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.47072603277919,3.70188805953449,7.25891831623786,5.99022189209458,5.26397307965375,5.53714547605997
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.43945119268748,4.13114555764943,6.93072121984971,5.28554845994135,4.68296945528276,5.29396717708215
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.76807951361041,4.3806883732786,6.79856306280619,6.29233133578877,5.78068406957812,5.60406927101242
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.27600866330874,4.37781983440155,7.67825865539464,6.68567784576063,5.51928009456672,5.90740901868646
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.76807951361041,5.55021805763449,6.13710960180339,5.65215703769654,5.99513104756589,5.62053905166214
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.47792866288212,5.7156633286078,6.40521966401285,4.93582115393563,6.54378514415587,5.61568359071885
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.06239609822751,6.25106941863926,6.10385787672847,5.67436392041383,6.90553112915625,5.99944368863306
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.15140471463166,5.35845027145178,6.3743838800253,5.72270124889787,5.83894699139907,5.48917742128114
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.15140471463166,5.23930550974587,6.77219632320656,5.16951421813778,7.18861255491406,5.70420666412719
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.99302465670147,5.52719226184021,5.80003161315427,5.15882509869535,5.98019075298292,5.49185287667484
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.23371759782452,5.24239972649838,6.20648034105918,5.11877902183796,6.15658580578588,5.59159249860118
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.58826722686333,6.56067737127024,7.61445892360164,6.36859712483634,5.1127065705396,6.24894144342223
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.08986932857646,6.63695261681273,8.12811500919766,6.0785316039874,5.2938262367956,6.24545895907397
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.63431587782548,5.75618868680787,7.95147997894704,6.58698843133237,6.42364584665755,6.27052376431406
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.96980930721937,6.40700569966981,7.86270059143409,6.98020728643325,5.59872171912937,6.36368892077718
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.08986932857646,6.17994298774661,8.36019482857745,6.41230580439422,5.59430571454702,6.32732373276835
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.08986932857646,6.14602808224616,8.06057444628846,6.92732471847022,6.59132281143613,6.56302387740349
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.2535193726153,5.67719511625888,8.03962825880129,6.810790207519,5.25011800330592,6.20625019170008
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.52740341615488,5.99560911159475,8.23581238037233,6.34389344154859,5.041223511168,6.02878837216771
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.08986932857646,5.83708558763336,8.17265527583882,6.66764262475619,5.52303127343757,6.25805681804848
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.87029415240583,6.93641050285058,8.06619537365336,6.43090305955029,5.07226214424145,6.4752130465403
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.31951320336246,5.313885791201,8.16828086592994,6.49411351535399,5.83583149390602,6.02632497395068
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.5033195952915,4.22191685144796,8.68476585783058,7.12624498824241,6.74387308366413,6.25602407529532
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.36793718003433,5.6292480298741,7.87131204209767,6.95445062932792,6.35757665407021,6.43610490708085
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.56013584644374,5.26869126338999,8.30327916168121,6.73126979850115,6.44843436359621,6.46236208672246
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.27909189414095,6.39052181067987,8.10909460129033,6.62551330938,5.63961239437229,6.40876680197269
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.08986932857646,5.23169227017546,7.72526120851055,6.67337178580361,5.52303127343757,6.04864517330073
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.53177946772549,6.04500085106766,7.73407128382961,6.57302873249539,5.52303127343757,6.48138232171114
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.10180361656652,5.79600543372016,8.4888838327146,6.29521707185444,5.52303127343757,6.04098824565866
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.86635903789624,4.95329618606323,7.46482284559743,5.74370210620257,6.14212833566812,5.83406170228552
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.32986933998099,6.6646778010952,8.08464634320358,6.57271999619153,5.53141493872384,6.43666568383903
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.08986932857646,4.75583202893386,8.11701383782198,6.67708912161011,5.94313835033219,6.11658853345492
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.20050014469434,6.50759754565487,8.37568353451367,6.70989664197342,5.52303127343757,6.46334182805477
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46820383692249,4.7083283826635,7.42031535338573,5.8672685785924,4.20753998891783,5.33433122809639
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.01817890804071,5.13594155458212,7.86451782799842,6.50275471754993,6.96745171983758,6.29776894560175
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.42813989455211,5.85014686266313,7.63283354667755,5.67223729883787,5.58308777961125,6.03328907646838
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.77022716396991,5.59019153979984,8.27307380503828,6.50412377275858,5.98376174727956,6.22427560576923
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.06228429691194,5.16613862336431,8.22932702302114,6.69972115996972,6.31805496486584,6.29510521362659
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.6426562551574,5.67514311771804,8.21104016838597,6.51206085849887,6.51918553775046,6.51201718750215
