"","Unnamed..0","tissue","endometriosis","severity","p210039_s_at","p210038_at","PRKCQ"
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.6741959592086,3.28393633593834,3.47906614757347
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.24797863833667,2.79598820474539,3.52198342154103
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.95639276078275,2.77517600435924,2.86578438257099
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.34737349522303,3.62205518449785,3.48471433986044
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.12664201176336,3.34632695986757,3.73648448581547
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.44409267500409,5.27622595060046,4.86015931280228
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.56427416989901,2.77517600435924,2.66972508712912
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.51748591059609,2.77517600435924,3.14633095747767
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.51748591059609,2.904430077856,3.21095799422605
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.5571416259845,3.30303153113806,3.43008657856128
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.51748591059609,2.77517600435924,3.14633095747767
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.63930553085055,3.29425167263452,3.46677860174254
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.84057578724432,8.15500625286417,7.99779102005425
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.5571416259845,3.55249175981779,3.55481669290115
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.5571416259845,2.79598820474539,3.17656491536494
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.76318248506099,5.65325461892016,5.20821855199057
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.5571416259845,4.02545700945513,3.79129931771982
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.34737349522303,2.77517600435924,3.06127474979114
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.34737349522303,3.8807752576398,3.61407437643141
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.34737349522303,2.81972805384553,3.08355077453428
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.5571416259845,2.77517600435924,3.16615881517187
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.16052282721358,3.16668089640441,3.163601861809
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.56427416989901,2.77517600435924,2.66972508712912
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.5571416259845,4.02545700945513,3.79129931771982
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.9775723049946,2.88497385037273,3.43127307768366
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.5571416259845,4.02545700945513,3.79129931771982
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.34737349522303,2.79598820474539,3.07168084998421
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.62210701663821,5.44082117785424,5.03146409724623
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.10738977660431,4.40202990159189,4.2547098390981
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.66097203349997,2.77517600435924,3.21807401892961
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.51748591059609,2.79598820474539,3.15673705767074
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.28002900323266,5.40679594949565,4.84341247636416
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.99500058812182,4.04087425274967,4.01793742043574
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.51191146118504,8.70075585058933,8.10633365588718
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.47515682963961,5.26722006502129,4.87118844733045
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.39199211910564,3.14808577052439,3.27003894481502
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.34918652914101,3.48766164739109,3.41842408826605
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.61303637340964,7.29782046842394,6.95542842091679
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.71577262754151,6.72999935181378,6.22288598967764
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.87709550732737,3.10086124180044,2.98897837456391
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.56427416989901,2.79598820474539,2.6801311873222
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.79934825352601,5.42460478678664,4.61197652015633
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.81003378789128,8.43061953712608,8.12032666250868
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.91478196129296,6.80085699630055,6.35781947879676
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.00253107262181,5.24456346574266,5.12354726918224
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.27646187469514,6.5499683902655,6.41321513248032
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.49537742965002,6.15248904427595,5.82393323696298
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91935208196608,7.14226450067228,7.03080829131918
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.56987193194325,4.63528961869314,5.1025807753182
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.86158361180754,6.06952245856413,5.46555303518583
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.86871616507951,5.97287657069713,5.92079636788832
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.87880216825838,5.61856858390815,5.74868537608327
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.81233292311673,7.90827272384247,7.8603028234796
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.28479246816631,2.82828772491336,3.05654009653983
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.5160179828843,7.19343627408587,6.85472712848508
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.73034322918092,3.38819744377891,3.55927033647991
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.53798087434882,6.21958768334849,5.87878427884866
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.12030091404873,5.21431466575622,4.66730778990248
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.83784886275444,6.85905197821969,6.84845042048707
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.42736635875374,6.13006193878982,5.77871414877178
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.51748591059609,3.13890814569197,3.32819702814403
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.07014924914101,6.09846145210583,6.08430535062342
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.39268792045555,5.9148821474201,5.65378503393782
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.51748591059609,2.79511878344544,3.15630234702077
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.38126102125656,5.61945107445664,5.0003560478566
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.93406380532785,2.79598820474539,2.86502600503662
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.45353970227315,5.10713262223952,4.78033616225633
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.61610535041351,3.62464567052376,3.62037551046864
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.74593961933467,6.31206318353139,6.02900140143303
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.34737349522303,2.77517600435924,3.06127474979114
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.51748591059609,3.57614342503495,3.54681466781552
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.75149213113554,3.41989122361017,3.08569167737286
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.34737349522303,2.77517600435924,3.06127474979114
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.51748591059609,2.98604592312566,3.25176591686088
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.51748591059609,3.39533465547377,3.45641028303493
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.29825966474044,2.77517600435924,3.03671783454984
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.80803482527315,5.25396806510363,4.53100144518839
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.69076924854713,6.42380235196861,5.05728580025787
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.10540286861889,5.77507299314585,5.94023793088237
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.63371683917231,5.18563142826835,4.90967413372033
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.34737349522303,4.07203580720569,3.70970465121436
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.51748591059609,4.24712811409231,3.8823070123442
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.52044311580535,4.02545700945513,3.77295006263024
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45269926515134,2.85205827407004,3.15237876961069
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.71747570154094,4.51841766023408,4.11794668088751
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.56427416989901,2.77517600435924,2.66972508712912
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.9515718924418,6.28556976414355,5.61857082829268
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.51748591059609,3.58605552044761,3.55177071552185
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.5571416259845,2.87581225456978,3.21647694027714
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1644245260899,7.67698167621721,7.42070310115355
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.45660390664801,8.57787936985216,8.51724163825008
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.5571416259845,2.95135309310484,3.25424735954467
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.34737349522303,2.96242693836703,3.15490021679503
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.34737349522303,2.87240875185174,3.10989112353738
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.44784875154051,2.77517600435924,3.11151237794988
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.14546991934382,5.20820665489591,5.17683828711986
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.63781734456871,5.80414649610731,6.22098192033801
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.32384827713424,4.40351020730558,4.36367924221991
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",3.5571416259845,4.90606939384143,4.23160550991297
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.37911508667833,3.47008963084894,3.42460235876363
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.6111290699724,6.60695073966859,6.1090399048205
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.20075468469826,5.73381658662099,4.96728563565962
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.93097785923205,5.48209717673586,5.20653751798396
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.51748591059609,4.37517708351573,3.94633149705591
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.5571416259845,3.43607146130397,3.49660654364423
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.34737349522303,2.81927639915212,3.08332494718757
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.8484294111207,2.79598820474539,2.82220880793304
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.08279610782722,6.50551655403465,6.29415633093094
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.85926083508314,4.15365425304252,4.00645754406283
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15484947878805,7.58924332175684,7.37204640027244
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.03458513504039,6.73274966348939,6.38366739926489
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.42648287372528,6.45848183489169,5.94248235430848
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.79549489169841,7.98272484213095,7.88910986691468
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.69817822970945,4.20957257425664,3.95387540198305
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.43870136417337,5.06020170109691,5.24945153263514
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.46561878338545,6.16772346493739,5.81667112416142
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.33885521933573,2.77517600435924,3.05701561184749
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.75889542504914,4.24600017739086,4.00244780122
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.33798281081847,5.2918467533679,4.81491478209318
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04790594674231,6.26242443193257,6.15516518933744
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.80423896048629,2.90815520447255,2.85619708247942
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.21647207529013,5.523855112198,4.87016359374407
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.5571416259845,4.02545700945513,3.79129931771982
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.68191961625366,6.01334686721931,5.84763324173649
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.38172579986222,5.86443943866782,5.62308261926502
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.90330725682134,6.15017889670751,5.52674307676443
