"","Unnamed..0","tissue","endometriosis","severity","p203289_s_at","p210672_s_at","p214273_x_at","NPRL3"
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.23529572018385,7.8564661787207,8.60364481341839,7.56513557077431
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.54732867734714,8.46591528871687,9.61536013405301,8.54286803337234
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.61659075915111,7.95338310447905,8.44850426990524,7.6728260445118
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.00335234432475,8.08203514320357,8.60959289177441,7.89832679310091
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.21756097714779,8.21462616544712,9.17723610012172,8.20314108090554
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.94702556675531,8.55165499207208,9.10082709670067,8.53316921850935
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.69754965442757,8.11235449926489,9.02394903664045,8.2779510634443
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.30356192087192,7.84912480082959,9.00755641757781,8.05341437975977
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.00590431609879,7.62145160710586,8.89839340907909,8.17524977742791
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.8460824483161,8.08400405315893,8.17909841997579,7.70306164048361
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.43826994519185,5.54754494572715,7.34667981901519,6.11083156997806
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.0598708726577,7.98680700631233,9.20092783209916,8.4158685703564
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.12130465045034,7.02649952406471,7.94842605794328,7.36541007748611
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.48999219920197,6.81129048436345,7.2383729217686,6.84655186844467
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.72946926097753,7.39402922757228,8.60511920580119,7.576205898117
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.17340285705206,8.32603851181464,8.51691542324012,8.33878559736894
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.14139168664033,7.30611718115386,7.61309963093722,7.3535361662438
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.62259873209616,7.16704763408832,8.04093285396821,7.2768597400509
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.92510415027599,6.46293216176552,7.60355487452609,6.66386372885587
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.32243566751723,6.77739036784653,7.56174267916953,6.8871895715111
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.62816128509466,7.17733200381353,8.36471739005357,7.72340355965392
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.68405888195314,8.1189391947633,8.49960694592641,8.10086834088095
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.76200689040055,6.6158950024431,5.72634523719312,5.70141571001226
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.57313552094258,6.04500539888033,6.53526536311422,6.05113542764571
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.76723602239436,5.99267609205864,6.2701638171424,6.0100253105318
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.12832891574555,6.30106673762353,6.2836671618842,6.23768760508443
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.69796372305719,5.64740751646857,6.26969952565376,5.87169025505984
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.99601711017166,5.95654421657776,6.30458111326396,6.08571414667113
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.72580640593887,6.47922794556671,6.39703394500953,6.2006894321717
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.04052154855654,6.17140429098881,6.1408000040604,6.11757528120192
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.93386520530088,5.64246422129179,6.42894586508787,6.00175843056018
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.98112297011983,6.54574261044242,6.40910076888194,6.31198878314806
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.96782093228752,5.9296758495339,6.18524936185787,6.0275820478931
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.73799268445084,6.64429024612814,6.48535717592711,6.28921336883536
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.65858520232612,6.58126110276434,7.36920834479886,6.53635154996311
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.76162765189716,6.47643162875607,6.59793597149847,6.27866508405057
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.82903755998151,6.43795084494971,6.59099633391235,6.28599491294786
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32759749829155,7.33281784354484,8.54917530260611,7.73653021481417
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2893593737395,6.30380400670466,8.01815466599789,7.20377268214735
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.54459110626966,7.83415751983521,7.88293833701433,7.75389565437307
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40201724239041,8.26624127618805,8.04821116516951,7.90548989458266
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.26754967307162,8.27939123447416,9.07795735530521,8.54163275428366
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05055153007174,8.12093460160475,8.95150610276098,8.37433074481249
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.05209612428308,7.99156339038433,7.51422639132128,7.51929530199623
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.09994088403943,8.38766694161334,8.93131109977438,8.47297297514238
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32002155892871,7.80480981547299,8.31385398883749,7.81289512107973
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.18712072524459,7.89744340316193,8.6535392217589,7.91270111672181
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.30420241682611,8.48963879037624,8.32476814147317,8.03953644955851
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.12906372315101,6.91877809659125,7.62186773766389,6.88990318580205
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04430524142147,7.95544547252925,8.95411554231939,7.65128875209004
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.20954856620759,7.51368321876313,7.5114755792574,7.07823578807604
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.26272192693997,7.84749524409754,7.88089859746683,7.33037192283478
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.40764901460894,7.506170074889,8.11523554784744,7.34301821244846
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.30447036349159,8.01658035916147,8.95671193182289,8.09258755149198
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.47606864811172,8.70051077726087,9.08919079018165,7.75525673851808
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.255334395613,7.37918440093746,8.39178133022767,7.67543337559271
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.97675675090874,8.06693944915909,8.10312946845656,7.7156085561748
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.95376417130751,7.92234995963782,7.87703585352673,7.25104999482402
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.9415722576755,8.52003609127694,9.10665086097045,8.5227530699743
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.35287134830896,7.92035522863554,8.24187706190702,7.50503454628384
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.80385386381016,7.88596099044538,7.97801162325164,7.55594215916906
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93374438001196,7.87707206750351,8.25762511452049,7.68948052067865
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49688095041138,7.25501908742173,8.29328585631939,7.68172863138417
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29505754972495,8.06261029886538,7.96386609487081,7.44051131448705
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2273077643997,8.40197598307371,8.21762442937488,7.94896939228276
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.317772144403,8.36195100275918,9.14696040922428,8.60889451879549
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.09977985217483,7.5180899658769,8.30939340648727,7.64242107484633
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64739839166075,7.51561863008867,8.63158066081235,7.59819922752059
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.45397056713064,4.9505405684217,5.73778718777929,5.71409944111054
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1649428816596,4.53566951063178,6.24316829268712,5.98126022832617
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.34252118959901,5.4699667295555,5.45188993316037,5.75479261743829
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.12819510739238,5.14154986459335,5.20844572466442,5.82606356555005
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.74869756022059,5.18005008826599,6.18736082843431,6.0387028256403
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.69735168645927,6.16277999176401,6.52047537426223,6.4602023508285
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.83610944609143,6.08408782350241,6.02241590640787,6.31420439200057
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.46096167537771,4.56991359866856,6.87150396702902,5.63412641369176
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.50852965791129,5.03215042327966,6.67761110229623,5.73943039449573
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.63868342541746,5.55840280441703,6.04236635367428,5.41315086116959
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.30357396186538,5.56758799060349,5.91684255650724,5.59600150299204
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.08563997804231,5.8650274010966,6.02709168170342,5.65925302028078
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.08288278850073,4.73786533717883,6.09772678932589,4.97282497166848
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.82747151116442,4.91506040363241,6.20275766095198,5.64842985858294
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.7651989831623,5.85409099439228,6.33718207956273,5.98549068570577
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.25581230944133,5.89700284493632,6.72772271252235,6.2935126223
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.79018298766582,5.33017685464655,6.56481305982205,5.89505763404481
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.8071496650953,5.69462689269432,5.56753374441217,5.3564367674006
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.06800395749907,5.92536322131149,6.36925197506186,5.78753971795747
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.57340366241658,5.55329498534676,6.31338699619744,5.81336188132026
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.78795410751359,4.27121389889885,6.12857589874934,5.06258130172059
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.88195029416522,5.09108313269461,6.76729716262345,5.91344352982776
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.08584811177856,6.05214451682538,6.11189741726524,5.74996334862306
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.55794189759751,5.04926281966607,5.76624976096787,5.45781815941048
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.44772544972346,4.78263861015124,6.6295639783279,5.6199760127342
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.2539817970565,5.72157691570308,6.01008251026045,5.66188040767334
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.12313874084858,4.83433156012198,6.00994883704525,5.32247304600527
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.24623039904738,5.82836397997703,5.96444781313096,5.67968073071846
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.24061549977674,6.09267305997564,5.84364431280284,5.72564429085174
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.90844784822401,5.27546756335977,6.22588943439961,5.46993494866113
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.93755650843469,6.13039883772817,6.49728614072794,6.1884138289636
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.60199571235039,5.57207769056474,6.01643055030162,5.73016798440558
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.7703974836785,5.84227702165291,5.6409951200619,5.4178898751311
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.33785279060853,6.55454574234205,5.88306733320703,5.9251552887192
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.01819098481047,5.98674043895108,6.07306424778292,5.69266522384816
