"","Unnamed..0","tissue","endometriosis","severity","p223506_at","p239644_at","ZC3H8"
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.15902294939247,3.10550862357132,4.1322657864819
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.80382290479252,4.02375970331686,4.91379130405469
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.03042488855116,4.11691640632601,4.57367064743858
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.09047190347301,3.3111145105626,4.2007932070178
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.98162553585884,3.83288489217894,4.40725521401889
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.91179216719989,3.98181894957368,4.44680555838679
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.05891443931327,2.94605609220431,4.00248526575879
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.05891443931327,2.94605609220431,4.00248526575879
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.6799020024302,5.40047301922665,6.04018751082843
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.05891443931327,3.96460013901294,4.51175728916311
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.15902294939247,3.9949658519556,4.57699440067404
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.05891443931327,4.27447335855426,4.66669389893377
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.07408352747168,4.05532121846902,4.56470237297035
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.21205899008402,3.92635687820517,3.5692079341446
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.05891443931327,3.68429304580841,4.37160374256084
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.1958196862315,2.94605609220431,3.57093788921791
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83828531279236,3.65266742045859,4.24547636662547
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.45106422515426,3.83288489217894,4.6419745586666
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05891443931327,3.60605859807804,4.33248651869565
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.02599619338142,4.07063403796853,5.04831511567498
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.59366919850846,3.83288489217894,4.7132770453437
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.05891443931327,3.05085312254167,4.05488378092747
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.42183820774861,3.79393251184754,4.10788535979808
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.3133754577219,3.53416510654208,4.42377028213199
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.6009279570625,2.94605609220431,3.7734920246334
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.15902294939247,2.94605609220431,4.05253952079839
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.07082059388922,4.13715371544776,4.60398715466849
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.15902294939247,4.01024727353479,4.58463511146363
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.40839333798303,5.01951589130177,5.2139546146424
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.24068948417849,5.57901864313258,6.40985406365554
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.35649919344022,4.66375787954399,5.0101285364921
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.73579043298056,4.94137682147446,5.33858362722751
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.50013407437146,4.96020498434232,5.73016952935689
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.96466685095978,4.10290182649411,4.53378433872694
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.12659971537295,4.1185725409742,4.62258612817357
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.78418773799198,4.11691640632601,5.450552072159
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.8903752037184,4.60663807252173,5.24850663812007
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.95911383189373,4.3124398523528,5.63577684212327
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.13053251369245,5.26977433543728,6.20015342456487
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.05891443931327,4.99929027537718,5.02910235734523
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.13018023194973,4.08595795256502,5.10806909225738
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.01715910259001,4.11691640632601,6.06703775445801
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.08887810128595,4.80206417863761,6.44547113996178
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.75500702089237,5.65396555311732,6.70448628700484
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38188988191706,5.55591762580448,6.46890375386077
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65765557987738,5.4682852359744,6.06297040792589
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0791893613797,5.40411541863593,6.74165239000782
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.70289378808177,5.25364423867875,6.47826901338026
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.00489133197221,5.27063843991091,6.63776488594156
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.17289105001463,5.55702601962108,6.36495853481786
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.35339141053243,5.29913791465696,6.82626466259469
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.53825105984862,4.4853239175751,5.51178748871186
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58470641614747,4.18024738182037,5.88247689898392
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.19634195350321,4.19251383986881,5.19442789668601
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.31605428957901,4.37063963784692,6.34334696371297
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6650947377018,5.03168856117925,6.34839164944052
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.61945255555105,4.07063403796853,4.84504329675979
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.20013955948603,4.08437939304148,5.14225947626375
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.44104833244109,4.85511262181812,6.14808047712961
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.45685022788278,4.01263116029047,4.23474069408663
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.15902294939247,4.11691640632601,4.63796967785924
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.85818574623583,4.10169231353635,4.47993902988609
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.58908996186244,4.53709609990591,5.06309303088418
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.77632789160795,2.96717678105665,3.8717523363323
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.4468620900191,3.98181894957368,4.21434051979639
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22993036610039,4.72974714487086,4.47983875548563
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.2424840904202,2.58274422661335,3.41261415851678
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.05891443931327,4.29560403949848,4.67725923940587
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.6400399839727,3.87425151906254,4.25714575151762
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.55636993514926,3.9891667629544,4.77276834905183
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.18282886719921,4.07063403796853,4.62673145258387
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.15902294939247,3.39055604228673,4.2747894958396
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.15902294939247,4.50245836824351,4.83074065881799
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.15902294939247,3.98181894957368,4.57042094948307
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60614097040946,4.22223287781388,4.91418692411167
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.507543357964,4.28069287932011,5.39411811864206
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.16089334349114,3.98181894957368,4.57135614653241
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.05891443931327,2.94605609220431,4.00248526575879
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.92653324545961,4.11691640632601,4.52172482589281
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.05891443931327,3.98181894957368,4.52036669444348
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.90413123030876,4.07063403796853,4.98738263413864
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.05891443931327,4.09531560365374,4.5771150214835
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.98966249724293,4.7022270230936,5.34594476016827
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.05891443931327,3.09155122510561,4.07523283220944
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.71590914589753,4.07063403796853,4.89327159193303
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.42243651981274,4.11691640632601,4.76967646306938
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85100233756768,4.8486357072578,5.34981902241274
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.88525862765037,4.11691640632601,5.00108751698819
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.47966764652876,3.98181894957368,4.73074329805122
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.53944498124649,4.05406020003787,4.79675259064218
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.4093867527297,3.83288489217894,4.62113582245432
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.19036826268273,4.17339014068075,5.18187920168174
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.35921148388374,4.02791764795615,4.69356456591994
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.1254334400179,3.90364012780308,5.01453678391049
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.32009725298387,5.8888519393935,6.10447459618868
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.14140001737174,6.70846065798981,6.92493033768077
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.05792652213391,6.52652439487281,6.79222545850336
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.76945452571067,5.74800892451004,6.25873172511035
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.92223534187016,5.28442045047882,6.10332789617449
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.29147505748206,5.55503635535704,5.92325570641955
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.88631852124304,5.67005711477783,6.27818781801044
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.96472709810524,5.71413131521445,6.33942920665985
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.81049573520267,4.27113412680557,5.54081493100412
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.60287695085905,6.80493186399617,7.20390440742761
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.22700748692471,4.01634239342912,5.12167494017691
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.98034268361081,5.45312851814785,6.71673560087933
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.75467976526201,6.53757184148778,7.1461258033749
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.96418237029439,6.50532262918168,7.23475249973803
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42889694566892,6.0121706422036,6.72053379393626
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.89211364534226,5.90806479689867,6.40008922112047
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29984691075235,5.37308409753388,5.83646550414312
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75632939362562,4.0329350347875,5.39463221420656
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.30677298865851,4.41693338218573,5.36185318542212
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.67513143959792,5.4397974313262,6.05746443546206
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.36134097762708,5.96309689164466,6.66221893463587
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.37534469839234,5.76824954109121,6.57179711974177
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.91497400665147,4.07063403796853,4.99280402231
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.97755165410405,6.21612321770562,6.59683743590483
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64941780238714,4.11691640632601,5.38316710435658
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94062235795961,6.11602171354031,7.02832203574996
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38651612947669,5.84745054898651,6.6169833392316
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.55193381038166,6.02841375041439,6.79017378039802
