"","Unnamed..0","tissue","endometriosis","severity","p228233_at","p236031_x_at","FREM1"
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.05962530764051,2.72070206117165,3.39016368440608
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.38041570262816,5.0871571137057,6.23378640816693
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.93923499111312,4.34016947890104,5.63970223500708
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.53325618708111,6.69840059818744,7.61582839263427
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.94369346212647,4.15798912557874,5.5508412938526
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.36641427161728,6.46098992466582,7.41370209814155
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1583143679834,6.94251176870603,7.55041306834471
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.09597011193017,5.04200019336756,5.06898515264887
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.6434473384077,6.59952585962881,7.62148659901825
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.50562771985146,6.79042835617193,7.6480280380117
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.57767752850373,5.41873162238296,6.49820457544334
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.72471479735298,3.3003806087998,4.01254770307639
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88273186359541,5.71937275522884,6.80105230941212
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.56445194087267,2.46276894591031,3.01361044339149
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17531618541052,6.22746050556645,7.20138834548848
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.20093721461532,2.70343290966613,3.45218506214072
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.81199628575806,5.95648285864999,6.88423957220402
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.95338891187484,5.85855746460151,6.90597318823817
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.3802602679747,2.33549051620303,2.85787539208887
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.10066952161962,2.33549051620303,3.21808001891133
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.2835147841274,4.06116802619366,5.17234140516053
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.91067378124511,2.47208050097942,2.69137714111227
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.55364467512023,2.76868606740813,4.16116537126418
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.64164371172262,2.70028479309783,3.17096425241022
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.50244692618507,5.82902920941469,6.66573806779988
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.40329091280392,2.99176829867832,4.19752960574112
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.78414612088142,2.43229049355023,2.60821830721583
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.13981183732328,4.2397743825964,4.68979310995984
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.35571045096743,2.33549051620303,2.84560048358523
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.91739173236636,2.56904368588667,2.74321770912651
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.32298162593781,2.33549051620303,2.82923607107042
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.09020659209828,2.72294492218587,4.40657575714208
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.06621241827163,2.33549051620303,3.20085146723733
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.40094920869936,2.70028479309783,3.05061700089859
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.06621241827163,2.43825780308276,3.2522351106772
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.65214512021303,2.70028479309783,3.67621495665543
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.45198736908858,4.2356406871311,5.34381402810984
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.43924050562726,3.87440179411991,5.15682114987358
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.56445194087267,2.33549051620303,2.94997122853785
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.88786118929395,2.70028479309783,3.79407299119589
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.91739173236636,2.70028479309783,2.80883826273209
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.63744740893276,2.33549051620303,2.9864689625679
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76616414272185,3.76106569127765,5.26361491699975
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6089138127442,3.16762171091725,4.38826776183073
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.53645111127728,5.24018170829403,6.38831640978566
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.59702129392724,4.06792607350652,4.83247368371688
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.05247320428835,3.23890573518713,4.64568946973774
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.56445194087267,2.60359519018443,3.08402356552855
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.36811187830151,2.72070206117165,3.54440696973658
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.21195865606603,2.72070206117165,3.46633035861884
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.56445194087267,2.72070206117165,3.14257700102216
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.74873011873258,2.47208050097942,3.610405309856
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.30619357725226,2.33549051620303,3.32084204672764
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92845218752291,4.44383304258835,6.18614261505563
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.53080908806635,2.88848653779209,5.20964781292922
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.85207186845621,4.38134667900754,6.11670927373187
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.81752228108344,5.88299001580155,6.3502561484425
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.42340190842131,6.58357005289208,7.00348598065669
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.43965640333684,3.91787399045395,4.67876519689539
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.98804711174547,2.51269772081987,3.25037241628267
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.84550195577995,7.43163985366328,8.13857090472161
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.80834824844893,2.72073179934505,3.26454002389699
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.36816630356852,5.6970987942903,6.03263254892941
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.56445194087267,2.48683553706701,3.02564373896984
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.58276794817073,2.61944406277291,4.10110600547182
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.30833580914948,7.88934771349249,8.59884176132099
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.57622500749519,2.48653386962205,3.03137943855862
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.32368983941374,5.51914187233407,6.4214158558739
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.48236716289518,4.4975083555199,5.48993775920754
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.84560691258101,6.38317004418521,7.11438847838311
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.88786118929395,3.21697253000872,4.05241685965134
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03341358028496,7.42796410883396,8.23068884455946
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.37545697012738,3.88163870254101,4.62854783633419
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.88717408665346,5.16477742330731,7.02597575498038
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.16179401916583,2.81267657250459,3.98723529583521
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.56947777914111,2.72400458506553,3.14674118210332
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.26438798612245,6.38543643242302,7.32491220927274
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.30762638256317,7.51905535220665,8.41334086738491
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.20537577341755,2.47208050097942,2.83872813719849
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.28550645826529,6.93917414786452,7.61234030306491
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.9757458415339,3.35206754778412,4.66390669465901
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.71908988447775,7.23108186303993,7.97508587375884
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.85463640873113,6.54458794067424,7.19961217470268
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.80729232062237,4.94266969107003,6.3749810058462
