"","Unnamed..0","tissue","endometriosis","severity","p224365_s_at","p238793_at","TIGD7"
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.10861883410318,5.5519851294894,5.83030198179629
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.42538226073162,5.53964591089983,5.98251408581573
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79333649425686,5.39768062376862,6.09550855901274
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.18244667592329,5.27913063187576,5.73078865389953
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.58591231606674,5.51291050929105,6.04941141267889
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.0817382232188,5.46987105560675,5.77580463941278
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.82656953325554,5.53856102607257,5.68256527966406
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.7350092335325,4.64263774422673,5.18882348887962
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.09743566964142,5.14009448877329,5.61876507920736
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.16449515211369,4.52797387392914,4.84623451302141
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36177163797271,5.48831970085467,5.92504566941369
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.83010449746589,4.46786081664297,4.64898265705443
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.15262211374099,6.0628143643027,6.10771823902185
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.34386860287867,5.5898048774395,5.96683674015908
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.44187492447527,3.11554221475915,3.77870856961721
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.57576330868204,4.09809054935414,4.83692692901809
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.17442581908362,5.1553688100946,5.66489731458911
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.74476945133836,2.7705127398973,2.75764109561783
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.31286023310476,4.09809054935414,3.70547539122945
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.83552288499778,2.61838112927821,2.72695200713799
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.02151312546776,4.56289750778252,4.79220531662514
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.77972975103958,2.73787323570724,2.75880149337341
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.8251722435054,2.83381855217003,2.82949539783772
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.45020583757033,3.36555677752178,3.40788130754606
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.82218650756891,2.92770717914736,2.87494684335813
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.74559754920175,4.09809054935414,4.42184404927795
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.82218650756891,3.37188585566882,3.09703618161886
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.96207323483758,3.36555677752178,3.66381500617968
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.86689255564071,3.2884208097768,3.57765668270876
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.85060331971779,4.06716690896201,3.4588851143399
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.82218650756891,3.36555677752178,3.09387164254534
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.81821533491107,3.36555677752178,3.09188605621642
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.68807566729277,4.0086622092177,3.84836893825524
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.98253117222204,4.0086622092177,3.99559669071987
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.5996620204829,3.10937862701996,3.35452032375143
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.82218650756891,3.36555677752178,3.09387164254534
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.05775214630616,3.36555677752178,3.21165446191397
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.77754095590081,3.41789866403929,3.59771980997005
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.20122477578187,4.65905851193739,4.43014164385963
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.21821406348453,3.7134563406154,3.46583520204997
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.27028194084543,4.09809054935414,4.18418624509978
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.99817847378071,3.36555677752178,3.68186762565125
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.07366859251015,3.09039692363111,3.08203275807063
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.86689255564071,3.8404831965397,3.8536878760902
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.45780889455093,3.97902549400168,4.2184171942763
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.89679131841137,4.31638082736716,4.10658607288927
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.85318656869152,3.78847811837257,3.82083234353204
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.65628082216604,3.21549451378113,3.43588766797359
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.86689255564071,4.15270358686963,4.00979807125517
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.37175353306952,3.36555677752178,3.86865515529565
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.86689255564071,2.51158476496344,3.18923866030207
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.57962296997433,4.14005924133459,4.35984110565446
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.57817688686804,5.82304433067519,6.20061060877162
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.75676392564998,5.34782571171189,6.05229481868093
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.05528201154067,5.66412725847218,5.85970463500643
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.29709439052985,4.87406341403504,5.58557890228244
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.42884350562063,5.63470103837059,6.03177227199561
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.46789937424566,5.02207055190428,5.24498496307497
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.47639231427136,4.58385606100899,5.03012418764017
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.24501538767071,5.23483671240765,5.73992605003918
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.01156457813212,4.56664670026468,4.7891056391984
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.76705997174224,6.04517232260059,6.40611614717142
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60692465957908,4.57134070962175,5.08913268460041
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26123403747566,5.57268426737056,5.91695915242311
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.86618374340568,5.35650492471199,5.61134433405883
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.53620863685707,5.65858213485975,6.09739538585841
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.61797814453244,6.15664354564838,6.38731084509041
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.54063854580084,6.05376274121052,6.29720064350568
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.98483871854778,5.50959926096809,5.74721898975794
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.06036767976182,5.03160688751928,5.54598728364055
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.73085915204855,4.22974504550017,3.98030209877436
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.77937291908343,5.0946735195524,5.43702321931791
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.89518333239877,5.11193070725016,5.50355701982446
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29344344434244,6.05071126733285,6.17207735583765
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.70618176198145,4.97719838286287,5.34169007242216
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.57500147518044,4.59493833500553,5.08496990509298
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.65818435682029,4.98513346957243,5.32165891319636
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.12345549610616,5.41023210501122,5.76684380055869
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.43425914911181,5.57660448079985,5.50543181495583
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.48672522200066,4.34250909789289,4.41461715994678
