"","Unnamed..0","tissue","endometriosis","severity","p219113_x_at","p224494_x_at","p224497_x_at","p228713_s_at","HSD17B14"
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.81504987993045,7.0246172340143,6.96082790775365,7.52880642302251,7.08232536118023
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.07721472148446,7.51584868394464,7.25148795444242,7.2434000134149,7.0219878433216
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.15515448953917,6.99233701706079,7.18434936273269,7.02164498247531,6.83837146295199
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.87236555804332,4.91836984110946,5.22722420712156,5.34184634287754,4.83995148728797
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.10757104947436,7.56018638603042,7.13399324377618,7.29418228866701,7.02398324198699
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.29301717219188,7.33425269253773,6.93564558142103,7.12602697527853,6.92223560535729
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.95225390389517,8.24958812296238,8.07364634452304,7.677003450514,7.73812295547365
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.81542916921262,5.09948277929513,4.86391556113881,4.89125220851665,4.6675199295408
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.52910892419806,4.58421415809508,4.83330573123377,3.53315313630835,4.11994548745882
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.95430088746896,5.07832312032499,5.17835079942552,5.17669263211095,4.84691685983261
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.6333920575224,5.16337146887306,5.17250323471983,5.26454459457149,4.80845283892169
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.80143219787883,5.4789470502314,5.04890875720224,5.19422886950371,4.88087921870405
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.57328055824548,4.73350213304201,4.77513371835198,4.32078332026199,4.35067493247537
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.90304605082214,5.86139111537998,5.55410915522734,5.85880244112857,5.54433719063951
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.4151371435106,4.69217453965759,4.72170698085624,4.40749556112043,4.30912855628621
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.26547699335008,7.44995230926723,7.25146544216113,7.06408100673051,7.00774393787724
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.52364168368278,7.20892708135651,6.83381908808772,7.04799345467502,6.90359532695051
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.13512280941142,5.44964085980521,5.31564839205092,5.19181022709435,5.02305557209047
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.11508847996657,5.24901481014883,5.00141861857666,5.36855548178206,4.93351934761853
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.8128441531977,4.9044289909633,4.7627142952119,4.57560058769192,4.51389700676621
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.10141807736436,4.91836984110946,5.14802946452243,4.94664281501256,4.7786150495022
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.57328055824548,4.8346974615269,4.51844994340724,3.14456452680079,4.0177481224951
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.61195259009371,6.75361763219111,6.17856895078788,6.50058502692423,6.26118104999923
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.94227134103014,5.97097454556419,5.53798682250888,5.34658002587842,5.19945318374541
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.80143219787883,5.06172701943298,5.46038798385876,5.26454459457149,4.89702294893551
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.33027984498949,4.02202054909476,3.80576643781647,3.4415455337211,3.64990309140545
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.52690291746888,5.54654392966391,5.40888833182048,5.50401544338643,5.24658765558492
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.49990717082437,3.12941695797061,4.56908884827161,3.81018451770924,3.75214937369396
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.8991129912517,5.72251454732389,5.37174814946504,5.37245190559882,5.34145689840986
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.57328055824548,4.8608257482575,4.76416086338308,3.85403285252653,4.26307500560315
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.84605688926257,5.53068228843271,5.18585166794135,5.24284607555472,4.95135923029784
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.6916323374435,4.91836984110946,4.87637291352559,5.15703405264046,4.66085228617975
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.99172096508228,4.8608257482575,4.84928689647696,5.20060396251539,4.72560939308303
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.80143219787883,4.8367373013807,4.77513371835198,4.55119137506099,4.49112364816813
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54651501644361,7.409837966693,7.62566745313328,7.2572612822731,7.20982042963575
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.05589268116829,5.23450391161332,5.27161290719398,5.42506661702715,4.99676902925069
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.33027396724276,8.25818249198968,8.1972356591027,7.72794460347005,7.8784091804513
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.95570344776223,6.72735288115939,6.5274695454708,6.6880194947231,6.47463634227888
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.72181061090503,7.113729384776,6.29784660475437,6.97585101151964,6.52730940298876
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.99035879651852,7.85538537839718,7.98355531185475,7.67136647198247,7.62516648968823
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.8815606081462,4.8608257482575,5.08848598954615,4.0015463936937,4.45810468491089
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.05620043220912,8.12849106455523,8.01859439995516,7.66580026535742,7.71727154051923
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.51127389936125,7.51627737073022,7.4613458724521,7.10030749652305,7.14730115976665
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.57328055824548,4.70717610348157,4.76975887673504,4.43517855546279,4.37134852348122
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.24348081749048,4.97073093762067,5.11737897624801,5.20076003508171,4.88308769161022
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.3167806344942,6.52984751812908,6.3695272160514,6.24715514675458,6.11582762885732
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.76745485970738,5.3239409364061,5.29311745974702,5.71192107991652,5.27410858394425
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.71221831379944,6.23119335797486,5.21297086826401,5.82005897740721,5.49411037936138
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87741952968091,7.51646059522409,7.22560076409359,7.32390546338812,7.23584658809668
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.17679712669818,7.99768489131495,8.16736240094544,7.20932787487688,7.63779307345886
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14788944749399,7.08760393318527,6.56763110799399,6.90843691480234,6.6778903508689
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.87866046960658,5.43632948517572,5.51357452544072,5.26454459457149,5.27327726869863
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.43617202815353,5.63543028837419,5.44998151569726,5.42633291930987,5.23697918788371
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1062476447164,8.1539261578081,8.07679842473292,7.6135517733383,7.73763100014893
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.57328055824548,4.63281335202788,4.72170698085624,3.89104693374332,4.20471195621823
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.80210638101284,4.93238256508783,4.76283942061657,4.57038596066847,4.51692858184643
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37111699922822,8.01849621252948,7.80227843842057,6.98487969059393,7.29419283519305
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.61854601986578,6.0174026891853,5.88370432653558,5.61117628836242,5.53270733098727
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.29456049205317,6.57380431312641,6.26663396193215,6.62341188048183,6.18960266189839
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04907031237868,6.6852847561378,7.15130804336265,6.72799812301401,6.65341530872329
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.98556821643182,7.1876997297901,7.05492594350899,6.90262158436106,6.78270386852299
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.17205137897235,5.29110211589464,5.23978379391645,5.26454459457149,4.99187047083873
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.8876537402227,6.23673921083929,5.46577545538477,5.78426062808725,5.5936072586335
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.57328055824548,4.8608257482575,4.77513371835198,3.71889765436116,4.23203441980403
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.57328055824548,4.8608257482575,4.77513371835198,2.88574467956669,4.02374617610541
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.57328055824548,4.8346974615269,4.72170698085624,3.01811225108914,4.03694931292944
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.57328055824548,4.8608257482575,4.77513371835198,3.3318594789264,4.13527487594534
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.71671041097915,4.8608257482575,4.84639966339118,4.63202967337251,4.51399137400008
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.12343397537183,5.88615219986996,4.98786264747888,5.66559578831206,5.16576115275818
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.1133407401514,5.38064226778829,5.29400058663438,5.5386944266009,5.08166950529374
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.35170914426262,6.0383142802326,6.07107040649027,5.71281650018403,5.79347758279238
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.57328055824548,4.72813472424148,3.41752115914625,3.64391050877986,3.84071173760327
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",3.57336415477297,4.8608257482575,4.50838769287923,4.07488949753569,4.25436677336135
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.68994391918546,4.61021943262992,3.66847579065539,2.89673073446188,3.46634246923316
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.22925496689277,5.40583898814192,5.26563079472949,4.90145577590078,4.95054513141624
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.11042851877385,4.21789177169954,3.12380229343115,2.85546734458108,3.3268974821214
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.48057866478761,4.8608257482575,3.52989887070948,3.64995002128252,3.88031332625928
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.57328055824548,3.57268910785308,4.60008155774297,2.48153017812047,3.5568953504905
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.57328055824548,4.8346974615269,4.84928689647696,4.27209385558786,4.3823396929593
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.44474410972796,5.56745238244759,5.34018271190348,5.26454459457149,5.15423094966263
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.84043568314581,4.91836984110946,4.85125638631238,4.89291204526038,4.62574348895701
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.62506129741726,4.93145644275072,4.77513371835198,4.83996097286955,4.54290310784738
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.63224924388766,4.94311425680346,4.85546573641352,5.05963367052686,4.62261572690787
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.80143219787883,4.87530820434565,4.72293385506999,4.75944986138543,4.53978102966997
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.4689606760166,5.82771852998575,5.71935672222938,5.52909416220737,5.38628252260978
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.35833334229514,5.51135016784771,5.17895035959884,5.31961034766576,5.09206105435186
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.68994391918546,3.90414361807476,3.49206892421333,3.16495292275714,3.31277734605767
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.02220017335662,5.44639316438016,5.00702982515493,5.15634718768182,4.90799258764338
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.57328055824548,4.86009097095819,4.77513371835198,4.16346417463744,4.34299235554827
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.37341141873228,4.48476380000519,4.42927599845686,3.26909046548222,3.88913542066914
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.64023678142451,4.91836984110946,4.77765907006987,4.8739568414836,4.55255563352186
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.29532195582099,5.41426155331136,5.45516592124182,5.28815618172462,5.1132264030247
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.85349783373531,4.8608257482575,4.77513371835198,3.91461583969589,4.10101828501017
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.62622164222232,4.88801002667112,4.76278229320581,5.05823962013399,4.58381339555831
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.62773400619707,4.8608257482575,4.77513371835198,4.51959372152724,4.44582179858345
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.73322266237561,5.31463443486184,5.11377440708344,4.97404432795292,4.78391895806845
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.71877279829999,4.87111663713316,4.86276453518951,4.84224981963719,4.57372594756496
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.92371482013036,5.08063480762367,4.83053980015748,4.74066183387832,4.64388781544746
