"","Unnamed..0","tissue","endometriosis","severity","p205763_s_at","p208896_at","p208895_s_at","DDX18"
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.66021551809684,7.08831229906892,8.36495837164039,6.70449539626872
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.45104805920063,8.99856919951771,10.7400890160828,8.72990209160038
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.84832341886676,7.49425303073451,8.567657053176,6.97007783425909
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.99619471586572,8.57224614344501,9.57324251662601,8.38056112531225
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.56352282185806,9.02545901427334,9.67200391281089,8.7536619163141
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.57727386165299,7.60683890028132,8.9468383318736,7.37698369793597
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.80174597730333,7.38107698881629,8.6166863120454,7.26650309272167
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.22321232832595,9.19063153864474,9.27894661073305,8.56426349256791
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.00291439420262,8.10154434436292,9.49234979345881,8.19893617734145
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.64656542288338,8.62499820208429,10.7870339011039,8.68619917535719
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.39430930450562,9.04422910368764,8.86861288060969,8.43571709626765
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.54247278175839,8.01259993630054,9.56949031029989,7.70818767611961
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.070378043687,8.3656534794634,9.55844794054632,8.33149315456557
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.77520030289182,9.92211055980937,10.6621951750404,9.4531686792472
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.65525491505429,9.48732932182049,10.1864992684973,9.10969450179069
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.67274084147972,9.56797483666369,9.9018041211818,9.04750659977507
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.35977292100169,9.96292800061816,10.4354464478752,9.58604912316502
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.70954050129881,9.88042015392669,10.1769427026082,9.25563445261123
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.72337560754219,9.65945152470863,9.82195580164759,9.06826097796614
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94555290927267,9.54168195815452,10.0793099906756,9.18884828603426
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.22401172799722,9.77509110287495,9.86799785833686,9.28903356306968
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.20335310364861,9.72668570947048,9.97363839992359,9.30122573768089
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.69704751319097,9.76490416932392,10.2453607326912,9.2357708050687
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.2755517286908,9.58010830668585,10.4171848498978,9.42428162842482
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17579220238651,9.59892405046176,10.4719664248308,9.41556089255969
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.50273542665216,9.05838066157078,10.7088913277622,9.09000247199505
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94272312030675,9.48506653036306,10.2954495990276,9.24107974989914
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78679059761407,10.0401028240528,10.4320255929264,9.41963967153109
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.2114812472013,7.86669009324971,8.74870666118701,7.60895933387934
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.16970224279147,8.44652100096235,9.75924660154638,8.4584899484334
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06402864535548,8.72428613412211,9.62523351691665,8.47118276546475
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.0228960090082,7.80651188788589,8.70657814370501,7.51199534686637
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.26877759122249,7.27876148814576,8.43813545841295,6.66189151259373
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.46476067976011,7.14584959176774,8.85891780203887,7.15650935785557
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.23650644650524,8.21693636217851,8.64551580751155,7.6996528720651
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.22317587089363,6.79220550013856,8.30350785308671,6.7729630747063
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.30049740960077,7.55598878359685,8.87524943069337,7.57724520796366
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.91053257892189,6.26398269422476,8.35917863547063,6.17789796953909
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.74911296497973,7.09276356387066,8.45027677567747,6.76405110150929
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85918544096576,8.9912729245034,10.1043652646935,8.65160787672089
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.82512774967204,5.67742298041421,9.03464770544168,6.51239947850931
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.97407688272657,8.19375535151207,9.13374185009623,7.76719136144496
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.7969623498675,7.02991713605904,9.55188370817131,7.45958773136595
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.0422528951625,7.14293047277692,9.47122944349897,7.21880427047946
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.88732682073362,6.95449021645126,9.23367359296229,6.35849687671572
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.57275275445628,6.1407295553944,9.44970778712418,6.72106336565829
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.67668913165834,7.97112548954502,9.28605390482929,7.64462284201088
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87620188099458,8.63254746033224,8.59969125231835,8.03614686454839
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41790014607105,7.46272437834183,9.71409743813048,7.53157398751445
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.58298767632466,6.74602700843104,8.52607866389734,6.28503111621768
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.96143687416171,7.6918141401201,9.87769996997362,7.84365032808514
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.12179752544928,7.70712606435821,9.07920120675222,7.63604159885324
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.87328939331699,7.60399426505211,8.02394824951261,6.8337439692939
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.79057632607156,6.90111137277253,9.06491737475816,6.58553502453408
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83574685025278,7.99688669166072,9.39625527549362,7.74296293913571
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51952967774453,8.27585753403006,6.71892522302357,6.83810414493272
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.56945236739509,7.07551490355483,8.52874341044736,7.05790356046576
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.21676072166349,8.16261610202863,9.20915149523616,7.52950943964276
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.13822729255465,8.024620891275,6.85292234580927,7.00525684321297
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.64868947397785,9.72582791115886,10.5506464127701,9.3083879326356
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.76484293418411,8.66275803575395,9.86455936597,8.76405344530269
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.34920660478685,8.89465001635809,10.0571472259113,8.76700128235208
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5931219447809,8.94551143111235,10.2759266584077,8.93818667810032
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.97741028283421,9.0698303461568,10.5832222316029,9.21015428686464
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.24790258002155,7.62778124257134,10.4048663845152,8.42685006903603
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9321422352173,8.78584366504098,11.0614392311171,8.92647504379179
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.0008396389916,9.66693429260927,9.81358821010035,8.82712071390041
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.58504031882395,9.7883986051946,9.66314520374808,9.01219470925554
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.20194843632349,9.6764420771903,10.4440459322025,9.10747881523876
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.44406290886316,9.90471295876166,9.77067603132591,9.03981729965024
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.73417682560021,10.1360682513527,9.93598303644616,9.26874270446636
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.24332332139461,9.18754534727554,10.3364743696335,8.92244767943455
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.31085672902242,9.68631913109382,9.57972731157961,8.85896772389862
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.6902953401473,9.63378108737176,9.39825212036058,8.90744284929321
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.6634161009565,9.69343804002929,9.42586595502462,8.9275733653368
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.07153177171307,9.74273906784477,9.44933348963751,8.75453477639845
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.68179437993453,10.0265943981153,10.0387734533359,9.24905407712858
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.27278461442758,9.84212374784952,10.3433883107699,9.48609889101567
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.87443921917577,9.31560596552572,10.2107620573079,8.8002690806698
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.07052655968171,9.48386473842755,10.445642678636,9.00001132558175
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.96222774859428,9.59891759267255,9.37138220558609,8.64417584895097
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.50550822477958,9.50452009086541,10.4573317138173,9.15578667648743
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.65978467515639,9.55904826578733,9.59612699187249,8.9383199776054
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49037640586125,9.3673728883796,9.29954627605259,8.71909852343115
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2268735132943,9.31872544908263,10.014060233216,8.85321973186431
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.30308185273421,9.5689168574759,9.90038944425599,8.92412938482203
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.11750023125965,9.7900954763062,10.2902704684864,9.06595539201742
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.27758981416142,10.0147470357118,9.41606033003183,8.90279905996835
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.84459801197191,9.7696706488262,9.51221047968583,9.04215971349465
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.07169684135507,9.48711035462426,10.1634930560358,8.90743341733838
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26097131589694,9.26583595512153,10.0076202335538,8.84480916819076
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.20784372093564,9.60198495398753,10.5863822594426,9.13207031145526
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.16149645404698,9.62675900367396,10.7585134645844,9.18225630743511
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0048295912195,9.66350089547598,10.4193181093398,9.02921619867843
