"","Unnamed..0","tissue","endometriosis","severity","p211938_at","p211937_at","p219599_at","EIF4B"
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.88612418022974,8.97732321189205,5.8904227676587,8.25129005326016
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.5509081129984,9.04653981334358,6.20407699149466,8.60050830594555
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9886468271713,10.573194076196,7.07567886971478,9.54583992436069
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1969808963265,9.67344719603807,5.73048000706185,8.53363603314214
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5227967636552,9.80522042231291,6.76503191792078,9.03101636796296
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9485540412045,10.0748944333205,7.60103203707325,9.54149350386608
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1904850387809,9.61850986343024,6.76139323645185,8.856796046221
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0848575721178,10.0446009207358,5.69326099256636,8.60757316180665
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9069159254879,9.89517909096131,7.05327595608049,9.2851236575099
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5833845009531,9.52321040734783,6.664782026795,8.92379231169864
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3076360955741,9.44873392935293,6.26016842034292,8.67217948175665
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8646466511466,9.86037352047987,7.29212081337707,9.33904699500118
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.1786590052481,10.2505047719346,6.4508964950155,9.29335342406607
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.431735012123,9.9151053142501,6.65490735441092,9.00058256026134
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0212967976318,10.1143221121021,8.34005950441074,9.82522613804821
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4615428012234,10.5555344557685,7.84969539724,9.95559088474397
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4471178382666,10.6994197066989,7.94868916079405,10.0317422352532
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8346041426685,10.6343520694645,8.76699178641724,10.4119826661834
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3305595271901,10.002930609724,8.12509840591386,9.81952951427599
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.617168878559,10.9757865343455,8.72120604935192,10.4380538207521
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2252146439397,10.5890707034771,8.37280996615199,10.0623651045229
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3484555237416,10.545640264236,8.06464144188512,9.98624574328757
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0364909863891,9.70322041934797,7.649025258699,9.46291222147869
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3616578104801,10.8190838129092,8.54057345473259,10.240438359374
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.964280998374,10.1809617038722,8.06792113896883,9.73772128040501
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5367064356063,10.2555014981352,8.60666365801948,10.1329571972537
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4480378321568,10.3545811751353,5.63419050391727,8.81226983706979
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3085539123786,10.7108259939525,7.98995920054466,10.0031130356253
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2538488168563,10.1398008398054,8.40203019290339,9.93189328318836
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6230621244792,10.0418289392015,6.88247842410594,9.18245649592888
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7992688222497,9.9700247105663,6.79720532596879,9.18883295292826
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6744747622163,10.3419594494609,7.15512916607086,9.39052112591602
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5015826340366,9.3385078425178,6.14799101439799,8.66269383031746
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0904731925134,9.77748806455118,5.40693488646511,8.7582987145099
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7213221613007,9.31980260174953,5.77324500384482,8.60478992229835
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6401282062525,9.38993345997379,4.47497527529851,8.16834564717493
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.97038704207137,9.20477558512506,4.73768551672864,7.97094938130836
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5813765753484,9.58971054846221,6.61165308993439,8.92758007124833
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.18580951176743,7.37380250546008,2.27690638412603,6.27883946711785
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3114702739221,8.89658831320299,5.8790625229551,8.36237370336006
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4474069818842,8.87567071148323,6.64307877820969,8.65538549052571
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1055015616067,8.26118877294912,4.93861234572182,7.76843422675921
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2504171361467,9.20957358942516,4.56714700777651,8.00904591111612
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.8636753227411,9.32402314558472,6.21814168903799,8.46861338578794
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3870389116941,8.86450344589724,6.36431746369355,8.5386199404283
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.96357187353997,8.76011270653106,4.67355613158842,7.79908023721982
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1098289658259,10.37830317762,5.13912255502188,8.54241823282259
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7344775558175,9.94821652479067,6.41491350899122,9.0325358631998
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5276636789775,9.56566256818662,6.34032599869656,8.81121741528689
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7601610753846,9.7369029288045,6.67276078492214,9.05660826303708
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0632403060002,9.38578526037266,4.81941287783086,8.08947948140124
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7381837198637,8.21821134675515,5.83144914534433,8.26261473732106
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6936631481446,9.58877686782432,6.50966905247817,8.9307030228157
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8860690452871,10.0078389144148,6.28088612425074,9.05826469465088
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.82178788092951,7.89629790089801,3.0092673291396,6.90911770365571
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8919120712103,9.76963423139038,6.29596996415738,8.98583875558602
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1684265561897,9.27886270588419,5.96175716453438,8.46968214220276
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0121607878108,9.53254201280179,4.68904867343736,8.07791715801665
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3440281502024,9.85355607798979,5.54569146774701,8.91442523197973
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0733745617045,10.3249825573165,6.97782063138401,9.45872591680167
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9498260863839,11.0159895709316,6.00791946205227,9.32457837312259
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8042305230152,10.0649390846036,5.59609989283866,8.82175650015249
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.446048199577,11.2174853193595,5.72312736872614,9.46222029588755
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2529847009373,11.0991059435303,6.3134228899011,9.5551711781229
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5893025271394,12.1018675881803,7.41119318974408,10.3674544350213
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8243992129143,12.3345749472704,6.47423233301881,10.2110688310678
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2623811673429,11.6299718226569,7.14553764917243,10.0126302130574
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",11.7713267568858,9.22946783018361,6.04899810964985,9.01659756557309
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.7240872725406,9.40179656141634,6.84273603394388,9.32287328930027
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",11.574804160187,10.3054796029823,7.35008860610994,9.74345745642641
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9959618255018,8.79523093615885,5.76072112200346,8.51730462788804
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5394956175754,9.75393117973228,7.11415381763231,9.46919353831333
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9981744237794,9.93103802999447,7.1245667960762,9.35125974995002
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5519364663693,9.84568726584796,6.8909601105387,9.42952794758532
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2580070629368,9.44760268730366,6.80904326556747,9.17155100526931
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0908018984389,9.81874685001671,7.2001055741653,9.36988477420697
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.6405108898271,10.0961609352192,7.24515207965529,9.66060796823386
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8411509730005,9.4243820807885,6.53561165207205,8.93371490195368
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5134994652708,11.3453977654184,8.03857522336854,10.2991574846859
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4446642264252,11.0943746528778,7.4805364870868,10.0065251221299
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4610209529298,11.1215673151625,7.8583931998777,10.1469938226567
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9118381169269,10.6105427827935,7.43420288587787,9.98552792853276
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1685003607939,10.2352775241212,7.47228017936383,9.62535268809298
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6434751519992,9.77266368399304,7.244105220734,9.55341468557541
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6268673347111,10.5188528774778,7.21183557708419,9.7858519297577
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6398235331415,10.1065945769571,7.41900365706657,9.38847392238839
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1457746974721,9.31564092363351,6.5545617935131,9.0053258048729
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2439918551622,10.5494853466025,7.64505702523071,9.8128447423318
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7914213514451,9.85502698380648,7.09690115940109,9.58111649821756
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0530554852209,9.81443197723273,6.78693811003931,9.21814185749765
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3930437911817,10.7777145365815,7.82418211055896,9.99831347944072
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6877583150968,9.9263182840536,7.39083734140312,9.33497131351784
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2160797058059,10.2867965939947,7.27486661572301,9.5925809718412
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0934165990951,10.5909735866952,7.06966835343375,9.58468617974135
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1534990459357,10.6935856409256,7.21838039278389,9.68848835988173
