"","Unnamed..0","tissue","endometriosis","severity","p223412_at","p229970_at","p229298_at","KBTBD7"
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.63518068737911,5.22730630113559,5.80627273379506,6.22291990743659
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.14633430492347,3.3939257162539,4.65893950924025,4.73306651013921
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.32393313244364,3.28514435892335,3.23000575682223,3.61302774939641
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.76614807868572,3.5139066438454,3.58894303233503,4.28966591828872
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.50146247986683,2.75216681890767,3.96064092079532,4.07142340652327
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.93382700680213,4.24599367698408,4.45881878860588,5.2128798241307
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.20710174032897,2.31068969961359,4.3427901783311,3.62019387275789
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.38842495977996,5.71237081099162,5.126958204413,6.07591799172819
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.53763517256429,4.54292520447158,4.77771954576733,5.6194266409344
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.26377035832302,4.12745989797309,3.84078354730723,4.74400460120111
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.76614807868572,4.13096187163266,4.64330058295378,4.84680351109072
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.22234091812559,4.87137080746988,4.56289513634301,5.55220228731283
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.76614807868572,3.3890361885456,2.91286077426976,4.02268168050036
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.37311915987971,3.42118795004267,4.0044905106512,4.59959920685786
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.27869869376606,7.16798591704317,7.41302245772241,7.95323568951055
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.18691975891225,3.92132163846627,5.29347205226047,5.133904483213
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.20267972339994,4.50010697636348,4.76822004921095,5.49033558299146
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.50959392535019,5.36460722945208,5.37261065373343,6.08227060284523
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.43213757277837,4.40244441825639,5.02790567765132,5.28749588956203
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.5533979279492,3.56209255557657,3.38692212971915,4.16747087108164
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.48546323363372,3.95180608701893,4.32936029414144,4.92220987159803
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.78463585500982,2.43201542553316,3.23000575682223,3.48221901245507
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.77684219547417,4.07157356372969,3.61203465585198,4.48681680501861
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.91761530187879,3.86185398038178,3.51699957242112,4.76548961822723
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.91414400509361,3.09220485888131,3.86715884186607,4.29116923528033
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.76617539121017,4.52728187754126,5.41351691538573,5.56899139471239
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.58845732492772,4.41408310781283,4.45579241601313,4.81944428291789
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.75431706959334,3.45938018669489,3.16948814244265,3.79439513291029
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.72634115857554,4.03033905077871,3.51699957242112,4.75789326059179
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.84972742633949,3.81502453482678,3.52933083487829,4.06469426534819
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.21079573989294,3.70485386504303,4.54820634747,4.82128531746866
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.76614807868572,3.34063196864049,4.20298112324017,4.43658705685546
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.5563810187286,4.25455404421098,4.66605918620509,5.15899808304822
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.31612899940966,4.65622898013909,5.10661789806874,5.69299195920583
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.08407938728031,4.89082857387563,5.71307982236793,5.89599592784129
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.29504266889831,6.3379833313437,6.48385098235236,7.03895899419812
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.94874526295429,4.18335911918041,5.34110540455988,5.49106992889819
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.7947794679033,4.31298565216646,4.58092672323257,4.89623061443411
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.18617621260673,4.79822845980585,5.57177309188021,5.85205925476426
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.70620444325831,5.5776500264837,5.7764819466426,6.3534454721282
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.36927414249421,4.36862038874614,5.90933300047237,5.88240917723757
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.72994347724625,4.68702779371264,5.42781547572084,5.61492891555991
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.90954380360607,4.51942270123325,4.95445918098742,5.46114189527558
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.96370008652392,4.56255639633909,5.48593756242993,5.67073134843098
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.67795896792856,6.14582069060953,6.85025462724302,7.22467809526037
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.49720121304162,4.78783982635526,5.10960343939313,5.79821482626334
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.41626020625691,4.32588579125792,5.82872118555263,5.85695572768915
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.17916273786491,6.68742260790029,7.45102832179632,7.77253788918717
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39920106011219,7.20140878843872,7.7856438424795,8.12875123034347
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.47256633055274,7.09567341287201,7.66961843531163,8.07928605957879
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.52905012695525,6.33786644450845,6.78438291683615,7.21709982943328
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.43761594011145,7.49269036256889,7.69496202611609,8.20842277626548
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.40194259448877,7.16135328503156,7.85681659094867,8.14003749015633
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.79003537369159,6.7947159288052,7.47089805589841,7.6852164527984
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.47731168022657,6.94869841373902,7.76752194812574,8.06451068069711
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.76870270049535,6.44711082653134,6.92124145007659,7.37901832570109
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39271400597683,7.10504571616813,8.04390151700679,8.18055374638392
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.12352378964422,5.43589497187386,6.67439950116861,6.74460608756223
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.16281291750665,6.70491172650711,7.46835206523865,7.77869223641747
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.26079111124441,6.21546002218705,6.85081287996923,7.10902133780023
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.57187999453234,6.99776768191406,7.24612459694127,7.93859075779589
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63630665345282,7.23021211675511,7.76159729153967,8.20937202058253
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.80713556435083,3.61705138063044,3.51699957242112,4.31372883913413
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82351141646576,5.62637941366451,5.58903712882955,6.34630931965327
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02105081286702,6.233214419966,6.82666271092635,7.02697598125312
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.69122730398235,3.79364271167704,4.57896976519844,4.68794659361928
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.8862462728371,5.00652614874649,5.75706315306758,5.88327852488372
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.76614807868572,3.17282435597154,3.29090034680146,4.07662426048624
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06167557330913,5.53867042914104,5.07923522269918,5.89319374171645
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.79004474971534,3.84869322705908,5.10473143038346,4.91448980238596
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.79916483873184,5.18365465695834,4.58999762075329,5.52427237214782
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.02557623514816,3.63077256616185,4.32825302882996,4.66153394337999
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.88164261174221,2.73912120935455,3.70467868767645,3.7751475029244
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.96037343205422,4.13096187163266,5.01665342576797,5.36932957648495
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.58136381115653,3.3890361885456,4.03870843874991,4.33636947948401
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.49875678509246,4.34361652561044,5.07388184267641,5.30541838445977
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.76614807868572,3.64970134691651,3.24154118120915,4.21913020227046
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.49234689087428,3.45360158827426,3.58469573783514,4.17688140566123
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.94998538047722,5.72455122872123,5.83504879705648,6.50319513541831
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.11861700466078,4.67028758470527,4.62066509225191,5.46985656053932
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82217185053071,5.84482069265415,6.17950623876279,6.61549959398255
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.156709180447,5.52057838950544,5.72577177691093,6.46768644895446
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.35895923894362,4.1314110522855,4.27410437068161,4.92149155397024
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.73385314372331,4.80860453258958,4.55741818209485,5.36662528613591
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.71148918045653,5.02124445231957,4.99263003519014,5.57512122265541
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.28389127163205,3.76488005908944,4.1932724672276,4.7473479326497
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.96190391360601,5.65590216027458,6.10363481440299,6.57381362942786
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.4623197822025,3.25994708902846,3.27010798236108,3.99745828453068
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95458545171191,5.28927448044936,5.97882053071218,6.40756015429115
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.47848338531649,4.15456583696454,4.82271965403533,5.15192295877212
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.63230169704029,3.84072776567505,4.55741818209485,5.01014921493673
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.29207107040906,6.33015976910571,5.30524908161902,6.6424933070446
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.30996415215437,5.77986182520232,6.51265542445243,6.86749380060304
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.4939605714269,4.00041739076069,4.90147648288049,5.13195148168936
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.76614807868572,3.50979586087275,4.74440810842278,4.67345068266042
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.82728446222842,3.51628144877015,4.17077099718977,4.50477896939611
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.80090073731216,3.65983183270456,4.76073563536138,4.7404894017927
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.84901515044308,4.43736434898862,6.21213998089406,5.83283982677525
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.55188720315231,4.15149006448228,3.51699957242112,4.40679228001857
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.73047385401247,4.39843978671949,5.45619044840634,5.52836802971277
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.33560006976773,6.78886692020828,6.4780113448326,7.20082611160287
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.87309962430492,5.99180868361573,6.98949424465985,7.28480085086017
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.61685032705627,6.47333037031487,6.1436838409117,7.07795484609428
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.0348941204976,7.13120959385166,6.9950624505856,7.72038872164495
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.31612163565464,5.99546107931944,6.41842268734092,6.91000180077167
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.67174839869926,6.13801814862348,7.13603267852954,7.31526640861743
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.20001440887142,4.83194734989226,5.90923208043435,5.98039794639934
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.06333074708696,4.81033075043189,5.21771058506658,5.69712402752848
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.29556999461501,4.90127878549045,5.66734465448715,5.62139781153087
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.82357407970709,6.59376938594146,6.71016870246902,7.37583738937252
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.55187827746941,3.67337202524943,4.55741818209485,4.92755616160456
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.69274707647002,7.06750147780925,8.08478460427938,8.28167771951955
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03114485843501,6.57377411699731,7.42322935249316,7.67604944264183
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.22325167206085,6.37486727736312,7.3358496520312,7.64465620048506
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.98903765402428,6.84957411695787,7.18060520921395,7.67307232673203
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.19869340383499,5.13408819736458,6.22779827550158,6.52019329223372
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.89883522842982,6.9885759349254,7.55610407938319,7.8145050809128
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.45774038376518,5.5605035285512,6.39156725420801,6.80327038884146
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.74729063163343,4.37434611394949,4.8684010838011,5.33001260979467
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.26799457786553,6.50515638924176,6.74014003059824,7.17109699923518
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.76157521919512,6.26637683405266,7.27021834781803,7.43272346702194
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.22963093044637,6.31528553543575,6.66645136828056,7.07045594472089
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93489784965062,3.63077256616185,4.54921184399409,5.03829408660219
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.79228207714216,6.24929794206436,7.08635515731619,7.37597839217424
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.07535474819728,4.18975511989616,5.3575127349797,5.54087420102438
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.54311981760864,6.52061997750603,7.32393870234035,7.46255949915167
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.12481959605584,6.49893412529132,7.17688762356092,7.60021378163603
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.4080703929801,6.11482669460052,7.02499442606192,7.18263050454751
