"","Unnamed..0","tissue","endometriosis","severity","p225135_at","p238005_s_at","SIN3A"
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.27693308281921,7.9063270747323,7.59163007877575
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.25896782578266,6.79662162101745,5.52779472340005
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.52717485997845,7.74991251520319,6.13854368759082
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.48010159898095,7.72058211243987,7.10034185571041
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.50533414568112,7.66486047070704,6.08509730819408
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.7553738292396,6.79482527662531,5.77509955293245
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.34850487877807,9.15518778771335,7.75184633324571
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.23289829787464,7.00511956381627,6.11900893084545
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.39760737715573,7.21792101139457,5.30776419427515
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.17811161017413,8.21297049759285,6.69554105388349
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.48496671345744,6.84404217819409,5.66450444582576
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.77838313561364,7.93843596215718,6.35840954888541
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.50478183929926,6.90137124089479,5.20307654009702
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.41418126323276,8.28850367925003,5.8513424712414
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.90501302487025,6.9330636430924,5.41903833398132
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.32555953083421,7.01928557279358,5.1724225518139
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.61637975064272,6.78200999366496,5.19919487215384
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.98501230627763,6.79229814783187,5.88865522705475
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.13118825399207,7.34984017670063,5.74051421534635
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.99916869289067,6.9593782121885,5.97927345253959
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.78580185464368,8.13446455297525,6.96013320380947
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.17353856746403,8.06496073688929,7.61924965217666
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.37081839740621,7.26832643299124,6.31957241519873
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.2853466435056,7.45230762792632,6.86882713571596
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.66746181048233,7.41726626730921,7.04236403889577
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.97211498734716,6.996712033008,6.48441351017758
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.19484111117312,6.78678504267029,5.9908130769217
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.93614007452593,7.33549386838481,7.13581697145537
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.40015902910958,7.47516580707839,6.93766241809399
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.69510184055799,8.36595509883638,7.53052846969718
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.16687555275574,7.65502987748431,7.41095271512003
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.85882094062238,7.57297208743606,7.21589651402922
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.3219569999115,7.3315915014202,6.82677425066585
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.11524750387401,8.54096060865913,7.82810405626657
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.73569245537896,8.61420241794631,8.17494743666263
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.59121278005065,8.51691327386651,8.05406302695858
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.68505130056943,8.26190641437546,7.97347885747245
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78472540410799,8.33189229371722,8.0583088489126
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.79773223966772,8.30161147432817,8.04967185699795
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31396874316956,8.65549451777123,7.98473163047039
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.49822846821751,8.37594129860668,7.9370848834121
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26740345972633,8.15012087301219,7.70876216636926
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.25605866640187,8.51595015064878,7.88600440852533
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.29130184011326,8.05297284129734,7.6721373407053
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.89254622941138,8.12780698687473,8.01017660814306
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15945169418142,8.14495332242644,7.65220250830393
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88948402312241,8.67041469161736,8.27994935736989
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.45725895225565,8.51676467283833,7.98701181254699
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.98701446114628,7.5284481556392,6.75773130839274
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.96281579104711,7.71237764235735,7.33759671670223
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.63809345616982,7.94360443728562,7.29084894672772
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.96800569816302,7.06192827804833,6.01496698810567
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.89644838962764,8.05162269863412,6.97403554413088
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.78641043567568,7.14005588061066,6.46323315814317
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.581057831296,7.83534424517305,7.20820103823453
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.69468150157632,7.28174670523913,6.48821410340773
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.92479234513692,7.7889903450415,6.85689134508921
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.67137230605345,8.00820188210332,5.83978709407839
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60630030045679,7.18216379109903,6.39423204577791
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44468052452724,7.93048449430021,7.18758250941373
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09616222781725,7.63464796802087,6.36540509791906
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.01809001397641,7.25809838882517,6.63809420140079
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.79087271595934,7.39770222779855,6.09428747187894
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.74972260334592,7.3775988848642,6.56366074410506
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.33083902646997,8.72593938666357,7.02838920656677
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.7051493466074,8.57395666226519,6.63955300443629
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37077262673237,7.64937575180077,7.01007418926657
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.58587732500232,7.52856294302769,7.057220134015
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.47264964879186,7.59844762570933,6.53554863725059
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.27509740152511,7.91728069429672,6.09618904791092
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6758574419895,7.90783597431938,6.79184670815444
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.08902023494239,8.06379586943683,7.07640805218961
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.29446566274942,8.6896350672716,7.99205036501051
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.57260225428115,8.05597257350137,6.31428741389126
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.50210735949887,8.1210128621422,7.31156011082054
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.65805514705828,7.01802264587482,6.33803889646655
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.08548550257068,7.41091770989105,6.24820160623087
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04015038814539,7.68449438587158,6.86232238700848
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.233285387532,7.36269718179128,7.29799128466164
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.55605832947761,5.75647715263812,6.15626774105787
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36544824536677,5.81653786975511,6.09099305756094
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.32953658591191,6.20803579738826,6.26878619165008
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.3954097789517,6.19705755577863,6.29623366736516
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62121932818858,6.41375158627218,7.01748545723038
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.31632166254157,6.32326863604654,6.31979514929406
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01920242964373,6.77936199388398,6.89928221176386
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.40462224284454,7.92990381881651,7.66726303083052
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.84460532585128,7.42673886425536,7.13567209505332
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.30801758604721,8.09912362271834,7.70357060438277
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.81892007663753,7.5727523377962,7.19583620721687
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.16861520709705,8.1161892415287,7.64240222431287
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.32309883689328,7.80457125887512,7.0638350478842
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.49938099994295,8.01649463776464,7.7579378188538
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.16848087890641,7.96375864752345,7.56611976321493
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.0114219970079,7.52151108494208,7.26646654097499
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.57360884958818,8.89019992978063,8.23190438968441
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0455967068346,7.67179975791148,7.35869823237304
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.51895625889564,8.44141561698582,7.98018593794073
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.897729131508,8.31679969314484,7.60726441232642
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1169074829098,8.09391659157849,7.60541203724414
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61558925408208,8.42277635627164,8.01918280517686
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75405805955325,7.4948707183433,7.12446438894828
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94210415479726,7.40807861340024,7.17509138409875
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91618271909744,7.87660248367743,7.89639260138743
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.45703545548356,6.92629354021764,6.6916644978506
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.27665993137483,7.38083765039041,7.32874879088262
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.21167967133898,8.38787671024347,7.79977819079122
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.71016839249975,8.057608447756,7.88388842012787
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.90591928149006,6.6380475232657,6.77198340237788
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56736075731021,8.3111653049362,7.4392630311232
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.41557575164317,7.3411279368672,6.87835184425519
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9025041098126,8.38088595296962,7.64169503139111
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.59248179273806,8.11023335318659,7.35135757296232
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.80906058299587,8.36086981495246,7.58496519897417
