"","Unnamed..0","tissue","endometriosis","severity","p218808_at","p221934_s_at","DALRD3"
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91883202841517,11.2270471129906,9.57293957070289
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6609166345035,10.3307785731205,8.995847603812
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.09725175112608,10.2384458678613,8.66784880949369
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.91026709959533,10.4383119940402,8.67428954681776
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.57194191805722,10.6581573959601,9.11504965700866
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75367630705682,10.2474307593242,8.50055353319051
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.11183928750328,10.731888146428,8.92186371696564
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.30260615392541,11.3450824949926,9.323844324459
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75523415725395,10.6771848331275,8.71620949519072
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1391789626169,11.1652029946057,9.1521909786113
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.96737967654569,8.41720909406456,7.69229438530513
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.04596524241032,8.26129214489527,7.6536286936528
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.10946218959029,8.88833448314114,7.99889833636571
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.59259603070358,8.69226654120333,7.64243128595345
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.0648494177333,8.75158487424987,7.40821714599159
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.11155753745161,9.23713889896815,7.67434821820988
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66238197751794,8.96011028803317,7.81124613277555
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.54500071446929,7.29633277895656,6.92066674671293
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.70783371955687,8.6708025460766,7.68931813281673
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.24495598462303,8.50559325378665,7.37527461920484
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.58439677680807,8.3371030216406,7.46074989922433
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.22997828441422,7.64817072378895,6.93907450410159
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.04925316290872,7.83033925278973,6.93979620784923
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.09817430350841,8.15293311334697,7.12555370842769
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.7128913223475,8.58531247033138,7.64910189633944
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.38458229310887,8.72837997542282,7.55648113426584
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.39158380126405,8.14355168193164,7.26756774159785
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.89670548957643,7.60377054066611,6.75023801512127
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.67798877743883,8.12634988215582,6.90216932979732
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.31353617198989,8.35518273758678,7.33435945478834
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.30213936469223,8.16667525688102,7.23440731078662
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.28502291466249,8.36055787019887,7.32279039243068
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.17737238604417,8.18618060389809,7.18177649497113
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.47474103943904,8.27468811366381,7.37471457655143
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.20226967865937,7.58887848726832,6.89557408296385
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.97259299477353,8.54564116521123,7.25911707999238
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.21596953938575,8.32794996966279,7.27195975452427
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2036249898323,8.57412864133187,7.38887681558209
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.78877765232813,8.14572698257816,6.96725231745314
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83720854494019,7.64718084630046,6.74219469562033
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.31194771563306,8.38659424299643,7.34927097931475
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.5397467880945,8.83942454402865,7.68958566606157
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.81809412785231,8.0637830153699,6.94093857161111
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.33324255058915,7.83779249391732,7.08551752225323
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.05672132556751,8.24525595644705,7.15098864100728
