"","Unnamed..0","tissue","endometriosis","severity","p203345_s_at","p203347_s_at","p203346_s_at","p209704_at","p209705_at","MTF2"
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.66480734286562,6.70939542514376,6.06446699307435,4.90745264369963,7.33108321353098,6.53544112366287
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.28213423117698,3.52903115359349,3.685215531678,3.40560794408012,7.44265229358778,4.46892823082327
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.79464247753929,3.56827302630408,4.74941157719825,2.63323877511018,7.13070980279157,4.57525513178867
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.94993285026008,5.51210956163109,4.30304484038254,3.07363974758672,7.43983684528688,5.05571276902946
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.07570353410356,6.1773341277829,6.086633244794,4.99910416442576,7.6137645575787,6.39050792573698
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.09090308491568,3.28433988348615,2.78646331588592,2.63323877511018,6.14531873999172,3.78805275987793
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.30732375058295,3.92856549441326,3.72683683531525,2.71566580650735,6.09795122780828,4.35526862292542
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.71732083459908,6.95930835492712,6.89646620364419,6.2058843477899,7.58433198496989,7.07266234518604
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.64947107367763,5.21621154804542,4.88974281110749,3.56766852185959,5.86763828397044,5.23814644773211
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.87988723831013,5.51210956163109,5.42641980095266,3.52057368421181,7.43983684528688,5.75576542607851
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.10522038102749,5.89563697543346,5.56114791985383,4.46987834767201,7.18892955903566,6.04416263660449
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.68782089492445,5.51210956163109,5.7847446143917,3.90916156013702,6.8613081676418,5.95102895974521
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.51412297683608,2.809265041788,4.48199858057157,3.29868350359636,6.79080800682078,4.37897562192256
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.55036139953114,5.51218844235571,6.79554041074712,5.53376195033951,7.61403593378814,6.60117762735232
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.50568113848638,5.01095913611605,2.80995606260727,3.33583132836427,6.44200509140233,4.62088655139526
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.1782103190329,5.5043233231318,3.21352266161906,2.79205910628279,6.94044494103503,4.72571207022032
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.06721705257075,4.90843911713184,6.12306494942419,4.98497713216401,7.65314839168336,5.94736932859483
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.21965867058023,3.94062291040706,2.89688435316243,2.71566580650735,6.4985599673334,4.45427834159809
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.174495102167,6.19614810363157,6.51718965550034,4.61429583848182,7.43983684528688,6.58839310901352
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.38631263200012,4.33339132224314,4.13576488259482,2.90554895991955,6.88328924290525,4.52886140793258
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.27491002537309,5.53840647939037,4.3869687087635,3.69191027855928,7.38885020950222,5.45620914031769
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.35487284533405,3.79434735576355,4.33813407268737,2.67306484415117,5.75392557394904,4.58286893837704
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.68583740090349,3.0733011611605,3.01608283150596,3.4572449617371,6.28171510653706,4.10283629236882
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.81519580188204,3.50448221411889,2.34561668603396,2.71566580650735,5.67562595551359,3.81131729281117
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.46195699325717,3.1468153111065,2.74117179759514,3.81103154421462,5.47150397655203,4.12649592454509
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.51412297683608,3.93112035705096,5.67386799345339,4.29971967747606,7.63975434765177,5.21171707049365
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.76078726985002,5.51210956163109,6.66695345242301,4.83026862569123,7.43983684528688,6.44199115097645
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.18572921425751,6.1773341277829,6.07489811010716,5.33555800846937,8.15783987423839,6.58627186697107
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.86860602848168,6.81454754862121,7.52443239593061,5.56408603515649,8.16059239940799,7.3864528815196
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.50052930851484,5.36202318146792,5.69493433945437,4.23830031356859,7.32682287467607,5.62452200353636
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.64671992406756,6.46087364985578,6.426606183684,5.46734529524973,7.39978354787555,6.68026572014652
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.22601260780849,7.32694573801179,6.79235609422056,6.70174215947137,7.93124663880803,7.39566064766405
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.55091071795577,4.91566551281194,5.2856106934723,3.81428158297649,7.12355231287143,5.53800416401759
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.71781779004258,6.2527188376024,6.30109536872539,4.42149304675647,6.28243153475968,5.9951113155773
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.52690693742578,6.33408836811638,6.38907336250727,6.2124880172789,7.74080540167859,6.84067241740138
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.41230121748859,5.58560895481766,6.69567197611858,5.30094137010681,7.53220730841075,6.50534616538848
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.90206990334669,7.88912419848924,7.82124064706889,6.42368703225703,7.66919285772383,7.74106292777714
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.71411616561292,6.18263310972613,7.40210309713004,6.72963921927846,8.2380797446789,7.45331426728529
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.60778407701964,5.62675858825835,6.16402498437118,4.96496983079378,7.60548515113802,6.39380452631619
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.72733294815238,6.1773341277829,6.18072479076587,5.68802004410631,7.43983684528688,6.84264975121887
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65675211637241,8.09316541840946,7.41395799684689,7.36188651579756,7.98955687123362,7.90306378373199
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.90504153837845,7.3875443810796,6.86418146617977,6.29641038106812,7.6479508337365,7.42022572008849
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.15686869430406,7.84582421189414,7.69563062387479,7.34569059368088,8.2038960197567,8.04958202870211
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.76732078719465,8.40251349596188,7.86786404552168,7.48389811109649,8.43873241817491,8.39206577158992
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92509860575196,7.29241637964797,6.59725669554083,6.45614672418118,7.43983684528688,7.14215105008176
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.95634885555139,7.47256454489687,7.51883360543538,7.06231420603367,7.99452251421636,7.80091674522673
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.16416840199537,7.79580975073784,7.657868145533,7.20108122830508,7.8913256447571,7.94205063426568
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.72349411948164,7.570308795702,7.3484171398508,7.10170276713963,7.54878970779977,7.65854250599477
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04265517807453,6.93733294745749,6.93141174130191,6.19178459271041,7.45218869973735,7.11107463185634
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.672052905135,8.1618099465914,7.01721091410203,6.80847890519144,7.79700513399414,7.6913115610028
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.6232309212326,6.89607012781609,6.68607368485543,5.97860668962328,6.77606016551372,6.99200831780822
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.48563965404218,8.07929411463107,7.66655892758788,7.16057359073614,8.06004248937164,8.09042175527378
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04869857799369,6.56792032605229,7.02984557574065,5.37812153036203,7.406229322179,6.88616306646553
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01140898790619,7.8698783703174,7.47531490534274,7.00739364753815,7.98969182774261,7.87073754776942
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.74386993165478,8.19819952734688,7.25203679783359,7.44845892581045,7.80345569479469,7.88920417548808
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.88168494266436,5.73547504036382,6.12830533069767,4.25450663397468,7.13117465109575,6.02622931975926
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.39412290096313,5.72357891731997,6.43375701155796,5.54090242914541,7.43992760510435,6.50645777281816
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.53639158205983,7.52206345120684,7.14137310077552,6.42411597145128,7.76263556307748,7.47731593371419
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.55071862258261,5.19479586821668,4.83888325234671,3.38244762040829,6.44591009974476,5.28255109265981
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.7384569153266,4.43838023912859,4.93779188573983,4.48892401070698,7.43983684528688,5.40867797923778
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0990883241607,5.59985264783116,5.41287403474437,3.20012526499535,7.08751177936803,5.67989041021992
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66390250217673,7.32008724811143,6.95437559108511,6.32562058923802,7.92741619766813,7.23828042565588
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.3533659291754,5.9326792760446,5.39340604523675,3.80487567354266,6.64194117451344,5.82525361970257
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2042341387742,5.05586862095166,5.64214009883307,3.85033754086623,6.7130142529411,5.69311893047325
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.62360016238044,5.01325490854891,5.27305815251093,3.819927897574,7.99610208721371,5.3451886416456
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38171330217716,6.1773341277829,5.12194718251498,4.06324095028152,6.95037169782584,5.93892145211648
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.5041361495213,5.45527792586208,6.3144960185551,5.2745418579615,7.15698711810457,6.34108781400091
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.04958038782303,3.50448221411889,4.65692580578864,3.91048216999017,6.90819633728088,4.80593338300032
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.92665503336395,6.20422826762201,6.73960454823589,5.82464284996673,7.97670925497469,6.93436799083265
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.03941096242465,5.94459894386418,5.60433407697667,3.86001681661106,7.11963559951272,5.91359927987786
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2442966979642,5.66091324690202,5.7940439311543,3.86582805847184,6.64773338250964,5.8425630634004
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.52540207814296,4.99611786197328,4.87228883320027,2.72386592477214,6.84670989313193,4.99287691824412
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.16638771553701,4.13881119027944,3.04792263679978,2.43073684342014,7.02541572406272,4.36185482201982
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66207810044958,6.1773341277829,6.25150414679248,5.56569456179485,7.71251796217004,6.67382577979797
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.07079350887933,7.05715455346895,7.59875162654227,6.39206756152056,8.22816058292686,7.66938556666759
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87003046600639,5.94469092349873,6.09315515149549,4.57651896498019,7.28181497233478,6.15324209566312
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.28679275100273,5.88311642728838,4.10849940936271,3.02998690576469,6.91138953472217,5.04395700562814
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.13338434334867,4.75492592717714,5.99512750313103,3.80487567354266,7.06485036210897,5.75063276186169
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.89768806992651,5.23886258925797,6.02926666536505,4.85547950729921,7.24273029602395,6.05280542557454
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.97775010440607,6.10258254531275,3.35539830525985,4.93781921500273,7.8781988292811,5.8503497998525
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.55617336159931,5.51210956163109,5.87034356658476,5.08267183868193,7.9665081680175,5.99756129930292
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.81127441102215,6.63724598049106,6.70206762409129,5.46293290362975,7.71102689193857,6.86490956223456
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.10136419256277,6.37344590996693,6.30700430791537,5.02458590604606,7.453089694552,6.45189800220863
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.06335287137059,5.51210956163109,5.24436649291651,4.04156640279432,7.42452102690714,5.65718327112393
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.99527318313616,5.40270794173057,5.44912791616842,4.00094822906889,7.37570003811452,5.84475146164371
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56761436747081,6.18145996338448,6.07183807140591,5.06384775959553,7.33026404581363,6.44300484153407
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.3440983211541,6.69465547748613,6.54851582297201,5.99262195935885,7.06505435840453,6.92898918787512
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.43916295631265,6.1773341277829,6.02933897254034,5.7469175900974,7.43983684528688,6.56651809840403
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.98005931401828,6.1773341277829,6.68285352337622,6.40551573860667,7.00236751367343,6.8496260434915
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.77518162850167,6.773394351641,6.00489088741148,5.93016158783853,7.08463938202499,6.71365356748353
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.94439692964901,6.33236982094292,7.542771144994,6.22737537082503,7.4948933636928,7.30836132602075
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.54843342943275,6.01015364124178,7.36536669855236,6.26627041995653,7.43983684528688,7.12601220689406
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.80693497562249,6.83881566580518,7.66089596964946,5.6858379678722,7.14490439279681,7.22747779434923
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.72466224892134,7.01280305710621,7.00995310153682,6.19243363993505,8.51531016431675,6.89103244236323
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.67886191912484,6.86370062378189,6.75982347337711,6.75963480516533,8.68275437432925,7.14895503915568
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.2304973024615,7.19676659826567,7.81784980576017,6.59749977027262,7.81843952901721,7.53221060115543
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.71118932493539,7.07565325506722,6.39450611942792,6.1025117954779,7.43983684528688,6.74473946803906
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.46451600707485,7.84762226427082,7.14094669964967,7.26119267979874,8.1706890625414,7.5769933426671
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.13136644093198,7.50552287664249,7.67162097697103,6.34842091694796,7.43983684528688,7.41935361135607
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.53840782431266,8.48326031081186,7.61776666119042,7.82229192237488,8.67481728963427,8.02730880166482
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.82657421342264,7.49836338682256,6.58718216020079,6.67043639737948,8.07859955036023,7.13223114163714
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.07986550128142,7.29446621585747,5.77078017326181,6.37855366446872,7.35897259925842,6.77652763082557
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.05513829485983,7.83231412781656,7.33729296800018,7.32294935719531,9.14407789295815,7.73835452816601
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.11809743795221,8.20485787551267,7.4924349537587,7.5630469574911,8.2792364531687,7.93153473557668
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.05265648407941,7.54602458652434,7.58577623783294,6.51999059446933,7.65088942008517,7.67106746459824
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.7896508521441,7.5257422524109,7.80786897816444,6.77567550975025,7.78292068334402,7.73637165516274
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.64549189080571,7.6528334419363,7.96580198953097,6.65949782997413,8.04459702001795,7.79364443445301
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.03747338519954,7.60338338218164,6.80740518259031,6.91102225961281,8.36220429588971,7.3442977010948
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.06829478088405,7.94255031471145,7.77192172288839,6.91726686074012,7.88763994566162,7.91753472497713
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.43666340569151,6.93747938058769,6.61201809127349,6.27198947815979,7.50689333777341,6.95300873869718
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85106816672938,7.73438949030729,7.2794351153458,6.98051106432289,8.11008921810715,7.1910986109625
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.18688925097298,7.09799569292235,6.94093759782217,6.21217661526848,6.74970196575289,7.03754022454777
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93546869398255,6.73318405530862,6.61513208850943,6.48601730052225,7.92486352257525,6.93893313217962
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.95058121453477,8.06623623770114,7.86298814335525,7.25079692949072,7.79356635356678,7.98483377572973
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.30826209216484,7.79566636746232,7.4762362974432,7.57166901485427,8.70911913742037,7.772190581869
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0782253273267,8.37467243538133,6.96073690084495,7.16459251247901,8.0869969449323,7.53304482419286
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.94531840120078,7.75714795289371,8.015812145247,6.92265961200339,7.72677710085056,7.87354304243909
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.36682163544453,7.15202069314305,7.06666910480191,6.23182361534873,6.88899637279856,7.14126628430736
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.06367991476272,8.01998337843491,7.89013530579492,7.37347308987461,8.1607220679514,8.10159875136371
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.00461366865556,8.07310083115066,7.66612940816262,6.83552237301887,7.74052577507059,7.86397841121166
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.52443998161403,7.48438737522019,7.40599936492847,6.70844374959154,7.48391106285037,7.52143630684092
