"","Unnamed..0","tissue","endometriosis","severity","p52255_s_at","p218975_at","COL5A3"
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.14724552300922,6.8302722216368,7.48875887232301
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.82413159318017,7.73163293618639,8.27788226468328
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.73569690872005,6.1302158049352,6.93295635682763
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.30851946641349,6.92106194212163,7.61479070426756
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.37130460504653,7.16521454142493,7.76825957323573
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0405261052913,9.02029093007639,9.53040851768385
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.20625487120003,8.283274640324,8.74476475576202
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.43250185453656,6.18062627297452,6.80656406375554
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.17289960618908,8.16880452972465,8.67085206795687
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.38861523784897,6.22937914392297,6.80899719088597
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.56757619399423,5.47510116729644,6.02133868064534
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.90835223057645,5.51574541475604,6.21204882266625
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.13458024828141,7.48435765077448,7.80946894952795
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.33880303048754,6.88877110532807,7.61378706790781
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09796793573838,6.07944747512589,6.58870770543214
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.87749821993387,6.82476784359497,7.35113303176442
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.51564021704755,7.41528438669837,7.96546230187296
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.84789296206477,7.45861278360388,8.15325287283433
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.29410307592189,7.2052747457432,7.74968891083255
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.65964347107115,8.8482847174891,9.25396409428012
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.65538224322548,7.41506717639866,8.03522470981207
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9945733238129,9.56569732063926,10.2801353222261
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.43530008363124,8.43438622721888,8.93484315542506
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.46827672118953,6.82152143138327,7.6448990762864
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.48361091923011,7.51782435019712,8.00071763471361
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.8799420263248,6.39179934648947,7.13587068640713
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.66911122218488,6.24405303790922,6.95658213004705
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.46455819527615,8.19936691439382,8.83196255483498
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.31849367303428,8.0641055786265,8.69129962583039
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.56957683211895,7.51699404763356,8.04328543987625
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.34888700928188,8.35069712404359,8.84979206666273
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.59504738753535,7.3788815293157,7.98696445842553
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.69905133201618,6.03469821803735,6.36687477502676
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.08462633882656,3.99461554125826,4.53962094004241
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.60609758284484,6.0920737790848,6.84908568096482
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.45147628540995,6.487087454518,6.96928186996398
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.76958362565676,7.42706357792295,8.09832360178985
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.84614900419685,6.57253540003821,7.20934220211753
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.28599777852897,5.00846760351377,5.64723269102137
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.00926903190896,7.29310271637119,8.15118587414008
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.799653407224,6.57062049710447,7.18513695216424
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.28614410981284,7.36730858876586,7.82672634928935
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.58051629876701,6.22386077262586,6.90218853569644
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.50973775834853,6.05436856015486,6.78205315925169
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.47765967518491,6.05429384846511,6.76597676182501
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.50284493103294,7.39861570200199,7.95073031651746
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.20720860342375,5.69047037524353,6.44883948933364
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.55633251079747,4.56804521390459,5.06218886235103
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.4803778936694,4.23839917094993,4.35938853230966
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.570659761276,4.63411271642846,5.10238623885223
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.15302740306788,4.23700502844755,4.69501621575771
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.78355561123348,4.97220856737011,5.37788208930179
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.54381541287292,4.28798181111044,4.41589861199168
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.78294186727066,4.38241419646353,4.5826780318671
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.71314480810424,3.63644545612306,4.17479513211365
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.68151701248563,3.59081366210723,4.13616533729643
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46513693134556,3.19450714780552,3.82982203957554
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.02156880970129,4.45659728216415,4.73908304593272
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.79264030849891,4.95354667863223,5.37309349356557
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.7544681565226,5.96051963804694,6.35749389728477
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.4461076886818,3.95948654001598,4.20279711434889
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.88922346498624,3.30766939768783,4.09844643133703
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.11524727300499,6.99036227999229,7.55280477649864
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.46700013856998,6.34377944037647,6.90538978947323
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01638234477988,5.51871799976373,6.26755017227181
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02226656545736,6.63973582048939,7.33100119297337
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.67189975045314,8.54426108642896,9.10808041844105
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.55839993120845,7.45925545733229,8.00882769427037
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.98630042502419,6.86147716962306,7.42388879732363
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88736793350239,6.70751852266932,7.29744322808586
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.12371305480433,7.94983338248456,8.53677321864444
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.78072240384142,5.78088100728328,6.28080170556235
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1282485704402,9.87610460370341,10.5021765870718
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.41161324508946,6.53744894135293,6.9745310932212
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.81011914748069,6.64070392628425,7.22541153688247
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24493359698358,7.81049927361808,8.52771643530083
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.49802682439153,7.19319893405898,7.84561287922526
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82350394645275,6.44845857990167,7.13598126317721
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.601872364963,8.35545924785865,8.97866580641083
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.67095432636583,8.66731078639106,9.16913255637844
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88175436892788,6.69822008061406,7.28998722477097
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.89867038898429,4.95354667863223,5.42610853380826
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.18326308589536,6.72392412407308,7.45359360498422
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.73847873535088,7.51062235618181,8.12455054576635
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.15442417943071,7.14979058719065,7.65210738331068
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4453480605323,7.22590952153381,7.83562879103305
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82413905938808,6.94479602082233,7.3844675401052
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.35120753864684,8.26460310157681,8.80790532011182
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.41685801479166,6.05429384846511,6.73557593162838
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.51348144924964,7.0187331469531,7.76610729810137
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40410880012563,6.89655240570346,7.15033060291455
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.73822350411041,8.67333658415917,9.20578004413479
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.77266669819453,7.54979446047688,8.1612305793357
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.64016973272392,4.81428033251368,5.2272250326188
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.8409324302103,5.7338890274149,5.7874107288126
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.94404298253789,5.51871799976373,5.73138049115081
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.57270072289703,5.54152562954812,6.05711317622258
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.77296969913807,5.68341986958059,5.72819478435933
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56065664164704,5.51871799976373,6.03968732070538
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.68866024020906,5.42633499207384,5.55749761614145
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.59211859973819,8.02466252184929,8.80839056079374
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.19262162306669,6.90675472333093,7.54968817319881
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.38484204654374,6.52693714511117,6.95588959582746
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.45140391136107,6.20271202920828,6.82705797028468
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.32566125299521,5.23432343799841,5.77999234549681
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.48678225014659,6.36921518307308,6.92799871660984
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.81539250378739,5.51751828913748,6.16645539646244
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09800218601247,6.00834880389383,6.55317549495315
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.03459218709999,4.83868618772862,5.4366391874143
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.87724287186758,6.86941442091517,7.37332864639137
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.68208242233287,7.46595749253737,8.07401995743512
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.77362526082265,2.73306617271369,3.75334571676817
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.64660500874145,5.12655504837214,5.38658002855679
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.50407893029718,4.32190705039799,4.91299299034759
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93893488228446,7.62724457369949,8.28308972799197
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75802684984382,5.52032287286465,6.13917486135423
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77826664183035,6.61451955779372,7.19639309981203
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97522715746383,6.41958313023367,7.19740514384875
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.78618529929948,6.02984594541031,6.4080156223549
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49414314000435,6.54498901880508,7.01956607940471
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.62214023688262,4.63454283629892,5.12834153659077
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.63318791645566,5.32815319048246,5.98067055346906
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7568387235563,9.50507511711378,10.130956920335
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.43020787600507,4.27405493807774,4.8521314070414
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.69812367501202,5.61860272406913,6.15836319954058
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.79238391403404,4.84166242392986,5.31702316898195
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.08509827464841,4.94647923639489,5.51578875552165
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.99457756181952,5.03497305722925,5.51477530952438
