"","Unnamed..0","tissue","endometriosis","severity","p1555998_at","p210149_s_at","ATP5PD"
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.03031037869148,13.0218114759315,8.52606092731149
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.94895424166693,12.6467618561789,8.29785804892292
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,12.529901153943,8.49721090819906
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,12.7025343334122,8.58352749793366
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.57986999531732,12.8002006895297,8.19003534242351
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,11.694580459284,8.07955056086956
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,12.514242112504,8.48938138747956
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.94890563492622,12.3161399732385,8.13252280408236
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.34027393024482,11.9276070499431,8.13394049009396
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.27816961655968,10.9047676742466,7.59146864540314
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.73163267175978,11.4220767488696,7.57685471031469
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.84500241037879,11.8740199512786,7.85951118082869
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,11.6857357004554,8.07512818145526
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.86305981156816,11.986741976755,7.92490089416158
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,10.6374622410043,7.55099145172971
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,10.7636248850332,7.61407277374416
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.02479187899153,12.0154536495696,8.02012276428056
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.00892520912622,11.8228722903248,7.91589874972551
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.1182708909097,11.8725383887595,7.9954046398346
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,12.2526470045373,8.35858383349621
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,11.5416325378797,8.00307660016741
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.64254252685791,11.1766420381032,7.40959228248055
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,10.4367573104926,7.45063898647386
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18588574554534,11.9008093311172,8.04334753833127
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.45847008683679,11.4445202909547,7.95149518889574
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.05612109987404,12.2538450019775,8.15498305092577
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.97864138767903,11.214332376054,7.59648688186651
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.87994842387619,11.8018046748947,7.84087654938545
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.41778058674531,11.672088727027,8.04493465688616
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.45025262085351,12.0480200555409,8.2491363381972
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.24596194590498,11.0043603193931,7.62516113264904
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.87295494131359,11.9943636122064,7.93365927675999
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.77865695396634,11.0210187311656,7.39983784256597
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,11.4258920545516,7.94520635850336
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,11.605538062634,8.03502936254456
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,11.7580508745667,8.11128576851091
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.05763593940525,12.4458196190038,8.75172777920453
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.5070768489249,12.4932731414572,9.00017499519105
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.9406570528213,12.1786180146672,8.55963753374425
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.5023223378561,12.3830085806063,8.4426654592312
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.08282701931475,12.3481150884725,8.71547105389362
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.47828423520762,12.1672130156762,8.32274862544191
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.93129057584046,12.3282996351263,8.62979510548338
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.94779473190592,11.6754383293997,8.81161653065281
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.51279331763068,11.7247208661685,8.61875709189959
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.71894338547002,11.9741624816396,8.34655293355481
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.00268381069129,12.3511501919386,8.67691700131495
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.56263780154977,11.7255607000225,8.14409925078614
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.71039346387882,12.047349454649,8.37887145926391
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.33729100966398,11.5325999561499,8.43494548290694
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.92641980315231,12.2129205635832,8.56967018336776
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.11650084638719,12.2138141263237,8.66515748635544
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.89207550468959,11.6238526961157,8.75796410040265
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.73965353598781,11.4423821776334,8.09101785681061
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46237101560945,12.2224225933235,8.34239680446647
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,12.0418438884133,8.25318227543421
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,12.0303645707816,8.24744261661836
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.52589879258533,11.9463106790509,8.23610473581811
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,11.8545206605948,8.15952066152496
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,12.2036063290755,8.33406349576531
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,11.405808604377,7.93516463341606
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,12.3366415468852,8.40058110467016
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.74900442695818,11.8830531867906,8.31602880687439
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.54402568968155,12.3609565080084,8.45249109884498
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46452066245512,11.9166261087981,8.19057338562661
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.77828646143454,10.8760030022707,7.82714473185262
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,12.0514923838461,8.25800652315061
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,11.9219958428029,8.19325825262901
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46533577547973,12.3514070949758,8.40837143522776
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.64284969665746,12.3025109031943,8.47268029992588
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.71894338547002,12.3570145133809,8.53797894942546
