"","Unnamed..0","tissue","endometriosis","severity","p211433_x_at","p207765_s_at","FAM214B"
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.26001567273995,7.28105307953878,7.27053437613936
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.19961691055683,8.43799496926725,8.31880593991204
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.2148005861138,7.49337988737545,7.35409023674463
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.76428982457348,9.53647167932912,9.1503807519513
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.7078353592872,7.95318302844191,7.83050919386456
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.39416906338112,7.0272562436877,6.71071265353441
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.92172675792334,8.89348975723877,8.40760825758105
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.00988721881851,7.08564392088465,7.04776556985158
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.71829768005507,7.68415505614836,7.70122636810171
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.13880933288736,8.80254006363575,8.47067469826155
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.33000176086518,8.11071169588739,7.72035672837629
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.84243448034979,7.75440078009139,7.79841763022059
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.80539306849123,8.24888267512324,8.02713787180723
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.73204793752544,8.20280945711273,7.96742869731909
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.12172940562754,7.83267942053299,7.47720441308027
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.31006950484679,6.53083432213301,6.4204519134899
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.64973780349709,7.07443111446173,6.86208445897941
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.35129863245209,6.15612891121555,5.75371377183382
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.37997106389625,7.66064741446642,7.52030923918134
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.76902150809208,7.53403136889226,7.15152643849217
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.81348370237406,6.41666961450695,6.1150766584405
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.69186945969767,7.09491878790913,6.8933941238034
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.63790849738485,7.13912132289643,6.88851491014064
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.91238173180864,6.87909913592135,6.895740433865
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.34280264776913,6.86908644823954,6.60594454800433
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.717933107043,6.57078458286171,6.14435884495235
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.59291032417668,6.1746818536129,5.88379608889479
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.84562162921226,7.53442627246806,7.19002395084016
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.89811737821806,7.27266570123358,7.08539153972582
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.78214877247811,5.77136000279568,5.2767543876369
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.61830419085975,5.09191619109264,4.85511019097619
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.97522124524845,6.02504138407322,5.50013131466084
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.43502792863968,6.19584977336237,5.81543885100102
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.2199573905703,5.98668103650307,5.60331921353668
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.32705886173378,6.19232797526328,5.75969341849853
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.05186621799616,6.09644005052985,5.57415313426301
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.32389573861106,5.44338878988039,5.38364226424572
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.4307239306384,5.9677296132163,5.69922677192735
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.81883698270116,6.01291928714414,5.41587813492265
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.33487908986357,6.22269793949472,5.77878851467915
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.03702028280786,5.97652901408199,5.50677464844492
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.02132710597006,6.79830618093673,6.40981664345339
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.04425253371572,5.88674091549915,5.46549672460744
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.97522124524845,6.14941149466751,5.56231636995798
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.89499502699257,6.86495439382743,6.87997471041
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.34099987874264,6.94456306977234,6.64278147425749
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18866508965388,6.91080157654928,6.54973333310158
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.30871330617356,8.06935965896907,7.68903648257132
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88984662277806,8.22825459372954,8.0590506082538
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.81765639648819,8.50253077039028,8.16009358343923
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.70440248666431,7.26903436212276,6.98671842439354
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.74688006133063,8.1521785277353,7.94952929453297
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.29597863138388,7.95850674091316,7.62724268614852
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35823119172032,7.6177208322695,7.48797601199491
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.80835555648456,9.08818226383607,8.94826891016032
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.62191920645701,7.1402704539129,6.88109483018495
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.48744481209766,7.82540823901223,7.65642652555495
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1551115867146,8.23479531366701,7.69495345019081
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.88722860695967,7.42083972550759,7.15403416623363
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06710673524592,7.80328311595585,7.43519492560088
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.12917722391533,7.61320483113829,7.37119102752681
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.19091590786505,6.90377441988451,7.04734516387478
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.61759936368903,6.93351606137406,6.77555771253154
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.51550165152033,6.84491117857613,6.68020641504823
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.74131310279895,7.10687254560588,6.92409282420241
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.00701526699035,8.62670560279627,8.31686043489331
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.07713870229328,7.7536251629638,7.41538193262854
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75713910794241,7.57559358826525,7.16636634810383
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.70405688236249,7.14233120309418,6.92319404272834
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.7450881834731,8.56866707156129,8.1568776275172
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.51349040057543,6.84491117857613,6.67920078957578
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.57404270407809,8.19933317279663,7.88668793843736
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.98654495465243,8.32945134969908,8.15799815217575
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.10141895819089,7.74469222256189,7.42305559037639
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.92429941518205,6.64078435341148,6.28254188429676
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.97522124524845,6.49128898682979,5.73325511603912
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.96183750667677,6.19584977336237,6.07884364001957
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.61717433546082,6.37323468984729,5.99520451265406
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.52125101466342,6.66113546778504,6.09119324122423
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.1100477970818,6.19584977336237,5.65294878522208
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.11732980167503,6.19584977336237,5.1565897875187
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.48115967832109,6.63866316838139,6.05991142335124
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.13410878343928,6.43043613777206,5.78227246060567
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.26332695602921,6.14916688047825,5.70624691825373
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.03415420102604,6.14916688047825,5.59166054075215
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.45728598453968,6.15439799462562,5.80584198958265
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.12667440322817,6.03838502422752,5.58252971372785
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.14150243245581,6.13130684959879,5.6364046410273
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.42001319363553,6.54086308103673,5.98043813733613
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.63732699965166,6.36653167763659,6.00192933864412
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.86167736181904,6.73880393089407,6.30024064635655
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.50350244409995,6.18719610553829,5.84534927481912
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.95465237899188,7.6736069029884,7.31412964099014
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.97522124524845,5.81747336610031,5.39634730567438
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.03415420102604,6.11184376084931,5.57299898093768
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.773366467852,6.02775626373695,5.40056136579448
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.2861616640816,6.43885868901273,5.86251017654716
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.00406831872711,7.02008966619718,6.51207899246215
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.97522124524845,6.56337832237821,5.76929978381333
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.24965872716377,6.37488142226281,5.81227007471329
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.03415420102604,6.44918724927618,5.74167072515111
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.97522124524845,6.30289102219094,5.63905613371969
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.03415420102604,5.72155532116798,5.37785476109701
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.12602590389442,6.19998200294019,5.6630039534173
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85150661915348,7.59493016654611,7.22321839284979
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.01945987966237,5.85403408417852,5.43674698192044
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.84887309452131,6.31104730402202,6.07996019927167
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.05527609924184,6.19631787459715,5.62579698691949
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.03415420102604,6.20626716221572,5.62021068162088
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.16130516814422,6.14916688047825,5.65523602431124
