"","Unnamed..0","tissue","endometriosis","severity","p218007_s_at","p222487_s_at","RPS27L"
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.7855108488351,7.29884969323021,9.54218027103266
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.3402498318998,8.12123797627062,10.2307439040852
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.8159938857943,6.58769831574098,8.70184610076764
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.1715593930374,7.42255689765137,9.79705814534439
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2962324485967,9.1290021443779,10.7126172964873
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.6346869767247,8.22064198232493,9.92766447952481
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.4513923259857,9.01866632337273,10.2350293246792
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.8240754976139,8.59673292084898,10.2104042092314
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.3560449785729,9.69187208559567,11.0239585320843
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.4844676811867,7.38237378110039,9.43342073114355
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.9560988957967,9.04324476906856,10.4996718324326
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.4879267968044,8.92397889853483,10.7059528476696
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.6543606797946,10.0021925574123,11.3282766186035
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.9337113772624,9.13077136328872,10.5322413702756
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.7619432581329,8.10635810842051,9.93415068327671
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.5056633132806,9.99771804938959,11.2516906813351
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.8246844082845,8.64725800323696,10.2359712057607
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.0541170114849,9.06436784159011,10.5592424265375
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.9356179486651,9.24146867507645,10.5885433118708
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.8320826408997,8.90542400954812,10.3687533252239
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5180846648865,6.38425409035338,8.95116937761994
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5354119383992,8.8253336073732,10.1803727728862
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.3667948394185,9.47068529042314,10.9187400649208
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.636451908817,6.97092200239253,9.30368695560476
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.882924697945,9.54259006362636,10.7127573807857
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.8191082715788,9.6688803843174,11.2439943279481
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.1665350465193,8.06975490562959,10.1181449760744
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.1172484366677,8.72405915056956,10.4206537936186
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.4844039527637,9.46995596068234,10.977179956723
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.7885468197301,8.60621461026874,10.1973807149994
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.3466388131574,6.6345241928068,8.9905815029821
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.54246828614,9.020170455948,10.781319371044
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.1317187884293,8.68278760302904,10.4072531957292
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.1603843462135,9.82557989226362,11.4929821192386
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.9392429768984,8.93681667801024,10.4380298274543
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.5316788684524,6.93084616595015,9.23126251720127
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.8754319974153,7.58059373231961,9.72801286486746
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.1340744325574,10.6001080614593,11.8670912470084
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.7022570913131,10.0706536131511,11.8864553522321
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.4845875182978,9.85474343155578,11.6696654749268
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.0657388117647,9.65440242759241,11.3600706196786
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.6995909702448,9.54472372601802,11.1221573481314
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.4219174428748,9.82340565030893,11.6226615465919
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.4210635586848,9.9672381855763,11.6941508721305
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.0927525161222,9.67463625517227,11.3836943856472
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.0667587341266,9.69840043510975,11.3825795846182
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.649462283734,10.3837245640422,12.0165934238881
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.4525947052857,8.95687367713973,10.7047341912127
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.8073173503252,9.28112557984878,11.044221465087
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.2664107703296,8.7756119232624,10.521011346796
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.1207072742425,9.62524838090878,11.3729778275756
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.1013350342959,9.93053982684692,11.5159374305714
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5905463204324,7.50665092784819,9.5485986241403
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.2220363639275,8.75382383280406,10.4879300983658
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.6673342670586,9.19254043990802,10.9299373534833
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8647389053162,7.59891063518864,9.73182477025242
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.580629395857,7.61148348562421,9.59605644074061
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8653632914237,7.6242378940609,9.7448005927423
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0897332740543,7.58129904664486,9.83551616034958
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8317933235014,7.02918592509147,9.43048962429643
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3211088357829,8.00952549326897,9.66531716452593
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0060428952049,8.27410578862435,10.1400743419146
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.1360023489584,9.13766534008117,10.6368338445198
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.1413353031418,9.33495953748739,10.7381474203146
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8977504251132,9.19051486101475,10.544132643064
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3833412315374,8.78498568702528,10.5841634592813
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3422541374266,9.2864245679359,10.8143393526812
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.9534437208196,9.2944444503268,10.6239440855732
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7008946467158,8.43080311127699,10.0658488789964
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.2764658269454,8.69426894795068,9.98536738744804
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.366321522495,9.02782819549385,10.6970748589944
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1170798984774,8.15378075508964,9.63543032678352
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.1866267179015,9.55274222115558,10.8696844695285
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8299775633706,7.79373763766008,9.81185760051534
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.757137642732,8.63607232030007,10.196604981516
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0499442477718,8.7755336013464,10.4127389245591
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.8202071625978,9.3295628574432,11.0748850100205
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.1090430034807,8.61685949708047,10.3629512502806
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0742493819806,9.30056106577701,10.6874052238788
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.4783538429398,7.10431154868166,9.29133269581073
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.794831058351,7.16295536699441,9.47889321267271
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7480582636593,7.13543029993252,9.44174428179591
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0656622622358,8.11151237565507,9.58858731894544
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.5194392955651,7.33529419394115,9.92736674475312
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.2425826681834,6.71526270163667,9.47892268491004
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.064301064457,6.15934203541756,9.11182154993728
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.3020495361179,7.29744250829581,9.79974602220686
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.3003894097834,7.56771171619489,9.93405056298914
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.6331260765934,7.1622291645148,9.8976776205541
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.2749427393005,7.59523538535733,9.93508906232891
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",12.5749736307512,9.02943294126695,10.8022032860091
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.3128960693217,8.57833281350524,10.4456144414135
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",12.7274092612802,9.46760380018502,11.0975065307326
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.4795438158945,9.32472513254282,10.9021344742187
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.7283266709375,9.13980753741796,10.9340671041777
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.6082329380555,9.19614143480772,10.9021871864316
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.3894783061762,9.871369400646,11.6304238534111
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.3119724105123,9.05566209123253,10.6838172508724
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.7593217453988,9.58336861623553,11.1713451808172
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.5145168320918,8.91575624858551,10.7151365403387
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.8302010848692,9.51220999778674,11.171205541328
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.6365114117746,9.46334131477829,11.0499263632764
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.5294288168772,9.14847953825617,10.8389541775667
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.68568572229,9.33751861223398,11.011602167262
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.505213356524,9.00836638370125,10.7567898701126
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.9456196312212,9.48569588394284,11.215657757582
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3954065857228,9.09786656305658,10.7466365743897
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.526492889421,9.24664797114942,10.8865704302852
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.7525337375906,9.67540276616987,11.2139682518802
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3887459357533,9.03817625175694,10.7134610937551
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.2410525080749,10.068911850555,11.6549821793149
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.6944079081699,8.87322513085044,10.7838165195102
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.2362888631935,9.84213223896914,11.5392105510813
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.4505848585274,9.16922379681761,10.8099043276725
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.7571574562904,9.79933724703287,11.2782473516616
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.3599482642305,10.1563024108477,11.7581253375391
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.9937080357264,9.67025191961624,11.3319799776713
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.1449197289846,9.83436071079843,11.4896402198915
