"","Unnamed..0","tissue","endometriosis","severity","p1553227_s_at","p214820_at","p219280_at","p225446_at","p238890_at","BRWD1"
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.6552327026555,4.72690777766216,5.80848627744156,5.85446631420381,3.10965145814263,5.03094890602113
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.43962037141461,5.35052340811942,5.32903271204757,6.09450106881291,2.79577564349171,5.00189064077724
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.38117885491415,6.05038757568757,4.6461206652307,6.24376924356823,3.5391039166884,5.17211205121781
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.28129335539654,5.73752660424113,5.79085125722494,5.85446631420381,4.2178134037307,5.57639018695942
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.9609698760078,6.15323146107982,5.58081371467767,6.08517121366737,4.33761351884233,5.623559956855
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93697331893449,5.3342025490685,5.43181225277841,5.55013391665065,4.07271826106218,5.26516805969885
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.5623093986635,5.41852683772823,5.44129706094526,5.89847428768305,3.87504426168561,5.23913036934113
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.32087991605376,4.72690777766216,4.64936030757265,6.01221581896485,3.87504426168561,4.71688161638781
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.13863000674618,3.75338877840433,3.01251598293807,5.96921739736363,3.35232812846031,4.0452160587825
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.48478463537397,2.95562989662144,3.40110488149795,5.85446631420381,3.69014860000293,4.07722686554002
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.09251994000512,3.87436534116496,4.69566423235587,5.59208289183493,3.87504426168561,4.4259353334093
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.25923266617152,3.58953327492228,2.82604641831471,5.62010023094301,2.69042508184842,3.79706753443999
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.04576536074818,2.50444872052853,3.9405220762633,4.96290800804218,2.79577564349171,3.64988396181478
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.04281511828402,3.75338877840433,3.83468138271614,4.914018609086,2.67503620758316,3.84398801921473
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.04281511828402,3.75338877840433,4.37369106022192,5.40786345170688,3.05917521167141,4.12738672405771
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.7755183699057,4.81755628046328,4.43113657400806,6.6687982493373,3.08129332039161,4.75486055882119
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.09933140025023,4.51292860659581,3.54328246936363,6.26482940027971,3.73515972034117,4.43110631936611
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.26498115424281,4.50904468713754,3.61507677204731,5.72855489567443,3.29305219236632,4.28214194029368
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.09251994000512,3.4056683105961,2.82604641831471,4.99742194077373,2.34295102494179,3.53292152692629
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.27696928037361,3.90708163442581,4.06478562751801,6.17276715939118,3.47337800576536,4.37899634149479
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.04281511828402,2.50444872052853,3.31824584157768,4.66713479160294,2.79577564349171,3.46568402309698
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.04281511828402,2.87345100270961,2.39598860661949,5.1546010284135,2.70717460436564,3.43480607207845
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.36030892365758,6.40953013258872,5.46961130860155,7.51062292418877,5.05144006696615,6.16030267120055
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.09251994000512,3.75338877840433,4.44867436898561,5.44944378036932,3.07155700372553,4.16311677429798
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.04576536074818,3.78328293100687,3.58972862306035,5.79358898074,2.93742758429019,4.02995869596912
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.01718763707308,4.81755628046328,5.2213562168346,6.81233295965919,4.19517859542782,5.21272233789159
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.16649559893055,3.75338877840433,4.56216405769253,5.61616349579484,3.1370955590347,4.24706149797139
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.04576536074818,3.63585180044658,3.96473776305156,4.41385971622694,2.79577564349171,3.77119805679299
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.11793566612774,4.82350131284434,3.9405220762633,6.23745512029271,3.84856234291441,4.5935953036885
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.51147116737213,2.50444872052853,3.9405220762633,5.45666865609914,3.10326486519591,3.9032750970918
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.40163401737802,3.82535019281657,3.73831157197846,4.66713479160294,3.87504426168561,4.10149496709232
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.09251994000512,4.82337992063245,4.12783596224681,6.24376924356823,2.9641869430281,4.45033840189614
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.09933140025023,3.70895927026131,2.39598860661949,5.30652902311616,2.79577564349171,3.66131678874778
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.55953622438646,4.33423890200242,4.98493974300395,6.09450106881291,4.26148782373989,4.84694075238913
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.56555774530545,3.4415859779976,3.98055034744711,4.66713479160294,2.51000072282405,3.83296591703543
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.04281511828402,3.75338877840433,4.63562106143802,5.26628636931746,3.87504426168561,4.31463111782589
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.04576536074818,3.75338877840433,3.86665691186147,5.31930990046629,3.08129332039161,4.01328285437438
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.09933140025023,3.47252746876878,4.58086654529439,4.66713479160294,3.08129332039161,3.98023070526159
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.04576536074818,3.52744531841011,3.92075193882803,5.85446631420381,2.90522633195996,4.05073105283002
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.04576536074818,3.46775803236431,3.9405220762633,5.36573967449561,2.51408513418952,3.86677405561218
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.28155274851809,3.84588268149258,4.02197001213316,5.85446631420381,4.16495158530718,4.43376466833096
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.80022209406672,4.81755628046328,4.33508639506857,6.4286590426617,3.99490157137024,4.8752850767261
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.51147116737213,5.25349054796934,4.67822457835828,6.41033563462438,3.59560274383843,4.88982493443251
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.93890257086303,5.41964766146522,5.74729235540283,6.3362368267086,5.69555632457536,5.82752714780301
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.57989171753423,4.36021861799073,3.83388455716264,6.09450106881291,3.69204211135358,4.51210761457082
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.35608182280945,4.75551287383546,5.19401741263639,6.04914665117949,4.94174511682051,5.25930077545626
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.20727119836734,6.44389194655571,5.97500196688916,6.58347287694457,5.45024805125562,6.13197720800248
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.90033287163626,4.76965553113349,4.00981132652082,6.67766371853398,3.88313778850745,4.8481202472664
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.09251994000512,4.17335749442185,4.11295658332935,5.8434127512764,3.87689398776812,4.41982815136017
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.63484527630417,4.66961602695618,4.47624872062868,6.04588930677006,4.20370491288484,4.80606084870879
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.56673757018918,4.62044290942871,5.03468368697809,6.45400223965489,4.63150548565597,5.06147437838137
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.74266855881483,5.12052529436641,6.38958574627887,5.85446631420381,4.65765453237439,5.35298008920766
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.70652541026234,6.2893782352952,5.92460359105094,7.47036378839813,5.70522631507367,6.41921946801606
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.21812964899617,4.72690777766216,4.32003521392534,6.17200933411555,2.99152592735201,4.48572158041025
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.29577859358676,4.48364141882908,4.14261217510037,6.55498839551138,3.87504426168561,4.67041296894264
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.69411288521466,5.95814274635064,5.97486598860731,7.50921954569004,4.44564607910166,5.91639744899286
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.2183915947383,5.69913202337311,6.22426027554683,7.51656365287692,4.63529014105999,5.85872753751903
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.81472411079512,6.35732633015183,5.95206345156292,7.31553819189971,5.22026994966279,6.33198440681447
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.73509091477072,6.39058825252926,6.98252444878006,7.49373724061871,5.47132118195435,6.61465240773062
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.77827807885365,6.62641730983792,6.45828046064654,7.65644688796439,5.61081536958408,6.62604762137732
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.80962466730643,6.88016665211352,6.65503257919344,7.84153312923874,5.00926922702219,6.63912525097486
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.43897571179482,6.42089189306679,5.94905679738623,7.4838023427789,4.03566422977988,6.06567819496132
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75032883640617,6.43865292609449,6.4715156453853,7.46629904454329,5.11477318947062,6.44831392837997
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.70863942368676,5.90821737660672,6.36645106740857,7.47422742940578,5.47339486580193,6.38618603258195
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39187063700648,6.1490826037209,5.88076686508541,8.07053894688265,4.79047522252205,6.2565468550435
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.43976577630599,5.70549638611654,5.81961664589155,7.13998261940657,3.67685452742867,5.55634319102986
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.45306609729365,5.67483159867792,5.67631599020581,7.24191335823949,3.87504426168561,5.5842342612205
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.78854591670642,5.49280884779063,5.95853322960554,6.24376924356823,4.83808799917857,5.46434904736988
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.00127513839358,5.93583895443655,6.00195534514896,7.95956439996577,4.31235066285373,6.04219690015972
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.12631652305699,5.57494835431346,5.94013522048505,7.67003109316827,4.59109380670593,5.98050499954594
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.51726393542711,4.81755628046328,5.19401741263639,6.24376924356823,3.87715066515351,4.9299515074497
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36985800341591,4.96151489091639,5.69756738978492,6.43998345606636,4.55860063680389,5.40550487539749
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.71573133280423,5.62341149955194,5.47436378913515,6.84275408290691,4.65096728784403,5.66144559844845
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.36303517045513,4.31700738675024,3.70861783298838,5.34071655434343,3.23566531872137,4.19300845265171
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.04576536074818,3.9937188398207,3.55104242457447,5.5788248827216,2.79577564349171,3.99302543027133
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.04576536074818,4.3262252089597,3.9405220762633,5.85446631420381,2.90279731041381,4.21395525411776
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.93934033519855,4.84585858294791,4.66797753710405,6.50905596665502,3.59023474146726,4.91049343267456
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.14678390618403,4.72690777766216,4.22239606096209,6.52979429726624,2.98168572585184,4.52151355358527
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.48343901022209,3.67641698243192,3.73519632636775,6.72423774167168,3.74392477066568,4.47264296627182
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.04576536074818,4.50524568270826,5.6527106726484,4.44723466892308,3.87504426168561,4.50520012934271
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.29155048605657,3.48294516410957,3.9405220762633,5.77386725770896,3.85721450370111,4.2692198975679
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.47140267151276,5.06227803595138,5.16905821085346,6.46929635590667,3.60194774803931,4.95479660445272
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.09251994000512,4.2419496765993,5.19401741263639,5.85446631420381,3.7114164036162,4.61887394941216
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.10008057766065,4.43830723386335,4.28815861161146,6.36848189115212,3.92198382146529,4.62340242715057
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.1730546379216,4.03883246257091,3.84014306734523,5.92513378554613,3.35373017707677,4.26617882609213
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.15017632682317,4.65075141326856,4.55444969551957,5.76527398388574,2.79577564349171,4.38328541259775
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.04576536074818,3.75338877840433,4.0194697443081,4.82658272277571,3.59237698587572,4.04751671842241
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.04281511828402,3.20930242468966,3.9405220762633,5.19098040091108,2.79577564349171,3.83587913272795
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.52097581728802,5.10272785650641,4.98540454075247,6.50539591629337,3.56803272235544,4.93650737063914
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.1475955312152,4.81755628046328,4.96845711267633,6.94872626138296,3.8449062040214,4.94544827795183
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.33508955870839,4.28892949731839,4.18734057678798,5.24711293100473,3.76689197023768,4.36507290681143
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.09251994000512,4.1399717334319,3.92293309670556,5.9312908065611,3.08129332039161,4.23360177941906
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.06176763460259,4.48782953909766,4.12871641262211,5.87666293085405,3.255662086063,4.36212772064788
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.09933140025023,4.34412241292355,4.59069404440365,6.37154668092375,3.05814103018918,4.49276711373807
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.51147116737213,4.85673419037695,3.93343435788007,6.5436136759382,3.81768239796743,4.73258715790696
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.09933140025023,4.72690777766216,5.27329428069172,6.72065863955736,4.80948767496301,5.1259359546249
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.34198062685046,5.2104554832965,5.19401741263639,6.82646824995712,3.87504426168561,5.28959320688522
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.04281511828402,3.88941902793354,3.9405220762633,6.25877251131354,3.291981438716,4.28470203450208
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.09933140025023,3.75338877840433,4.48973429025733,5.30275114536433,3.08129332039161,4.14529978693357
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.95211345773307,4.81755628046328,4.19342441533632,6.26005601850887,3.53512309171725,4.75165465275176
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.63195570360296,5.25485514673266,4.73021829219793,7.0391012050607,3.87527123136106,5.10628031579106
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.5832322699542,5.10717173244865,5.50251430200715,5.70068469824242,3.61236776223873,5.10119415297823
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.34178723047382,5.41851040932845,5.79866480815585,6.11699038610884,4.24222058854888,5.58363468452317
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.79212566837734,5.83740952567431,5.19401741263639,6.01532587235215,3.08129332039161,5.18403435988636
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.20782928322784,5.41678050104311,5.74357846798074,5.95294867632836,3.96211977666731,5.25665134104947
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.16974468721452,6.33198341979005,5.88444028610743,6.24376924356823,3.21593175561917,5.56917387845988
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.9485235873217,5.93110649744248,3.85710146819777,5.85446631420381,2.79577564349171,4.67739470213149
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.51147116737213,4.81755628046328,5.30728568653269,6.09450106881291,2.81891747439522,4.70994633551525
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.49330064464055,6.46050532689921,6.28978848874846,6.24063258113241,5.38071680200612,5.97298876868535
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.20038715848846,5.95412043026892,5.4919688249195,6.24376924356823,5.26280904977268,5.83061094140356
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.04298884551605,6.3299968253201,6.26960867438376,6.65946567399783,4.92205498037976,6.0448229999195
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.19869451711875,6.10403724188334,6.58407744936291,7.11839747562389,5.80804720941705,6.36265077868119
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.89522726094856,6.06965729449526,5.19401741263639,7.29279824328949,4.82134384550298,5.85460881137454
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.32852540168012,6.29252160505806,6.85409253130608,6.902404369079,5.16076990366532,6.30766276215772
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.65448487101021,6.20135454797752,6.62768907172164,6.7794251209756,6.19012968431632,6.49061665920026
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.72111806157333,6.18406291158408,6.72706037247524,6.67062521058717,5.77600772832632,6.41577485690923
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.47694288423294,4.99206990163229,5.91132275534387,5.85446631420381,4.90359807930359,5.4276799869433
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.55092551521002,7.54492017039333,6.26761794669704,6.60588268302044,5.38115962608385,6.47010118828094
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.05387715455385,5.62308890405563,6.70487010134206,7.05415246111081,5.9246989860265,6.27213752141777
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.09933989662022,6.41941272790894,6.842159223568,7.40051892218647,5.45235350114705,6.64275685428614
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.89170502343749,6.36792886807351,6.77330240138175,6.56628869632734,5.01163758456042,6.1221725147561
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.60806932298333,6.47526795970333,6.25037332529525,7.13346229361762,4.59265133023635,6.21196484636718
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.80350423037127,7.26182529774239,6.30345768126455,6.41980152749723,5.28054275458711,6.41382629829251
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.98081390505703,5.31237218661633,6.37465152869681,6.17685226288186,4.19054440362287,5.40704685737498
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.35152769301204,6.13746847988162,6.2258509056742,6.86402683805501,4.9162745004157,6.09902968340771
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.7034365213283,6.15844918131072,5.98101210593833,7.27432346943906,3.8988815237111,5.8032205603455
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.42552538573299,5.26404436217148,5.80765682868092,6.32843287786095,4.42393967802607,5.44991982649448
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.33726696449856,6.09369066905464,6.7484020023009,7.02015145287591,6.03104515410535,6.44611124856707
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.88635070720502,6.25920080287511,6.35252266167525,7.16068798645324,4.85144891145109,6.10204221393194
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18285170019757,6.50366253175462,6.14905821283063,7.44050642831815,4.887243339185,6.23266444245719
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36933543394226,5.44440886556504,7.43911017918423,6.76796116866906,6.14961054533722,6.23408523853956
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65680552039842,6.13571440940709,6.70173035214452,7.12945243564388,5.25169711597247,6.37507996671328
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.93849812686121,5.35424476408486,6.14445501896537,5.87306040371981,4.18445235386125,5.2989421334985
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.62241982070572,5.83172563907528,6.24155139901732,6.79020084394108,4.56116764930307,5.80941307040849
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.67550045881315,6.18932557289317,6.27624469227096,6.986467445851,4.73103995166309,5.97171562429827
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.42051432613881,5.95001360927686,6.40783955110519,6.7649345169552,4.94622505516879,6.09790541172897
