"","Unnamed..0","tissue","endometriosis","severity","p38043_at","p209405_s_at","FAM3A"
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.91727058985129,8.71142210589268,9.31434634787199
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.53072785119133,7.68362987616369,8.10717886367751
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.35165194545224,7.61058154676397,7.98111674610811
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.29451157088728,8.19270688308474,8.74360922698601
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.73649393843287,8.40862517323309,9.07255955583298
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.12572212892592,7.1745420889363,7.65013210893111
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.90083766466506,8.87639022501472,9.38861394483989
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.58432334409054,8.74359153954393,9.16395744181724
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.06252878180793,6.24630779532425,6.65441828856609
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.77398291191353,7.71450455789101,8.24424373490227
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.32996183873859,8.09499502660625,8.71247843267242
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.84419411829971,6.60550020867479,7.22484716348725
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.70684393342468,7.7564045246175,8.23162422902109
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0311078178489,8.98022333547509,9.505665576662
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.21188442690188,7.10036184697783,7.65612313693986
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.93066877453064,8.0021721743527,8.46642047444167
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.26266362459901,7.59358816049359,7.9281258925463
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.42809837618458,7.26848225040356,7.84829031329407
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.75420737292294,7.82006718254779,8.28713727773536
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.65600441780787,7.79602937617206,8.22601689698996
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.28609536094363,8.02283673324236,8.654466047093
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.17719301576046,7.35172296025724,7.76445798800885
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.29133820864833,8.00748295736332,8.64941058300582
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.47576939005826,8.36625301472037,8.92101120238931
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.7290087877719,8.54761880095971,9.1383137943658
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.7201659924322,8.75886385306999,9.23951492275109
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.62573962151571,7.65242694577944,8.13908328364757
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.4909775437731,7.64718194707935,8.06907974542623
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.64940368280346,7.22354395844695,7.9364738206252
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.56486222565929,6.74091349069256,7.15288785817592
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.69184905867822,8.50051682109813,9.09618293988818
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.60622657534555,7.44103456982747,8.02363057258651
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.04670636237996,6.18076176036902,6.61373406137449
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.69482742167418,7.33325113252911,8.01403927710165
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.32944564194978,8.14181134909952,8.73562849552465
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.26766099708601,7.07866359150936,7.67316229429768
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.99106421386542,7.02342043035236,7.50724232210889
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.03219799944131,6.40824508049608,6.7202215399687
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.05968723973399,6.28273267314484,6.67120995643941
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.60964043121698,7.50386096495014,8.05675069808356
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.67363585904865,7.86393053563476,8.2687831973417
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.47385203952858,5.22903070277841,5.35144137115349
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.14160375699149,5.55786125622835,5.84973250660992
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.02570143564443,5.50273154238258,5.7642164890135
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.79050211818361,5.48306329503024,5.63678270660692
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.62339066490908,5.95938907504425,6.29138986997667
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.03633367588508,5.40835896776808,5.72234632182658
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.64056195984439,5.13753217832945,5.38904706908692
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.58116855909526,5.14850455555055,5.3648365573229
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.86960570997741,5.78953057234088,6.32956814115914
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.5653263830727,5.21709662118742,5.39121150213006
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.45650342645543,5.67394840179009,6.06522591412276
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.05892394552291,5.29023826897824,5.67458110725057
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.63794347762296,6.78499165604911,7.21146756683603
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.02679691775776,5.3749438222747,5.70087037001623
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.97885517698322,5.22581524991019,5.60233521344671
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95052244867732,7.31799541176828,7.6342589302228
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.37139445638669,7.17357320274872,7.77248382956771
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.74846541871726,7.50796228622251,8.12821385246988
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.42825200220625,7.63664381850392,8.03244791035508
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.91093967490137,8.69875318311578,9.30484642900857
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.72304214137706,7.77511596490316,8.24907905314011
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69940451632516,7.53690147361527,8.11815299497021
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.72761178625278,7.88311485023441,8.30536331824359
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8367512682281,7.62072964986984,8.22874045904897
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24731170196832,8.0081915826627,8.62775164231551
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.26643987693213,8.05705142113502,8.66174564903358
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02330533678967,6.66726128493917,7.34528331086442
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.26978642514764,8.02460607698155,8.6471962510646
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.37760818255375,7.30025978619827,7.83893398437601
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.0870404928839,7.19503085318688,7.64103567303539
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.76548096744828,7.64620217598713,8.20584157171771
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45159112499118,8.71445213478205,9.08302162988662
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.69203466942304,8.61253743575618,9.15228605258961
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.68215031486509,7.62355846436034,8.15285438961272
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73457041786905,6.68050543834638,7.20753792810772
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.33442319114318,6.97522325588986,7.65482322351652
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.64208445453222,8.52158361002008,9.08183403227615
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.31097077902314,7.37871682362526,7.8448438013242
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60637360132833,7.50932328347849,8.05784844240341
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.51878907555012,7.65077012786625,8.08477960170818
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.79656351888045,7.58842480779524,8.19249416333784
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.10191163271964,7.00135475182387,7.55163319227175
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90927599857138,7.45022226439241,8.17974913148189
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.33409658488897,7.94399453696026,8.63904556092461
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.93507167565069,7.54802182502764,8.24154675033916
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.04008671561946,7.13489235341639,7.58748953451792
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.78858586669856,5.61121383539001,5.69989985104429
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.98424558674254,6.20209922412829,6.09317240543542
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.33925122340212,5.95953485497942,6.14939303919077
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.03630748002648,6.14349459291477,6.08990103647062
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.42896531447361,5.12223550933744,5.27560041190552
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.33771461364658,5.46216200763706,5.39993831064182
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.20752638232612,5.80857633914154,6.00805136073383
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.89107435408417,6.24630779532425,6.56869107470421
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.00226961593729,6.24630779532425,6.62428870563077
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.14341201183373,5.08982733521776,5.61661967352575
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.95503528653827,6.02279557479191,6.48891543066509
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.00309390543683,5.72061741763436,5.86185566153559
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.75390034613599,5.33592521584316,5.54491278098958
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.16245082670451,5.66269419896115,5.91257251283283
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8863852430277,6.24630779532425,6.56634651917597
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.19847638723157,5.71539812182181,5.95693725452669
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.76006411211013,6.24630779532425,6.50318595371719
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.31780855087406,5.75589118883062,6.03684986985234
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.04914687311297,4.98779354076197,5.01847020693747
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.73509413076313,5.58756836650362,5.66133124863338
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.9669038468101,5.08978341343135,5.52834363012072
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.67779450629336,5.91689552432651,6.29734501530993
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.60320531828093,5.08978341343135,5.34649436585614
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44017600574093,6.05757679954303,6.24887640264198
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.28444099575522,6.03038455901913,6.15741277738717
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.8271724480418,5.15194563541707,5.48955904172943
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.45210529055051,5.81889057138934,6.13549793096993
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.83613867150803,5.06440639353054,5.45027253251928
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04656634885002,5.31379718276999,5.68018176581
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.75655789242441,5.47308409297838,5.61482099270139
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.54025286513222,5.08810931598118,5.3141810905567
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.74726567439332,5.08978341343135,5.41852454391234
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.73974704130966,5.01305324550912,5.37640014340939
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.5546770056176,5.22974934358137,5.39221317459949
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.69116632619221,5.08978341343135,5.39047486981178
