"","Unnamed..0","tissue","endometriosis","severity","p202788_at","p202787_s_at","MAPKAPK3"
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.26499753154562,6.93040815487072,8.09770284320817
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.71704256766294,6.38314043154508,8.05009149960401
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1015387957459,6.96888088773443,8.53520984174017
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0447038840781,6.82548437289032,8.43509412848421
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.50156834996895,7.06064130865021,8.28110482930958
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.99693038120557,7.1973881339544,8.59715925757999
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.43308725372813,6.29726372432461,7.86517548902637
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.44170634123705,7.1269840120039,8.28434517662047
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2001474290817,7.53502085410688,8.86758414159429
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.4083189269916,7.32988369700882,8.86910131200021
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2075900404676,7.09609729532212,8.65184366789486
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.4018364871103,7.24452384837315,8.82318016774173
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.84954974731812,7.33946607520637,8.59450791126224
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.01612961893526,5.55202096733701,6.78407529313614
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3057719605769,7.79557513197055,9.05067354627372
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.0519144793321,6.4024217599062,8.22716811961915
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.561798441429,6.13912732453564,7.35046288298232
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.8136175666154,7.26081756988153,8.53721756824847
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1339259607915,6.39998170416246,8.26695383247698
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.36560447554304,5.87320377281218,7.61940412417761
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.7435082188604,7.78906459137489,9.26628640511765
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.43897245671697,6.52128616145587,7.98012930908642
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.36159467022637,5.09889339021191,6.73024403021914
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.86326939848419,6.78370304001404,8.32348621924912
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.41182998909757,7.25506194542184,8.3334459672597
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.4913374375712,7.94290443382307,9.21712093569714
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0007647041089,6.93915735179852,8.46996102795371
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.14414519557318,6.53570203987493,7.83992361772406
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.56348499730071,7.14140412371136,8.35244456050603
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.51340258618984,6.12512580069748,7.81926419344366
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.90374474370217,8.10408244241119,9.00391359305668
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.54471692858,7.0868114496029,8.81576418909145
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.3275740007794,7.14197306086583,8.73477353082261
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.51883074578657,5.92889710234886,7.72386392406771
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.74406862392041,4.59645336813726,6.17026099602884
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.62623242648931,6.25721652676927,7.94172447662929
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.33573212714615,6.1263401698703,7.73103614850822
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.43415706581528,5.89453232830937,7.16434469706232
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.87297349499789,5.51123325660399,7.19210337580094
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.12247951069097,6.37590298515055,7.74919124792076
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.41674188021607,6.38069983148554,7.89872085585081
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.95541483151947,5.48008578828057,7.21775030990002
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.60695516642191,6.51910634015696,7.56303075328944
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.93255981460567,4.81112379197293,6.3718418032893
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.71937087265401,5.93569561473422,7.82753324369411
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.61085133148974,6.77051647875602,8.19068390512288
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.95296054947572,6.41984015026372,7.18640034986972
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.11533229203714,5.55754058554063,6.83643643878889
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.66674916021154,5.14855767624265,6.4076534182271
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.28363712831105,6.53774453712703,7.41069083271904
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.70714884826968,5.12234678248635,6.41474781537802
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0923666835364,5.35072761367134,6.22154714860387
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.82249634054737,5.92470783664136,6.87360208859437
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18805903678108,5.41834620488398,6.30320262083253
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.59373648487739,5.18816464577764,6.39095056532751
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.37795041658773,6.38797050394989,7.38296046026881
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88442657208075,6.04169589853894,6.96306123530985
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.8717717280693,6.74661177650278,7.80919175228604
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.63330768813831,6.18319560002286,7.40825164408058
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.55881141818089,6.44852662036411,7.5036690192725
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.20897138619532,6.09500100661216,7.15198619640374
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.1051663257964,5.57911831728419,7.3421423215403
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.24033109225253,4.34851274107612,6.29442191666432
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.96637297507076,5.78909279272512,7.37773288389794
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45876206351005,7.10775994718888,8.28326100534947
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.205238452458,6.25254233526442,8.22889039386121
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.49259936833401,7.25790414055054,8.37525175444227
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.09183208146769,6.35415440204543,7.72299324175656
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.75380548521992,6.91862789489903,8.33621669005947
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.91519505523351,6.30441381955017,7.60980443739184
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0215524412924,6.66227909061024,8.34191576595132
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5001190510371,6.85886531921185,8.67949218512447
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05077982616207,5.03119720653366,6.54098851634787
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19376799697823,6.57355881843031,7.88366340770427
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.80062071932483,5.95064216720408,7.87563144326445
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.34120267123572,6.46903759387349,7.90512013255461
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.03720959632424,5.95640673116126,7.49680816374275
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.72134153616337,6.18251303324909,7.45192728470623
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.50291320641674,5.216159365315,7.35953628586587
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.26815375640591,5.76500753413768,7.51658064527179
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.36641344853204,6.75155304680288,8.05898324766746
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.91007977250523,6.80748477592432,8.35878227421478
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4539766749591,7.40038763304667,8.92718215400289
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.27559237116012,5.48286682215681,7.37922959665846
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.92539935726064,5.96931229392434,7.44735582559249
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25930838731642,5.56941938254897,7.41436388493269
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1494258558754,7.12390227016126,8.63666406301833
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.09022509678826,5.71395700347605,7.40209105013215
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1871834774717,7.20956373042539,8.69837360394854
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4707563210267,6.92237348481474,8.69656490292072
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.45242453514012,4.68098842482496,6.56670647998254
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.54678103783951,6.37514696339526,7.46096400061739
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.65570592739285,6.21875045530427,6.93722819134856
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.17940698004261,5.22109094615152,6.20024896309707
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78770239671499,4.87991723952169,6.33380981811834
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05077982616207,6.14723209360025,7.09900595988116
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.96232610482941,5.76518207527209,6.86375409005075
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.63733829290311,5.9862158469173,7.3117770699102
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.13561876765192,6.21911304081077,7.17736590423134
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.33553528811811,3.95482468431876,5.14517998621844
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.66175221949953,3.92158267977477,5.79166744963715
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.99069813368545,3.55166443796801,5.27118128582673
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.64453629732538,4.06374257281446,5.85413943506992
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.76966284890238,4.92272580573959,6.34619432732099
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.22272117396068,2.9431386632389,4.58292991859979
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.06515895361923,4.67905400800724,6.37210648081324
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.88936233817804,4.17537111528317,5.5323667267306
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.51345835814101,5.10532003713796,6.30938919763948
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.85757034893098,3.38380006750703,5.120685208219
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05077982616207,5.18533173500539,6.61805578058373
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47197627704481,4.49337978647366,5.98267803175924
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.19566639890868,4.15552032955712,5.6755933642329
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.63753062587469,5.45249365465962,6.54501214026716
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.3339366696112,3.38906873780516,4.86150270370818
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.61595470779318,5.39535367753646,7.00565419266482
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.65704115379583,4.26821297723707,5.46262706551645
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.22272117396068,3.02776680640206,4.62524399018137
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.10328268945562,4.74955711273094,5.92641990109328
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.51078366035232,4.09550038483993,5.30314202259613
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.3888238939102,5.17097972318771,6.27990180854895
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32262718614389,3.8787468336686,5.60068700990625
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.23330236489141,4.15552032955712,5.69441134722427
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.03674131920976,5.05003665879052,6.54338898900014
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0506585926525,4.50379611077389,6.2772273517132
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.49720754014578,4.76985507090708,6.13353130552643
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.95067193464811,4.38000956816246,5.66534075140529
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58375590935323,4.15552032955712,5.86963811945517
