"","Unnamed..0","tissue","endometriosis","severity","p1555812_a_at","p201288_at","ARHGDIB"
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.10010073686811,11.1132387594655,10.1066697481668
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.741886642188,11.867175553674,11.304531097931
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.64026138494367,9.93251808559028,8.78638973526697
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.00116050399108,10.5054181620572,9.75328933302414
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8199961807904,12.3710153762967,11.5955057785436
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.45349889776536,10.7751210747946,9.61430998627998
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.27751892921788,10.9851963954371,10.1313576623275
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.09661701005464,9.70853553043648,8.90257627024556
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.86736116516815,10.5119744520059,9.68966780858702
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.58876756448406,11.0341623921033,10.3114649782937
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.49605950238835,9.75322736673059,8.62464343455947
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.69931142859024,9.92361926748777,8.811465348039
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.20113971551357,9.18723369656577,8.19418670603967
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.66329742592216,10.2765806501488,9.46993903803548
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1141583625646,9.32028346065118,8.21722091160789
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.69505808166319,9.75416557290832,8.72461182728576
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.43171333924369,9.50839476973451,8.4700540544891
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.90188805555683,8.86648639529604,7.88418722542643
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.67275040254322,9.52918242678119,8.6009664146622
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.16658273834664,9.32554094387497,8.24606184111081
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.85001641178609,9.7328931707583,8.79145479127219
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.43485202673482,10.4284205782897,9.43163630251226
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.72841347839465,8.85503887694327,7.29172617766896
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.72017181845039,9.7474620930415,8.73381695574595
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.97324016124777,9.66626031620439,8.81975023872608
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0730594290091,11.5666651102617,10.8198622696354
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82774158261794,9.89108846529533,8.85941502395663
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.57119995506108,10.5267049908316,9.54895247294634
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5150315165003,11.8106923643741,11.1628619404372
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.75424923945664,11.1430093595183,9.94862929948747
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0249668686142,12.5070015397369,11.7659842041755
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.91426996601021,10.8803227884755,9.89729637724285
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.26066558180566,10.7424638190961,10.0015647004509
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.67022512365462,10.4525572743327,9.56139119899366
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87092970046032,9.97445620343994,8.42269295195013
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.20728458543475,11.3041134426826,10.2556990140587
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.29275821981237,10.1441910884069,9.21847465410963
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93986551844431,10.2491587662787,8.59451214236151
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.86219509442604,11.010782250165,9.93648867229552
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2526767759094,11.9757799280298,11.1142283519696
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.08372830584037,11.117680517973,10.1007044119067
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.72841347839465,9.18325476024713,7.45583411932089
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.46203661448585,10.2765806501488,7.86930863231732
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.19834037552376,10.4015916732171,9.29996602437043
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.06654237022645,10.1924422907486,9.12949233048753
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.34507323848818,11.519957573479,10.4325154059836
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.20392729968031,10.4293253283112,9.31662631399576
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.40730489333022,10.6093784474751,9.50834167040266
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.86512700693801,11.2251058319956,10.0451164194668
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.81297614821403,10.9637061360658,9.88834114213991
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.11502267321447,10.4326670696035,9.27384487140899
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.93503459383253,10.3788651631614,9.15694987849696
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.92156080092195,11.2354472389087,10.0785040199153
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.15981915651269,10.3249025664562,9.24236086148445
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05439922688958,10.1774207877547,9.11591000732214
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.10822662812406,9.15462165721112,8.13142414266759
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.30900015655443,10.4014250843809,9.85521262046766
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1379045978104,9.3263759509482,8.2321402743793
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.19334762572965,10.0133140278589,9.10333082679428
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.75490897229101,10.1320668628567,9.44348791757385
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.97843573566157,9.66340990867869,8.82092282217013
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.09832814094021,9.71053392122577,8.90443103108299
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.99478996071695,10.111516785091,9.05315337290397
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.9271348315835,9.95162643040681,8.43938063099515
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.99389569991106,10.2669611419163,9.13042842091368
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.55998728021996,9.16511898674175,7.86255313348085
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.1258267249808,9.27342455791245,8.19962564144662
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.17549885447481,10.3008830981598,9.23819097631731
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.33743171797821,10.0818938240256,8.70966277100191
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.46408789643169,10.7638233415914,9.61395561901154
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.10028757398706,10.2765806501488,9.18843411206793
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.84240611491632,10.9023412774296,9.87237369617296
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.48653402946425,9.82704538864549,8.65678970905487
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.08726016922685,10.2714630813194,9.17936162527312
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.93645121166897,9.12549347232255,8.03097234199576
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.80122352657169,9.30921745452253,8.05522049054711
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15553710505369,9.52890979572703,8.34222345039036
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.49975543890481,8.84879779221063,7.67427661555772
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.53896393270585,11.594940201634,10.5669520671699
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94895816803772,9.03361030415422,7.99128423609597
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87851746769847,9.49813130236593,8.1883243850322
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.10372386225514,10.9841531491485,10.0439385057018
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.73122893306685,9.24319652249832,7.98721272778258
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58669948790452,9.71663086179096,8.65166517484774
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.50786039947894,9.90588956990448,8.70687498469171
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.98026872567771,9.45838324455474,8.21932598511622
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94889702896798,10.2092332430964,9.07906513603219
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.04714688683447,10.853898433519,9.95052266017673
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.07160196567123,10.2765806501488,9.17409130791001
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.50093494696532,9.6537620919351,8.57734851945021
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.33408468846548,9.69581484186081,8.51494976516314
