"","Unnamed..0","tissue","endometriosis","severity","p218338_at","p225958_at","PHC1"
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.40988791331118,5.84103371441433,6.12546081386276
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.83988611022545,6.08435365339876,5.96211988181211
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.00228637419894,5.32694269281882,5.66461453350888
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.7339783372003,5.77644360870905,5.75521097295467
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.06705342869722,5.49645932214001,5.28175637541861
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.78157121444377,5.46904383014305,5.62530752229341
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.51241697207317,6.43923486770026,6.97582591988671
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.16290903540807,6.76923988000873,6.9660744577084
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.65804894726281,7.38198546387008,7.52001720556644
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.03873348055796,7.67337982563434,7.35605665309615
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.40655324888986,7.136163512573,7.27135838073143
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.51547094936292,6.86695952163201,6.69121523549746
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.49853709360564,7.20417331868653,6.85135520614608
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.44030699920192,6.88956055989487,7.1649337795484
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.45418873678871,7.08970143062581,6.77194508370726
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.71179830074321,7.12015878516326,6.91597854295324
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.82588205489218,7.22384518976271,7.02486362232744
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.22212437874411,8.02240316998092,7.62226377436252
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.58441355417801,7.79480207390883,7.68960781404342
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.19096698194427,7.65133837286035,7.92115267740231
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.71806610854789,7.83666140193559,7.77736375524174
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.8518225853187,8.53841790922402,8.19512024727136
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.74716092979424,8.65175911081458,8.19946002030441
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.62549228234196,8.84217607258692,8.73383417746444
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.60519093983075,9.13215082624182,8.86867088303628
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.37366108764547,8.16038491773235,7.76702300268891
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.10470472745983,9.36311613826566,9.23391043286274
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.60532339260222,8.97412712121223,8.78972525690723
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.13101225001112,8.6680616742927,8.39953696215191
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6185337257205,8.02387771127603,7.82120571849827
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94405114864398,8.76927730468923,8.3566642266666
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.04374738077375,7.39316630790432,7.21845684433903
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.95920521013167,8.71481218214523,8.33700869613845
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18066308890829,7.55860654588474,7.36963481739651
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5298882402707,8.43481871631977,7.98235347829523
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.84988881680201,8.66850149243356,8.25919515461779
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.45063620968891,7.66994561760697,7.56029091364794
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.27184414691141,7.59181491069049,7.43182952880095
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32389173602983,7.7657791225124,7.54483542927112
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.92821941899771,6.77591185553457,6.35206563726614
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.78087220013936,6.29849326014272,6.53968273014104
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3626280144896,6.17430542381306,6.26846671915133
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.25426397484448,7.69603877583036,7.47515137533742
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35357301138776,7.29596176711239,7.32476738925008
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76935616422341,6.4576281384853,6.61349215135436
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.87350480433603,6.53646051984926,6.20498266209264
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66008736789097,6.96710054362829,7.31359395575963
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.45738005465222,6.77129432307537,6.61433718886379
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.91801129784856,5.55271952341331,5.23536541063094
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.51266002914525,7.83681626176487,7.67473814545506
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.95626833656286,6.07554639588645,6.01590736622465
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.94259415987965,6.11252735645055,6.0275607581651
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.1913112889816,5.11607012055231,5.65369070476696
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.11519301059507,6.56534228176165,6.84026764617836
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40166482713672,7.15151490788418,7.27658986751045
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.12916084611583,7.58492655879123,7.35704370245353
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.44571451418826,6.62024172819871,6.03297812119349
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38346959969153,6.62137509629081,7.00242234799117
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14426043363311,6.10798851057901,6.12612447210606
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.9314725341562,6.34881224879085,6.64014239147352
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.12147928605758,8.34684965870695,8.23416447238226
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.72736798023406,6.8538778295274,7.29062290488073
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.47437239432019,7.70444737423561,7.5894098842779
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91681894457261,7.55080608150201,7.73381251303731
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32373121075761,7.20424684543633,7.26398902809697
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.18972481618078,7.21319404865359,7.20145943241718
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.5610158924426,7.74038286629886,7.65069937937073
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.17131422045512,7.02660051505215,7.09895736775364
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.72260837591561,6.63593812558274,7.17927325074917
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62074849302798,6.80743438579301,7.2140914394105
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.22715892191027,6.91425897107149,7.57070894649088
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.66219350494328,8.36751383412436,8.51485366953382
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.2646637911222,8.22674115566262,8.24570247339241
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.08458544028542,8.55204159355879,8.3183135169221
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.45805067308969,8.97208788130291,8.7150692771963
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.03694021827182,9.19954201749521,9.11824111788351
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.92368667842863,8.81560066291308,8.36964367067086
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.58733896517064,7.7615179303475,7.67442844775907
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.48735600762553,8.99900266296747,8.7431793352965
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.93535666058731,7.99656265853067,7.46595965955899
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.54558619454069,8.99687026848593,8.77122823151331
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.36441321090397,7.78893117866643,7.5766721947852
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.19519291164579,7.34063824791807,7.26791557978193
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.62241212865339,8.94654701948865,8.78447957407102
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.87480422003435,8.48110537010912,8.17795479507173
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.08914429780971,8.44345488094937,7.76629958937954
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.85705921535879,8.89599861340671,8.37652891438275
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78642944718394,8.57741648168523,8.18192296443458
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.07809709259381,8.49023903354972,8.28416806307176
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.14363929797021,8.89328749991761,8.51846339894391
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02151654976585,7.91250648919251,7.96701151947918
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.40499364484947,8.65924137308678,8.53211750896813
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65801952774118,7.3221690280071,6.99009427787414
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.70028553709768,7.83052078511227,7.76540316110498
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.87400264352764,8.75999611125837,8.316999377393
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.57711026854818,8.62817733715958,8.60264380285388
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83016970848255,7.59736121134683,7.71376545991469
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.76270156516381,8.90084538681326,8.33177347598854
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47056925439382,7.73406132492708,7.60231528966045
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.7760302530868,8.74365181753886,8.25984103531283
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.67420780996348,8.90100808510769,8.28760794753559
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6573279418452,8.48744814176834,8.07238804180677
