"","Unnamed..0","tissue","endometriosis","severity","p202238_s_at","p202237_at","NNMT"
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.222578488915,12.4093024699612,11.8159404794381
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6253079470223,12.3769358983198,11.5011219226711
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.34902410888872,8.22167625714232,7.28535018301552
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.89816829511895,8.4169689942312,7.15756864467507
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.68068102997857,9.23240996172735,7.95654549585296
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.34436866359435,8.63260976785943,7.48848921572689
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1304269726328,12.9314697496465,12.0309483611397
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1213355363256,12.5641421660975,11.8427388512115
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.39393733477735,8.62203553713724,7.50798643595729
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.46175654550815,7.71101768079141,5.58638711314978
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.7349473971616,13.0835064562033,12.4092269266825
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5129282183725,12.4802818119866,11.4966050151796
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.6462676019286,13.1720532901567,12.4091604460426
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.06928582338285,7.96758772823275,7.0184367758078
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.63675283347709,8.04719594840686,6.84197439094197
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.91167604085026,9.55908340226974,8.73537972156
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56824159708693,7.91203941109562,7.24014050409127
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31542050326171,9.11892130497286,8.21717090411729
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.09602062434728,7.46004376332151,6.2780321938344
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.41415494835698,11.2141846294897,10.3141697889233
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.27159088713944,8.440259404327,7.35592514573322
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.81017112051862,6.98285985047199,5.89651548549531
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.67464234134438,7.41141901418201,6.04303067776319
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.2572098150345,6.93613775720566,6.09667378612008
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.73155529893219,9.60213962770898,8.66684746332058
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.89948408974098,7.91058022137211,6.90503215555655
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7674163117289,12.9688285976081,12.3681224546685
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.70341091286213,10.3246072288885,9.51400907087531
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91290850810329,9.25350004536392,8.08320427673361
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.61699976997331,7.6874508596985,6.6522253148359
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2743579955501,8.1297952759078,7.20207663572895
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.049204636874,13.555578418895,12.8023915278845
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4079371062697,12.3333603168641,11.3706487115669
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.5896044671536,8.47774206641023,7.53367326678191
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3461222094514,12.9366519374413,12.1413870734463
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.08026398626261,8.52901221227766,7.30463809927013
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8454283014366,12.3973456538481,11.6213869776424
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75990440550599,8.71497706148588,7.73744073349594
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51068300365293,7.75016969579485,6.63042634972389
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.23990325195324,11.2441804463169,10.2420418491351
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.22475905991489,8.29820630365363,6.76148268178426
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0374933210342,12.8195580364953,11.9285256787647
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3606791175327,12.1851066202848,11.2728928689087
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.88726739600899,12.2525416727334,11.0699045343712
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.77037413971173,11.0256459984432,9.89801006907746
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0698374448641,12.6651700486866,11.8675037467754
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9404571301511,12.8499651791083,11.8952111546297
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41985951525456,9.07661349191729,7.24823650358592
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.61369822884323,9.08176183579871,6.84773003232097
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.52365919134661,7.96517571052942,6.74441745093801
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.65546950902092,8.62565135013679,7.64056042957885
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1031374703007,13.0762980128982,12.0897177415995
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.57711354044872,8.46298850894222,7.52005102469547
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.127126994399,11.3790042451518,10.2530656197754
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6976583905394,12.796361903197,11.7470101468682
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.73029879886582,8.07120096787954,6.90074988337268
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32506519000544,10.3803725813952,9.35271888570032
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.3517708551736,8.21250393686613,6.78213739601986
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.48387265923308,10.8905697463008,9.68722120276694
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.33620276297998,10.4107354749095,9.37346911894474
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.21321631041955,8.82367273931002,7.01844452486479
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.32925695513849,8.282955238477,7.30610609680774
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.66289815328198,11.0659336938194,10.3644159235507
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.75176251385876,10.940321821485,10.3460421676719
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.77604303105538,11.5716765736872,10.6738598023713
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.557719424724,12.7200459966562,12.1388827106901
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.27816613618707,6.19517763311336,5.73667188465022
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.02604961479115,5.72241507920532,4.37423234699824
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.82747105773945,7.09613295618406,5.96180200696175
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.22002628598048,9.72306997659253,8.47154813128651
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.91885677702123,8.77804428161946,7.84845052932035
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",3.74253951037685,6.7070421853504,5.22479084786363
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.82178745603282,8.03368097569685,6.92773421586483
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.96227642892801,10.8751208953191,9.91869866212356
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.39498059749242,8.80701961167318,7.6010001045828
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.41357254821876,10.1446859842553,9.27912926623703
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0949397888955,12.8174852233152,11.9562125061054
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.818161616967,13.21038167439,12.5142716456785
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.35415541817764,7.96423347384922,7.15919444601343
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0274088302695,13.6018388173769,12.8146238238232
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.71533272495431,6.58855059622391,5.15194166058911
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.03980525911398,6.71730509264244,5.87855517587821
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.31696226590869,7.37621139411286,6.34658683001078
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.86416157296278,7.14893404666639,6.00654780981458
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.79115090036506,10.734959967364,9.76305543386453
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.5146213699417,8.38302723442166,7.44882430218168
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24762459805503,11.0058525649259,10.1267385814905
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.3400830160585,13.7539150292819,13.0469990226702
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.149893629457,10.0226619214485,9.08627777545275
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.25353001866997,7.19082141302805,6.22217571584901
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.89008770583984,8.0159026235264,6.95299516468312
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6922636277383,12.2596892087622,11.4759764182502
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.31157235323156,7.63326556468096,6.47241895895626
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9194053322522,12.7055982605133,11.8125017963828
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.18263744078359,7.31751621672312,6.25007682875335
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.67797494878711,7.59244313036807,6.63520903957759
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.26123361134416,7.3822203131005,6.32172696222233
