"","Unnamed..0","tissue","endometriosis","severity","p221141_x_at","p226667_x_at","EPN1"
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.70440368727224,5.35600721985428,4.53020545356326
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.68212309366463,4.07841575071831,3.88026942219147
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.71666147036665,4.9875776773714,4.35211957386903
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.45334224638614,4.29943990522344,3.87639107580479
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.33102859541684,4.73698113259368,4.03400486400526
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.99478240022108,4.84072119276152,4.4177517964913
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.70440368727224,4.38774875427658,4.04607622077441
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.32018017007177,4.69082884786194,4.00550450896686
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.63284659796307,4.85554016112625,4.24419337954466
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.52224640069806,5.42007726709527,4.47116183389666
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.1290136185418,5.6722732589096,4.9006434387257
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.60179762742473,4.94393788491891,4.27286775617182
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.1006125491681,6.38663826608735,5.24362540762773
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.79717736293462,4.79406031416027,4.29561883854744
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.83234155961003,4.6609376707501,4.24663961518007
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.81521391091966,7.63670599849698,6.22595995470832
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.2084507918006,7.36707659265529,6.28776369222795
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.65842376198925,7.81238293221996,6.23540334710461
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.66612018811998,7.80714123537999,6.73663071174999
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.35640702543124,8.41351226534586,7.38495964538855
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.94509772789458,7.74989521861064,6.84749647325261
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.81521391091966,7.76922127823695,6.2922175945783
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.09747957934358,7.89351794396979,6.99549876165668
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51321481260604,7.73615379100112,6.62468430180358
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.19864873776636,7.80431347868238,7.00148110822437
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.33095498011898,8.47004153025462,6.9004982551868
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.81521391091966,6.72788733625375,5.77155062358671
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.1364196065296,7.65273372032507,6.89457666342734
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.48392769941277,8.11145715025591,6.79769242483434
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.83461391788734,7.27468914394058,6.05465153091396
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.56851273100482,7.63719832411291,6.60285552755887
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.50534406236276,7.94129381567451,7.22331893901864
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.20748336224178,8.34897014193427,7.27822675208803
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.8906627454646,7.64891147257127,6.26978710901794
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.80035499615277,6.86539811443115,5.83287655529196
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.95332508647692,6.96697263064843,5.96014885856268
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.96045705661815,9.21370756945263,8.08708231303539
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.48709918204475,7.38384730206163,6.43547324205319
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.17982483282102,8.05034561139785,6.61508522210944
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.65088378953068,8.12304917305716,6.88696648129392
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.52293279462016,7.73072859296671,6.12683069379344
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.07765392014958,7.56488766103281,6.3212707905912
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.52010110103449,8.41643858782249,6.96826984442849
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.52400367136151,8.94521651276788,7.7346100920647
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.82531224360934,7.61888451106778,6.22209837733856
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.86083584269273,6.72772674661209,5.79428129465241
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.61996903467842,5.71879953167452,5.66938428317647
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.23718617309096,7.6154541346326,6.92632015386178
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.62698279605747,7.32713136891538,6.47705708248643
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.25942622799403,7.42828073357699,6.84385348078551
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.4927854982049,7.78321411963678,6.63799980892084
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.35473045317695,8.05774284390523,7.20623664854109
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.94513917794398,8.32620999732985,7.13567458763691
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",3.70440368727224,5.49053884764325,4.59747126745775
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.99097546229544,5.6616932574017,4.82633435984857
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",3.7971633950275,5.4503849824462,4.62377418873685
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.78575520213561,5.80873058403293,4.79724289308427
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.84792597072174,5.08908471732216,4.46850534402195
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.99844072267862,5.14966930924144,4.57405501596003
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.96743355601292,5.5972002151185,4.78231688556571
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.05008539942015,5.8178737385038,4.93397956896198
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.09349426784866,5.75871294990799,4.92610360887832
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.57342502246742,5.66489270971571,5.11915886609157
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.13176300575002,5.88535176752239,5.00855738663621
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.99844072267862,5.27931070095653,4.63887571181758
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.87821303183112,4.33531235569454,4.10676269376283
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.67515946797245,4.94690183012269,4.31103064904757
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.05720391786584,5.03510214496151,4.54615303141367
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.7336782741772,5.55620523909317,4.64494175663518
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.34304577007661,4.95425712230074,4.64865144618867
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.42449092674938,5.62705785993689,5.02577439334314
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.68390317293564,4.71470032009614,4.19930174651589
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.99844072267862,4.82524820460364,4.41184446364113
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.7174917764555,5.75253673875403,4.73501425760476
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.99844072267862,5.34664509395228,4.67254290831545
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.11753562520623,6.08293251684188,5.10023407102405
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.30893054172929,5.11129733291481,4.71011393732205
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.71081860014818,5.29006011467134,4.50043935740976
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.6112032453838,5.70440320934505,4.65780322736443
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.99844072267862,5.36322383546867,4.68083227907364
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.27084718712684,4.86724245824545,4.56904482268614
