"","Unnamed..0","tissue","endometriosis","severity","p210951_x_at","p209514_s_at","p222294_s_at","p235766_x_at","RAB27A"
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.05042264507769,5.2247856322533,6.09111495342614,7.02458247424813,5.84772642625131
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.90272409110954,7.52720838859974,8.47012005132824,9.45964475699024,8.33992432200694
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.53063070478313,4.81461942133528,5.84890716590266,6.58652533775196,5.69517065744326
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.70844998570932,7.08070518135474,7.07828362494105,8.10350330491881,7.49273552423098
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.32214391898601,7.83188526755697,8.04175493906373,8.85794902045593,8.26343328651566
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.60782580131682,7.04883852667554,8.21369559366195,8.81491928372494,7.92131980134481
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.57504375572715,6.83331665884491,6.23700605950242,7.16534713904726,6.70267840328044
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.28630424771426,7.95612577907847,7.70349829670612,8.43657010924229,8.09562460818528
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.41225594531056,6.53265345004537,7.56132164582009,8.28147560617641,7.44692666183811
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.93238462531026,8.46876022404557,9.08560121855082,9.86650094800361,9.08831175397756
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.25750164087746,7.66615594892796,8.15728327060252,9.19087266511863,8.31795338138164
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.96739899882587,4.03338263069459,5.80391762115965,6.17955649610159,4.99606393669542
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.08058607348297,6.71249005377652,6.03723333492747,7.07634865117875,6.72666452834143
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.34556324420912,7.22352304927075,8.65159766462003,8.80694426730557,8.00690705635137
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.58825377537593,6.15225286808279,8.99827646253589,9.20984512200575,7.73715705700009
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.46198771090834,5.82125836973982,8.09739354671713,8.58394176837136,7.24114534893416
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65732056935641,8.13524551001286,9.52266861550376,9.90227700462382,9.05437792487421
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.15985368426814,8.12820391218745,9.72925029685068,9.96695973343078,8.99606690668426
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.53865006046535,5.86452732286873,8.28848876470284,8.82296391992326,7.37865751699005
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40077730955189,6.58428318551715,8.31325737559841,8.8838159848382,7.79553346387641
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.09043691142299,7.61047556117314,9.04667414183252,9.37857710984343,8.53154093106802
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.57273441421257,7.41360271862908,9.27141541112158,9.81674870895218,8.51862531322885
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26877203283251,5.91177405074611,7.93089531220033,8.52995997081478,7.16035034164843
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.09767909878342,8.03949928011071,8.95233820742152,9.42165844885009,8.62779375879144
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.70635765835278,8.42339215023346,9.08148998892584,9.48954156521941,8.92519534068287
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.80879666584366,7.55526214022849,8.98167623961635,9.19126738110552,8.3842506066985
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.79036213837683,7.53386510766095,8.18792676562858,8.86074376911521,8.09322444519539
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.73360927133206,6.50320913243305,8.46833842775415,8.75491742847995,7.6150185649998
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.62971838924791,6.73963027971194,7.4418340820002,7.84484260623887,7.41400633929973
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.04682332937017,7.37644679293588,7.89642231594228,8.63636130194698,7.98901343504883
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.42584620583085,6.12830304860134,7.23560119114007,7.66935312230366,6.86477589196898
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.47130356956183,6.50086782122057,7.17101862435791,7.75284373463428,7.22400843744365
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.11157493183696,4.03338263069459,5.8393970938376,5.65159911458455,5.15898844273842
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.27720225066989,7.2298846588776,7.33262227751139,7.41920827539724,7.31472936561403
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.79303318974265,5.76679918510151,7.70214006061517,8.4071367355323,7.16727729274791
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.97395918051946,5.31565805736126,5.40084483465582,6.60835957544007,5.82470541199415
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.29535862354046,7.84623387531894,7.07828362494105,8.48078866782902,7.92516619790737
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.96739899882587,4.03569557102531,7.00936629285736,6.6750644823498,5.42188133626459
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.28747300744812,8.10083830593895,7.36312685469921,7.89462731792826,7.91151637150364
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.43149751313151,6.03751733838814,7.6324511756424,8.30845170160978,7.10247943219296
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.24550853297576,6.37317889933253,7.43560232354966,7.04650210534074,6.77519796529967
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.50379598539252,7.19329759306584,7.5922826484821,8.5143622166981,7.70093461090964
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.8673485133923,7.53494097667179,7.74670646832018,8.46940610272692,7.9046005152778
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01698779463953,5.91361760035544,7.75002028743507,7.31595449639239,6.99914504470561
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.92684495038889,5.68116976160852,6.97936402648793,6.12907463724936,6.17911334393368
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.97839996291248,7.00180285081479,7.84452138669295,7.1753892951074,7.25002837388191
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.68197313381836,5.06300757133059,6.43846352792962,6.62440512562762,5.95196233967655
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.25739787869337,5.75613921702074,6.96663972937706,7.77348658450963,6.6884158524002
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.01718150083316,7.75728899010268,8.38431835354851,8.60413688807294,8.19073143313932
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41280883279401,5.18385325280933,6.55315521971694,5.62095454861579,5.69269296348402
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.66274868507101,6.44687546794131,7.37624919388983,7.57413383460774,7.01500179537747
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.60789516782242,6.40933089095077,7.28960600947873,7.456260914802,6.94077324576348
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.08455311946014,5.4330556971897,6.62793059383178,7.39963934942339,6.38629468997625
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.71095160592585,5.80625918553637,7.33438943078443,7.16584410290173,6.75436108128709
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.24195867694694,6.10587293967569,6.66799873193469,7.50551380974936,6.63033603957667
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.57097281443936,7.20512892404713,6.90597153641673,7.52676008709052,7.30220834049844
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.54313752573407,5.8001974001401,6.48057593653659,7.08292399959938,6.22670871550253
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.31477495288993,5.57624032819152,7.56214825477286,7.81684042854703,6.81750099110034
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2212593152884,6.48957732769335,7.23675160797262,8.19666462611276,7.28606321926678
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.33472321675351,7.00455177563412,8.28062821490513,8.0740565958322,7.67348995078124
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47859591071666,7.03534180966956,8.26032674464951,8.7244806644431,7.87468628236971
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28050907371331,6.68401425211228,8.09290607595568,8.66669860400951,7.68103200144769
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62224319508076,6.92105316112916,8.1602488957312,8.45877403156944,7.79057982087764
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.85335530095121,5.69918309930258,6.54558630620132,7.11757749557427,6.55392555050735
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88734059965505,6.29934128507308,7.05923708583775,6.78060952267324,6.75663212330978
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.43082203288362,6.6923496311161,6.59041131318559,7.30961649485042,7.00579986800893
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.57784301658373,4.58825195442458,8.3162563261197,8.77611105734314,6.81461558861779
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.22149533706098,4.73537706001449,8.83797910762035,9.2863745555319,7.02030651505693
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.77111481242571,4.39535241703699,7.70645805520396,8.22699307693457,6.52497959040031
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.64889685562147,7.20688511036726,8.78931069392424,9.45838584567665,8.27586962639741
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.55521194138681,6.25879704037721,8.31974550591749,9.18790988052687,7.5804160920521
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.38040912149692,7.97011185002686,8.78320050443569,9.50423943470838,8.65949022766696
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.6266785316686,7.26882805701995,9.05953090714682,9.79794800940429,8.43824637630992
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.4093682620542,6.28260063264902,8.10513577257421,8.87627152270035,7.41834404749445
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.31923479064649,7.9107824659943,9.00498741839076,9.63915784915474,8.71854063104657
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.49055531865544,3.90967217526353,7.50734860772381,7.76247599485492,5.91751302412442
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.16660241250422,8.76570336268429,9.41493058542259,9.88136887722348,9.30715130945864
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.94878774209303,6.71103305163033,7.90600854713881,8.52303684936689,7.52221654755727
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.60436470321338,4.93382514230302,7.6966482186854,8.48631799215287,6.68028901408867
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.79725912520259,5.01792688775289,7.93070261582523,8.57038021736323,6.82906721153599
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.8219199275212,6.23087343177055,8.81314192852768,9.53662856462302,7.85064096311061
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78018130975478,7.21838598945209,8.78519053173662,9.42544784934748,8.30230142007274
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.20632149171255,7.41420635258084,9.0001364048689,9.84053297113847,8.61529930507519
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64219163442567,6.98488750125854,7.52890577732499,8.31720143219254,7.61829658630043
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.90144591009175,8.46084942505273,9.09165706053805,9.86850308998297,9.08061387141638
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.34373761023797,6.92112952807107,8.49700704292827,9.22187569236111,7.9959374683996
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.78556124184526,5.91895975607492,8.10291392749407,8.5964948992133,7.35098245615689
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.68299475926037,6.11728155087395,7.79274409565225,8.31188272236528,7.22622578203796
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0093366176548,9.53755107152099,9.81706525777268,10.3193988048307,9.92083793794479
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01585551091154,6.06800259992258,7.84832124535757,8.82232157043007,7.43862523165544
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.93486284633834,7.15906260503942,8.9273842171849,9.37581406867463,8.34928093430932
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.60590679025245,6.53200507607928,8.52358851282235,8.93861730589495,7.90002942126226
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.97145970614446,6.35870901151519,8.36100017458801,8.67284112020978,7.59100250311436
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.68444227677433,6.02808784774456,7.91532852600244,8.34948363130204,7.24433557045584
