"","Unnamed..0","tissue","endometriosis","severity","p229705_at","p239300_at","PIK3C3"
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.02262051072551,4.84803195590181,4.93532623331366
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.87846916613676,6.10097554707338,5.98972235660507
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.11995295998204,5.97542718784435,6.04769007391319
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.29729412835442,5.76316511715823,5.53022962275633
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.30941094316128,6.14015057327162,5.72478075821645
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.86841318716901,5.13662952099351,4.00252135408126
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.01303856766214,5.46151631033296,5.23727743899755
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.42279998040884,5.44203644723496,4.9324182138219
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.4757904038881,5.27167395984429,3.87373218186619
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.61665388055639,4.49141789912948,3.55403588984294
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.42498229200163,4.61442023685245,3.51970126442704
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.5555327626033,4.64449556058736,3.60001416159533
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.39354041482789,4.18309969389765,3.28832005436277
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.86841318716901,4.93692003341801,3.90266661029351
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.66720545299401,4.18309969389765,3.92515257344583
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.1502587944596,4.48776974126241,3.819014267861
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.27991775376898,5.99558636831448,5.13775206104173
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.26182844815995,4.36553343495684,3.3136809415584
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.24699728938624,4.36915197186641,3.80807463062632
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.57383166617289,5.49087271075615,4.03235218846452
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.4892823715185,5.46151631033296,3.97539934092573
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.62003132103719,5.44228120408554,4.53115626256136
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.29078124875902,5.26123960780973,4.27601042828438
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.48363936329635,5.16079054191403,4.32221495260519
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.86841318716901,5.44594762929798,4.1571804082335
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.21118746428653,5.46151631033296,4.83635188730974
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.3918209479923,4.10149892366577,3.24665993582903
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.48363936329635,5.46151631033296,4.47257783681466
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.48363936329635,4.58227304318821,4.03295620324228
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.48354341796677,5.54438323081908,4.51396332439293
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.83129158227325,4.77795746100635,4.3046245216398
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.29147104229503,5.46151631033296,4.37649367631399
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.4757904038881,4.08879602586828,3.28229321487819
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.4757904038881,4.10726033392464,3.29152536890637
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.48363936329635,5.83953510138547,4.66158723234091
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.33812773857359,5.31520447593336,4.82666610725347
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.05630381815175,5.64874226258148,4.85252304036661
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.29989821110804,5.46151631033296,4.8807072607205
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.22214111610975,5.77943691276661,5.00078901443818
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.05611743610419,6.24123159332733,5.14867451471576
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.86841318716901,5.46151631033296,4.16496474875099
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.69224532869672,5.26309959791187,3.97767246330429
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.00291647951913,5.3939732199407,4.69844484972992
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.70747522023959,6.73697970309345,6.72222746166652
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.67404631595444,6.84829498974096,6.7611706528477
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.91917695801715,6.54051702369765,6.2298469908574
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.10455998191495,6.85957305352335,6.48206651771915
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.79582710684429,6.28103144561507,6.03842927622968
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.7750489720376,6.38361628704485,6.07933262954123
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.39187925856333,6.71978554739698,6.55583240298015
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.15529013299392,6.65066014368792,6.40297513834092
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.00187356341618,6.29988388137644,5.65087872239631
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.38438603354878,6.78427459239472,6.58433031297175
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.9376248422871,5.73322155053151,5.83542319640931
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.75651142556467,6.79551644461509,6.27601393508988
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.22148698730531,7.05826637448189,6.6398766808936
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26688577030077,6.71363979353592,6.49026278191834
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65591388819847,7.11958224843884,6.88774806831865
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.20266684521072,6.51768261895707,6.36017473208389
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.32265176826315,6.36278568111549,6.34271872468932
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.74202534556164,5.46151631033296,5.1017708279473
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50787433497746,5.46151631033296,4.98469532265521
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.74287722929834,6.14820576744017,5.94554149836926
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.71771276951577,6.47944532221588,6.09857904586582
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.86318622821202,5.46151631033296,5.16235126927249
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.30582150505324,5.79874302074624,5.55228226289974
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.94857376947431,6.53938354653268,6.2439786580035
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.02583226979063,5.8308746853093,5.42835347754997
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.64705497001519,6.5855753899169,6.11631517996604
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.29596915291392,6.45829257003251,5.87713086147322
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.91819939739026,6.3404096199091,5.62930450864968
