"","Unnamed..0","tissue","endometriosis","severity","p212228_s_at","p235822_at","COQ9"
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.30876960215849,3.72511877202938,6.51694418709394
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.98002724200479,3.51665829031528,6.24834276616003
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.24074230896427,3.43713436374062,6.33893833635245
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.31455208236127,4.50407197486491,6.90931202861309
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.86570187612537,2.80851985072502,6.33711086342519
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.41299951085086,3.92929842286026,6.67114896685556
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.90165626885851,4.84856246310744,6.87510936598297
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.04657274252188,3.58435353199161,6.31546313725674
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.26220878584131,4.97204006617537,7.11712442600834
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.72245602797853,3.85117250617368,6.7868142670761
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01222260175667,3.5166488733898,6.26443573757324
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.98036721495975,2.77460848585561,5.87748785040768
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.11577111433987,4.95467808367114,7.0352245990055
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.75153337480341,3.52311643541381,6.13732490510861
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.020171591618,3.70891083405692,6.36454121283746
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.12557077033538,5.30134000952761,7.21345538993149
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29370662232717,4.0262363665161,6.65997149442163
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.0994958687037,3.9297248373546,6.51461035302915
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.13547456198471,3.43927792890666,6.28737624544569
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.18278317483384,3.12974095654081,6.15626206568733
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.36878347350809,2.77460848585561,6.07169597968185
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.97203393553866,2.92414369413711,5.94808881483788
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.4249385677026,4.40571254684121,6.91532555727191
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.33460314825616,2.82937687706626,6.08199001266121
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.06380426504947,2.77460848585561,5.91920637545254
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45210423367358,3.90955612906472,6.68083018136915
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.17673666512133,3.5166488733898,6.34669276925557
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.17579268177442,3.90505808369448,6.54042538273445
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.5307352491405,3.42503844152849,6.4778868453345
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61838826576412,3.89150427163144,6.25494626869778
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.72825875773177,3.5166488733898,6.12245381556078
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19986995105787,3.5166488733898,6.35825941222383
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.66244164421964,3.9099999657372,6.78622080497842
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.20866453385323,3.42844333148565,6.31855393266944
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.81346602530374,5.3465768376192,7.08002143146147
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.7925537204462,3.42503844152849,6.10879608098734
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.62510020451028,3.42554876013674,6.02532448232351
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.55858963120082,3.64906784810236,6.10382873965159
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.34815780235387,3.52900493944326,6.43858137089856
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.16595150852713,2.90709195357765,6.03652173105239
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.53492029960239,3.95677134295238,6.24584582127738
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.73595448348715,4.79128055712914,6.76361752030815
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.12413355637059,5.26169953973917,6.69291654805488
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.33700735447272,4.25572344922775,6.79636540185023
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.5111304173277,3.74995591613582,6.63054316673176
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.09981156212378,3.6530032653933,6.37640741375854
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.49843284960973,3.93813423253004,6.71828354106988
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.47311227017405,3.69323737754486,6.08317482385945
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8878316094694,3.45034168049325,6.16908664498133
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.33210986369068,3.42736277671397,6.37973632020233
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.55831283797176,3.81917442296594,6.68874363046885
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24761034454967,3.63769166097582,6.44265100276275
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.90408520312969,3.47759306926677,6.69083913619823
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1848912272555,3.72744450692199,6.95616786708874
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.91010652458513,3.59879326197908,6.25444989328211
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45242922503382,3.43810715398392,6.44526818950887
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42134291643818,5.03471346090843,7.2280281886733
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.09315227273731,4.89755067620028,6.99535147446879
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.43060920044902,4.69432740096023,6.56246830070462
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.25898602019886,4.25886430174908,6.75892516097397
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.08646298747373,4.07621382404613,6.58133840575993
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.14330651231629,5.28150927538575,7.21240789385102
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.49505774003719,5.41899771850623,7.45702772927171
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.34722384801386,4.01749523845647,6.18235954323517
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.47730062444865,4.35951356699443,6.41840709572154
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.63520408624792,5.1395466623122,6.88737537428006
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.84768140252283,3.80495947062434,6.32632043657359
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.25256242947986,3.56448658269303,5.90852450608645
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.17901587539196,3.5166488733898,5.84783237439088
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.4629018651665,3.64647407477379,6.05468796997015
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.79186500071313,3.81917442296594,6.30551971183954
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.1575750445536,3.9063202776822,6.5319476611179
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.63372169789096,4.02737631688305,6.33054900738701
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.04923670823246,3.62117819998739,5.83520745410993
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.7496948591114,3.4157736060986,6.082734232605
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.39460854495872,3.77998209151604,6.08729531823738
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.70758412122814,3.87187484143567,6.2897294813319
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.34725499750822,3.81917442296594,6.08321471023708
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.30713747711689,4.32657305935792,6.31685526823741
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.51042114511774,3.85801440717694,6.18421777614734
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.87731876103522,3.77039987627746,5.82385931865634
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.62526163574779,3.81917442296594,6.22221802935687
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.23277610238459,3.81917442296594,6.02597526267526
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.88140593719691,4.07045033424881,6.47592813572286
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60818968791731,3.81917442296594,6.21368205544162
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.84258951701449,3.70935005832417,5.77596978766933
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.73997921141505,4.33266683836032,6.53632302488769
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.30579767977293,4.03048981222851,6.16814374600072
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.73711958663217,3.81917442296594,6.27814700479906
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.56258931784539,4.96896942454472,6.76577937119506
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.88790091449665,3.81917442296594,6.35353766873129
