"","Unnamed..0","tissue","endometriosis","severity","p1555993_at","p243334_at","p210108_at","CACNA1D"
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.29794248914554,5.4460470186261,5.76738159382439,5.17045703386534
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.58441643175124,7.18566382880522,6.91028705513645,6.89345577189764
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.76201302197265,7.73051738492117,8.67025265254038,7.72092768647807
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.20938704736614,8.26747736702945,9.32711099578699,8.26799180339419
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.96346768599565,4.57057049056363,3.78709873635986,3.77371230430638
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.44265270583146,8.60291953783891,9.10135377312339,8.38230867226459
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.54429045004666,5.49976232312399,5.08280647339425,5.04228641552163
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.84619350881293,8.86978276463278,9.43819509631747,8.71805712325439
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0086661479804,8.24135127089757,8.5775002545065,7.94250589112816
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.32357690348386,7.81103654004136,7.94037925323721,7.35833089892081
