"","Unnamed..0","tissue","endometriosis","severity","p217791_s_at","p222416_at","ALDH18A1"
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.59503567302047,9.42927951047909,8.51215759174978
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.70828190098359,9.34202844533511,8.02515517315935
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.71837993047886,9.21240892675677,8.46539442861781
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.38202087879967,9.05606155358293,8.2190412161913
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.81080644722794,8.89993173955236,7.85536909339015
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.76415203765833,9.17130232831379,7.96772718298606
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.39654444592076,9.94441030937653,9.17047737764864
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.87430110723216,9.65310543202527,8.76370326962872
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.31611476928188,9.23659300881764,8.27635388904976
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.30934754180331,10.3512888514799,8.8303181966416
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.91693870954774,9.563813703469,8.74037620650837
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.95365791988453,8.75944146967718,7.85654969478085
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.17959536485209,8.81626361381326,7.99792948933267
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.23433971844669,10.6867452323302,9.96054247538845
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.90345973349937,9.67384860074051,8.78865416711994
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.20649418065065,9.85376781041828,8.53013099553447
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.40431654819939,10.9627493047501,10.1835329264747
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.95855309164726,9.77066042400217,8.36460675782472
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.69057625997792,9.25369812723081,7.47213719360437
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.74100232111056,10.7336080520837,9.23730518659713
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.72574496404741,9.98314380386489,9.35444438395615
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.6119392257643,9.08656640071248,7.84925281323839
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09323407406091,9.39954294724271,8.24638851065181
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.46497624228274,9.40861535865028,8.43679580046651
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.21120840304081,9.54857576082551,8.37989208193316
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.51439806211259,9.34202844533511,7.92821325372385
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.21120840304081,9.69440299158386,8.45280569731234
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24816969912681,9.91542894677798,8.5817993229524
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.68804197443139,9.24573917908458,7.96689057675798
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.13536947340976,8.95924404858821,8.04730676099899
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.38854151885671,9.3529837938404,8.37076265634856
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.30546781017298,9.53418491481724,8.41982636249511
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.45560387803486,10.1000347866968,9.27781933236583
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.22085092124283,10.1984698476188,9.20966038443082
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.11646409726805,9.71002565408181,8.41324487567493
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.61575482052625,9.45600700232661,8.53588091142643
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.18616436760208,9.53182659442417,8.85899548101312
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.17875150875212,9.57337143395836,8.87606147135524
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.16254398767108,10.7280544763585,9.94529923201479
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.51548663882838,9.73403254831927,9.12475959357382
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.83733515850122,9.86960622649544,9.35347069249833
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.44184655462263,9.34202844533511,8.39193749997887
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.94721815604399,9.85193571097219,8.89957693350809
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.57876272387462,9.99641094269772,9.28758683328617
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.16428790041856,9.68760100800537,8.92594445421197
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.102098416086,10.1563480238804,9.6292232199832
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.00295946202175,10.5831294169096,9.79304443946567
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.81352428562322,10.238996603064,9.52626044434361
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.21666749269997,10.5696115948178,9.89313954375888
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.92456032792058,10.1825237068886,9.55354201740459
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.56552110742156,10.8944882968342,10.2300047021279
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.11182188315533,10.0447857871469,9.57830383515111
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.36002707147094,10.4181793888068,9.88910323013887
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.91009396532572,10.1131239084187,9.51160893687221
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.58540101739881,9.93442610449064,9.25991356094472
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.19681884364907,10.6508667974544,9.92384282055173
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.40376344158823,9.57172770184249,8.98774557171536
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63319044534829,10.8933758278621,10.2632831366052
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.18749936550737,11.4604111627529,10.3239552641301
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.34902010463387,10.7617322510383,10.0553761778361
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.23507054213668,10.4406187450689,9.83784464360279
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.67216283682514,9.93219608803115,9.30217946242815
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.79641767843675,10.2570152215759,9.52671645000633
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.84683910468981,10.1551299604137,9.50098453255175
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.09282021270162,9.42190937006368,8.75736479138265
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35764389197717,9.45075788560312,8.40420088879014
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.86256911655352,9.37738479875155,8.61997695765253
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.62885925937737,10.3545473608129,9.49170331009513
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.67360189623792,10.0417909667277,9.35769643148281
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.41225068782691,10.824351672645,10.118301180236
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.2581737685056,9.34202844533511,7.80010110692035
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91022625913924,9.78220026884973,8.84621326399449
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.29319097657911,9.97786536430657,9.13552817044284
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.77248011379593,9.34202844533511,7.55725427956552
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.82689066434516,10.4670535631578,9.64697211375148
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6207945556098,9.66107990285616,8.64093722923298
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.6428763689389,8.87230342583056,7.75758989738473
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14903411244764,9.34202844533511,7.74553127889138
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.02567317649787,9.34202844533511,7.68385081091649
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.41840994859012,10.1933321040899,9.30587102634001
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.96652338431409,10.4121920723618,9.68935772833795
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.96275350787709,9.92934934268743,8.94605142528226
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95681430363857,10.0019565102978,8.97938540696818
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.87683615354424,10.6230914555164,9.74996380453032
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.75957227416983,9.53160472573276,8.64558849995129
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.35802798920564,9.95412362195913,9.15607580558239
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32365696308949,9.28827844359933,8.30596770334441
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.73833612530025,10.4284435619853,9.58338984364278
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24531559513986,10.6968873293178,9.97110146222883
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.08970222546448,9.78141300627279,8.93555761586864
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.47013633247537,10.1946504357295,9.33239338410243
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.21088388987303,10.6588496783811,9.93486678412707
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.99326756966483,9.20617219507301,8.59971988236892
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03981430827283,9.41751961487583,9.22866696157433
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.98569495315131,8.67556781895569,8.3306313860535
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.68582318589347,8.6009854208571,8.64340430337528
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.85247840589471,9.35746891995763,9.60497366292617
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.71161574576924,9.73641505905451,9.72401540241188
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.56234158988915,10.0713155106413,9.81682855026522
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.05548428072803,9.29134908159785,8.17341668116294
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.36667813004465,9.83995755901951,9.10331784453208
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.68218314895043,10.1332906474855,9.40773689821797
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.75519877963488,11.4584260612187,10.6068124204268
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.83334459475325,10.5022913466048,9.66781797067902
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.51774159219921,10.7869591901554,9.6523503911773
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.0177762484164,9.87768145697151,8.94772885269396
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.70422248247779,9.31733593252163,8.51077920749971
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.19310144067479,9.94781420946758,9.07045782507118
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.05421935683751,10.9742412652872,10.0142303110624
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.44890357399004,9.93421216555254,9.19155786977129
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.88795095944587,10.3682846850406,9.62811782224323
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.99048437470082,10.4391974538517,9.21484091427626
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.14880620506809,10.333543477323,9.24117484119554
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.85961736302686,9.68935770935031,8.77448753618858
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65502762003256,10.1538419643516,9.40443479219208
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.39333974204369,10.8971514135067,10.1452455777752
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.54902909363576,10.3956061600851,9.47231762686043
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62737445432565,9.47669679084532,8.55203562258549
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.12924744349619,9.93778344389958,9.03351544369789
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.17763911865255,10.610315504938,9.89397731179528
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.94257310474715,10.6222369558509,9.78240503029902
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83060348900453,9.13209282871804,8.48134815886129
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.74037552113598,10.3351003393048,9.53773793022039
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42682756305145,9.4986121046303,8.46271983384088
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.68941672604816,10.4774456235848,9.58343117481648
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.67264684346048,10.6219807955506,9.64731381950554
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.63018280326468,10.621258264487,9.62572053387584
