"","Unnamed..0","tissue","endometriosis","severity","p1554371_at","p244444_at","PKD1L2"
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.97380589009124,9.355659622038,7.66473275606462
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.44574986465983,5.27488359252828,4.36031672859406
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.72028223468365,6.10342151422955,5.4118518744566
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.76825162016345,4.84345192271061,3.80585177143703
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.50391400128297,7.31593863763555,5.40992631945926
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.05504312876272,7.10940081552438,5.58222197214355
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.25180986302593,6.09450040602579,4.67315513452586
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.47410868808758,8.61966205404184,6.04688537106471
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.21752202978004,9.93736884733823,8.57744543855913
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.54945156342633,7.0324769735285,5.79096426847742
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.25481786767253,7.35733277063505,6.30607531915379
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.77221993827861,8.29793897686287,6.03507945757074
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.32431006098165,5.33627122361239,4.33029064229702
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.69429556049334,6.20939904301895,4.95184730175614
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.37699255040471,4.53926886923604,3.45813070982038
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.90202391359401,7.86192349527848,5.88197370443624
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.33960540718397,5.27488359252828,4.80724449985613
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.43961680368311,5.32160119134127,3.88060899751219
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.71905427121037,6.94828705120119,5.83367066120578
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.56047317938715,6.23837207123891,4.89942262531303
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.05830313430096,6.42530264260068,5.24180288845082
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.60740497200218,5.34883918476856,4.47812207838537
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.57007124922296,4.63126350351582,4.10066737636939
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.57007124922296,5.27488359252828,4.42247742087562
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.26935351040536,4.56268707205261,3.41602029122898
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.90741973820375,4.75181667994821,4.32961820907598
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.93315410227949,6.66993972124892,5.80154691176421
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.66452315328025,5.27488359252828,4.46970337290426
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.50757628848389,4.41331888146493,3.46044758497441
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85147031607274,8.59857855340561,7.22502443473917
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.03715202840376,6.08300649896898,4.56007926368637
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.01414381431765,4.62573259984568,3.81993820708167
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.57007124922296,6.20939904301895,4.88973514612096
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.36974424529032,4.5241444793462,3.94694436231826
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.45920062470922,7.43266593381171,6.94593327926047
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.40123804152845,7.86037082171268,7.13080443162056
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.90998346768846,6.193695126463,5.05183929707573
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.38484102407496,4.41331888146493,3.39907995276995
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.60640308929714,4.41331888146493,3.50986098538104
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.25902814493239,6.20432974888965,6.73167894691102
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.38676895884581,6.81609815514484,5.10143355699532
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.75834236509032,6.8946730053417,5.32650768521601
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.39472529713339,7.74478321145143,7.06975425429241
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.68162494927581,5.76405267532622,4.72283881230102
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.10671282274952,5.22919952468488,4.1679561737172
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.74320436290006,4.7857160141354,3.76446018851773
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.74776170750691,5.86602967874498,5.30689569312595
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.36974424529032,5.99010185538302,4.67992305033667
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.78024444012871,8.08419626682763,6.93222035347817
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.36974424529032,6.47123817543391,4.92049121036211
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.56311655700652,8.62870884584551,6.59591270142602
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.47410868808758,8.05958517130152,5.76684692969455
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.58950108086198,5.85841027910958,4.22395567998578
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.31370002415237,4.96969328158985,4.14169665287111
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.36974424529032,6.15149486424185,4.76061955476608
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.36974424529032,6.15906384365988,4.7644040444751
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",2.9582010323707,8.19727950504348,5.57774026870709
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.6311791731135,6.61754189807266,5.12436053559308
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.533797761324,10.5760163369604,8.5549070491422
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.47410868808758,7.90942574791947,5.69176721800353
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.03147409246148,7.37251336052649,5.20199372649398
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.31007740182975,9.53740599010859,6.92374169596917
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.2905080697278,4.1488021444529,3.21965510709035
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.55660579485997,9.39105604574038,6.97383092030018
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.66289722877595,4.36974933562902,3.51632328220249
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.10093777099148,8.5723478427838,6.83664280688764
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.25827080042135,3.67017492411833,2.96422286226984
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.67317621285721,6.66802080806141,5.17059851045931
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.14521234788928,10.6387241065546,8.89196822722194
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.47410868808758,5.1367921502111,4.30545041914934
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38763773714566,10.6797045122036,9.03367112467463
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.04637316919982,5.99314844016404,4.51976080468193
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.01631266475155,9.38837312431354,7.70234289453255
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.36974424529032,9.06383637085921,6.21679030807477
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.89874161980982,5.01700182043218,3.957871720121
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36760706868414,9.99642327589692,7.68201517229053
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.45891454863083,4.95665875101729,4.20778664982406
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.95032311615622,6.26513462734101,4.60772887174861
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.2971254510125,3.46603959990856,2.88158252546053
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.47410868808758,6.10894027168704,4.79152447988731
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.36974424529032,6.23530540534594,4.80252482531813
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.34749947023916,5.70629187169717,4.52689567096817
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.72648301915922,9.21834998420269,7.47241650168096
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.10788066972369,8.67068666716946,6.88928366844657
