"","Unnamed..0","tissue","endometriosis","severity","p209371_s_at","p211250_s_at","p217257_at","SH3BP2"
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.50930911330268,6.36430587300153,4.29151061931762,5.05504186854061
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.04197093059634,6.05911636601316,6.69448967126123,5.93185898929024
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.50930911330268,5.71752870618707,6.70807298749864,5.64497026899613
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.80198999093589,5.00993424762709,5.81857421771477,4.87683281875925
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.05900926916031,6.41323067507007,5.58358153970044,6.01860716131027
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.50930911330268,7.04191556979562,4.43989554774731,5.33037341028187
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.34157670595642,5.04905472808146,6.608558112146,4.99972984872796
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.36188016139616,4.58809521720021,5.98115499721849,4.64371012527162
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.25102219483269,4.90702656065925,5.7507157778928,4.96958817779491
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.82795415809456,5.28050883022701,6.78784838209374,5.63210379013844
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.38814146641844,4.40973126192456,6.28474890396511,5.0275405441027
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.29886100950535,4.99685624197477,6.1784553818711,5.15805754445041
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50930911330268,4.94188913035461,5.75683782760708,5.06934535708812
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.79453555062238,4.50073357080638,5.68458395737985,4.65995102626954
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.31222547052191,4.23941030920427,7.01622113061596,5.52261897011405
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.31001207746413,4.60423143086116,6.04765213344637,4.98729854725722
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.20315416853982,4.79446817387493,6.21307569341156,5.4035660119421
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.00664027562245,5.58340460971113,5.28799674106608,4.95934720879989
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.65431284129504,5.15060117361303,3.87983640875075,4.22825014121961
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.34157670595642,5.04350104009503,4.60927791382647,4.33145188662597
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.65006335329767,4.99663540739206,5.90680769131657,4.85116881733543
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.90641517377817,6.36403552100059,5.95604295411862,6.07549788296579
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.71028222072453,5.3098170244306,4.4183512510596,4.47948349873824
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.7204130410784,6.89020196105201,4.85823359734108,5.1562828664905
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.30952740223347,6.47115470263451,6.103639086707,5.96144039719166
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.37553898703383,7.1177755643965,4.70119956373367,5.064838038388
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.02472849390837,6.8531153129767,5.19088440042419,5.68957606910309
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.7804513431442,6.86507547089231,4.29156415360186,5.31236365587946
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.14844655794823,7.52631203821838,4.31424242996489,5.66300034204383
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.3434943718929,6.53954420598304,5.24761714185761,5.04355190657785
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44756602643205,7.10676996192678,5.82506506751445,6.45980035195776
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.00196134338298,8.22072938921704,7.08132382069983,6.76800485109995
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.11463157751319,6.06623755480013,5.55995952868401,5.24694288699911
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.05600105419131,7.38500311887789,6.33737899295198,6.25946105534039
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.08845951272701,7.031238575557,5.54392323565047,5.88787377464483
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.50930911330268,6.2893068197841,6.34012967894785,5.71291520401154
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.69341205353332,6.79151666717937,6.71199700413972,6.06564190828414
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.28065883228691,7.50878357419594,4.06010919532804,5.2831838672703
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.67333898749717,6.81274339183497,2.73174479051275,4.4059423899483
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.81803568691544,6.45674990234348,4.92661251230455,5.06713270052116
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18419322211677,6.78794504284394,5.82776858069556,5.59996894855209
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.34157670595642,7.02875895975149,6.38641690648808,5.585584190732
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.01158793585111,7.92532473668343,4.54145393464997,5.82612220239484
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.63877144465839,6.41269471581047,6.96379204203348,6.00508606750078
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.50930911330268,6.35122939192394,5.242418464556,5.36765232326087
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.23275732657389,6.54168078964507,5.34926365928977,5.37456725850291
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.50930911330268,7.74475584927669,6.38519769149197,6.21308755135711
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.34281591379109,6.50926239584765,4.73543016052227,4.862502823387
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.28051543453105,7.82300686835585,4.5386513029395,5.54739120194213
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.50930911330268,7.59211633812966,3.59192065583456,5.23111536908897
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22814868242851,6.499311516175,3.84228219867977,4.85658079909443
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.94364536890609,6.52170131301274,5.49521520530656,5.3201872957418
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50930911330268,3.34346264239969,5.10442065129913,4.31906413566717
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50930911330268,4.01165493333137,4.39597129934688,4.30564511532698
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50930911330268,4.35329686688687,6.53120230469804,5.13126942829586
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.56708716642857,5.37029348155829,4.24914919814045,4.72884328204244
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50930911330268,4.2128536004536,4.11805465825698,4.28007245733775
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50930911330268,4.6780421733879,2.73174479051275,3.97303202573444
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.34157670595642,5.91171027707597,3.84204712817319,4.36511137040186
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.50930911330268,4.09364346484333,5.68161604026437,4.76152287280346
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.25895674791294,4.7720443638269,6.93484020458192,5.65528043877392
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.96786082233189,3.89120942363383,5.18745013395085,4.68217345997219
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.50930911330268,4.11681170133731,5.79451901103415,4.80687994189138
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.28272736896939,4.8142083655299,6.64273304918281,5.91322292789403
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.50930911330268,4.40672364647921,4.52902403288225,4.48168559755471
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.075715595493,5.8683976356442,7.61686668855712,6.52032663989811
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.91124352150981,4.94449784158791,6.98726196549834,5.94766777619869
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.18131692119708,4.9153752150153,6.89874924994613,5.6651471287195
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.1546709438176,4.86945724116723,6.24298206933237,5.08903675143907
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44266140163759,5.65756579211186,7.13777559552672,6.41266759642539
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.42830505704946,3.95365532620268,5.05754530128133,4.47983522817782
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50930911330268,4.31644925833205,5.73896011344912,4.85490616169462
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.91618665223593,4.07573129384231,5.2016520316793,4.39785665925251
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50930911330268,4.63774212959653,6.61365534287519,5.2535688619248
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.11626968280333,5.51999445825865,6.59031313421111,5.74219242509103
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.50930911330268,4.09364346484333,5.62168341168942,4.74154532994514
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.50930911330268,3.51252155775044,5.53532393045345,4.51905153383552
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.72308206760463,4.79374144229042,6.79436327563253,5.43706226184253
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.43503587220652,3.92120804769633,5.554013353832,4.63675242457828
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.13363106583479,4.67590732312015,5.94245013355118,4.91732950750204
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.62762565251939,5.08332307165166,5.88634783690645,5.1990988536925
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03502954170011,6.61341577452379,7.47738467668102,6.37527666430164
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.96776177491929,4.30369092938228,6.62893345838665,5.30012872089607
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.07355722660868,5.1060425263907,6.83439250545564,6.00466408615167
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.70166829337198,4.41552911268046,6.03061358657124,4.71593699754123
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50930911330268,4.73655714592563,5.54367737912544,4.92984787945125
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.35568484235766,4.2148967753237,5.56271971383561,4.71110044383899
