"","Unnamed..0","tissue","endometriosis","severity","p244057_s_at","p213381_at","p235471_at","VSTM4"
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.02769418405471,7.43645732829054,7.90482577369906,7.45632576201477
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.5565508650433,5.52782130886948,6.30750702577053,6.13062639989444
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3941782267169,6.5879563052403,6.13073804355281,6.37095752517
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.13732432391128,8.04462498478889,9.30135806618511,8.49443579162843
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.72757663737317,5.43376282215129,5.52756350826744,5.89630098926397
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.1135912674834,6.57805426827008,8.32789902177351,7.67318151917566
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.73122053881601,6.33253654741302,5.74928909810789,6.27101539477897
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64004390271248,6.43777339444621,8.46444023261345,7.51408584325738
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.87808285111804,7.47952308191126,8.65157471334568,8.00306021545833
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.94237075770067,5.99979135497313,5.52660643104336,5.82292284790572
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.27577112817257,6.23024135770799,6.02614635402898,6.17738627996985
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1082936704109,5.91377337499491,7.0836040133341,6.7018903529133
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.89458436638614,5.31942097668713,5.36273474714095,5.52558003007141
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.027760499297,6.25056190988613,4.8890925677271,5.72247165897008
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.13168841770406,6.38553212348497,7.80064101601345,7.10595385240083
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.56565802304234,5.41522963720135,4.57857564916492,5.5198211031362
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.41677375479818,5.51468098843285,6.31725513507816,6.08290329276973
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.56565802304234,6.38553212348497,6.45640624686034,6.46919879779588
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.86558938846732,7.71862559468309,7.1838576927657,7.25602422530537
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.27416636889071,7.05000304797875,8.34138574156786,7.55518505281244
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.97832698498452,6.60581969663175,7.69327705014476,7.09247457725368
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.09251484614639,5.48434233892263,5.61449115069474,5.73044944525459
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.19012069813056,6.70048301429377,8.46691745955322,7.78584039065918
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.56565802304234,5.47904622615976,4.79806636946278,5.61425687288829
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.20909021785034,6.04124270053821,6.0883442989469,6.11289240577848
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.10609994914771,7.73720002252737,8.70302576333795,8.18210857833768
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.41456882974606,6.38553212348497,6.56727522831858,6.45579206051654
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73330042568547,6.81603867031693,7.97579721160226,7.50837876920155
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.61922514768351,6.38553212348497,8.09054719870894,7.36510148995914
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.72169102735996,7.28250939696935,8.36246465588109,7.78888836007013
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.90925378049188,6.38553212348497,6.9653108331028,6.75336557902655
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.91692253663944,6.57564820902228,6.76868206866868,6.75375093811013
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.72216774718737,5.16740758364737,4.13417075971229,5.00791536351568
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.88391678333918,5.04373350460292,4.13417075971229,5.0206070158848
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.34215783192592,5.82721955124502,5.81420116827118,5.99452618381404
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.03916263606777,5.31942097668713,4.56815469831917,5.30891277035802
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.3594423543247,6.38553212348497,7.72546728879877,7.15681392220281
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.81880874723028,7.45092286711974,8.3940541685026,7.88792859428421
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83327243040877,7.54301018641534,7.87427721363296,7.75018661015236
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.09475399119958,6.83472567958758,6.11181810212199,6.34709925763638
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.55632776999395,6.94343319574652,6.93520937021672,6.8116567786524
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.73379971882144,7.67851387376556,7.5717564777536,7.3280233567802
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.52767212976119,5.89405244240741,5.0338390703819,5.48518788085017
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.80432121189005,7.11979149326875,7.45721171192094,7.12710813902658
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.10336064459897,5.66307073911939,4.98293461458663,5.24978866610166
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.8639660619349,5.7362391808301,5.74665950977156,5.78228825084552
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.54596563164433,5.52851470917005,4.85432641953119,5.30960225344852
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.86780952362896,4.30636878113427,4.39291707342,4.52236512606108
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.41828003916948,8.15407822205017,8.43677530999903,8.00304452373956
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.62036606015948,6.13578101808387,6.02051433730937,5.92555380518424
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.93077502640229,6.93771728839946,7.33484807506594,7.0677801299559
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.00885870742418,8.39727464889211,8.59327542026861,7.9998029255283
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.68866400633049,6.97528666125575,7.147002630797,6.93698443279441
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.6879269508564,7.39045459387684,7.03288821550499,7.03708992007941
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56565802304234,6.38553212348497,6.65958921679213,6.53692645443981
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.41919993943426,6.38553212348497,4.99947680783629,5.60140295691851
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.60747671877555,6.93756731038375,6.82572550809211,6.79025651241714
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.89265217327632,5.46259710759181,5.9436044802571,5.76628458704174
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.66912426736029,5.78457143480276,4.87982861380299,5.11117477198868
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.63347844949255,7.14180578828419,7.86975236209317,7.21501219995664
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.78050172520473,7.43067509811082,7.89397169526201,7.36838283952585
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.22291388469498,5.47904622615976,5.9436044802571,5.88185486370395
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.30126830383001,7.69391329189081,8.35112550808769,7.78210236793617
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.33536953672937,5.08371951342045,5.11028212956539,5.17645705990507
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36404478759329,6.93235834529412,7.8850550456284,7.06048605950527
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.01718150083316,7.47897253414659,8.73410692217333,8.07675365238436
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0654189076719,6.82715457917739,7.8351759239681,7.24258313693913
