"","Unnamed..0","tissue","endometriosis","severity","p211673_s_at","p213181_s_at","MOCS1"
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.98473303712283,4.61139406132083,4.79806354922183
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.09241390592307,2.96888002964776,3.53064696778542
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.73021273564535,4.28865636055726,4.50943454810131
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.7596118211007,3.75903536661208,4.25932359385639
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.72048227787111,3.888508205372,4.30449524162155
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.72866828257629,3.36702549421753,4.04784688839691
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.02639237525621,5.50295847745392,5.76467542635507
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.99973013203091,4.41186647594755,4.70579830398923
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.91697994575515,4.89129120041906,4.90413557308711
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.36229120462356,3.64411816441624,4.0032046845199
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.73436927831327,4.25314042093939,4.49375484962633
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.20080924747578,4.72149227099999,4.96115075923788
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09034523270684,5.29494008049539,5.19264265660112
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.72866828257629,4.10473385883139,4.41670107070384
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.15773918217739,5.35920464500122,5.2584719135893
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.33280900500531,6.92763856384664,6.63022378442597
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.96621543298737,7.61196676204336,7.28909109751536
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.06002845114773,6.89215369314701,6.47609107214737
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09034523270684,5.66212708637907,5.37623615954296
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.57809498161713,6.15667933875074,5.86738716018393
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.86771273374428,5.00257188843237,4.93514231108832
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.98194770550211,5.84860071537474,5.91527421043843
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.36164158777224,6.73903123544195,6.55033641160709
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64515142925248,3.888508205372,4.26682981731224
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.43486300502738,4.94149684100949,5.18817992301843
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.08641826712689,5.21000881775259,5.14821354243974
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60370101247822,5.18342459481167,5.39356280364495
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09034523270684,6.35124327831449,5.72079425551066
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.7528932291189,5.90672718741549,5.8298102082672
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.90574009011933,6.42736073795533,6.66655041403733
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.66334918006981,6.71678894090335,6.19006906048658
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.38586816594978,5.67856704957001,5.5322176077599
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.24496306184752,6.03642566060095,6.14069436122424
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.38975106008092,6.98684121148598,6.68829613578345
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.98965314508785,5.1365828802457,5.06311801266678
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.29829150655903,5.21502440316621,5.25665795486262
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.43636868874924,5.93482324737777,6.1855959680635
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.94832921748148,5.68575359786247,5.81704140767197
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.9674127062689,5.54049084619106,5.75395177622998
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.50469108465794,5.47090623705212,5.48779866085503
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.87614272488639,7.16826218988299,6.52220245738469
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.72866828257629,5.29697454158462,5.01282141208046
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.82527946189351,4.44292910317032,4.63410428253191
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.09034523270684,5.50760191128439,5.29897357199562
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.05080997306784,3.14505146053669,4.09793071680227
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.05080997306784,3.19260196070926,4.12170596688855
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.78611552284425,4.11986697071966,4.45299124678196
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.81051406258299,3.71500413482729,4.26275909870514
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.06619138358759,3.4499992591798,4.25809532138369
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.09034523270684,4.32779704942527,4.70907114106605
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.09034523270684,4.31974172024018,4.70504347647351
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.72866828257629,3.46799761158694,4.09833294708161
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.47644146790829,3.08878102655502,3.78261124723165
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.72866828257629,3.1218597193502,3.92526400096324
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.73284960202973,3.888508205372,4.31067890370086
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.91832787852876,3.07250210205174,3.49541499029025
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,4.02631447774806,4.53856222540795
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.08215202134384,4.05983749081622,4.57099475608003
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.72866828257629,4.12274259927479,4.42570544092554
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.25670574754744,4.17649198685973,4.21659886720358
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03252995413184,3.888508205372,4.46051907975192
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.49447583439667,3.13789580309295,3.81618581874481
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.30393977496286,2.94837384770594,3.6261568113344
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.95316175477997,3.48898677357567,3.72107426417782
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.72866828257629,3.57269223709498,4.15068025983564
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.42164405611213,3.31403919727413,3.86784162669313
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.22610780754793,3.07889419632997,3.65250100193895
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03646645906745,3.48399974993796,4.2602331045027
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.09034523270684,4.169557429797,4.62995133125192
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.63385159773503,2.94837384770594,3.29111272272048
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.88364483264615,4.54894149190587,4.71629316227601
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.20750399047265,4.64081453059915,4.9241592605359
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.96427009208445,3.77044026288068,4.36735517748257
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.72866828257629,4.04770796604667,4.38818812431148
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.05080997306784,4.63623459116774,4.84352228211779
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.00021695769287,3.87839037324059,4.43930366546673
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.04587344367083,3.69136089100517,4.368617167338
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.72866828257629,3.61290994597283,4.17078911427456
